"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","25","1216.85","8","13","4","7","20","0.400","1111","1188","48.33","803","863","48.20","568","610","48.22","53","65","44.92","52.26","50.84","50.69","613","611","50.08","339","341","49.85","42","54","43.75","12.39","84.16","258","213","54.78","167","144","53.70","22","28","44.00","13.17","80.56","355","398","47.14","172","197","46.61","20","26","43.48","11.63","86.80","431","492","46.70","202","232","46.54","11","11","50.00","5.45","95.26","9.33","89.34","0.987"
"2","Nashville Predators","21","960.9167","10","9","2","8","22","0.524","946","933","50.35","692","682","50.36","477","495","49.07","35","41","46.05","44.54","43.25","50.73","486","478","50.41","254","276","47.92","28","34","45.16","11.02","87.68","191","189","50.26","126","134","48.46","21","20","51.22","16.67","85.07","295","289","50.51","128","142","47.41","7","14","33.33","5.47","90.14","391","372","51.25","202","187","51.93","7","7","50.00","3.47","96.26","7.34","91.72","0.991"
"3","Tampa Bay Lightning","22","1017.5333","13","8","1","13","27","0.614","957","921","50.96","709","676","51.19","504","499","50.25","44","45","49.44","48.22","44.41","52.06","554","511","52.02","302","275","52.34","35","40","46.67","11.59","85.45","245","200","55.06","160","141","53.16","24","23","51.06","15.00","83.69","309","311","49.84","142","134","51.45","11","17","39.29","7.75","87.31","340","353","49.06","176","202","46.56","9","5","64.29","5.11","97.52","8.73","90.98","0.997"
"4","New York Rangers","23","1093.25","10","9","4","10","24","0.522","1069","958","52.74","801","706","53.15","582","512","53.20","44","47","48.35","51.11","45.51","52.89","561","508","52.48","307","280","52.30","35","37","48.61","11.40","86.79","231","209","52.50","155","148","51.16","24","23","51.06","15.48","84.46","330","299","52.46","152","132","53.52","11","14","44.00","7.24","89.39","436","382","53.30","256","210","54.94","9","10","47.37","3.52","95.24","7.56","90.82","0.984"
"5","Vegas Golden Knights","24","1184.7","17","6","1","16","35","0.729","1142","1204","48.68","842","816","50.78","631","582","52.02","56","44","56.00","56.32","47.82","54.08","606","596","50.42","359","307","53.90","49","38","56.32","13.65","87.62","263","208","55.84","190","135","58.46","28","22","56.00","14.74","83.70","343","388","46.92","169","172","49.56","21","16","56.76","12.43","90.70","433","498","46.51","230","241","48.83","7","5","58.33","3.04","97.93","8.87","92.44","1.013"
"6","Los Angeles Kings","25","1190.2333","12","9","4","11","28","0.560","1182","1094","51.93","873","769","53.17","630","556","53.12","54","55","49.54","53.48","46.48","53.50","611","542","52.99","357","310","53.52","47","47","50.00","13.17","84.84","244","224","52.14","169","151","52.81","28","28","50.00","16.57","81.46","367","318","53.58","188","159","54.18","19","19","50.00","10.11","88.05","477","437","52.19","249","208","54.49","7","8","46.67","2.81","96.15","8.57","90.11","0.987"
"7","Boston Bruins","22","1016.6333","19","3","0","18","38","0.864","965","880","52.30","729","662","52.41","549","492","52.74","49","27","64.47","45.12","36.91","55.01","519","429","54.75","298","248","54.58","39","24","61.90","13.09","90.32","210","167","55.70","151","122","55.31","27","11","71.05","17.88","90.98","309","262","54.12","147","126","53.85","12","13","48.00","8.16","89.68","405","386","51.20","227","205","52.55","10","3","76.92","4.41","98.54","8.93","94.51","1.034"
"8","Washington Capitals","24","1130.1167","10","11","3","10","23","0.479","1124","1052","51.65","801","788","50.41","549","571","49.02","43","47","47.78","47.33","49.11","49.08","548","518","51.41","290","298","49.32","41","41","50.00","14.14","86.24","214","213","50.12","132","148","47.14","22","30","42.31","16.67","79.73","334","305","52.27","158","150","51.30","19","11","63.33","12.03","92.67","471","452","51.03","211","244","46.37","2","6","25.00","0.95","97.54","7.83","91.77","0.996"
"9","Columbus Blue Jackets","21","1037.1167","7","12","2","7","16","0.381","921","1136","44.77","675","826","44.97","497","606","45.06","43","65","39.81","40.06","47.97","45.51","426","534","44.38","262","304","46.29","33","55","37.50","12.60","81.91","151","194","43.77","111","137","44.76","20","33","37.74","18.02","75.91","275","340","44.72","151","167","47.48","13","22","37.14","8.61","86.83","403","510","44.14","209","274","43.27","10","10","50.00","4.78","96.35","8.65","89.27","0.979"
"10","Carolina Hurricanes","23","1074","12","6","5","10","29","0.630","1207","773","60.96","890","589","60.18","596","429","58.15","41","36","53.25","52.18","38.17","57.75","575","397","59.16","303","246","55.19","35","30","53.85","11.55","87.80","236","191","55.27","154","134","53.47","21","19","52.50","13.64","85.82","339","206","62.20","149","112","57.09","14","11","56.00","9.40","90.18","524","300","63.59","265","155","63.10","6","6","50.00","2.26","96.13","6.88","91.61","0.985"
