"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","67","3291.2667","40","17","10","37","90","0.672","3165","2876","52.39","2447","2149","53.24","1822","1611","53.07","144","122","54.14","144.47","125.4","53.53","1584","1405","52.99","998","870","53.43","127","111","53.36","12.73","87.24","638","555","53.48","511","440","53.73","88","82","51.76","17.22","81.36","946","850","52.67","487","430","53.11","39","29","57.35","8.01","93.26","1385","1276","52.05","740","660","52.86","17","11","60.71","2.30","98.33","7.90","92.43","1.003"
"2","Tampa Bay Lightning","65","3094.6","41","18","6","39","88","0.677","2787","2687","50.91","2157","2051","51.26","1511","1494","50.28","140","112","55.56","132.99","116.75","53.25","1540","1412","52.17","889","841","51.39","119","98","54.84","13.39","88.35","658","521","55.81","462","389","54.29","78","69","53.06","16.88","82.26","882","891","49.75","427","452","48.58","41","29","58.57","9.60","93.58","1119","1142","49.49","576","596","49.15","20","14","58.82","3.47","97.65","9.27","92.50","1.018"
"3","Seattle Kraken","66","3221.8","21","39","6","19","48","0.364","2804","2784","50.18","2087","2108","49.75","1505","1516","49.82","122","154","44.20","114.34","122.13","48.35","1319","1354","49.35","783","780","50.10","98","130","42.98","12.52","83.33","516","540","48.86","384","395","49.29","63","86","42.28","16.41","78.23","803","814","49.66","399","385","50.89","35","44","44.30","8.77","88.57","1299","1259","50.78","676","664","50.45","24","24","50.00","3.55","96.39","8.11","89.84","0.979"
"4","Vegas Golden Knights","68","3349.3167","36","28","4","32","76","0.559","3381","3077","52.35","2524","2185","53.60","1851","1608","53.51","147","139","51.40","152.58","139.2","52.29","1665","1590","51.15","993","900","52.46","128","115","52.67","12.89","87.22","693","660","51.22","500","467","51.71","86","81","51.50","17.20","82.66","972","930","51.10","493","433","53.24","42","34","55.26","8.52","92.15","1440","1242","53.69","766","619","55.31","18","23","43.90","2.35","96.28","7.94","91.36","0.993"
"5","Montreal Canadiens","66","3135.4167","18","37","11","16","47","0.356","2714","3058","47.02","2000","2328","46.21","1505","1720","46.67","110","149","42.47","119.69","144.78","45.26","1331","1604","45.35","770","961","44.48","95","130","42.22","12.34","86.47","544","678","44.52","390","492","44.22","53","95","35.81","13.59","80.69","787","926","45.94","380","469","44.76","42","35","54.55","11.05","92.54","1146","1251","47.81","649","681","48.80","15","19","44.12","2.31","97.21","7.31","91.34","0.986"
"6","Toronto Maple Leafs","65","3203.8","41","19","5","39","87","0.669","3278","2813","53.82","2472","2163","53.33","1792","1597","52.88","159","146","52.13","153.59","123.77","55.37","1800","1392","56.39","1076","848","55.93","142","129","52.40","13.20","84.79","697","559","55.49","507","409","55.35","89","83","51.74","17.55","79.71","1103","833","56.97","569","439","56.45","53","46","53.54","9.31","89.52","1324","1230","51.84","657","655","50.08","16","17","48.48","2.44","97.40","8.87","90.86","0.997"
"7","New York Rangers","66","3241.5","42","19","5","38","89","0.674","2617","3103","45.75","1991","2310","46.29","1449","1654","46.70","124","121","50.61","120.77","141.85","45.99","1304","1622","44.57","773","917","45.74","104","107","49.29","13.45","88.33","575","661","46.52","427","475","47.34","74","75","49.66","17.33","84.21","729","961","43.14","346","442","43.91","30","32","48.39","8.67","92.76","1152","1300","46.98","611","665","47.88","20","14","58.82","3.27","97.89","8.56","92.68","1.012"
"8","Washington Capitals","68","3309.9833","37","21","10","32","84","0.618","3015","2993","50.18","2314","2222","51.01","1646","1575","51.10","146","125","53.87","133.2","131.3","50.36","1515","1487","50.47","890","855","51.00","124","104","54.39","13.93","87.84","567","583","49.30","391","412","48.69","71","72","49.65","18.16","82.52","948","904","51.19","499","443","52.97","53","32","62.35","10.62","92.78","1298","1291","50.14","676","656","50.75","22","21","51.16","3.25","96.80","8.87","92.06","1.009"
"9","Chicago Blackhawks","67","3268.5833","24","33","10","20","58","0.433","2729","3190","46.11","1973","2297","46.21","1480","1706","46.45","117","150","43.82","111.03","133.96","45.32","1287","1549","45.38","784","923","45.93","101","128","44.10","12.88","86.13","480","533","47.38","363","413","46.78","59","80","42.45","16.25","80.63","807","1016","44.27","421","510","45.22","42","48","46.67","9.98","90.59","1259","1442","46.61","637","729","46.63","16","22","42.11","2.51","96.98","7.91","91.21","0.991"
"10","Colorado Avalanche","66","3124.2167","46","14","6","43","98","0.742","3197","2798","53.33","2312","2108","52.31","1769","1584","52.76","153","114","57.30","133.39","120.18","52.61","1544","1316","53.99","926","805","53.50","125","95","56.82","13.50","88.20","584","564","50.87","439","415","51.41","79","60","56.83","18.00","85.54","960","752","56.07","487","390","55.53","46","35","56.79","9.45","91.03","1439","1264","53.24","758","707","51.74","28","18","60.87","3.69","97.45","8.65","92.80","1.015"
