"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","26","1268.1333","8","14","4","7","20","0.385","1156","1236","48.33","835","892","48.35","589","635","48.12","54","67","44.63","54.5","52.75","50.82","638","637","50.04","352","353","49.93","43","56","43.43","12.22","84.14","268","224","54.47","174","153","53.21","23","30","43.40","13.22","80.39","370","413","47.25","178","200","47.09","20","26","43.48","11.24","87.00","449","512","46.72","208","244","46.02","11","11","50.00","5.29","95.49","9.17","89.45","0.986"
"2","Nashville Predators","22","1012.1833","11","9","2","9","24","0.545","992","975","50.43","722","714","50.28","497","518","48.97","37","42","46.84","46.15","45.53","50.34","508","499","50.45","263","287","47.82","30","35","46.15","11.41","87.80","200","200","50.00","132","141","48.35","23","20","53.49","17.42","85.82","308","299","50.74","131","146","47.29","7","15","31.82","5.34","89.73","412","390","51.37","211","197","51.72","7","7","50.00","3.32","96.45","7.44","91.89","0.993"
"3","Tampa Bay Lightning","23","1066.6333","14","8","1","14","29","0.630","1008","956","51.32","746","702","51.52","527","517","50.48","47","46","50.54","50.69","45.27","52.83","584","523","52.76","317","282","52.92","37","41","47.44","11.67","85.46","259","201","56.30","170","141","54.66","26","23","53.06","15.29","83.69","325","322","50.23","147","141","51.04","11","18","37.93","7.48","87.23","357","373","48.90","182","211","46.31","9","5","64.29","4.95","97.63","8.92","91.10","1.000"
"4","New York Rangers","24","1140.2","11","9","4","11","26","0.542","1123","1008","52.70","842","743","53.12","612","540","53.13","47","48","49.47","53.55","48.2","52.63","588","532","52.50","323","294","52.35","38","38","50.00","11.76","87.07","244","222","52.36","164","156","51.25","27","23","54.00","16.46","85.26","344","310","52.60","159","138","53.54","11","15","42.31","6.92","89.13","456","401","53.21","267","223","54.49","9","10","47.37","3.37","95.52","7.68","91.11","0.988"
"5","Vegas Golden Knights","25","1227.4333","17","7","1","16","35","0.700","1184","1268","48.29","878","859","50.55","653","618","51.38","57","47","54.81","57.82","50.27","53.49","622","627","49.80","369","325","53.17","50","40","55.56","13.55","87.69","268","223","54.58","194","147","56.89","29","23","55.77","14.95","84.35","354","404","46.70","175","178","49.58","21","17","55.26","12.00","90.45","457","524","46.59","240","257","48.29","7","6","53.85","2.92","97.67","8.73","92.39","1.011"
"6","Los Angeles Kings","26","1235.7","13","9","4","12","30","0.577","1219","1123","52.05","898","791","53.17","648","567","53.33","55","57","49.11","54.91","48.21","53.25","629","564","52.72","366","318","53.51","48","49","49.48","13.11","84.59","251","233","51.86","174","157","52.57","28","29","49.12","16.09","81.53","378","331","53.31","192","161","54.39","20","20","50.00","10.42","87.58","492","443","52.62","255","211","54.72","7","8","46.67","2.75","96.21","8.49","89.95","0.984"
"7","Boston Bruins","22","1016.6333","19","3","0","18","38","0.864","965","880","52.30","729","662","52.41","549","492","52.74","49","27","64.47","45.12","36.91","55.01","519","429","54.75","298","248","54.58","39","24","61.90","13.09","90.32","210","167","55.70","151","122","55.31","27","11","71.05","17.88","90.98","309","262","54.12","147","126","53.85","12","13","48.00","8.16","89.68","405","386","51.20","227","205","52.55","10","3","76.92","4.41","98.54","8.93","94.51","1.034"
"8","Washington Capitals","25","1180.7167","10","11","4","10","24","0.480","1153","1115","50.84","824","827","49.91","564","594","48.70","44","48","47.83","48.82","50.97","48.92","565","548","50.76","301","308","49.43","42","42","50.00","13.95","86.36","222","220","50.23","136","151","47.39","22","31","41.51","16.18","79.47","343","328","51.12","165","157","51.24","20","11","64.52","12.12","92.99","480","481","49.95","214","256","45.53","2","6","25.00","0.93","97.66","7.80","91.92","0.997"
"9","Columbus Blue Jackets","21","1037.1167","7","12","2","7","16","0.381","921","1136","44.77","675","826","44.97","497","606","45.06","43","65","39.81","40.06","47.97","45.51","426","534","44.38","262","304","46.29","33","55","37.50","12.60","81.91","151","194","43.77","111","137","44.76","20","33","37.74","18.02","75.91","275","340","44.72","151","167","47.48","13","22","37.14","8.61","86.83","403","510","44.14","209","274","43.27","10","10","50.00","4.78","96.35","8.65","89.27","0.979"
"10","Carolina Hurricanes","24","1127.6333","13","6","5","11","31","0.646","1256","802","61.03","931","615","60.22","626","449","58.23","44","37","54.32","55.16","39.81","58.08","606","411","59.59","322","255","55.81","37","31","54.41","11.49","87.84","248","196","55.86","164","138","54.30","21","19","52.50","12.80","86.23","358","215","62.48","158","117","57.45","16","12","57.14","10.13","89.74","540","312","63.38","275","163","62.79","7","6","53.85","2.55","96.32","7.03","91.76","0.988"
