"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","77","3781.7833","43","23","11","40","97","0.630","3649","3345","52.17","2823","2503","53.00","2100","1889","52.64","165","148","52.72","166.61","144.59","53.54","1838","1620","53.15","1159","1014","53.34","144","132","52.17","12.42","86.98","745","637","53.91","595","505","54.09","99","95","51.03","16.64","81.19","1093","983","52.65","564","509","52.56","45","37","54.88","7.98","92.73","1589","1500","51.44","847","785","51.90","21","16","56.76","2.48","97.96","7.86","92.17","1.000"
"2","Tampa Bay Lightning","76","3635.3833","46","22","8","44","100","0.658","3293","3142","51.17","2539","2408","51.32","1785","1752","50.47","164","140","53.95","156.92","139.55","52.93","1830","1658","52.47","1053","990","51.54","142","123","53.58","13.49","87.58","767","623","55.18","536","464","53.60","90","89","50.28","16.79","80.82","1063","1035","50.67","517","526","49.57","52","34","60.47","10.06","93.54","1304","1333","49.45","677","694","49.38","21","17","55.26","3.10","97.55","9.19","92.01","1.012"
"3","Seattle Kraken","75","3661.9","25","44","6","22","56","0.373","3192","3157","50.28","2372","2396","49.75","1698","1710","49.82","137","169","44.77","130.77","140.71","48.17","1514","1548","49.44","896","889","50.20","112","143","43.92","12.50","83.91","585","628","48.23","433","452","48.93","68","96","41.46","15.70","78.76","929","920","50.24","463","437","51.44","44","47","48.35","9.50","89.24","1472","1412","51.04","752","738","50.47","25","26","49.02","3.32","96.48","8.07","90.12","0.982"
"4","Vegas Golden Knights","77","3806.7","41","31","5","37","87","0.565","3830","3501","52.24","2875","2487","53.62","2111","1831","53.55","170","154","52.47","174.61","157.44","52.59","1889","1802","51.18","1131","1026","52.43","146","129","53.09","12.91","87.43","793","744","51.59","574","532","51.90","100","87","53.48","17.42","83.65","1096","1058","50.88","557","494","53.00","46","42","52.27","8.26","91.50","1631","1421","53.44","870","701","55.38","23","24","48.94","2.64","96.58","8.05","91.59","0.996"
"5","Montreal Canadiens","77","3683.4","20","46","11","17","51","0.331","3194","3630","46.81","2363","2752","46.20","1771","2029","46.61","134","180","42.68","142.25","172.74","45.16","1564","1925","44.83","899","1141","44.07","113","156","42.01","12.57","86.33","649","799","44.82","453","576","44.02","62","113","35.43","13.69","80.38","915","1126","44.83","446","565","44.11","51","43","54.26","11.43","92.39","1361","1451","48.40","774","795","49.33","21","23","47.73","2.71","97.11","7.57","91.13","0.987"
"6","Toronto Maple Leafs","77","3771.6","51","20","6","49","108","0.701","3843","3316","53.68","2896","2548","53.20","2100","1878","52.79","199","173","53.49","179.62","146.16","55.14","2119","1646","56.28","1257","1010","55.45","175","151","53.68","13.92","85.05","818","658","55.42","592","480","55.22","107","102","51.20","18.07","78.75","1301","988","56.84","665","530","55.65","68","49","58.12","10.23","90.75","1539","1445","51.58","771","766","50.16","23","22","51.11","2.98","97.13","9.48","90.79","1.003"
"7","New York Rangers","77","3797.3833","50","21","6","46","106","0.688","3142","3513","47.21","2377","2624","47.53","1729","1874","47.99","148","135","52.30","142.96","160.03","47.18","1565","1829","46.11","928","1032","47.35","125","118","51.44","13.47","88.57","678","741","47.78","504","527","48.88","85","82","50.90","16.87","84.44","887","1088","44.91","424","505","45.64","40","36","52.63","9.43","92.87","1385","1480","48.34","728","760","48.92","23","17","57.50","3.16","97.76","8.56","92.80","1.014"
"8","Washington Capitals","76","3684.5833","43","23","10","38","96","0.632","3381","3352","50.22","2589","2474","51.14","1842","1747","51.32","169","147","53.48","150.84","147.75","50.52","1699","1681","50.27","994","951","51.11","141","123","53.41","14.19","87.07","649","660","49.58","444","468","48.68","83","85","49.40","18.69","81.84","1050","1021","50.70","550","483","53.24","58","38","60.42","10.55","92.13","1445","1425","50.35","758","722","51.22","28","24","53.85","3.69","96.68","9.17","91.59","1.008"
"9","Chicago Blackhawks","76","3710.2667","25","40","11","20","61","0.401","3107","3646","46.01","2257","2645","46.04","1686","1986","45.92","131","178","42.39","126.72","155.72","44.87","1463","1780","45.11","888","1069","45.38","113","153","42.48","12.73","85.69","540","632","46.08","409","485","45.75","65","93","41.14","15.89","80.82","923","1148","44.57","479","584","45.06","48","60","44.44","10.02","89.73","1435","1652","46.49","728","856","45.96","18","25","41.86","2.47","97.08","7.77","91.04","0.988"
"10","Colorado Avalanche","76","3632.1833","55","15","6","51","116","0.763","3689","3315","52.67","2693","2510","51.76","2057","1888","52.14","185","134","57.99","155.8","142.11","52.30","1808","1550","53.84","1090","954","53.33","153","112","57.74","14.04","88.26","685","678","50.26","514","499","50.74","97","72","57.40","18.87","85.57","1123","872","56.29","576","455","55.87","56","40","58.33","9.72","91.21","1637","1505","52.10","868","847","50.61","32","21","60.38","3.69","97.52","8.99","92.90","1.019"
