"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","9","440.85","4","3","2","4","10","0.556","415","396","51.17","326","293","52.67","242","231","51.16","20","17","54.05","18.95","15.43","55.13","209","204","50.61","135","131","50.75","19","15","55.88","14.07","88.55","90","67","57.32","75","57","56.82","13","8","61.90","17.33","85.96","119","137","46.48","60","74","44.78","6","7","46.15","10.00","90.54","185","166","52.71","95","88","51.91","1","2","33.33","1.05","97.73","8.26","92.64","1.009"
"2","Tampa Bay Lightning","10","468.6833","5","3","2","5","12","0.600","422","387","52.16","327","297","52.40","236","219","51.87","17","17","50.00","18.76","16.14","53.74","223","198","52.97","124","129","49.01","15","13","53.57","12.10","89.92","95","67","58.64","62","54","53.45","10","9","52.63","16.13","83.33","128","131","49.42","62","75","45.26","5","4","55.56","8.06","94.67","175","171","50.58","103","82","55.68","2","4","33.33","1.94","95.12","7.20","92.24","0.994"
"3","Seattle Kraken","11","525.45","4","6","1","4","9","0.409","462","423","52.20","352","313","52.93","252","225","52.83","22","27","44.90","20.34","18.32","52.62","230","198","53.74","145","121","54.51","19","25","43.18","13.10","79.34","98","77","56.00","75","67","52.82","11","15","42.31","14.67","77.61","132","121","52.17","70","54","56.45","8","10","44.44","11.43","81.48","204","202","50.25","102","95","51.78","3","2","60.00","2.94","97.89","8.73","88.00","0.967"
"4","Vegas Golden Knights","10","513.8833","5","5","0","4","10","0.500","514","543","48.63","378","394","48.96","280","294","48.78","20","24","45.45","21.83","26.63","45.05","235","289","44.85","135","170","44.26","17","22","43.59","12.59","87.06","99","124","44.39","74","91","44.85","13","19","40.63","17.57","79.12","136","165","45.18","61","79","43.57","4","3","57.14","6.56","96.20","243","214","53.17","126","112","52.94","3","2","60.00","2.38","98.21","7.14","91.84","0.990"
"5","Montreal Canadiens","12","561.8833","3","9","0","3","6","0.250","505","483","51.11","353","364","49.23","274","266","50.74","15","22","40.54","21.56","20.57","51.17","255","248","50.70","150","144","51.02","13","20","39.39","8.67","86.11","102","99","50.75","80","68","54.05","7","15","31.82","8.75","77.94","153","149","50.66","70","76","47.95","6","5","54.55","8.57","93.42","211","195","51.97","114","106","51.82","2","2","50.00","1.75","98.11","5.47","91.73","0.972"
"6","Toronto Maple Leafs","11","540.3","6","4","1","6","13","0.591","582","462","55.75","423","363","53.82","295","268","52.40","19","21","47.50","26.64","21.71","55.10","328","255","56.26","184","160","53.49","18","19","48.65","9.78","88.13","125","108","53.65","95","80","54.29","11","11","50.00","11.58","86.25","203","147","58.00","89","80","52.66","7","8","46.67","7.87","90.00","229","175","56.68","99","91","52.11","1","2","33.33","1.01","97.80","6.44","92.16","0.986"
"7","New York Rangers","10","459.05","6","2","2","6","14","0.700","386","436","46.96","280","327","46.13","186","229","44.82","12","12","50.00","15.87","18.16","46.62","187","234","44.42","107","130","45.15","12","12","50.00","11.21","90.77","62","74","45.59","46","52","46.94","5","5","50.00","10.87","90.38","125","160","43.86","61","78","43.88","7","7","50.00","11.48","91.03","167","172","49.26","70","84","45.45","0","0","-","0.00","100.00","6.45","94.76","1.012"
"8","Washington Capitals","10","475.1167","5","1","4","5","14","0.700","434","386","52.93","338","268","55.78","245","197","55.43","25","14","64.10","19.98","15.34","56.57","228","193","54.16","134","108","55.37","21","8","72.41","15.67","92.59","94","74","55.95","70","53","56.91","11","7","61.11","15.71","86.79","134","119","52.96","64","55","53.78","10","1","90.91","15.63","98.18","175","160","52.24","95","83","53.37","4","6","40.00","4.21","92.77","10.20","92.89","1.031"
"9","Chicago Blackhawks","11","505.4833","1","8","2","1","4","0.182","420","501","45.60","301","367","45.06","216","268","44.63","13","34","27.66","16.2","21.66","42.80","204","258","44.16","113","150","42.97","12","30","28.57","10.62","80.00","75","77","49.34","55","66","45.45","9","18","33.33","16.36","72.73","129","181","41.61","58","84","40.85","3","12","20.00","5.17","85.71","187","211","46.98","96","111","46.38","1","4","20.00","1.04","96.40","6.02","87.31","0.933"
"10","Colorado Avalanche","9","419.8333","4","4","1","3","9","0.500","400","397","50.19","275","290","48.67","216","223","49.20","16","21","43.24","15.82","14.78","51.70","208","170","55.03","125","102","55.07","12","19","38.71","9.60","81.37","75","59","55.97","61","48","55.96","8","9","47.06","13.11","81.25","133","111","54.51","64","54","54.24","4","10","28.57","6.25","81.48","167","190","46.78","85","103","45.21","4","2","66.67","4.71","98.06","7.41","90.58","0.980"
"11","Vancouver Canucks","10","463.1167","4","5","1","3","9","0.450","400","409","49.44","291","308","48.58","215","234","47.88","14","14","50.00","14.79","18.72","44.13","175","208","45.69","102","134","43.22","10","12","45.45","9.80","91.04","64","88","42.11","48","70","40.68","5","8","38.46","10.42","88.57","111","120","48.05","54","64","45.76","5","4","55.56","9.26","93.75","193","170","53.17","103","90","53.37","4","2","66.67","3.88","97.78","6.51","94.02","1.005"
"12","Edmonton Oilers","9","432.7","8","1","0","7","16","0.889","391","413","48.63","284","316","47.33","211","240","46.78","20","17","54.05","17.78","18.07","49.60","196","213","47.92","113","138","45.02","17","12","58.62","15.04","91.30","80","87","47.90","61","66","48.03","11","7","61.11","18.03","89.39","116","126","47.93","52","72","41.94","6","5","54.55","11.54","93.06","171","163","51.20","92","87","51.40","3","4","42.86","3.26","95.40","9.48","92.92","1.024"
"13","Buffalo Sabres","10","481.6167","5","4","1","4","11","0.550","410","417","49.58","318","329","49.15","239","250","48.88","16","18","47.06","17.3","18.58","48.23","203","200","50.37","120","117","50.63","13","15","46.43","10.83","87.18","85","95","47.22","63","71","47.01","8","9","47.06","12.70","87.32","118","105","52.91","57","46","55.34","5","6","45.45","8.77","86.96","195","197","49.74","116","127","47.74","3","2","60.00","2.59","98.43","6.69","92.80","0.995"
"14","Ottawa Senators","10","486.5333","3","6","1","3","7","0.350","440","515","46.07","333","371","47.30","239","273","46.68","17","24","41.46","19.06","21.09","47.46","230","250","47.92","143","141","50.35","12","19","38.71","8.39","86.52","86","97","46.99","59","71","45.38","7","14","33.33","11.86","80.28","144","153","48.48","84","70","54.55","5","5","50.00","5.95","92.86","178","237","42.89","84","122","40.78","5","5","50.00","5.95","95.90","7.11","91.21","0.983"
"15","Detroit Red Wings","11","506.4333","4","5","2","4","10","0.455","417","518","44.60","328","390","45.68","253","283","47.20","18","20","47.37","20.1","23.55","46.04","204","269","43.13","129","157","45.10","18","17","51.43","13.95","89.17","75","125","37.50","57","87","39.58","12","10","54.55","21.05","88.51","129","144","47.25","72","70","50.70","6","7","46.15","8.33","90.00","187","212","46.87","110","109","50.23","0","3","0.00","0.00","97.25","7.11","92.93","1.000"
"16","Florida Panthers","10","469.45","9","0","1","9","19","0.950","483","400","54.70","355","304","53.87","271","234","53.66","25","15","62.50","18.59","18.83","49.69","224","203","52.46","145","130","52.73","24","12","66.67","16.55","90.77","79","81","49.38","63","67","48.46","18","8","69.23","28.57","88.06","145","122","54.31","82","63","56.55","6","4","60.00","7.32","93.65","232","172","57.43","118","89","57.00","1","3","25.00","0.85","96.63","9.23","93.59","1.028"
"17","Dallas Stars","10","483.65","4","4","2","3","10","0.500","416","450","48.04","316","319","49.76","232","234","49.79","11","15","42.31","17.71","16.59","51.63","218","202","51.90","129","121","51.60","10","13","43.48","7.75","89.26","83","75","52.53","59","56","51.30","8","10","44.44","13.56","82.14","135","127","51.53","70","65","51.85","2","3","40.00","2.86","95.38","178","210","45.88","93","100","48.19","1","2","33.33","1.08","98.00","4.74","93.59","0.983"
"18","New York Islanders","8","389.6333","4","2","2","4","10","0.625","329","429","43.40","258","303","45.99","190","213","47.15","18","13","58.06","15.11","16.29","48.11","155","207","42.82","100","114","46.73","15","13","53.57","15.00","88.60","62","76","44.93","47","60","43.93","11","9","55.00","23.40","85.00","93","131","41.52","53","54","49.53","4","4","50.00","7.55","92.59","156","204","43.33","85","95","47.22","3","0","100.00","3.53","100.00","9.47","93.90","1.034"
"19","Carolina Hurricanes","9","396.3167","9","0","0","9","18","1.000","413","350","54.13","316","263","54.58","230","196","53.99","24","10","70.59","18.91","17.2","52.37","200","168","54.35","120","102","54.05","19","10","65.52","15.83","90.20","92","75","55.09","69","59","53.91","12","9","57.14","17.39","84.75","108","93","53.73","51","43","54.26","7","1","87.50","13.73","97.67","171","154","52.62","97","89","52.15","5","0","100.00","5.15","100.00","10.43","94.90","1.053"
"20","Arizona Coyotes","10","489.7667","0","9","1","0","1","0.050","396","451","46.75","300","339","46.95","207","250","45.30","11","24","31.43","15.98","18.06","46.94","189","200","48.59","115","127","47.52","7","18","28.00","6.09","85.83","72","86","45.57","61","66","48.03","5","10","33.33","8.20","84.85","117","114","50.65","54","61","46.96","2","8","20.00","3.70","86.89","179","217","45.20","84","115","42.21","4","6","40.00","4.76","94.78","5.31","90.40","0.957"
"21","Columbus Blue Jackets","9","433.0833","6","3","0","5","12","0.667","400","422","48.66","288","319","47.45","206","236","46.61","16","15","51.61","16.12","18.45","46.63","205","221","48.12","105","136","43.57","12","12","50.00","11.43","91.18","72","80","47.37","53","62","46.09","7","5","58.33","13.21","91.94","133","141","48.54","52","74","41.27","5","7","41.67","9.62","90.54","164","179","47.81","89","95","48.37","4","3","57.14","4.49","96.84","7.77","93.64","1.014"
"22","Nashville Predators","10","461.7333","5","5","0","4","10","0.500","403","405","49.88","304","318","48.87","214","237","47.45","16","17","48.48","17.1","17.48","49.45","203","205","49.75","126","130","49.22","15","15","50.00","11.90","88.46","65","72","47.45","52","59","46.85","10","9","52.63","19.23","84.75","138","133","50.92","74","71","51.03","5","6","45.45","6.76","91.55","176","178","49.72","78","99","44.07","1","2","33.33","1.28","97.98","7.48","92.83","1.003"
"23","Winnipeg Jets","9","426.1","5","2","2","4","12","0.667","401","393","50.50","287","299","48.98","200","221","47.51","20","15","57.14","17.05","18.54","47.90","193","208","48.13","109","124","46.78","17","13","56.67","15.60","89.52","70","89","44.03","51","66","43.59","10","9","52.63","19.61","86.36","123","119","50.83","58","58","50.00","7","4","63.64","12.07","93.10","185","161","53.47","83","83","50.00","3","2","60.00","3.61","97.59","10.00","93.21","1.032"
"24","Anaheim Ducks","11","515.9667","4","4","3","4","11","0.500","452","501","47.43","337","372","47.53","242","269","47.36","20","22","47.62","19.94","24.51","44.86","209","241","46.44","124","151","45.09","17","15","53.13","13.71","90.07","89","99","47.34","70","78","47.30","10","10","50.00","14.29","87.18","120","142","45.80","54","73","42.52","7","5","58.33","12.96","93.15","209","229","47.72","99","109","47.60","2","7","22.22","2.02","93.58","8.26","91.82","1.001"
"25","Los Angeles Kings","10","478.5167","4","5","1","3","9","0.450","469","412","53.23","364","310","54.01","269","234","53.48","18","15","54.55","21.1","18.71","53.00","238","230","50.85","140","136","50.72","16","15","51.61","11.43","88.97","102","84","54.84","79","66","54.48","12","9","57.14","15.19","86.36","136","146","48.23","61","70","46.56","4","6","40.00","6.56","91.43","198","157","55.77","120","88","57.69","2","0","100.00","1.67","100.00","6.69","93.59","1.003"
"26","New Jersey Devils","8","374.2667","4","3","1","4","9","0.563","372","338","52.39","285","246","53.67","211","173","54.95","13","13","50.00","18.24","14.84","55.15","206","179","53.51","120","95","55.81","10","12","45.45","8.33","87.37","88","58","60.27","69","44","61.06","8","7","53.33","11.59","84.09","118","121","49.37","51","51","50.00","2","5","28.57","3.92","90.20","149","145","50.68","83","73","53.21","3","1","75.00","3.61","98.63","6.16","92.49","0.986"
"27","Philadelphia Flyers","9","426.4167","5","2","2","5","12","0.667","377","423","47.13","280","320","46.67","215","236","47.67","20","13","60.61","16.82","19.48","46.34","172","218","44.10","120","122","49.59","17","11","60.71","14.17","90.98","69","94","42.33","56","70","44.44","9","8","52.94","16.07","88.57","103","124","45.37","64","52","55.17","8","3","72.73","12.50","94.23","172","181","48.73","83","104","44.39","3","2","60.00","3.61","98.08","9.30","94.49","1.038"
"28","Minnesota Wild","9","405.2333","6","3","0","6","12","0.667","430","343","55.63","318","250","55.99","246","184","57.21","17","17","50.00","18.5","13.17","58.41","205","168","54.96","126","103","55.02","14","13","51.85","11.11","87.38","75","57","56.82","58","44","56.86","10","8","55.56","17.24","81.82","130","111","53.94","68","59","53.54","4","5","44.44","5.88","91.53","198","155","56.09","107","75","58.79","3","4","42.86","2.80","94.67","6.91","90.76","0.977"
"29","Boston Bruins","8","388.4833","5","3","0","4","10","0.625","367","313","53.97","286","233","55.11","220","170","56.41","12","14","46.15","15.93","11.3","58.50","179","148","54.74","101","80","55.80","9","11","45.00","8.91","86.25","61","48","55.96","43","30","58.90","5","6","45.45","11.63","80.00","118","100","54.13","58","50","53.70","4","5","44.44","6.90","90.00","167","150","52.68","103","83","55.38","3","3","50.00","2.91","96.39","5.45","91.76","0.972"
"30","St Louis Blues","9","430.0667","7","1","1","7","15","0.833","398","400","49.87","306","316","49.20","230","226","50.44","21","14","60.00","18.68","19.28","49.21","231","218","51.45","144","132","52.17","19","13","59.38","13.19","90.15","78","90","46.43","66","69","48.89","9","9","50.00","13.64","86.96","153","128","54.45","78","63","55.32","10","4","71.43","12.82","93.65","152","159","48.87","78","85","47.85","2","1","66.67","2.56","98.82","9.13","93.81","1.029"
"31","Calgary Flames","10","471.2","6","1","3","6","15","0.750","487","409","54.35","367","318","53.58","278","229","54.83","19","12","61.29","20.48","17.89","53.38","246","177","58.16","158","106","59.85","16","9","64.00","10.13","91.51","78","67","53.79","63","51","55.26","6","6","50.00","9.52","88.24","168","110","60.43","95","55","63.33","10","3","76.92","10.53","94.55","196","205","48.88","107","107","50.00","3","3","50.00","2.80","97.20","6.83","94.76","1.016"
"32","San Jose Sharks","10","489.4833","6","4","0","6","12","0.600","391","457","46.11","282","337","45.56","213","231","47.97","19","18","51.35","16.68","18.57","47.32","202","210","49.03","115","115","50.00","12","14","46.15","10.43","87.83","82","73","52.90","59","51","53.64","12","7","63.16","20.34","86.27","120","137","46.69","56","64","46.67","0","7","0.00","0.00","89.06","160","218","42.33","81","99","45.00","6","4","60.00","7.41","95.96","8.92","92.21","1.011"
