"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","65","3196.9333","39","16","10","36","88","0.677","3088","2780","52.62","2388","2081","53.43","1781","1560","53.31","137","117","53.94","141.08","120.9","53.85","1544","1361","53.15","972","840","53.64","121","106","53.30","12.45","87.38","617","532","53.70","492","422","53.83","83","78","51.55","16.87","81.52","927","829","52.79","480","418","53.45","38","28","57.58","7.92","93.30","1352","1237","52.22","725","641","53.07","16","11","59.26","2.21","98.28","7.69","92.50","1.002"
"2","Tampa Bay Lightning","63","3001.2","39","18","6","37","84","0.667","2681","2605","50.72","2081","1995","51.05","1457","1460","49.95","137","110","55.47","126.55","113.15","52.79","1477","1365","51.97","852","823","50.87","116","96","54.72","13.62","88.34","625","500","55.56","437","379","53.55","75","68","52.45","17.16","82.06","852","865","49.62","415","444","48.31","41","28","59.42","9.88","93.69","1080","1109","49.34","560","582","49.04","20","14","58.82","3.57","97.59","9.40","92.47","1.019"
"3","Seattle Kraken","64","3111.0333","20","38","6","18","46","0.359","2707","2676","50.29","2011","2021","49.88","1448","1457","49.85","114","151","43.02","109","116.27","48.38","1271","1295","49.53","749","748","50.03","91","128","41.55","12.15","82.89","491","509","49.10","365","376","49.26","60","84","41.67","16.44","77.66","780","786","49.81","384","372","50.79","31","44","41.33","8.07","88.17","1258","1215","50.87","654","637","50.66","23","23","50.00","3.52","96.39","7.87","89.64","0.975"
"4","Vegas Golden Knights","67","3294.0167","35","28","4","31","74","0.552","3313","3026","52.26","2479","2147","53.59","1821","1578","53.57","143","135","51.44","149.95","136.66","52.32","1631","1560","51.11","979","880","52.66","125","112","52.74","12.77","87.27","681","650","51.16","493","459","51.79","85","80","51.52","17.24","82.57","950","910","51.08","486","421","53.58","40","32","55.56","8.23","92.40","1418","1227","53.61","752","610","55.21","17","22","43.59","2.26","96.39","7.85","91.44","0.993"
"5","Montreal Canadiens","64","3037.6167","17","37","10","15","44","0.344","2652","2946","47.37","1954","2242","46.57","1472","1649","47.16","107","147","42.13","116.56","138.41","45.71","1297","1530","45.88","752","909","45.27","92","128","41.82","12.23","85.92","532","641","45.35","382","463","45.21","52","95","35.37","13.61","79.48","765","889","46.25","370","446","45.34","40","33","54.79","10.81","92.60","1125","1217","48.04","636","663","48.96","15","19","44.12","2.36","97.13","7.27","91.09","0.984"
"6","Toronto Maple Leafs","63","3106.9833","40","18","5","38","85","0.675","3182","2745","53.69","2396","2117","53.09","1731","1561","52.58","156","142","52.35","148.08","121.36","54.96","1745","1361","56.18","1042","833","55.57","139","125","52.65","13.34","84.99","670","551","54.87","487","403","54.72","87","83","51.18","17.86","79.40","1075","810","57.03","555","430","56.35","52","42","55.32","9.37","90.23","1288","1203","51.71","632","637","49.80","16","17","48.48","2.53","97.33","9.01","90.90","0.999"
"7","New York Rangers","64","3134.2333","40","19","5","36","85","0.664","2519","3029","45.40","1915","2261","45.86","1398","1620","46.32","116","118","49.57","115.87","139.23","45.42","1255","1588","44.14","743","901","45.19","97","104","48.26","13.06","88.46","548","647","45.86","408","463","46.84","67","73","47.86","16.42","84.23","707","941","42.90","335","438","43.34","30","31","49.18","8.96","92.92","1110","1267","46.70","591","648","47.70","19","14","57.58","3.21","97.84","8.30","92.72","1.010"
"8","Washington Capitals","65","3159.55","35","20","10","31","80","0.615","2891","2859","50.28","2211","2121","51.04","1580","1510","51.13","140","117","54.47","127.58","124.74","50.56","1457","1426","50.54","860","822","51.13","119","98","54.84","13.84","88.08","543","560","49.23","378","395","48.90","69","69","50.00","18.25","82.53","914","866","51.35","482","427","53.03","50","29","63.29","10.37","93.21","1241","1224","50.34","644","625","50.75","21","19","52.50","3.26","96.96","8.86","92.25","1.011"
"9","Chicago Blackhawks","65","3160.7167","24","32","9","20","57","0.438","2649","3063","46.38","1918","2209","46.47","1437","1641","46.69","110","142","43.65","107.85","128.71","45.59","1248","1487","45.63","758","890","46.00","96","121","44.24","12.66","86.40","468","507","48.00","353","395","47.19","57","76","42.86","16.15","80.76","780","980","44.32","405","495","45.00","39","45","46.43","9.63","90.91","1227","1394","46.81","621","702","46.94","14","21","40.00","2.25","97.01","7.65","91.35","0.990"
"10","Colorado Avalanche","64","3023.0167","45","14","5","42","95","0.742","3070","2715","53.07","2214","2044","52.00","1691","1535","52.42","147","110","57.20","127.96","116.21","52.41","1483","1273","53.81","891","777","53.42","122","91","57.28","13.69","88.29","571","542","51.30","430","400","51.81","79","57","58.09","18.37","85.75","912","731","55.51","461","377","55.01","43","34","55.84","9.33","90.98","1379","1231","52.84","717","690","50.96","25","18","58.14","3.49","97.39","8.69","92.83","1.015"
"11","Vancouver Canucks","66","3208.15","31","26","9","28","71","0.538","3005","3050","49.63","2240","2249","49.90","1658","1642","50.24","116","112","50.88","125.78","132.7","48.66","1449","1548","48.35","847","915","48.07","96","99","49.23","11.33","89.18","516","598","46.32","376","438","46.19","62","63","49.60","16.49","85.62","933","950","49.55","471","477","49.68","34","36","48.57","7.22","92.45","1324","1299","50.48","730","660","52.52","20","13","60.61","2.74","98.03","7.00","93.18","1.002"
