"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","27","1345.1167","14","8","5","13","33","0.611","1295","1181","52.30","1001","873","53.42","765","663","53.57","57","44","56.44","57.64","48.71","54.20","657","582","53.03","411","353","53.80","54","41","56.84","13.14","88.39","258","215","54.55","206","169","54.93","35","27","56.45","16.99","84.02","399","367","52.09","205","184","52.70","19","14","57.58","9.27","92.39","568","519","52.25","325","278","53.90","3","3","50.00","0.92","98.92","7.45","93.36","1.008"
"2","Tampa Bay Lightning","27","1293.7167","17","6","4","15","38","0.704","1167","1145","50.48","907","866","51.16","633","637","49.84","56","41","57.73","53.82","47.6","53.07","626","602","50.98","350","360","49.30","44","36","55.00","12.57","90.00","274","206","57.08","186","159","53.91","32","24","57.14","17.20","84.91","352","396","47.06","164","201","44.93","12","12","50.00","7.32","94.03","473","489","49.17","255","254","50.10","11","5","68.75","4.31","98.03","8.85","93.56","1.024"
"3","Seattle Kraken","27","1339.1333","9","15","3","9","21","0.389","1107","1128","49.53","843","849","49.82","610","621","49.55","49","75","39.52","46.54","49.04","48.69","530","525","50.24","336","329","50.53","41","63","39.42","12.20","80.85","212","206","50.72","164","167","49.55","25","40","38.46","15.24","76.05","318","319","49.92","172","162","51.50","16","23","41.03","9.30","85.80","512","536","48.85","262","267","49.53","8","12","40.00","3.05","95.51","8.03","87.92","0.960"
"4","Vegas Golden Knights","26","1268.7","15","11","0","14","30","0.577","1258","1236","50.44","928","892","50.99","697","667","51.10","64","57","52.89","57.36","57.73","49.84","612","643","48.76","379","380","49.93","57","50","53.27","15.04","86.84","259","260","49.90","195","192","50.39","38","37","50.67","19.49","80.73","353","383","47.96","184","188","49.46","19","13","59.38","10.33","93.09","536","499","51.79","282","256","52.42","7","7","50.00","2.48","97.27","9.18","91.45","1.006"
"5","Montreal Canadiens","29","1403.0667","6","20","3","6","15","0.259","1244","1337","48.20","901","1029","46.68","663","754","46.79","42","59","41.58","50.62","61.49","45.15","613","684","47.26","336","404","45.41","37","51","42.05","11.01","87.38","234","278","45.70","161","202","44.35","21","41","33.87","13.04","79.70","379","406","48.28","175","202","46.42","16","10","61.54","9.14","95.05","531","555","48.90","293","309","48.67","5","8","38.46","1.71","97.41","6.33","92.18","0.985"
"6","Toronto Maple Leafs","29","1430.85","19","8","2","19","40","0.690","1452","1306","52.65","1090","1027","51.49","798","739","51.92","60","52","53.57","69.21","56.77","54.94","826","681","54.81","506","408","55.36","54","46","54.00","10.67","88.73","316","277","53.29","244","193","55.84","38","30","55.88","15.57","84.46","510","404","55.80","262","215","54.93","16","16","50.00","6.11","92.56","560","555","50.22","264","295","47.23","6","6","50.00","2.27","97.97","7.52","92.96","1.005"
"7","New York Rangers","26","1252.5","18","5","3","17","39","0.750","1034","1231","45.65","782","918","46.00","563","651","46.38","47","46","50.54","48.09","53.14","47.51","528","632","45.52","313","352","47.07","42","41","50.60","13.42","88.35","228","234","49.35","167","166","50.15","26","29","47.27","15.57","82.53","300","398","42.98","146","186","43.98","16","12","57.14","10.96","93.55","435","529","45.12","215","269","44.42","5","5","50.00","2.33","98.14","8.35","92.93","1.013"
"8","Washington Capitals","28","1396.35","17","5","6","15","40","0.714","1264","1194","51.42","978","894","52.24","698","643","52.05","71","48","59.66","56.48","52.22","51.96","631","607","50.97","375","345","52.08","60","38","61.22","16.00","88.99","243","243","50.00","171","160","51.66","36","28","56.25","21.05","82.50","388","364","51.60","204","185","52.44","24","10","70.59","11.76","94.59","551","493","52.78","289","268","51.89","11","10","52.38","3.81","96.27","10.17","92.53","1.027"
"9","Chicago Blackhawks","27","1306.0167","10","15","2","7","22","0.407","1070","1212","46.89","763","893","46.07","557","656","45.92","37","59","38.54","43.58","51.41","45.88","528","608","46.48","303","368","45.16","32","52","38.10","10.56","85.87","188","196","48.96","136","166","45.03","20","34","37.04","14.71","79.52","340","412","45.21","167","202","45.26","12","18","40.00","7.19","91.09","471","530","47.05","233","271","46.23","5","7","41.67","2.15","97.42","6.64","91.01","0.976"
"10","Colorado Avalanche","24","1111.9333","15","7","2","14","32","0.667","1117","996","52.86","805","744","51.97","615","566","52.07","63","54","53.85","45.99","41.96","52.30","559","465","54.59","341","272","55.63","51","45","53.13","14.96","83.46","208","178","53.89","164","133","55.22","30","27","52.63","18.29","79.70","351","287","55.02","177","139","56.01","21","18","53.85","11.86","87.05","479","449","51.62","240","260","48.00","12","9","57.14","5.00","96.54","10.24","90.46","1.007"
"11","Vancouver Canucks","28","1323.7667","11","15","2","8","24","0.429","1263","1205","51.18","918","899","50.52","688","689","49.96","41","40","50.62","50.19","53.36","48.47","588","617","48.80","336","390","46.28","32","37","46.38","9.52","90.51","206","238","46.40","149","196","43.19","23","23","50.00","15.44","88.27","382","379","50.20","187","194","49.08","9","14","39.13","4.81","92.78","586","507","53.61","319","268","54.34","9","3","75.00","2.82","98.88","5.96","94.19","1.002"
"12","Edmonton Oilers","26","1251.75","16","10","0","14","32","0.615","1162","1154","50.17","851","898","48.66","627","689","47.64","50","59","45.87","51","51.62","49.70","559","594","48.48","318","385","45.23","44","43","50.57","13.84","88.83","224","252","47.06","166","188","46.89","31","29","51.67","18.67","84.57","335","342","49.48","152","197","43.55","13","14","48.15","8.55","92.89","525","473","52.61","287","269","51.62","6","15","28.57","2.09","94.42","7.97","91.44","0.994"
"13","Buffalo Sabres","27","1349.6333","8","15","4","7","20","0.370","1159","1218","48.76","887","949","48.31","654","732","47.19","51","65","43.97","47.94","53.73","47.15","534","568","48.46","310","359","46.34","43","57","43.00","13.87","84.12","226","259","46.60","163","201","44.78","28","38","42.42","17.18","81.09","308","309","49.92","147","158","48.20","15","19","44.12","10.20","87.97","561","577","49.30","322","347","48.13","8","7","53.33","2.48","97.98","7.80","91.12","0.989"
"14","Ottawa Senators","25","1180.3","8","16","1","7","17","0.340","992","1222","44.81","753","904","45.44","532","643","45.28","44","58","43.14","43.13","52.65","45.03","492","610","44.65","282","341","45.26","35","52","40.23","12.41","84.75","193","234","45.20","134","165","44.82","24","32","42.86","17.91","80.61","299","376","44.30","148","176","45.68","11","20","35.48","7.43","88.64","439","537","44.98","224","272","45.16","9","6","60.00","4.02","97.79","8.27","90.98","0.993"
"15","Detroit Red Wings","28","1363.4","13","12","3","12","29","0.518","1126","1328","45.88","863","998","46.37","654","742","46.85","51","62","45.13","54.12","57.99","48.27","561","689","44.88","349","410","45.98","46","49","48.42","13.18","88.05","246","292","45.72","182","208","46.67","31","28","52.54","17.03","86.54","315","397","44.24","167","202","45.26","15","21","41.67","8.98","89.60","484","557","46.49","279","304","47.86","5","13","27.78","1.79","95.72","7.80","91.64","0.994"
"16","Florida Panthers","26","1237.3","18","4","4","17","40","0.769","1349","1000","57.43","1029","757","57.61","767","580","56.94","66","43","60.55","60.86","46.79","56.53","706","525","57.35","437","335","56.61","62","36","63.27","14.19","89.25","267","219","54.94","207","173","54.47","43","24","64.18","20.77","86.13","439","306","58.93","230","162","58.67","19","12","61.29","8.26","92.59","566","407","58.17","298","210","58.66","4","7","36.36","1.34","96.67","8.60","92.59","1.012"
"17","Dallas Stars","25","1215.7333","13","10","2","12","28","0.560","1069","1141","48.37","780","838","48.21","562","611","47.91","39","44","46.99","44.38","45.22","49.53","533","517","50.76","308","312","49.68","38","40","48.72","12.34","87.18","223","196","53.22","163","142","53.44","31","24","56.36","19.02","83.10","310","321","49.13","145","170","46.03","7","16","30.43","4.83","90.59","458","518","46.93","216","266","44.81","1","4","20.00","0.46","98.50","6.94","92.80","0.997"
"18","New York Islanders","23","1120.1","7","11","5","7","19","0.413","953","1112","46.15","714","815","46.70","520","573","47.58","35","46","43.21","43.75","45.97","48.76","483","567","46.00","283","320","46.93","29","39","42.65","10.25","87.81","196","213","47.92","144","169","46.01","22","31","41.51","15.28","81.66","287","354","44.77","139","151","47.93","7","8","46.67","5.04","94.70","414","496","45.49","217","237","47.80","6","7","46.15","2.76","97.05","6.73","91.97","0.987"
"19","Carolina Hurricanes","26","1193.2667","19","6","1","19","39","0.750","1247","993","55.67","926","759","54.96","666","533","55.55","60","36","62.50","58.48","50.48","53.67","606","478","55.90","348","278","55.59","50","31","61.73","14.37","88.85","267","216","55.28","194","156","55.43","33","26","55.93","17.01","83.33","339","262","56.41","154","122","55.80","17","5","77.27","11.04","95.90","543","432","55.69","288","231","55.49","10","5","66.67","3.47","97.84","9.01","93.25","1.023"
"20","Arizona Coyotes","27","1308.0667","5","20","2","5","12","0.222","1030","1204","46.11","789","912","46.38","561","690","44.84","38","64","37.25","41.57","53.22","43.86","473","553","46.10","287","361","44.29","31","54","36.47","10.80","85.04","194","243","44.39","142","194","42.26","20","35","36.36","14.08","81.96","279","310","47.37","145","167","46.47","11","19","36.67","7.59","88.62","482","565","46.04","253","303","45.50","7","10","41.18","2.77","96.70","6.77","90.72","0.975"
"21","Columbus Blue Jackets","26","1289.4167","14","11","1","12","29","0.558","1184","1263","48.39","880","968","47.62","626","726","46.30","55","65","45.83","50.5","56.7","47.11","592","667","47.02","330","424","43.77","44","52","45.83","13.33","87.74","214","260","45.15","161","197","44.97","28","29","49.12","17.39","85.28","378","407","48.15","169","227","42.68","16","23","41.03","9.47","89.87","513","533","49.04","264","279","48.62","11","13","45.83","4.17","95.34","8.79","91.05","0.998"
"22","Nashville Predators","27","1295.3","16","10","1","15","33","0.611","1150","1119","50.68","887","844","51.24","624","606","50.73","51","46","52.58","51.71","47.41","52.17","603","562","51.76","361","331","52.17","47","41","53.41","13.02","87.61","206","190","52.02","161","140","53.49","30","26","53.57","18.63","81.43","397","372","51.63","200","191","51.15","17","15","53.13","8.50","92.15","489","488","50.05","239","257","48.19","4","5","44.44","1.67","98.05","8.17","92.41","1.006"
"23","Winnipeg Jets","27","1303.95","13","9","5","12","31","0.574","1276","1186","51.83","965","900","51.74","696","657","51.44","54","44","55.10","57.3","56.78","50.23","635","610","51.00","373","355","51.24","43","34","55.84","11.53","90.42","245","259","48.61","185","179","50.82","30","26","53.57","16.22","85.47","390","351","52.63","188","176","51.65","13","8","61.90","6.91","95.45","575","510","53.00","297","267","52.66","11","10","52.38","3.70","96.25","7.76","93.30","1.011"
"24","Anaheim Ducks","29","1427.45","15","9","5","13","35","0.603","1286","1367","48.47","977","1022","48.87","727","723","50.14","56","56","50.00","58.2","61.13","48.77","625","640","49.41","391","382","50.58","45","47","48.91","11.51","87.70","275","264","51.02","221","191","53.64","30","31","49.18","13.57","83.77","350","376","48.21","170","191","47.09","15","16","48.39","8.82","91.62","573","616","48.19","294","308","48.84","10","9","52.63","3.40","97.08","7.70","92.25","1.000"
"25","Los Angeles Kings","26","1250.65","12","10","4","11","28","0.538","1246","1120","52.66","962","835","53.53","703","603","53.83","46","39","54.12","56.45","53.28","51.44","637","614","50.92","381","343","52.62","41","38","51.90","10.76","88.92","256","254","50.20","187","175","51.66","34","24","58.62","18.18","86.29","381","360","51.42","194","168","53.59","7","14","33.33","3.61","91.67","520","438","54.28","299","237","55.78","5","1","83.33","1.67","99.58","6.54","93.53","1.001"
"26","New Jersey Devils","26","1244.6667","10","11","5","9","25","0.481","1256","1180","51.56","935","899","50.98","670","651","50.72","51","55","48.11","54.94","52.85","50.97","633","605","51.13","362","344","51.27","45","48","48.39","12.43","86.05","261","217","54.60","194","166","53.89","32","35","47.76","16.49","78.92","372","388","48.95","168","178","48.55","13","13","50.00","7.74","92.70","562","503","52.77","289","269","51.79","6","7","46.15","2.08","97.40","7.61","91.55","0.992"
"27","Philadelphia Flyers","26","1231.6333","10","12","4","10","24","0.462","1147","1272","47.42","862","960","47.31","640","713","47.30","42","56","42.86","48.22","58.46","45.20","498","651","43.34","306","377","44.80","39","47","45.35","12.75","87.53","199","273","42.16","148","206","41.81","25","30","45.45","16.89","85.44","299","378","44.17","158","171","48.02","14","17","45.16","8.86","90.06","534","535","49.95","287","297","49.14","3","9","25.00","1.05","96.97","6.56","92.15","0.987"
"28","Minnesota Wild","27","1255.2333","19","7","1","16","39","0.722","1204","1166","50.80","913","883","50.84","689","637","51.96","66","51","56.41","52.73","48.47","52.10","604","550","52.34","375","341","52.37","55","43","56.12","14.67","87.39","236","222","51.53","187","169","52.53","38","29","56.72","20.32","82.84","368","328","52.87","188","172","52.22","17","14","54.84","9.04","91.86","516","523","49.66","282","270","51.09","11","8","57.89","3.90","97.04","9.58","91.99","1.016"
"29","Boston Bruins","24","1150.4167","14","8","2","13","30","0.625","1127","991","53.21","894","747","54.48","691","543","56.00","41","40","50.62","48.45","37.96","56.07","519","474","52.27","321","266","54.68","30","33","47.62","9.35","87.59","192","154","55.49","143","113","55.86","21","22","48.84","14.69","80.53","327","320","50.54","178","153","53.78","9","11","45.00","5.06","92.81","547","459","54.37","330","247","57.19","11","7","61.11","3.33","97.17","5.93","92.63","0.986"
"30","St Louis Blues","27","1320.9","15","8","4","13","34","0.630","1155","1216","48.71","894","966","48.06","677","692","49.45","58","50","53.70","53.78","59.71","47.39","656","661","49.81","403","393","50.63","50","44","53.19","12.41","88.80","219","269","44.88","165","195","45.83","25","28","47.17","15.15","85.64","437","392","52.71","238","198","54.59","25","16","60.98","10.50","91.92","435","490","47.03","245","273","47.30","8","5","61.54","3.27","98.17","8.57","92.77","1.013"
"31","Calgary Flames","28","1350.3833","15","7","6","13","36","0.643","1383","1154","54.51","1034","881","53.99","751","633","54.26","55","37","59.78","58.77","51.45","53.32","691","536","56.32","414","322","56.25","46","31","59.74","11.11","90.37","252","217","53.73","186","162","53.45","28","21","57.14","15.05","87.04","439","319","57.92","228","160","58.76","18","10","64.29","7.89","93.75","587","535","52.32","300","274","52.26","9","6","60.00","3.00","97.81","7.32","94.15","1.015"
"32","San Jose Sharks","28","1386.0667","15","12","1","15","31","0.554","1186","1381","46.20","890","982","47.54","630","691","47.69","47","52","47.47","53.27","53.78","49.77","629","650","49.18","355","340","51.08","35","43","44.87","9.86","87.35","259","242","51.70","177","161","52.37","27","27","50.00","15.25","83.23","370","408","47.56","178","179","49.86","8","16","33.33","4.49","91.06","480","652","42.40","235","310","43.12","11","9","55.00","4.68","97.10","7.46","92.47","0.999"
