"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","28","1389.4","15","8","5","14","35","0.625","1336","1230","52.07","1034","907","53.27","789","691","53.31","61","46","57.01","59.43","50.83","53.90","680","603","53.00","426","364","53.92","56","42","57.14","13.15","88.46","265","225","54.08","211","178","54.24","36","28","56.25","17.06","84.27","415","378","52.33","215","186","53.62","20","14","58.82","9.30","92.47","584","544","51.77","334","293","53.27","5","4","55.56","1.50","98.63","7.73","93.34","1.011"
"2","Tampa Bay Lightning","29","1392.8167","19","6","4","17","42","0.724","1246","1218","50.57","973","926","51.24","673","684","49.59","58","43","57.43","58.02","50.81","53.31","679","640","51.48","377","386","49.41","46","37","55.42","12.20","90.41","296","219","57.48","202","171","54.16","34","25","57.63","16.83","85.38","383","421","47.64","175","215","44.87","12","12","50.00","6.86","94.42","497","521","48.82","267","272","49.54","11","6","64.71","4.12","97.79","8.62","93.71","1.023"
"3","Seattle Kraken","29","1441.2167","10","16","3","10","23","0.397","1192","1218","49.46","899","917","49.50","655","671","49.40","51","77","39.84","49.33","52.85","48.28","565","570","49.78","353","354","49.93","43","64","40.19","12.18","81.92","223","225","49.78","173","178","49.29","27","40","40.30","15.61","77.53","342","345","49.78","180","176","50.56","16","24","40.00","8.89","86.36","555","573","49.20","290","287","50.26","8","13","38.10","2.76","95.47","7.79","88.52","0.963"
"4","Vegas Golden Knights","29","1413.5","18","11","0","17","36","0.621","1391","1360","50.56","1036","977","51.47","771","720","51.71","73","61","54.48","63.56","62.63","50.37","672","695","49.16","417","399","51.10","64","54","54.24","15.35","86.47","286","285","50.09","215","205","51.19","41","41","50.00","19.07","80.00","386","410","48.49","202","194","51.01","23","13","63.89","11.39","93.30","603","565","51.63","317","287","52.48","9","7","56.25","2.84","97.56","9.47","91.53","1.010"
"5","Montreal Canadiens","31","1501.0833","7","21","3","6","17","0.274","1346","1427","48.54","978","1097","47.13","722","807","47.22","46","65","41.44","56.22","64.81","46.45","664","732","47.56","366","433","45.81","40","55","42.11","10.93","87.30","264","289","47.74","187","210","47.10","24","43","35.82","12.83","79.52","400","443","47.45","179","223","44.53","16","12","57.14","8.94","94.62","579","590","49.53","320","330","49.23","6","10","37.50","1.88","96.97","6.37","91.95","0.983"
"6","Toronto Maple Leafs","30","1481.4667","20","8","2","20","42","0.700","1488","1355","52.34","1118","1065","51.21","816","769","51.48","64","53","54.70","71.37","59.35","54.60","847","701","54.72","517","421","55.12","57","47","54.81","11.03","88.84","327","288","53.17","250","202","55.31","39","31","55.71","15.60","84.65","520","413","55.73","267","219","54.94","18","16","52.94","6.74","92.69","572","581","49.61","270","311","46.47","7","6","53.85","2.59","98.07","7.84","93.11","1.010"
"7","New York Rangers","29","1399.7333","19","7","3","18","41","0.707","1152","1356","45.93","874","1010","46.39","629","720","46.63","49","51","49.00","52.1","58.84","46.96","575","705","44.92","342","392","46.59","44","46","48.89","12.87","88.27","249","265","48.44","183","189","49.19","28","33","45.90","15.30","82.54","326","440","42.56","159","203","43.92","16","13","55.17","10.06","93.60","496","579","46.14","248","298","45.42","5","5","50.00","2.02","98.32","7.79","92.92","1.007"
"8","Washington Capitals","29","1439.8833","17","5","7","15","41","0.707","1319","1230","51.75","1019","921","52.53","731","661","52.51","73","49","59.84","59.57","53.53","52.67","662","624","51.48","396","355","52.73","62","39","61.39","15.66","89.01","258","249","50.89","183","164","52.74","37","29","56.06","20.22","82.32","404","375","51.86","213","191","52.72","25","10","71.43","11.74","94.76","573","512","52.81","301","276","52.17","11","10","52.38","3.65","96.38","9.99","92.59","1.026"
"9","Chicago Blackhawks","28","1349.55","11","15","2","8","24","0.429","1106","1267","46.61","790","934","45.82","575","689","45.49","38","61","38.38","44.89","54.5","45.16","545","639","46.03","313","389","44.59","33","54","37.93","10.54","86.12","194","211","47.90","140","178","44.03","21","35","37.50","15.00","80.34","351","428","45.06","173","211","45.05","12","19","38.71","6.94","91.00","490","552","47.02","241","283","45.99","5","7","41.67","2.07","97.53","6.61","91.15","0.978"
"10","Colorado Avalanche","27","1247.8833","17","8","2","16","36","0.667","1232","1112","52.56","889","831","51.69","675","628","51.80","69","58","54.33","51.64","46.07","52.85","629","512","55.13","381","303","55.70","56","49","53.33","14.70","83.83","233","200","53.81","186","150","55.36","35","28","55.56","18.82","81.33","396","312","55.93","195","153","56.03","21","21","50.00","10.77","86.27","520","510","50.49","258","290","47.08","13","9","59.09","5.04","96.90","10.22","90.76","1.010"
