"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","44","2182.3","27","10","7","25","61","0.693","2091","1899","52.41","1615","1410","53.39","1215","1056","53.50","100","77","56.50","95.96","82.91","53.65","1074","951","53.04","673","581","53.67","91","71","56.17","13.52","87.78","423","366","53.61","334","292","53.35","58","51","53.21","17.37","82.53","651","585","52.67","339","289","53.98","33","20","62.26","9.73","93.08","898","817","52.36","496","419","54.21","9","6","60.00","1.81","98.57","8.23","92.71","1.009"
"2","Tampa Bay Lightning","45","2154.35","29","10","6","27","64","0.711","1941","1830","51.47","1503","1408","51.63","1040","1039","50.02","97","79","55.11","89.92","78.71","53.32","1075","972","52.52","609","595","50.58","80","69","53.69","13.14","88.40","461","350","56.84","321","271","54.22","55","46","54.46","17.13","83.03","614","622","49.68","288","324","47.06","25","23","52.08","8.68","92.90","776","776","50.00","395","404","49.44","16","10","61.54","4.05","97.52","9.33","92.40","1.017"
"3","Seattle Kraken","43","2096.95","14","25","4","13","32","0.372","1747","1783","49.49","1307","1334","49.49","939","970","49.19","75","106","41.44","71.11","75.12","48.63","812","848","48.92","496","505","49.55","59","88","40.14","11.90","82.57","324","318","50.47","243","244","49.90","38","55","40.86","15.64","77.46","488","530","47.94","253","261","49.22","21","33","38.89","8.30","87.36","824","822","50.06","421","422","49.94","16","18","47.06","3.80","95.73","7.99","89.07","0.971"
"4","Vegas Golden Knights","45","2211.4833","26","16","3","22","55","0.611","2186","1996","52.27","1633","1426","53.38","1205","1044","53.58","104","90","53.61","100.52","92.43","52.10","1063","1043","50.47","639","588","52.08","90","77","53.89","14.08","86.90","452","442","50.56","333","308","51.95","63","57","52.50","18.92","81.49","611","601","50.41","306","280","52.22","27","20","57.45","8.82","92.86","949","806","54.07","511","407","55.66","14","12","53.85","2.74","97.05","8.63","91.38","1.000"
"5","Montreal Canadiens","43","2053.9667","8","28","7","7","23","0.267","1770","2002","46.92","1300","1543","45.73","972","1132","46.20","65","100","39.39","75.85","92.6","45.03","867","1034","45.61","497","621","44.45","58","89","39.46","11.67","85.67","359","413","46.50","260","305","46.02","35","67","34.31","13.46","78.03","508","621","45.00","237","316","42.86","23","22","51.11","9.70","93.04","756","830","47.67","420","454","48.05","7","11","38.89","1.67","97.58","6.69","91.17","0.979"
"6","Toronto Maple Leafs","40","1974.2","27","10","3","25","57","0.713","1969","1751","52.93","1477","1365","51.97","1085","992","52.24","90","79","53.25","95.18","78.23","54.89","1124","889","55.84","689","544","55.88","79","73","51.97","11.47","86.58","435","368","54.17","332","265","55.61","53","51","50.96","15.96","80.75","689","521","56.94","357","279","56.13","26","22","54.17","7.28","92.11","758","755","50.10","360","391","47.94","10","6","62.50","2.78","98.47","8.29","92.04","1.003"
"7","New York Rangers","45","2191.8833","28","13","4","25","60","0.667","1719","2167","44.24","1303","1605","44.81","941","1132","45.39","82","83","49.70","78.97","97.44","44.76","844","1113","43.13","503","619","44.83","68","73","48.23","13.52","88.21","376","451","45.47","275","321","46.14","46","54","46.00","16.73","83.18","468","662","41.42","228","298","43.35","22","19","53.66","9.65","93.62","759","938","44.73","387","469","45.21","14","10","58.33","3.62","97.87","8.71","92.67","1.014"
"8","Washington Capitals","45","2205.2167","24","12","9","22","57","0.633","2057","1908","51.88","1563","1413","52.52","1116","1014","52.39","102","77","56.98","91.35","84.44","51.96","1045","987","51.43","619","572","51.97","88","61","59.06","14.22","89.34","394","391","50.19","276","268","50.74","51","42","54.84","18.48","84.33","651","596","52.21","343","304","53.01","37","19","66.07","10.79","93.75","881","787","52.82","448","403","52.64","14","16","46.67","3.13","96.03","9.14","92.41","1.015"
"9","Chicago Blackhawks","44","2115.4167","16","21","7","13","39","0.443","1793","2032","46.88","1303","1458","47.19","958","1069","47.26","66","90","42.31","72.3","84.9","45.99","833","988","45.74","494","595","45.36","57","77","42.54","11.54","87.06","312","335","48.22","231","269","46.20","35","49","41.67","15.15","81.78","521","653","44.38","263","326","44.65","22","28","44.00","8.37","91.41","847","919","47.96","432","443","49.37","9","13","40.91","2.08","97.07","6.89","91.58","0.985"
"10","Colorado Avalanche","42","1962.8","31","8","3","28","65","0.774","1975","1742","53.13","1421","1320","51.84","1093","987","52.55","105","77","57.69","81.63","73.71","52.55","953","817","53.84","575","505","53.24","85","63","57.43","14.78","87.52","363","333","52.16","283","248","53.30","57","37","60.64","20.14","85.08","590","484","54.93","292","257","53.19","28","26","51.85","9.59","89.88","890","784","53.17","461","434","51.51","20","14","58.82","4.34","96.77","9.61","92.20","1.018"
"11","Vancouver Canucks","44","2123.6167","19","19","6","16","44","0.500","1979","1986","49.91","1459","1455","50.07","1085","1069","50.37","64","63","50.39","83.09","84.95","49.45","974","992","49.54","568","582","49.39","53","53","50.00","9.33","90.89","354","374","48.63","254","280","47.57","31","36","46.27","12.20","87.14","620","618","50.08","314","302","50.97","22","17","56.41","7.01","94.37","858","861","49.91","464","441","51.27","11","10","52.38","2.37","97.73","5.90","94.11","1.000"
"12","Edmonton Oilers","40","1966.4833","22","16","2","19","46","0.575","1901","1750","52.07","1398","1352","50.84","1023","1027","49.90","84","91","48.00","82","78.5","51.09","895","894","50.03","513","561","47.77","74","68","52.11","14.42","87.88","350","370","48.61","263","277","48.70","53","47","53.00","20.15","83.03","545","524","50.98","250","284","46.82","21","21","50.00","8.40","92.61","883","731","54.71","474","415","53.32","10","22","31.25","2.11","94.70","8.21","91.14","0.994"
"13","Buffalo Sabres","43","2119.85","14","22","7","12","35","0.407","1749","2007","46.57","1336","1587","45.71","992","1198","45.30","78","97","44.57","71.29","89.12","44.44","807","983","45.08","481","620","43.69","68","83","45.03","14.14","86.61","327","409","44.43","233","314","42.60","44","52","45.83","18.88","83.44","480","574","45.54","248","306","44.77","24","31","43.64","9.68","89.87","838","921","47.64","475","538","46.89","10","13","43.48","2.11","97.58","7.86","91.90","0.998"
