"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","28","1389.4","15","8","5","14","35","0.625","1336","1230","52.07","1034","907","53.27","789","691","53.31","61","46","57.01","59.43","50.83","53.90","680","603","53.00","426","364","53.92","56","42","57.14","13.15","88.46","265","225","54.08","211","178","54.24","36","28","56.25","17.06","84.27","415","378","52.33","215","186","53.62","20","14","58.82","9.30","92.47","584","544","51.77","334","293","53.27","5","4","55.56","1.50","98.63","7.73","93.34","1.011"
"2","Tampa Bay Lightning","28","1345","18","6","4","16","40","0.714","1204","1179","50.52","938","895","51.17","653","663","49.62","57","42","57.58","55.97","49.12","53.26","649","619","51.18","363","373","49.32","45","36","55.56","12.40","90.35","282","212","57.09","193","165","53.91","33","24","57.89","17.10","85.45","367","407","47.42","170","208","44.97","12","12","50.00","7.06","94.23","485","504","49.04","261","265","49.62","11","6","64.71","4.21","97.74","8.73","93.67","1.024"
"3","Seattle Kraken","29","1441.2167","10","16","3","10","23","0.397","1192","1218","49.46","899","917","49.50","655","671","49.40","51","77","39.84","49.33","52.85","48.28","565","570","49.78","353","354","49.93","43","64","40.19","12.18","81.92","223","225","49.78","173","178","49.29","27","40","40.30","15.61","77.53","342","345","49.78","180","176","50.56","16","24","40.00","8.89","86.36","555","573","49.20","290","287","50.26","8","13","38.10","2.76","95.47","7.79","88.52","0.963"
"4","Vegas Golden Knights","28","1367.1","17","11","0","16","34","0.607","1347","1318","50.54","1000","947","51.36","748","700","51.66","70","60","53.85","61.77","60.53","50.51","654","671","49.36","403","388","50.95","61","53","53.51","15.14","86.34","282","274","50.72","211","200","51.34","40","40","50.00","18.96","80.00","372","397","48.37","192","188","50.53","21","13","61.76","10.94","93.09","581","547","51.51","308","278","52.56","9","7","56.25","2.92","97.48","9.36","91.43","1.008"
"5","Montreal Canadiens","30","1447.35","6","21","3","6","15","0.250","1293","1378","48.41","935","1062","46.82","691","778","47.04","44","63","41.12","52.74","63.28","45.46","634","707","47.28","347","419","45.30","38","53","41.76","10.95","87.35","244","285","46.12","170","207","45.09","22","42","34.38","12.94","79.71","390","422","48.03","177","212","45.50","16","11","59.26","9.04","94.81","556","571","49.33","308","318","49.20","6","10","37.50","1.95","96.86","6.37","91.90","0.983"
"6","Toronto Maple Leafs","30","1481.4667","20","8","2","20","42","0.700","1488","1355","52.34","1118","1065","51.21","816","769","51.48","64","53","54.70","71.37","59.35","54.60","847","701","54.72","517","421","55.12","57","47","54.81","11.03","88.84","327","288","53.17","250","202","55.31","39","31","55.71","15.60","84.65","520","413","55.73","267","219","54.94","18","16","52.94","6.74","92.69","572","581","49.61","270","311","46.47","7","6","53.85","2.59","98.07","7.84","93.11","1.010"
"7","New York Rangers","29","1399.7333","19","7","3","18","41","0.707","1152","1356","45.93","874","1010","46.39","629","720","46.63","49","51","49.00","52.1","58.84","46.96","575","705","44.92","342","392","46.59","44","46","48.89","12.87","88.27","249","265","48.44","183","189","49.19","28","33","45.90","15.30","82.54","326","440","42.56","159","203","43.92","16","13","55.17","10.06","93.60","496","579","46.14","248","298","45.42","5","5","50.00","2.02","98.32","7.79","92.92","1.007"
"8","Washington Capitals","29","1439.8833","17","5","7","15","41","0.707","1319","1230","51.75","1019","921","52.53","731","661","52.51","73","49","59.84","59.57","53.53","52.67","662","624","51.48","396","355","52.73","62","39","61.39","15.66","89.01","258","249","50.89","183","164","52.74","37","29","56.06","20.22","82.32","404","375","51.86","213","191","52.72","25","10","71.43","11.74","94.76","573","512","52.81","301","276","52.17","11","10","52.38","3.65","96.38","9.99","92.59","1.026"
"9","Chicago Blackhawks","28","1349.55","11","15","2","8","24","0.429","1106","1267","46.61","790","934","45.82","575","689","45.49","38","61","38.38","44.89","54.5","45.16","545","639","46.03","313","389","44.59","33","54","37.93","10.54","86.12","194","211","47.90","140","178","44.03","21","35","37.50","15.00","80.34","351","428","45.06","173","211","45.05","12","19","38.71","6.94","91.00","490","552","47.02","241","283","45.99","5","7","41.67","2.07","97.53","6.61","91.15","0.978"
"10","Colorado Avalanche","26","1202.6667","17","7","2","16","36","0.692","1198","1068","52.87","862","797","51.96","658","600","52.31","68","56","54.84","49.96","44.42","52.93","611","491","55.44","371","290","56.13","55","47","53.92","14.82","83.79","228","191","54.42","182","143","56.00","34","28","54.84","18.68","80.42","383","300","56.08","189","147","56.25","21","19","52.50","11.11","87.07","506","487","50.96","252","275","47.82","13","9","59.09","5.16","96.73","10.33","90.67","1.010"
"11","Vancouver Canucks","30","1432.3167","13","15","2","10","28","0.467","1360","1317","50.80","993","967","50.66","744","735","50.30","45","44","50.56","54.19","57.1","48.69","631","668","48.58","363","414","46.72","36","41","46.75","9.92","90.10","224","255","46.76","162","206","44.02","25","26","49.02","15.43","87.38","407","413","49.63","201","208","49.14","11","15","42.31","5.47","92.79","632","560","53.02","346","289","54.49","9","3","75.00","2.60","98.96","6.05","94.01","1.001"
"12","Edmonton Oilers","27","1302.3667","16","11","0","14","32","0.593","1211","1190","50.44","889","926","48.98","657","707","48.17","51","63","44.74","53.58","53.78","49.91","579","615","48.49","331","396","45.53","45","46","49.45","13.60","88.38","235","263","47.19","175","194","47.43","32","30","51.61","18.29","84.54","344","352","49.43","156","202","43.58","13","16","44.83","8.33","92.08","551","485","53.19","303","275","52.42","6","16","27.27","1.98","94.18","7.76","91.09","0.989"
"13","Buffalo Sabres","28","1399","9","15","4","8","22","0.393","1196","1272","48.46","922","996","48.07","678","762","47.08","54","67","44.63","49.85","56.55","46.85","552","600","47.92","321","377","45.99","46","59","43.81","14.33","84.35","235","273","46.26","167","210","44.30","29","39","42.65","17.37","81.43","317","327","49.22","154","167","47.98","17","20","45.95","11.04","88.02","579","599","49.15","334","359","48.20","8","7","53.33","2.40","98.05","7.96","91.21","0.992"
"14","Ottawa Senators","26","1224.6333","9","16","1","8","19","0.365","1034","1277","44.74","786","937","45.62","561","668","45.65","49","60","44.95","45.88","54.42","45.74","517","635","44.88","302","356","45.90","39","54","41.94","12.91","84.83","208","242","46.22","148","171","46.39","26","34","43.33","17.57","80.12","309","393","44.02","154","185","45.43","13","20","39.39","8.44","89.19","454","563","44.64","231","282","45.03","10","6","62.50","4.33","97.87","8.73","91.02","0.998"
"15","Detroit Red Wings","29","1414.45","14","12","3","13","31","0.534","1176","1380","46.01","902","1035","46.57","686","770","47.12","52","62","45.61","56.47","60.63","48.23","585","719","44.86","367","427","46.22","47","49","48.96","12.81","88.52","258","303","45.99","193","216","47.19","31","28","52.54","16.06","87.04","327","416","44.01","174","211","45.19","16","21","43.24","9.20","90.05","504","578","46.58","289","315","47.85","5","13","27.78","1.73","95.87","7.58","91.95","0.995"
