"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","4","180.15","0","4","0","0","0","0.000","140","171","45.02","97","115","45.75","69","83","45.39","5","11","31.25","5.49","7.11","43.59","64","95","40.25","35","53","39.77","3","11","21.43","8.57","79.25","25","32","43.86","18","25","41.86","0","7","0.00","0.00","72.00","39","63","38.24","17","28","37.78","3","4","42.86","17.65","85.71","66","66","50.00","31","24","56.36","2","0","100.00","6.45","100.00","7.25","86.75","0.940"
"2","Nashville Predators","4","177.5167","2","2","0","2","4","0.500","182","150","54.82","127","106","54.51","80","73","52.29","7","6","53.85","7.03","7.03","50.00","87","81","51.79","41","44","48.24","7","6","53.85","17.07","86.36","33","31","51.56","19","21","47.50","3","2","60.00","15.79","90.48","54","50","51.92","22","23","48.89","4","4","50.00","18.18","82.61","85","59","59.03","34","26","56.67","0","0","-","0.00","100.00","8.75","91.78","1.005"
"3","Tampa Bay Lightning","3","137.8667","1","2","0","1","2","0.333","135","119","53.15","102","93","52.31","77","69","52.74","5","6","45.45","5.88","6.97","45.74","77","69","52.74","45","36","55.56","3","6","33.33","6.67","83.33","29","30","49.15","23","20","53.49","3","3","50.00","13.04","85.00","48","39","55.17","22","16","57.89","0","3","0.00","0.00","81.25","50","45","52.63","30","32","48.39","2","0","100.00","6.67","100.00","6.49","91.30","0.978"
"4","New York Rangers","4","186.1667","3","1","0","3","6","0.750","186","152","55.03","141","106","57.09","108","78","58.06","10","8","55.56","9.45","7.52","55.69","102","87","53.97","63","47","57.27","9","7","56.25","14.29","85.11","48","34","58.54","36","29","55.38","7","4","63.64","19.44","86.21","54","53","50.47","27","18","60.00","2","3","40.00","7.41","83.33","75","52","59.06","43","25","63.24","1","1","50.00","2.33","96.00","9.26","89.74","0.990"
"5","Vegas Golden Knights","3","145.85","3","0","0","3","6","1.000","170","143","54.31","126","102","55.26","97","73","57.06","7","4","63.64","8.76","5.61","60.96","108","68","61.36","60","38","61.22","6","4","60.00","10.00","89.47","47","29","61.84","36","19","65.45","2","4","33.33","5.56","78.95","61","39","61.00","24","19","55.81","4","0","100.00","16.67","100.00","50","59","45.87","31","30","50.82","1","0","100.00","3.23","100.00","7.22","94.52","1.017"
"6","Los Angeles Kings","4","173.9333","2","2","0","2","4","0.500","159","181","46.76","126","131","49.03","93","105","46.97","12","10","54.55","7.64","8.43","47.55","85","104","44.97","51","59","46.36","10","9","52.63","19.61","84.75","34","39","46.58","25","31","44.64","5","5","50.00","20.00","83.87","51","65","43.97","26","28","48.15","5","4","55.56","19.23","85.71","67","61","52.34","37","38","49.33","2","1","66.67","5.41","97.37","12.90","90.48","1.034"
"7","Boston Bruins","3","136.3333","3","0","0","3","6","1.000","152","123","55.27","108","90","54.55","84","63","57.14","11","5","68.75","7.67","4.76","61.70","87","56","60.84","51","30","62.96","10","4","71.43","19.61","86.67","42","17","71.19","31","10","75.61","7","1","87.50","22.58","90.00","45","39","53.57","20","20","50.00","3","3","50.00","15.00","85.00","56","58","49.12","26","28","48.15","1","1","50.00","3.85","96.43","13.10","92.06","1.052"
"8","Washington Capitals","4","192.7667","2","2","0","2","4","0.500","182","175","50.98","128","132","49.23","88","93","48.62","10","9","52.63","7.26","7.63","48.74","84","89","48.55","44","47","48.35","10","9","52.63","22.73","80.85","33","30","52.38","20","21","48.78","4","7","36.36","20.00","66.67","51","59","46.36","24","26","48.00","6","2","75.00","25.00","92.31","83","72","53.55","37","39","48.68","0","0","-","0.00","100.00","11.36","90.32","1.017"
"9","Columbus Blue Jackets","3","154.8","0","3","0","0","0","0.000","118","192","38.06","94","146","39.17","71","95","42.77","5","12","29.41","5.26","8.4","38.50","61","96","38.85","41","48","46.07","4","9","30.77","9.76","81.25","15","36","29.41","11","22","33.33","1","4","20.00","9.09","81.82","46","60","43.40","30","26","53.57","3","5","37.50","10.00","80.77","45","81","35.71","25","43","36.76","1","3","25.00","4.00","93.02","7.04","87.37","0.944"
"10","Carolina Hurricanes","3","140.25","3","0","0","3","6","1.000","190","100","65.52","136","77","63.85","90","59","60.40","9","2","81.82","7.81","4.95","61.21","86","50","63.24","44","36","55.00","8","1","88.89","18.18","97.22","37","20","64.91","26","15","63.41","7","0","100.00","26.92","100.00","49","30","62.03","18","21","46.15","1","1","50.00","5.56","95.24","83","33","71.55","39","15","72.22","1","1","50.00","2.56","93.33","10.00","96.61","1.066"
"11","Toronto Maple Leafs","4","181.7333","2","2","0","2","4","0.500","192","145","56.97","140","107","56.68","105","75","58.33","7","8","46.67","9.17","7.31","55.63","113","86","56.78","58","48","54.72","7","8","46.67","12.07","83.33","43","42","50.59","28","28","50.00","7","4","63.64","25.00","85.71","70","44","61.40","30","20","60.00","0","4","0.00","0.00","80.00","70","51","57.85","43","24","64.18","0","0","-","0.00","100.00","6.67","89.33","0.960"
"12","Montreal Canadiens","4","190.3667","2","2","0","2","4","0.500","170","184","48.02","119","124","48.97","83","94","46.89","6","7","46.15","6.45","8.61","42.84","77","99","43.75","37","51","42.05","6","6","50.00","16.22","88.24","20","40","33.33","10","30","25.00","4","6","40.00","40.00","80.00","57","59","49.14","27","21","56.25","2","0","100.00","7.41","100.00","73","71","50.69","40","40","50.00","0","1","0.00","0.00","97.50","7.23","92.55","0.998"
"13","Chicago Blackhawks","3","143.5333","1","2","0","1","2","0.333","102","145","41.30","71","100","41.52","53","72","42.40","3","4","42.86","4.16","5.11","44.89","51","65","43.97","31","29","51.67","3","2","60.00","9.68","93.10","16","22","42.11","11","12","47.83","2","0","100.00","18.18","100.00","35","43","44.87","20","17","54.05","1","2","33.33","5.00","88.24","39","69","36.11","18","38","32.14","0","2","0.00","0.00","94.74","5.66","94.44","1.001"
"14","Colorado Avalanche","3","133.15","2","1","0","2","4","0.667","132","115","53.44","101","81","55.49","78","62","55.71","5","2","71.43","5.09","5.45","48.31","61","59","50.83","36","32","52.94","5","2","71.43","13.89","93.75","22","22","50.00","15","17","46.88","3","2","60.00","20.00","88.24","39","37","51.32","21","15","58.33","2","0","100.00","9.52","100.00","61","46","57.01","36","26","58.06","0","0","-","0.00","100.00","6.41","96.77","1.032"
"15","Seattle Kraken","4","187.2833","1","2","1","1","3","0.375","169","170","49.85","128","126","50.39","98","92","51.58","4","8","33.33","8.32","7.71","51.92","92","99","48.17","60","53","53.10","4","7","36.36","6.67","86.79","37","40","48.05","28","27","50.91","4","5","44.44","14.29","81.48","55","59","48.25","32","26","55.17","0","2","0.00","0.00","92.31","62","62","50.00","33","34","49.25","0","1","0.00","0.00","97.06","4.08","91.30","0.954"
"16","Anaheim Ducks","3","142.7167","1","2","0","1","2","0.333","115","158","42.12","76","129","37.07","57","95","37.50","7","11","38.89","5.78","8.58","40.25","72","86","45.57","39","57","40.63","6","8","42.86","15.38","85.96","27","40","40.30","18","31","36.73","2","5","28.57","11.11","83.87","45","46","49.45","21","26","44.68","4","3","57.14","19.05","88.46","36","65","35.64","14","36","28.00","1","3","25.00","7.14","91.67","12.28","88.42","1.007"
