"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","30","1485.1667","17","8","5","16","39","0.650","1431","1286","52.67","1113","948","54.00","845","716","54.13","64","49","56.64","63.65","53.27","54.44","729","630","53.64","457","377","54.80","58","45","56.31","12.69","88.06","282","235","54.55","223","184","54.79","37","30","55.22","16.59","83.70","447","395","53.09","234","193","54.80","21","15","58.33","8.97","92.23","627","570","52.38","358","303","54.16","6","4","60.00","1.68","98.68","7.57","93.16","1.007"
"2","Tampa Bay Lightning","31","1485.0333","21","6","4","19","46","0.742","1316","1297","50.36","1022","991","50.77","706","741","48.79","64","49","56.64","61.09","54.84","52.69","723","687","51.28","399","421","48.66","52","43","54.74","13.03","89.79","313","239","56.70","215","190","53.09","38","28","57.58","17.67","85.26","410","448","47.79","184","231","44.34","14","15","48.28","7.61","93.51","521","549","48.69","277","293","48.60","11","6","64.71","3.97","97.95","9.07","93.39","1.025"
"3","Seattle Kraken","31","1542.9167","10","17","4","10","24","0.387","1266","1309","49.17","959","984","49.36","696","719","49.19","55","81","40.44","52.09","55.97","48.20","592","605","49.46","370","371","49.93","45","66","40.54","12.16","82.21","236","237","49.89","184","186","49.73","28","42","40.00","15.22","77.42","356","368","49.17","186","185","50.13","17","24","41.46","9.14","87.03","598","621","49.06","312","316","49.68","10","15","40.00","3.21","95.25","7.90","88.73","0.966"
"4","Vegas Golden Knights","33","1616.9833","21","12","0","18","42","0.636","1573","1503","51.14","1175","1082","52.06","872","792","52.40","82","69","54.30","71.96","68.76","51.14","771","779","49.74","470","436","51.88","72","60","54.55","15.32","86.24","325","322","50.23","245","227","51.91","48","46","51.06","19.59","79.74","446","457","49.39","225","209","51.84","24","14","63.16","10.67","93.30","677","619","52.24","363","318","53.30","10","8","55.56","2.75","97.48","9.40","91.29","1.007"
"5","Montreal Canadiens","32","1542.4167","7","21","4","6","18","0.281","1379","1458","48.61","1008","1121","47.35","748","825","47.55","50","68","42.37","58.44","66.37","46.82","687","754","47.68","384","446","46.27","44","58","43.14","11.46","87.00","277","298","48.17","199","217","47.84","26","45","36.62","13.07","79.26","410","456","47.34","185","229","44.69","18","13","58.06","9.73","94.32","589","599","49.58","328","335","49.47","6","10","37.50","1.83","97.01","6.68","91.76","0.984"
"6","Toronto Maple Leafs","30","1481.4667","20","8","2","20","42","0.700","1488","1355","52.34","1118","1065","51.21","816","769","51.48","64","53","54.70","71.37","59.35","54.60","847","701","54.72","517","421","55.12","57","47","54.81","11.03","88.84","327","288","53.17","250","202","55.31","39","31","55.71","15.60","84.65","520","413","55.73","267","219","54.94","18","16","52.94","6.74","92.69","572","581","49.61","270","311","46.47","7","6","53.85","2.59","98.07","7.84","93.11","1.010"
"7","New York Rangers","31","1501.5167","19","8","4","18","42","0.677","1219","1466","45.40","926","1090","45.93","668","773","46.36","52","57","47.71","55.63","64.46","46.32","612","758","44.67","362","419","46.35","46","50","47.92","12.71","88.07","266","291","47.76","194","204","48.74","29","35","45.31","14.95","82.84","346","467","42.56","168","215","43.86","17","15","53.13","10.12","93.02","526","631","45.46","267","324","45.18","6","7","46.15","2.25","97.84","7.78","92.63","1.004"
"8","Washington Capitals","32","1565.4","19","6","7","17","45","0.703","1450","1357","51.66","1115","1011","52.45","809","728","52.64","81","54","60.00","65.34","58.73","52.66","738","693","51.57","443","392","53.05","70","43","61.95","15.80","89.03","285","278","50.62","203","184","52.45","41","33","55.41","20.20","82.07","453","415","52.19","240","208","53.57","29","10","74.36","12.08","95.19","618","564","52.28","328","303","51.98","11","11","50.00","3.35","96.37","10.01","92.58","1.026"
"9","Chicago Blackhawks","30","1435.2167","11","15","4","8","26","0.433","1178","1350","46.60","840","991","45.88","611","734","45.43","42","62","40.38","47.86","57.57","45.40","576","674","46.08","331","408","44.79","36","55","39.56","10.88","86.52","205","224","47.79","147","186","44.14","22","36","37.93","14.97","80.65","371","450","45.19","184","222","45.32","14","19","42.42","7.61","91.44","524","598","46.70","257","307","45.57","6","7","46.15","2.33","97.72","6.87","91.55","0.984"
"10","Colorado Avalanche","27","1247.8833","17","8","2","16","36","0.667","1232","1112","52.56","889","831","51.69","675","628","51.80","69","58","54.33","51.64","46.07","52.85","629","512","55.13","381","303","55.70","56","49","53.33","14.70","83.83","233","200","53.81","186","150","55.36","35","28","55.56","18.82","81.33","396","312","55.93","195","153","56.03","21","21","50.00","10.77","86.27","520","510","50.49","258","290","47.08","13","9","59.09","5.04","96.90","10.22","90.76","1.010"
"11","Vancouver Canucks","32","1533.9333","15","15","2","12","32","0.500","1457","1415","50.73","1066","1042","50.57","799","786","50.41","49","47","51.04","59.15","60.87","49.28","686","716","48.93","404","438","47.98","40","43","48.19","9.90","90.18","248","275","47.42","185","218","45.91","25","28","47.17","13.51","87.16","438","441","49.83","219","220","49.89","15","15","50.00","6.85","93.18","668","605","52.47","356","316","52.98","9","4","69.23","2.53","98.73","6.13","94.02","1.002"
"12","Edmonton Oilers","30","1450.15","18","12","0","16","36","0.600","1361","1309","50.97","1010","1019","49.78","748","775","49.11","58","71","44.96","60.84","59.41","50.60","644","671","48.97","374","434","46.29","51","53","49.04","13.64","87.79","263","288","47.73","198","216","47.83","37","36","50.68","18.69","83.33","381","383","49.87","176","218","44.67","14","17","45.16","7.95","92.20","628","540","53.77","350","303","53.60","7","17","29.17","2.00","94.39","7.75","90.84","0.986"
"13","Buffalo Sabres","31","1554.15","10","16","5","8","25","0.403","1318","1441","47.77","1015","1135","47.21","748","862","46.46","61","73","45.52","55.1","63.27","46.55","610","681","47.25","356","424","45.64","53","64","45.30","14.89","84.91","255","298","46.11","181","227","44.36","35","43","44.87","19.34","81.06","355","383","48.10","175","197","47.04","18","21","46.15","10.29","89.34","637","681","48.33","368","409","47.36","8","8","50.00","2.17","98.04","8.16","91.53","0.997"
"14","Ottawa Senators","28","1323.9333","9","17","2","8","20","0.357","1118","1370","44.94","852","1010","45.76","608","717","45.89","52","64","44.83","49.05","58.09","45.78","556","681","44.95","325","382","45.97","41","57","41.84","12.62","85.08","221","264","45.57","157","186","45.77","27","36","42.86","17.20","80.65","335","417","44.55","168","196","46.15","14","21","40.00","8.33","89.29","493","604","44.94","251","303","45.31","11","7","61.11","4.38","97.69","8.55","91.07","0.996"
