"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","71","3494.7833","41","20","10","38","92","0.648","3364","3059","52.37","2599","2297","53.08","1939","1718","53.02","152","134","53.15","152.72","133.3","53.39","1682","1491","53.01","1059","932","53.19","133","121","52.36","12.56","87.02","679","589","53.55","543","467","53.76","93","87","51.67","17.13","81.37","1003","902","52.65","516","465","52.60","40","34","54.05","7.75","92.69","1473","1363","51.94","789","702","52.92","19","13","59.38","2.41","98.15","7.84","92.20","1.000"
"2","Tampa Bay Lightning","70","3338.45","43","20","7","41","93","0.664","3028","2893","51.14","2346","2211","51.48","1647","1608","50.60","149","128","53.79","143.95","126.81","53.17","1690","1525","52.57","971","909","51.65","128","112","53.33","13.18","87.68","712","571","55.49","498","427","53.84","85","80","51.52","17.07","81.26","978","954","50.62","473","482","49.53","43","32","57.33","9.09","93.36","1196","1226","49.38","624","637","49.48","20","16","55.56","3.21","97.49","9.05","92.04","1.011"
"3","Seattle Kraken","70","3423.9333","22","42","6","20","50","0.357","2994","2960","50.29","2227","2256","49.68","1597","1617","49.69","127","161","44.10","122.29","131.95","48.10","1413","1456","49.25","838","845","49.79","102","137","42.68","12.17","83.79","549","588","48.28","408","429","48.75","65","91","41.67","15.93","78.79","864","868","49.88","430","416","50.83","37","46","44.58","8.60","88.94","1384","1318","51.22","710","694","50.57","25","24","51.02","3.52","96.54","7.95","90.04","0.980"
"4","Vegas Golden Knights","72","3555.4667","39","29","4","35","82","0.569","3557","3273","52.08","2662","2313","53.51","1949","1697","53.46","155","145","51.67","161.62","145.96","52.55","1758","1688","51.02","1050","952","52.45","135","121","52.73","12.86","87.29","738","689","51.72","533","488","52.20","92","83","52.57","17.26","82.99","1020","999","50.52","517","464","52.70","43","38","53.09","8.32","91.81","1510","1324","53.28","801","652","55.13","19","23","45.24","2.37","96.47","7.95","91.46","0.994"
"5","Montreal Canadiens","70","3331.0167","19","40","11","16","49","0.350","2873","3272","46.75","2127","2494","46.03","1601","1840","46.53","120","159","43.01","128.48","156.3","45.12","1411","1726","44.98","820","1031","44.30","103","139","42.56","12.56","86.52","586","725","44.70","415","525","44.15","58","101","36.48","13.98","80.76","825","1001","45.18","405","506","44.46","45","38","54.22","11.11","92.49","1218","1324","47.92","690","725","48.76","17","19","47.22","2.46","97.38","7.50","91.36","0.989"
"6","Toronto Maple Leafs","70","3439.95","45","19","6","43","96","0.686","3498","3045","53.46","2648","2346","53.02","1918","1733","52.53","178","158","52.98","164.75","134.91","54.98","1927","1518","55.94","1152","932","55.28","157","140","52.86","13.63","84.98","748","614","54.92","542","449","54.69","98","94","51.04","18.08","79.06","1179","904","56.60","610","483","55.81","59","46","56.19","9.67","90.48","1412","1323","51.63","704","704","50.00","20","18","52.63","2.84","97.44","9.28","90.88","1.002"
"7","New York Rangers","71","3493.1333","45","20","6","41","96","0.676","2855","3264","46.66","2168","2436","47.09","1571","1740","47.45","133","131","50.38","131.37","149.02","46.85","1426","1700","45.62","841","962","46.64","112","115","49.34","13.32","88.05","621","690","47.37","460","497","48.07","78","80","49.37","16.96","83.90","805","1010","44.35","381","465","45.04","34","35","49.28","8.92","92.47","1253","1373","47.72","661","703","48.46","21","16","56.76","3.18","97.72","8.47","92.47","1.009"
"8","Washington Capitals","70","3404.2167","38","22","10","33","86","0.614","3104","3070","50.28","2375","2273","51.10","1685","1611","51.12","148","131","53.05","137.09","134.31","50.51","1561","1528","50.53","912","875","51.04","126","110","53.39","13.82","87.43","587","595","49.66","400","422","48.66","73","76","48.99","18.25","81.99","974","933","51.07","512","453","53.06","53","34","60.92","10.35","92.49","1330","1318","50.23","690","670","50.74","22","21","51.16","3.19","96.87","8.78","91.87","1.007"
"9","Chicago Blackhawks","70","3418.3333","24","35","11","20","59","0.421","2868","3353","46.10","2082","2426","46.18","1552","1810","46.16","119","159","42.81","117.39","142.82","45.11","1351","1642","45.14","821","980","45.59","102","137","42.68","12.42","86.02","503","579","46.49","381","445","46.13","59","85","40.97","15.49","80.90","848","1063","44.37","440","535","45.13","43","52","45.26","9.77","90.28","1322","1510","46.68","666","774","46.25","17","22","43.59","2.55","97.16","7.67","91.22","0.989"
"10","Colorado Avalanche","70","3323.85","50","14","6","47","106","0.757","3391","2995","53.10","2468","2266","52.13","1892","1710","52.53","164","121","57.54","142.54","128.55","52.58","1645","1410","53.85","995","868","53.41","134","100","57.26","13.47","88.48","623","604","50.77","469","447","51.20","86","62","58.11","18.34","86.13","1022","806","55.91","526","421","55.54","48","38","55.81","9.13","90.97","1520","1356","52.85","807","766","51.30","30","20","60.00","3.72","97.39","8.67","92.92","1.016"
"11","Vancouver Canucks","71","3464.3833","33","28","10","30","76","0.535","3264","3271","49.95","2423","2419","50.04","1779","1768","50.16","126","121","51.01","136.62","143.87","48.71","1569","1662","48.56","906","988","47.84","105","106","49.76","11.59","89.27","557","651","46.11","400","477","45.61","66","69","48.89","16.50","85.53","1012","1011","50.02","506","511","49.75","39","37","51.32","7.71","92.76","1442","1386","50.99","787","704","52.78","21","15","58.33","2.67","97.87","7.08","93.16","1.002"
"12","Edmonton Oilers","71","3445.5333","41","25","5","37","87","0.613","3394","3062","52.57","2524","2370","51.57","1847","1768","51.09","156","153","50.49","153.36","141.6","51.99","1618","1604","50.22","959","976","49.56","136","123","52.51","14.18","87.40","667","639","51.07","499","474","51.28","96","83","53.63","19.24","82.49","951","965","49.63","460","502","47.82","40","40","50.00","8.70","92.03","1551","1252","55.33","823","701","54.00","20","29","40.82","2.43","95.86","8.45","91.35","0.998"
"13","Buffalo Sabres","71","3530.5","26","34","11","23","63","0.444","2945","3234","47.66","2244","2573","46.59","1690","1910","46.94","136","168","44.74","124.05","149.37","45.37","1395","1580","46.89","843","991","45.97","116","142","44.96","13.76","85.67","565","686","45.16","420","512","45.06","74","91","44.85","17.62","82.23","830","894","48.14","423","479","46.90","42","51","45.16","9.93","89.35","1370","1486","47.97","778","847","47.88","20","25","44.44","2.57","97.05","8.05","91.20","0.993"
"14","Ottawa Senators","69","3332.5833","26","37","6","25","58","0.420","3034","3256","48.24","2276","2425","48.42","1630","1759","48.10","122","146","45.52","129.31","143.75","47.36","1464","1612","47.59","834","945","46.88","99","134","42.49","11.87","85.82","570","631","47.46","395","448","46.86","64","77","45.39","16.20","82.81","894","981","47.68","439","497","46.90","35","57","38.04","7.97","88.53","1362","1421","48.94","712","724","49.58","23","12","65.71","3.23","98.34","7.48","91.70","0.992"
"15","Detroit Red Wings","71","3456.7","28","34","9","25","65","0.458","2888","3330","46.45","2178","2547","46.10","1647","1902","46.41","139","174","44.41","136.64","152.21","47.30","1441","1743","45.26","871","1048","45.39","119","143","45.42","13.66","86.35","597","740","44.65","454","533","46.00","77","93","45.29","16.96","82.55","844","1003","45.70","417","515","44.74","42","50","45.65","10.07","90.29","1237","1396","46.98","696","786","46.96","20","29","40.82","2.87","96.31","8.44","90.85","0.993"
