"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","28","1363.6667","8","16","4","7","20","0.357","1230","1337","47.92","895","968","48.04","638","694","47.90","57","72","44.19","57.98","58.33","49.85","676","690","49.49","378","384","49.61","46","61","42.99","12.17","84.11","285","241","54.18","190","164","53.67","26","30","46.43","13.68","81.71","391","449","46.55","188","220","46.08","20","31","39.22","10.64","85.91","482","555","46.48","230","269","46.09","11","11","50.00","4.78","95.91","8.93","89.63","0.986"
"2","Nashville Predators","23","1062.8167","12","9","2","10","26","0.565","1025","1039","49.66","747","763","49.47","512","556","47.94","37","42","46.84","47.12","48.18","49.44","519","532","49.38","267","306","46.60","30","35","46.15","11.24","88.56","205","216","48.69","134","152","46.85","23","20","53.49","17.16","86.84","314","316","49.84","133","154","46.34","7","15","31.82","5.26","90.26","432","419","50.76","220","215","50.57","7","7","50.00","3.18","96.74","7.23","92.45","0.997"
"3","Tampa Bay Lightning","25","1158.4833","15","9","1","15","31","0.620","1116","1034","51.91","834","764","52.19","590","563","51.17","48","49","49.48","57.79","49.99","53.62","658","572","53.50","362","312","53.71","38","44","46.34","10.50","85.90","293","225","56.56","194","161","54.65","27","26","50.94","13.92","83.85","365","347","51.26","168","151","52.66","11","18","37.93","6.55","88.08","389","398","49.43","200","225","47.06","9","5","64.29","4.50","97.78","8.14","91.30","0.994"
"4","New York Rangers","27","1285.0333","12","10","5","12","29","0.537","1256","1121","52.84","934","822","53.19","674","603","52.78","53","52","50.48","59.27","53.1","52.74","660","592","52.72","358","328","52.19","42","42","50.00","11.73","87.20","267","248","51.84","178","175","50.42","30","27","52.63","16.85","84.57","393","344","53.32","180","153","54.05","12","15","44.44","6.67","90.20","508","442","53.47","292","245","54.38","11","10","52.38","3.77","95.92","7.86","91.38","0.992"
"5","Vegas Golden Knights","27","1330.5333","19","7","1","17","39","0.722","1271","1370","48.13","938","931","50.19","692","666","50.96","62","49","55.86","62.3","55.05","53.09","669","682","49.52","391","355","52.41","55","41","57.29","14.07","88.45","290","244","54.31","206","161","56.13","32","24","57.14","15.53","85.09","379","438","46.39","185","194","48.81","23","17","57.50","12.43","91.24","491","564","46.54","254","273","48.20","7","7","50.00","2.76","97.44","8.96","92.64","1.016"
"6","Los Angeles Kings","28","1333.4667","14","10","4","13","32","0.571","1318","1218","51.97","967","864","52.81","701","616","53.23","59","60","49.58","59.49","52.56","53.09","687","613","52.85","397","346","53.43","52","52","50.00","13.10","84.97","279","256","52.15","194","172","53.01","30","32","48.39","15.46","81.40","408","357","53.33","203","174","53.85","22","20","52.38","10.84","88.51","524","484","51.98","275","231","54.35","7","8","46.67","2.55","96.54","8.42","90.26","0.987"
"7","Boston Bruins","24","1111.6167","20","3","1","19","41","0.854","1064","961","52.54","809","720","52.91","610","533","53.37","55","31","63.95","50.58","40.66","55.43","577","473","54.95","337","271","55.43","44","28","61.11","13.06","89.67","240","187","56.21","175","134","56.63","31","14","68.89","17.71","89.55","337","286","54.09","162","137","54.18","13","14","48.15","8.02","89.78","441","418","51.34","246","219","52.90","11","3","78.57","4.47","98.63","9.02","94.18","1.032"
"8","Washington Capitals","27","1280.7","11","12","4","11","26","0.481","1243","1228","50.30","894","911","49.53","618","652","48.66","46","53","46.46","52.6","54.73","49.01","610","596","50.58","330","335","49.62","44","45","49.44","13.33","86.57","235","233","50.21","147","157","48.36","24","32","42.86","16.33","79.62","375","363","50.81","183","178","50.69","20","13","60.61","10.93","92.70","513","540","48.72","232","285","44.87","2","8","20.00","0.86","97.19","7.44","91.87","0.993"
"9","Columbus Blue Jackets","24","1166.9167","8","14","2","8","18","0.375","1050","1279","45.08","761","931","44.98","562","677","45.36","49","69","41.53","45.37","55.26","45.09","477","607","44.00","293","339","46.36","37","58","38.95","12.63","82.89","176","228","43.56","130","158","45.14","22","36","37.93","16.92","77.22","301","379","44.26","163","181","47.38","15","22","40.54","9.20","87.85","466","570","44.98","240","307","43.88","12","11","52.17","5.00","96.42","8.72","89.81","0.985"
"10","Carolina Hurricanes","26","1227.7","14","6","6","12","34","0.654","1369","895","60.47","1021","679","60.06","687","501","57.83","50","41","54.95","60.66","43.82","58.06","664","460","59.07","359","286","55.66","43","35","55.13","11.98","87.76","277","217","56.07","188","155","54.81","26","22","54.17","13.83","85.81","387","243","61.43","171","131","56.62","17","13","56.67","9.94","90.08","587","342","63.19","299","178","62.68","7","6","53.85","2.34","96.63","7.28","91.82","0.991"
"11","Toronto Maple Leafs","27","1281.0333","16","5","6","16","38","0.704","1190","1197","49.85","877","870","50.20","634","597","51.50","53","38","58.24","58.34","54.29","51.80","648","614","51.35","353","336","51.23","45","37","54.88","12.75","88.99","273","254","51.80","182","180","50.28","34","22","60.71","18.68","87.78","375","360","51.02","171","156","52.29","11","15","42.31","6.43","90.38","478","491","49.33","259","228","53.18","8","1","88.89","3.09","99.56","8.36","93.63","1.020"
"12","Montreal Canadiens","26","1233.6167","13","11","2","10","28","0.538","1110","1163","48.83","812","835","49.30","614","610","50.16","56","62","47.46","49.13","58.28","45.74","532","635","45.59","298","361","45.22","44","55","44.44","14.77","84.76","201","262","43.41","141","186","43.12","27","39","40.91","19.15","79.03","331","373","47.02","157","175","47.29","17","16","51.52","10.83","90.86","473","435","52.09","279","224","55.47","12","7","63.16","4.30","96.88","9.12","89.84","0.990"
"13","Chicago Blackhawks","25","1207.5667","7","14","4","7","18","0.360","888","1277","41.02","655","942","41.01","475","685","40.95","32","60","34.78","39.79","57.35","40.97","437","661","39.80","254","366","40.97","28","49","36.36","11.02","86.61","175","241","42.07","124","170","42.18","22","26","45.83","17.74","84.71","262","420","38.42","130","196","39.88","6","23","20.69","4.62","88.27","369","523","41.37","195","278","41.23","4","11","26.67","2.05","96.04","6.74","91.24","0.980"
"14","Colorado Avalanche","23","1068.9333","13","9","1","11","27","0.587","1023","1003","50.49","748","749","49.97","565","577","49.47","38","36","51.35","44.5","45.83","49.26","491","462","51.52","298","283","51.29","36","29","55.38","12.08","89.75","208","217","48.94","156","158","49.68","26","24","52.00","16.67","84.81","283","245","53.60","142","125","53.18","10","5","66.67","7.04","96.00","438","445","49.60","239","261","47.80","2","7","22.22","0.84","97.32","6.73","93.76","1.005"
"15","Seattle Kraken","25","1212.0667","15","7","3","15","33","0.660","1134","1034","52.31","856","751","53.27","604","517","53.88","61","45","57.55","53.53","47.16","53.16","571","552","50.85","342","289","54.20","55","40","57.89","16.08","86.16","218","210","50.93","158","132","54.48","35","24","59.32","22.15","81.82","353","342","50.79","184","157","53.96","20","16","55.56","10.87","89.81","462","397","53.78","233","196","54.31","6","5","54.55","2.58","97.45","10.10","91.30","1.014"
"16","Anaheim Ducks","27","1310.1667","7","17","3","5","17","0.315","1122","1390","44.67","817","1073","43.23","613","817","42.87","45","72","38.46","48.84","73.34","39.97","551","743","42.58","318","478","39.95","40","57","41.24","12.58","88.08","228","348","39.58","169","277","37.89","24","39","38.10","14.20","85.92","323","395","44.99","149","201","42.57","16","18","47.06","10.74","91.04","451","548","45.15","233","306","43.23","5","15","25.00","2.15","95.10","7.34","91.19","0.985"
"17","Vancouver Canucks","26","1265.1667","11","12","3","11","25","0.481","1102","1229","47.28","816","940","46.47","616","684","47.38","58","65","47.15","49.75","60.65","45.06","544","631","46.30","323","380","45.95","50","57","46.73","15.48","85.00","214","264","44.77","167","194","46.26","36","42","46.15","21.56","78.35","330","367","47.35","156","186","45.61","14","15","48.28","8.97","91.94","479","503","48.78","265","267","49.81","8","8","50.00","3.02","97.00","9.42","90.50","0.999"
"18","Edmonton Oilers","26","1226.4333","14","12","0","14","28","0.538","1144","1180","49.23","852","907","48.44","609","661","47.95","47","57","45.19","54.81","57.6","48.76","594","591","50.13","348","356","49.43","38","51","42.70","10.92","85.67","249","240","50.92","171","170","50.15","25","33","43.10","14.62","80.59","345","351","49.57","177","186","48.76","13","18","41.94","7.34","90.32","480","472","50.42","233","255","47.75","9","6","60.00","3.86","97.65","7.72","91.38","0.991"
"19","Arizona Coyotes","23","1040.25","7","12","4","7","18","0.391","769","1030","42.75","579","764","43.11","404","554","42.17","33","49","40.24","32.6","49.35","39.78","387","551","41.26","208","309","40.23","28","45","38.36","13.46","85.44","133","232","36.44","89","160","35.74","15","32","31.91","16.85","80.00","254","319","44.33","119","149","44.40","13","13","50.00","10.92","91.28","320","406","44.08","174","219","44.27","5","4","55.56","2.87","98.17","8.17","91.16","0.993"
"20","Pittsburgh Penguins","26","1247.2667","14","8","4","13","32","0.615","1264","1203","51.24","940","898","51.14","687","668","50.70","63","51","55.26","62.12","51.6","54.63","639","572","52.77","377","343","52.36","50","43","53.76","13.26","87.46","276","216","56.10","193","164","54.06","32","35","47.76","16.58","78.66","363","356","50.49","184","179","50.69","18","8","69.23","9.78","95.53","517","523","49.71","268","280","48.91","13","8","61.90","4.85","97.14","9.17","92.37","1.015"
"21","New Jersey Devils","26","1229.5167","21","4","1","21","43","0.827","1351","1023","56.91","1018","746","57.71","738","515","58.90","69","35","66.35","66.4","43.1","60.64","735","501","59.47","429","253","62.90","59","29","67.05","13.75","88.54","301","180","62.58","213","118","64.35","37","20","64.91","17.37","83.05","434","321","57.48","216","135","61.54","22","9","70.97","10.19","93.33","517","444","53.80","267","227","54.05","10","6","62.50","3.75","97.36","9.35","93.20","1.026"
