"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","46","2281.0333","27","11","8","25","62","0.674","2187","1979","52.50","1685","1470","53.41","1264","1105","53.36","101","81","55.49","99.51","86.1","53.61","1113","988","52.97","697","604","53.57","92","74","55.42","13.20","87.75","439","382","53.47","348","304","53.37","59","54","52.21","16.95","82.24","674","606","52.66","349","300","53.78","33","20","62.26","9.46","93.33","945","852","52.59","516","442","53.86","9","7","56.25","1.74","98.42","7.99","92.67","1.007"
"2","Tampa Bay Lightning","46","2203.5667","30","10","6","28","66","0.717","1990","1857","51.73","1544","1430","51.92","1066","1053","50.31","98","80","55.06","92.65","79.96","53.68","1103","988","52.75","621","603","50.74","81","70","53.64","13.04","88.39","476","360","56.94","329","277","54.29","56","47","54.37","17.02","83.03","627","628","49.96","292","326","47.25","25","23","52.08","8.56","92.94","796","787","50.28","409","410","49.94","16","10","61.54","3.91","97.56","9.19","92.40","1.016"
"3","Seattle Kraken","45","2184.7833","14","27","4","13","32","0.356","1838","1853","49.80","1373","1388","49.73","988","1011","49.42","78","109","41.71","74.46","78.32","48.74","856","878","49.37","518","522","49.81","61","90","40.40","11.78","82.76","340","331","50.67","254","254","50.00","39","57","40.63","15.35","77.56","516","547","48.54","264","268","49.62","22","33","40.00","8.33","87.69","863","857","50.17","445","443","50.11","17","19","47.22","3.82","95.71","7.89","89.22","0.971"
"4","Vegas Golden Knights","46","2259.2667","27","16","3","23","57","0.620","2232","2051","52.11","1671","1462","53.34","1229","1071","53.43","107","92","53.77","103.6","94.63","52.26","1091","1071","50.46","655","602","52.11","93","78","54.39","14.20","87.04","464","450","50.77","341","316","51.90","65","58","52.85","19.06","81.65","627","621","50.24","314","286","52.33","28","20","58.33","8.92","93.01","964","827","53.82","516","416","55.36","14","13","51.85","2.71","96.88","8.71","91.41","1.001"
"5","Montreal Canadiens","44","2099.8","8","29","7","7","23","0.261","1808","2059","46.75","1333","1584","45.70","997","1161","46.20","67","104","39.18","77.47","95.01","44.92","884","1061","45.45","509","634","44.53","60","91","39.74","11.79","85.65","366","426","46.21","264","311","45.91","36","67","34.95","13.64","78.46","518","635","44.93","245","323","43.13","24","24","50.00","9.80","92.57","772","852","47.54","429","467","47.88","7","13","35.00","1.63","97.22","6.72","91.04","0.978"
"6","Toronto Maple Leafs","42","2074.6667","29","10","3","27","61","0.726","2070","1837","52.98","1553","1429","52.08","1144","1043","52.31","101","84","54.59","99.79","82.23","54.83","1175","930","55.82","725","570","55.98","90","77","53.89","12.41","86.49","455","382","54.36","351","277","55.89","58","54","51.79","16.52","80.51","720","548","56.78","374","293","56.07","32","23","58.18","8.56","92.15","806","796","50.31","383","415","47.99","10","7","58.82","2.61","98.31","8.83","91.95","1.008"
"7","New York Rangers","47","2283.1667","30","13","4","27","64","0.681","1808","2273","44.30","1368","1684","44.82","992","1191","45.44","86","85","50.29","83.24","101.32","45.10","886","1170","43.09","525","651","44.64","71","75","48.63","13.52","88.48","395","468","45.77","289","333","46.46","48","54","47.06","16.61","83.78","491","702","41.16","236","318","42.60","23","21","52.27","9.75","93.40","797","980","44.85","411","494","45.41","15","10","60.00","3.65","97.98","8.67","92.86","1.015"
"8","Washington Capitals","46","2254.5","25","12","9","23","59","0.641","2092","1966","51.55","1589","1456","52.18","1136","1045","52.09","103","77","57.22","92.79","86.74","51.69","1059","1010","51.18","627","585","51.73","89","61","59.33","14.19","89.57","402","400","50.12","282","275","50.63","52","42","55.32","18.44","84.73","657","610","51.85","345","310","52.67","37","19","66.07","10.72","93.87","898","815","52.42","458","417","52.34","14","16","46.67","3.06","96.16","9.07","92.63","1.017"
"9","Chicago Blackhawks","45","2164.6833","16","22","7","13","39","0.433","1825","2085","46.68","1326","1490","47.09","976","1095","47.13","67","92","42.14","73.44","86.52","45.91","846","1007","45.66","503","606","45.36","57","79","41.91","11.33","86.96","318","339","48.40","235","272","46.35","35","50","41.18","14.89","81.62","528","668","44.15","268","334","44.52","22","29","43.14","8.21","91.32","863","949","47.63","440","456","49.11","10","13","43.48","2.27","97.15","6.86","91.60","0.985"
"10","Colorado Avalanche","44","2057.6","32","8","4","29","68","0.773","2064","1819","53.15","1488","1374","51.99","1144","1031","52.60","109","79","57.98","85.83","77.12","52.67","995","856","53.75","603","525","53.46","89","65","57.79","14.76","87.62","381","354","51.84","293","262","52.79","60","39","60.61","20.48","85.11","614","502","55.02","310","263","54.10","29","26","52.73","9.35","90.11","935","816","53.40","483","455","51.49","20","14","58.82","4.14","96.92","9.53","92.34","1.019"
"11","Vancouver Canucks","46","2221.8167","20","20","6","17","46","0.500","2088","2064","50.29","1533","1514","50.31","1140","1111","50.64","68","67","50.37","86.61","88.23","49.53","1019","1029","49.76","593","604","49.54","56","56","50.00","9.44","90.73","363","389","48.27","262","290","47.46","33","37","47.14","12.60","87.24","656","640","50.62","331","314","51.32","23","19","54.76","6.95","93.95","914","895","50.53","492","460","51.68","12","11","52.17","2.44","97.61","5.96","93.97","0.999"
"12","Edmonton Oilers","41","2015.7333","22","16","3","19","47","0.573","1954","1798","52.08","1436","1389","50.83","1055","1053","50.05","86","92","48.31","84.41","80.44","51.20","923","920","50.08","534","579","47.98","76","69","52.41","14.23","88.08","362","381","48.72","271","286","48.65","53","48","52.48","19.56","83.22","561","539","51.00","263","293","47.30","23","21","52.27","8.75","92.83","902","751","54.57","483","423","53.31","10","22","31.25","2.07","94.80","8.15","91.26","0.994"
