"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","39","1887.6833","12","20","7","11","31","0.397","1714","1794","48.86","1251","1294","49.16","885","924","48.92","84","100","45.65","85","78.24","52.07","951","907","51.18","533","511","51.05","72","89","44.72","13.51","82.58","413","326","55.89","271","228","54.31","42","46","47.73","15.50","79.82","538","581","48.08","262","283","48.07","30","43","41.10","11.45","84.81","646","760","45.95","310","362","46.13","12","11","52.17","3.87","96.96","9.49","89.18","0.987"
"2","Nashville Predators","36","1693.8","16","14","6","14","38","0.528","1664","1689","49.63","1222","1239","49.65","855","895","48.86","63","65","49.22","78.06","78.92","49.73","831","868","48.91","441","494","47.17","49","56","46.67","11.11","88.66","340","347","49.49","233","242","49.05","35","30","53.85","15.02","87.60","491","521","48.52","208","252","45.22","14","26","35.00","6.73","89.68","707","680","50.97","368","346","51.54","14","9","60.87","3.80","97.40","7.37","92.74","1.001"
"3","Tampa Bay Lightning","37","1743.2167","24","12","1","23","49","0.662","1685","1562","51.89","1265","1155","52.27","899","868","50.88","78","69","53.06","86.66","73.38","54.15","972","828","54.00","552","464","54.33","66","56","54.10","11.96","87.93","449","324","58.09","295","234","55.77","48","32","60.00","16.27","86.32","523","504","50.93","257","230","52.77","18","24","42.86","7.00","89.57","620","630","49.60","312","365","46.09","11","13","45.83","3.53","96.44","8.68","92.05","1.007"
"4","New York Rangers","39","1878.6","21","12","6","20","48","0.615","1757","1668","51.30","1313","1218","51.88","944","883","51.67","81","72","52.94","79.28","77.56","50.55","883","887","49.89","479","494","49.23","64","56","53.33","13.36","88.66","361","363","49.86","244","252","49.19","43","36","54.43","17.62","85.71","522","524","49.90","235","242","49.27","21","20","51.22","8.94","91.74","738","648","53.25","421","347","54.82","17","16","51.52","4.04","95.39","8.58","91.85","1.004"
"5","Vegas Golden Knights","40","1976.7","26","12","2","23","54","0.675","1908","1934","49.66","1386","1344","50.77","1014","967","51.19","82","81","50.31","90.92","78.75","53.59","976","937","51.02","568","499","53.23","73","65","52.90","12.85","86.97","427","342","55.53","302","235","56.24","45","38","54.22","14.90","83.83","549","595","47.99","266","264","50.19","28","27","50.91","10.53","89.77","746","820","47.64","383","413","48.12","9","15","37.50","2.35","96.37","8.09","91.62","0.997"
"6","Los Angeles Kings","41","1938.9167","22","13","6","18","50","0.610","1913","1780","51.80","1420","1246","53.26","1025","873","54.00","83","80","50.92","85.35","76.09","52.87","987","909","52.06","578","490","54.12","74","68","52.11","12.80","86.12","402","364","52.48","279","241","53.65","43","43","50.00","15.41","82.16","585","545","51.77","299","249","54.56","31","25","55.36","10.37","89.96","783","706","52.59","410","330","55.41","9","12","42.86","2.20","96.36","8.10","90.84","0.989"
"7","Boston Bruins","37","1732.5","29","4","4","27","62","0.838","1687","1524","52.54","1269","1116","53.21","951","814","53.88","84","51","62.22","80.97","65.63","55.23","908","762","54.37","538","418","56.28","70","45","60.87","13.01","89.23","382","303","55.77","282","217","56.51","47","27","63.51","16.67","87.56","526","459","53.40","256","201","56.02","23","18","56.10","8.98","91.04","695","647","51.79","373","334","52.76","14","6","70.00","3.75","98.20","8.83","93.73","1.026"
"8","Washington Capitals","40","1920.0667","21","13","6","21","48","0.600","1871","1819","50.70","1370","1328","50.78","981","937","51.15","84","72","53.85","85.24","80.23","51.51","940","896","51.20","548","495","52.54","77","61","55.80","14.05","87.68","371","356","51.03","254","237","51.73","45","42","51.72","17.72","82.28","569","540","51.31","294","258","53.26","32","19","62.75","10.88","92.64","756","784","49.09","360","393","47.81","7","11","38.89","1.94","97.20","8.56","92.32","1.009"
"9","Columbus Blue Jackets","36","1744.3333","11","23","2","11","24","0.333","1564","1872","45.52","1137","1370","45.35","814","989","45.15","63","98","39.13","66.62","82.32","44.73","725","901","44.59","429","501","46.13","46","83","35.66","10.72","83.43","272","360","43.04","191","241","44.21","25","51","32.89","13.09","78.84","453","541","45.57","238","260","47.79","21","32","39.62","8.82","87.69","688","827","45.41","347","443","43.92","17","15","53.13","4.90","96.61","7.74","90.09","0.978"
"10","Carolina Hurricanes","38","1791.35","25","7","6","22","56","0.737","1983","1333","59.80","1468","1017","59.07","1011","736","57.87","79","56","58.52","90.51","63.51","58.77","971","661","59.50","532","404","56.84","67","48","58.26","12.59","88.12","419","315","57.08","289","217","57.11","43","28","60.56","14.88","87.10","552","346","61.47","243","187","56.51","24","20","54.55","9.88","89.30","841","525","61.57","443","272","61.96","12","8","60.00","2.71","97.06","7.81","92.39","1.002"
