"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","20","986.0667","10","6","4","9","24","0.600","957","871","52.35","741","641","53.62","563","498","53.06","43","34","55.84","42.86","35.84","54.46","480","431","52.69","301","269","52.81","42","31","57.53","13.95","88.48","199","158","55.74","163","130","55.63","29","20","59.18","17.79","84.62","281","273","50.72","138","139","49.82","13","11","54.17","9.42","92.09","431","387","52.69","240","207","53.69","1","3","25.00","0.42","98.55","7.64","93.17","1.008"
"2","Tampa Bay Lightning","19","905.6333","12","4","3","10","27","0.711","820","751","52.20","643","566","53.18","452","422","51.72","38","30","55.88","36.82","30.57","54.64","436","381","53.37","250","240","51.02","29","26","52.73","11.60","89.17","185","133","58.18","128","107","54.47","21","17","55.26","16.41","84.11","251","248","50.30","122","133","47.84","8","9","47.06","6.56","93.23","344","331","50.96","185","163","53.16","9","4","69.23","4.86","97.55","8.41","92.89","1.013"
"3","Seattle Kraken","20","977.3","6","13","1","6","13","0.325","811","795","50.50","613","590","50.96","435","433","50.12","33","54","37.93","34.03","33.95","50.06","390","374","51.05","249","238","51.13","29","44","39.73","11.65","81.51","155","143","52.01","121","121","50.00","15","29","34.09","12.40","76.03","235","231","50.43","128","117","52.24","14","15","48.28","10.94","87.18","373","372","50.07","178","177","50.14","4","10","28.57","2.25","94.35","7.59","87.53","0.951"
"4","Vegas Golden Knights","20","978.6167","12","8","0","11","24","0.600","938","988","48.70","700","713","49.54","522","535","49.39","47","45","51.09","43.39","48.11","47.42","465","526","46.92","288","313","47.92","42","41","50.60","14.58","86.90","203","219","48.10","150","163","47.92","29","33","46.77","19.33","79.75","262","307","46.05","138","150","47.92","13","8","61.90","9.42","94.67","397","395","50.13","205","203","50.25","5","4","55.56","2.44","98.03","9.00","91.59","1.006"
"5","Montreal Canadiens","22","1066.1167","5","15","2","5","12","0.273","979","988","49.77","698","762","47.81","522","549","48.74","33","48","40.74","40.67","42.94","48.64","485","487","49.90","267","286","48.28","28","41","40.58","10.49","85.66","190","201","48.59","134","142","48.55","15","32","31.91","11.19","77.46","295","286","50.77","133","144","48.01","13","9","59.09","9.77","93.75","411","426","49.10","229","233","49.57","5","7","41.67","2.18","97.00","6.32","91.26","0.976"
"6","Toronto Maple Leafs","22","1085.0667","15","6","1","15","31","0.705","1109","976","53.19","822","768","51.70","589","549","51.76","40","35","53.33","52.6","42.76","55.16","642","505","55.97","375","301","55.47","37","31","54.41","9.87","89.70","242","215","52.95","183","148","55.29","27","19","58.70","14.75","87.16","400","290","57.97","192","153","55.65","10","12","45.45","5.21","92.16","422","416","50.36","194","218","47.09","3","4","42.86","1.55","98.17","6.79","93.62","1.004"
"7","New York Rangers","20","965.55","13","4","3","12","29","0.725","794","963","45.19","601","718","45.56","419","498","45.69","37","35","51.39","36.47","41.29","46.90","400","504","44.25","235","275","46.08","34","32","51.52","14.47","88.36","173","179","49.15","127","125","50.40","21","22","48.84","16.54","82.40","227","325","41.12","108","150","41.86","13","10","56.52","12.04","93.33","339","403","45.69","159","200","44.29","3","3","50.00","1.89","98.50","8.83","92.97","1.018"
"8","Washington Capitals","21","1029.0833","13","3","5","13","31","0.738","924","867","51.59","726","634","53.38","520","450","53.61","54","33","62.07","40.68","36.1","52.98","457","439","51.00","273","241","53.11","44","24","64.71","16.12","90.04","178","175","50.42","124","121","50.61","24","16","60.00","19.35","86.78","279","264","51.38","149","120","55.39","20","8","71.43","13.42","93.33","410","358","53.39","221","189","53.90","10","9","52.63","4.52","95.24","10.38","92.67","1.031"
"9","Chicago Blackhawks","20","953.3667","7","11","2","6","16","0.400","763","937","44.88","542","691","43.96","400","511","43.91","26","47","35.62","29.31","40.13","42.22","365","466","43.92","214","281","43.23","25","41","37.88","11.68","85.41","130","156","45.45","97","134","41.99","16","27","37.21","16.49","79.85","235","310","43.12","117","147","44.32","9","14","39.13","7.69","90.48","341","411","45.35","170","218","43.81","1","6","14.29","0.59","97.25","6.50","90.80","0.973"
"10","Colorado Avalanche","17","787.7333","10","6","1","9","21","0.618","746","695","51.77","539","507","51.53","413","385","51.75","38","34","52.78","31.95","28.05","53.25","386","323","54.44","239","185","56.37","30","28","51.72","12.55","84.86","147","121","54.85","113","92","55.12","17","14","54.84","15.04","84.78","239","202","54.20","126","93","57.53","13","14","48.15","10.32","84.95","303","315","49.03","153","175","46.65","8","6","57.14","5.23","96.57","9.20","91.17","1.004"
"11","Vancouver Canucks","21","985.7167","6","13","2","5","14","0.333","927","879","51.33","668","651","50.64","507","497","50.50","31","33","48.44","36.18","39.51","47.80","423","452","48.34","247","289","46.08","24","30","44.44","9.72","89.62","151","182","45.35","110","149","42.47","16","18","47.06","14.55","87.92","272","270","50.18","137","140","49.46","8","12","40.00","5.84","91.43","441","366","54.65","239","186","56.24","7","3","70.00","2.93","98.39","6.11","93.36","0.995"
"12","Edmonton Oilers","19","918.25","14","5","0","12","28","0.737","866","831","51.03","640","643","49.88","474","496","48.87","40","44","47.62","37.96","36.8","50.78","417","423","49.64","245","282","46.49","35","34","50.72","14.29","87.94","169","186","47.61","130","145","47.27","26","23","53.06","20.00","84.14","248","237","51.13","115","137","45.63","9","11","45.00","7.83","91.97","398","342","53.78","214","187","53.37","5","9","35.71","2.34","95.19","8.44","91.13","0.996"
"13","Buffalo Sabres","20","987.75","8","10","2","7","18","0.450","844","885","48.81","651","689","48.58","474","527","47.35","39","45","46.43","33.7","38.04","46.98","383","422","47.58","229","257","47.12","32","38","45.71","13.97","85.21","159","186","46.09","120","142","45.80","20","23","46.51","16.67","83.80","224","236","48.70","109","115","48.66","12","15","44.44","11.01","86.96","420","412","50.48","230","253","47.62","7","6","53.85","3.04","97.63","8.23","91.46","0.997"
"14","Ottawa Senators","18","853.0833","4","13","1","4","9","0.250","728","888","45.05","550","655","45.64","395","484","44.94","30","45","40.00","31.99","37.49","46.04","369","434","45.95","221","253","46.62","23","39","37.10","10.41","84.58","145","158","47.85","99","116","46.05","14","23","37.84","14.14","80.17","224","276","44.80","122","137","47.10","9","16","36.00","7.38","88.32","314","399","44.04","156","211","42.51","7","6","53.85","4.49","97.16","7.59","90.70","0.983"
"15","Detroit Red Wings","21","1011.7333","9","9","3","9","21","0.500","865","996","46.48","668","751","47.08","504","554","47.64","38","45","45.78","42.78","43.76","49.44","446","518","46.27","273","309","46.91","35","36","49.30","12.82","88.35","194","226","46.19","141","156","47.47","24","20","54.55","17.02","87.18","252","292","46.32","132","153","46.32","11","16","40.74","8.33","89.54","360","410","46.75","210","220","48.84","3","9","25.00","1.43","95.91","7.54","91.88","0.994"
"16","Florida Panthers","20","952.6333","14","3","3","14","31","0.775","1023","803","56.02","773","606","56.06","571","465","55.12","52","29","64.20","43.78","37.48","53.88","534","421","55.92","329","270","54.92","49","22","69.01","14.89","91.85","197","181","52.12","157","144","52.16","34","16","68.00","21.66","88.89","337","240","58.41","172","126","57.72","15","6","71.43","8.72","95.24","429","330","56.52","217","170","56.07","3","7","30.00","1.38","95.88","9.11","93.76","1.029"
"17","Dallas Stars","18","862.5833","9","7","2","8","20","0.556","754","797","48.61","564","579","49.34","408","420","49.28","25","30","45.45","31.3","30.96","50.27","399","358","52.71","233","215","52.01","24","27","47.06","10.30","87.44","155","135","53.45","112","97","53.59","19","16","54.29","16.96","83.51","244","223","52.25","121","118","50.63","5","11","31.25","4.13","90.68","307","364","45.75","150","183","45.05","1","3","25.00","0.67","98.36","6.13","92.86","0.990"
"18","New York Islanders","17","826.8","5","10","2","5","12","0.353","709","843","45.68","538","623","46.34","401","439","47.74","26","34","43.33","33.54","34.63","49.20","363","440","45.21","221","252","46.72","22","30","42.31","9.95","88.10","153","170","47.37","114","136","45.60","17","24","41.46","14.91","82.35","210","270","43.75","107","116","47.98","5","6","45.45","4.67","94.83","308","368","45.56","168","177","48.70","4","4","50.00","2.38","97.74","6.48","92.26","0.987"
"19","Carolina Hurricanes","19","863.45","15","3","1","15","31","0.816","904","739","55.02","661","574","53.52","475","410","53.67","46","25","64.79","39.98","37.9","51.34","424","356","54.36","238","216","52.42","38","23","62.30","15.97","89.35","178","165","51.90","134","123","52.14","24","19","55.81","17.91","84.55","246","191","56.29","104","93","52.79","14","4","77.78","13.46","95.70","399","328","54.88","212","179","54.22","8","2","80.00","3.77","98.88","9.68","93.90","1.036"
"20","Arizona Coyotes","20","967.9833","4","14","2","4","10","0.250","756","898","45.71","582","678","46.19","415","502","45.26","28","42","40.00","30.37","38.31","44.22","352","418","45.71","217","272","44.38","23","35","39.66","10.60","87.13","137","178","43.49","109","140","43.78","14","22","38.89","12.84","84.29","215","240","47.25","108","132","45.00","9","13","40.91","8.33","90.15","350","423","45.28","183","219","45.52","5","7","41.67","2.73","96.80","6.75","91.63","0.984"
"21","Columbus Blue Jackets","18","864.5","12","6","0","10","24","0.667","814","856","48.74","606","651","48.21","442","487","47.58","39","38","50.65","36.16","36.84","49.53","417","430","49.23","236","268","46.83","30","29","50.85","12.71","89.18","157","162","49.22","121","123","49.59","20","15","57.14","16.53","87.80","260","268","49.24","115","145","44.23","10","14","41.67","8.70","90.34","345","383","47.39","186","206","47.45","9","9","50.00","4.84","95.63","8.82","92.20","1.010"
"22","Nashville Predators","20","955.6","11","8","1","10","23","0.575","810","855","48.65","628","652","49.06","437","476","47.86","32","35","47.76","34.61","36.77","48.48","404","431","48.38","247","258","48.91","30","31","49.18","12.15","87.98","134","146","47.86","102","108","48.57","18","18","50.00","17.65","83.33","270","285","48.65","145","150","49.15","12","13","48.00","8.28","91.33","364","373","49.39","174","202","46.28","2","4","33.33","1.15","98.02","7.32","92.65","1.000"
