"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","58","2863.9","34","15","9","32","77","0.664","2775","2495","52.66","2144","1861","53.53","1601","1399","53.37","121","105","53.54","125.25","109.36","53.39","1374","1237","52.62","866","757","53.36","109","94","53.69","12.59","87.58","549","479","53.40","435","377","53.57","73","71","50.69","16.78","81.17","825","758","52.12","431","380","53.14","36","23","61.02","8.35","93.95","1224","1095","52.78","659","570","53.62","12","11","52.17","1.82","98.07","7.56","92.49","1.001"
"2","Tampa Bay Lightning","56","2687.5","37","13","6","35","80","0.714","2386","2307","50.84","1851","1756","51.32","1291","1277","50.27","129","99","56.58","112.27","98.07","53.38","1319","1207","52.22","753","726","50.91","108","86","55.67","14.34","88.15","566","432","56.71","396","329","54.62","69","60","53.49","17.42","81.76","753","775","49.28","357","397","47.35","39","26","60.00","10.92","93.45","956","987","49.20","497","501","49.80","20","13","60.61","4.02","97.41","9.99","92.25","1.022"
"3","Seattle Kraken","59","2874.2333","17","37","5","16","39","0.331","2479","2472","50.07","1832","1868","49.51","1311","1343","49.40","104","141","42.45","98.89","107.04","48.02","1153","1193","49.15","679","688","49.67","83","119","41.09","12.22","82.70","448","467","48.96","329","348","48.60","55","78","41.35","16.72","77.59","705","726","49.27","350","340","50.72","28","41","40.58","8.00","87.94","1163","1125","50.83","593","588","50.21","21","22","48.84","3.54","96.26","7.93","89.50","0.974"
"4","Vegas Golden Knights","58","2854.3333","32","22","4","28","68","0.586","2858","2616","52.21","2132","1847","53.58","1568","1356","53.63","127","115","52.48","130.1","118.41","52.35","1409","1357","50.94","835","756","52.48","110","94","53.92","13.17","87.57","583","565","50.78","421","395","51.59","73","69","51.41","17.34","82.53","826","792","51.05","414","361","53.42","37","25","59.68","8.94","93.07","1221","1053","53.69","654","521","55.66","16","20","44.44","2.45","96.16","8.10","91.52","0.996"
"5","Montreal Canadiens","57","2706.9833","15","35","7","13","37","0.325","2344","2624","47.18","1740","2016","46.33","1306","1478","46.91","94","131","41.78","103.94","122.99","45.80","1151","1357","45.89","675","812","45.39","81","113","41.75","12.00","86.08","480","560","46.15","349","404","46.35","47","83","36.15","13.47","79.46","671","797","45.71","326","408","44.41","34","30","53.13","10.43","92.65","984","1092","47.40","555","597","48.18","13","18","41.94","2.34","96.98","7.20","91.14","0.983"
"6","Toronto Maple Leafs","57","2816.4667","37","16","4","35","78","0.684","2859","2485","53.50","2152","1924","52.80","1566","1421","52.43","142","128","52.59","133.19","110.26","54.71","1566","1231","55.99","943","759","55.41","126","113","52.72","13.36","85.11","599","503","54.36","443","369","54.56","81","77","51.27","18.28","79.13","967","728","57.05","500","390","56.18","45","36","55.56","9.00","90.77","1160","1085","51.67","569","577","49.65","15","15","50.00","2.64","97.40","9.07","90.99","1.001"
"7","New York Rangers","57","2789.7833","36","16","5","32","77","0.675","2241","2725","45.13","1700","2023","45.66","1228","1449","45.87","105","101","50.97","103.42","121.59","45.96","1114","1408","44.17","650","794","45.01","88","89","49.72","13.54","88.79","495","570","46.48","360","411","46.69","60","63","48.78","16.67","84.67","619","838","42.48","290","383","43.09","28","26","51.85","9.66","93.21","987","1159","45.99","519","589","46.84","17","12","58.62","3.28","97.96","8.55","93.03","1.016"
"8","Washington Capitals","59","2868.1667","31","18","10","29","72","0.610","2618","2578","50.38","1992","1913","51.01","1425","1371","50.97","128","105","54.94","114.75","113.34","50.31","1314","1300","50.27","773","757","50.52","109","87","55.61","14.10","88.51","491","514","48.86","344","363","48.66","63","61","50.81","18.31","83.20","823","786","51.15","429","394","52.13","46","26","63.89","10.72","93.40","1134","1097","50.83","587","558","51.27","19","18","51.35","3.24","96.77","8.98","92.34","1.013"
"9","Chicago Blackhawks","58","2814","21","29","8","18","50","0.431","2381","2705","46.81","1723","1938","47.06","1282","1441","47.08","94","128","42.34","95.66","112.59","45.94","1120","1300","46.28","672","770","46.60","80","109","42.33","11.90","85.84","415","436","48.77","307","346","47.01","48","69","41.03","15.64","80.06","705","864","44.93","365","424","46.26","32","40","44.44","8.77","90.57","1113","1250","47.10","565","629","47.32","14","19","42.42","2.48","96.98","7.33","91.12","0.984"
"10","Colorado Avalanche","58","2742.6333","41","12","5","38","87","0.750","2800","2455","53.28","2019","1854","52.13","1554","1390","52.79","143","104","57.89","117.06","105.37","52.63","1364","1153","54.19","831","707","54.03","118","86","57.84","14.20","87.84","527","492","51.72","401","363","52.49","77","53","59.23","19.20","85.40","837","661","55.87","430","344","55.56","41","33","55.41","9.53","90.41","1255","1108","53.11","649","617","51.26","25","17","59.52","3.85","97.24","9.20","92.52","1.017"
