"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","73","3589.9667","41","22","10","38","92","0.630","3466","3155","52.35","2676","2367","53.06","1990","1774","52.87","155","139","52.72","157.77","137.51","53.43","1743","1533","53.21","1091","959","53.22","135","125","51.92","12.37","86.97","708","607","53.84","562","481","53.88","95","89","51.63","16.90","81.50","1035","926","52.78","529","478","52.53","40","36","52.63","7.56","92.47","1510","1410","51.71","807","728","52.57","20","14","58.82","2.48","98.08","7.79","92.16","1.000"
"2","Tampa Bay Lightning","71","3384.75","43","20","8","41","94","0.662","3064","2934","51.08","2372","2244","51.39","1664","1637","50.41","150","129","53.76","145.18","128.51","53.04","1705","1543","52.49","978","921","51.50","129","113","53.31","13.19","87.73","717","578","55.37","500","431","53.71","85","81","51.20","17.00","81.21","988","965","50.59","478","490","49.38","44","32","57.89","9.21","93.47","1215","1247","49.35","633","652","49.26","20","16","55.56","3.16","97.55","9.01","92.12","1.011"
"3","Seattle Kraken","72","3516.2333","23","43","6","21","52","0.361","3078","3038","50.33","2285","2317","49.65","1644","1660","49.76","130","162","44.52","125.93","135.56","48.16","1453","1491","49.35","867","864","50.09","105","138","43.21","12.11","84.03","564","603","48.33","421","437","49.07","66","92","41.77","15.68","78.95","889","888","50.03","446","427","51.09","39","46","45.88","8.74","89.23","1424","1356","51.22","728","716","50.42","25","24","51.02","3.43","96.65","7.91","90.24","0.981"
"4","Vegas Golden Knights","73","3607.2667","40","29","4","36","84","0.575","3615","3321","52.12","2708","2350","53.54","1987","1725","53.53","161","146","52.44","164.21","148.38","52.53","1786","1712","51.06","1068","969","52.43","138","122","53.08","12.92","87.41","750","701","51.69","541","497","52.12","95","83","53.37","17.56","83.30","1036","1011","50.61","527","472","52.75","43","39","52.44","8.16","91.74","1536","1343","53.35","819","661","55.34","22","23","48.89","2.69","96.52","8.10","91.54","0.996"
"5","Montreal Canadiens","72","3432.5167","20","41","11","17","51","0.354","2948","3388","46.53","2188","2581","45.88","1645","1905","46.34","129","166","43.73","131.64","161.2","44.95","1452","1795","44.72","845","1073","44.06","109","145","42.91","12.90","86.49","593","744","44.35","419","539","43.74","59","104","36.20","14.08","80.71","859","1051","44.97","426","534","44.38","50","41","54.95","11.74","92.32","1249","1364","47.80","707","747","48.62","20","20","50.00","2.83","97.32","7.84","91.29","0.991"
"6","Toronto Maple Leafs","72","3534.2833","47","19","6","45","100","0.694","3604","3110","53.68","2721","2392","53.22","1976","1765","52.82","183","163","52.89","168.61","137.66","55.05","1983","1556","56.03","1182","955","55.31","160","145","52.46","13.54","84.82","765","624","55.08","553","456","54.81","100","96","51.02","18.08","78.95","1218","932","56.65","629","499","55.76","60","49","55.05","9.54","90.18","1447","1345","51.83","727","712","50.52","22","18","55.00","3.03","97.47","9.26","90.76","1.000"
"7","New York Rangers","73","3596.7667","47","20","6","43","100","0.685","2961","3341","46.99","2240","2499","47.27","1625","1785","47.65","140","132","51.47","135.71","152.99","47.01","1476","1741","45.88","872","987","46.91","118","116","50.43","13.53","88.25","643","708","47.59","476","509","48.32","81","80","50.31","17.02","84.28","833","1033","44.64","396","478","45.31","37","36","50.68","9.34","92.47","1302","1406","48.08","682","721","48.61","22","16","57.89","3.23","97.78","8.62","92.61","1.012"
"8","Washington Capitals","71","3451.7667","39","22","10","34","88","0.620","3156","3129","50.21","2417","2318","51.05","1718","1639","51.18","151","134","52.98","140.12","137.48","50.47","1586","1563","50.37","927","891","50.99","128","112","53.33","13.81","87.43","599","611","49.50","409","432","48.63","74","78","48.68","18.09","81.94","987","952","50.90","518","459","53.02","54","34","61.36","10.42","92.59","1353","1339","50.26","706","681","50.90","23","22","51.11","3.26","96.77","8.79","91.82","1.006"
"9","Chicago Blackhawks","71","3468.8","24","36","11","20","59","0.415","2908","3400","46.10","2113","2461","46.20","1574","1840","46.10","119","161","42.50","118.96","145.14","45.04","1371","1666","45.14","830","998","45.40","102","139","42.32","12.29","86.07","509","589","46.36","384","454","45.82","59","86","40.69","15.36","81.06","862","1077","44.46","446","544","45.05","43","53","44.79","9.64","90.26","1339","1532","46.64","677","786","46.27","17","22","43.59","2.51","97.20","7.56","91.25","0.988"
"10","Colorado Avalanche","72","3427.6833","52","14","6","48","110","0.764","3487","3113","52.83","2547","2356","51.95","1949","1783","52.22","169","125","57.48","146.84","134.98","52.10","1694","1471","53.52","1026","908","53.05","138","104","57.02","13.45","88.55","637","640","49.88","479","472","50.37","87","65","57.24","18.16","86.23","1057","831","55.99","547","436","55.65","51","39","56.67","9.32","91.06","1562","1400","52.73","830","794","51.11","31","20","60.78","3.73","97.48","8.67","92.99","1.017"
