"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","6","276.3167","1","5","0","1","2","0.167","225","276","44.91","157","196","44.48","111","142","43.87","8","17","32.00","10.02","11.86","45.79","114","154","42.54","65","85","43.33","6","15","28.57","9.23","82.35","52","54","49.06","38","40","48.72","1","9","10.00","2.63","77.50","62","100","38.27","27","45","37.50","5","6","45.45","18.52","86.67","96","106","47.52","41","48","46.07","2","2","50.00","4.88","95.83","7.21","88.03","0.952"
"2","Nashville Predators","6","257.7","2","3","1","2","5","0.417","253","243","51.01","180","177","50.42","120","125","48.98","12","11","52.17","10.92","11.25","49.27","119","126","48.57","62","69","47.33","11","9","55.00","17.74","86.96","44","47","48.35","30","31","49.18","6","4","60.00","20.00","87.10","75","79","48.70","32","38","45.71","5","5","50.00","15.63","86.84","121","97","55.50","52","49","51.49","1","2","33.33","1.92","95.92","10.00","91.20","1.012"
"3","Tampa Bay Lightning","5","228.1167","2","3","0","2","4","0.400","226","204","52.56","175","152","53.52","130","117","52.63","6","10","37.50","10.94","10.62","50.75","136","117","53.75","79","64","55.24","4","10","28.57","5.06","84.38","57","48","54.29","41","33","55.41","4","6","40.00","9.76","81.82","79","69","53.38","38","31","55.07","0","4","0.00","0.00","87.10","76","74","50.67","46","50","47.92","2","0","100.00","4.35","100.00","4.62","91.45","0.961"
"4","New York Rangers","5","233.45","3","1","1","3","7","0.700","228","196","53.77","175","135","56.45","128","97","56.89","12","9","57.14","11.43","9.32","55.08","125","113","52.52","72","59","54.96","10","8","55.56","13.89","86.44","56","48","53.85","41","37","52.56","7","4","63.64","17.07","89.19","69","65","51.49","31","22","58.49","3","4","42.86","9.68","81.82","92","67","57.86","53","31","63.10","2","1","66.67","3.77","96.77","9.38","90.72","1.001"
"5","Vegas Golden Knights","5","236.05","4","1","0","4","8","0.800","239","235","50.42","181","175","50.84","135","124","52.12","12","7","63.16","11.56","9.16","55.78","139","113","55.16","78","63","55.32","9","7","56.25","11.54","88.89","59","42","58.42","43","27","61.43","3","6","33.33","6.98","77.78","80","71","52.98","35","36","49.30","6","1","85.71","17.14","97.22","81","106","43.32","48","56","46.15","3","0","100.00","6.25","100.00","8.89","94.35","1.032"
"6","Los Angeles Kings","6","256.3667","3","3","0","2","6","0.500","243","256","48.70","187","187","50.00","137","150","47.74","13","16","44.83","11.05","11.83","48.30","127","141","47.39","76","85","47.20","11","14","44.00","14.47","83.53","48","49","49.48","35","41","46.05","6","9","40.00","17.14","78.05","79","92","46.20","41","44","48.24","5","5","50.00","12.20","88.64","101","90","52.88","53","55","49.07","2","2","50.00","3.77","96.36","9.49","89.33","0.988"
"7","Boston Bruins","5","227.7667","4","1","0","3","8","0.800","241","205","54.04","178","153","53.78","134","113","54.25","15","12","55.56","11.7","8.27","58.58","126","101","55.51","78","58","57.35","14","11","56.00","17.95","81.03","60","35","63.16","47","24","66.20","10","3","76.92","21.28","87.50","66","66","50.00","31","34","47.69","4","8","33.33","12.90","76.47","97","84","53.59","45","43","51.14","1","1","50.00","2.22","97.67","11.19","89.38","1.006"
"8","Washington Capitals","5","239.0333","2","3","0","2","4","0.400","214","232","47.98","153","173","46.93","103","127","44.78","10","10","50.00","8.32","10.15","45.07","98","116","45.79","50","67","42.74","10","10","50.00","20.00","85.07","37","41","47.44","22","30","42.31","4","7","36.36","18.18","76.67","61","75","44.85","28","37","43.08","6","3","66.67","21.43","91.89","96","94","50.53","43","51","45.74","0","0","-","0.00","100.00","9.71","92.13","1.018"
"9","Columbus Blue Jackets","5","249.5333","2","3","0","2","4","0.400","226","274","45.20","176","201","46.68","132","141","48.35","12","17","41.38","10.88","12.18","47.17","112","126","47.06","72","68","51.43","9","13","40.91","12.50","80.88","37","51","42.05","26","37","41.27","4","8","33.33","15.38","78.38","75","75","50.00","46","31","59.74","5","5","50.00","10.87","83.87","87","126","40.85","51","66","43.59","3","4","42.86","5.88","93.94","9.09","87.94","0.970"
"10","Carolina Hurricanes","4","185.7167","3","1","0","3","6","0.750","244","140","63.54","175","107","62.06","119","83","58.91","11","4","73.33","10.22","7.21","58.63","112","75","59.89","55","52","51.40","9","2","81.82","16.36","96.15","46","30","60.53","29","22","56.86","7","1","87.50","24.14","95.45","66","45","59.46","26","30","46.43","2","1","66.67","7.69","96.67","106","46","69.74","55","21","72.37","2","2","50.00","3.64","90.48","9.24","95.18","1.044"
"11","Toronto Maple Leafs","5","222.3167","3","2","0","3","6","0.600","227","195","53.79","164","139","54.13","125","94","57.08","8","9","47.06","10.56","9.16","53.57","132","114","53.66","69","62","52.67","8","9","47.06","11.59","85.48","52","52","50.00","34","35","49.28","8","5","61.54","23.53","85.71","80","62","56.34","35","27","56.45","0","4","0.00","0.00","85.19","83","70","54.25","52","28","65.00","0","0","-","0.00","100.00","6.40","90.43","0.968"
"12","Montreal Canadiens","5","241.8167","3","2","0","3","6","0.600","210","221","48.72","146","149","49.49","106","113","48.40","10","9","52.63","8.2","10.06","44.91","99","123","44.59","49","62","44.14","10","7","58.82","20.41","88.71","26","46","36.11","14","34","29.17","6","7","46.15","42.86","79.41","73","77","48.67","35","28","55.56","4","0","100.00","11.43","100.00","87","83","51.18","50","47","51.55","0","2","0.00","0.00","95.74","9.43","92.04","1.015"
"13","Chicago Blackhawks","4","190.3167","2","2","0","2","4","0.500","147","188","43.88","103","130","44.21","74","94","44.05","4","6","40.00","6.39","6.78","48.55","71","83","46.10","43","41","51.19","4","4","50.00","9.30","90.24","29","29","50.00","19","19","50.00","3","2","60.00","15.79","89.47","42","54","43.75","24","22","52.17","1","2","33.33","4.17","90.91","59","90","39.60","26","47","35.62","0","2","0.00","0.00","95.74","5.41","93.62","0.990"
"14","Colorado Avalanche","5","231.8667","2","2","1","2","5","0.500","232","199","53.83","166","148","52.87","126","112","52.94","8","5","61.54","9.37","9.29","50.21","110","101","52.13","62","62","50.00","8","4","66.67","12.90","93.55","43","39","52.44","29","29","50.00","6","4","60.00","20.69","86.21","67","62","51.94","33","33","50.00","2","0","100.00","6.06","100.00","102","81","55.74","55","42","56.70","0","1","0.00","0.00","97.62","6.35","95.54","1.019"
"15","Seattle Kraken","6","286.3667","2","2","2","2","6","0.500","279","239","53.86","218","180","54.77","163","132","55.25","9","12","42.86","14.29","11.48","55.46","148","147","50.17","97","81","54.49","8","11","42.11","8.25","86.42","60","60","50.00","45","39","53.57","6","8","42.86","13.33","79.49","88","87","50.29","52","42","55.32","2","3","40.00","3.85","92.86","108","80","57.45","59","44","57.28","1","1","50.00","1.69","97.73","5.52","90.91","0.964"
"16","Anaheim Ducks","5","233.9167","1","3","1","1","3","0.300","174","267","39.46","121","215","36.01","92","161","36.36","10","16","38.46","8.14","13.92","36.89","99","149","39.92","55","96","36.42","8","12","40.00","14.55","87.50","35","69","33.65","23","54","29.87","3","9","25.00","13.04","83.33","64","80","44.44","32","42","43.24","5","3","62.50","15.63","92.86","60","103","36.81","28","58","32.56","2","4","33.33","7.14","93.10","10.87","90.06","1.009"
"17","Vancouver Canucks","5","236.55","0","3","2","0","2","0.200","220","210","51.16","159","155","50.64","119","119","50.00","12","11","52.17","9.38","10.69","46.73","93","103","47.45","52","68","43.33","10","11","47.62","19.23","83.82","42","44","48.84","31","35","46.97","8","7","53.33","25.81","80.00","51","59","46.36","21","33","38.89","2","4","33.33","9.52","87.88","107","84","56.02","62","42","59.62","2","0","100.00","3.23","100.00","10.08","90.76","1.008"
"18","Edmonton Oilers","4","177.6833","2","2","0","2","4","0.500","174","183","48.74","127","142","47.21","97","101","48.99","5","9","35.71","8.96","9.24","49.22","93","92","50.27","61","48","55.96","4","6","40.00","6.56","87.50","40","34","54.05","28","18","60.87","4","5","44.44","14.29","72.22","53","58","47.75","33","30","52.38","0","1","0.00","0.00","96.67","72","76","48.65","32","48","40.00","1","3","25.00","3.13","93.75","5.15","91.09","0.962"
