"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","81","3984.2167","45","25","11","42","101","0.623","3845","3546","52.02","2976","2662","52.78","2214","2023","52.25","175","153","53.35","175.45","153.94","53.27","1935","1703","53.19","1219","1072","53.21","152","137","52.60","12.47","87.22","790","681","53.70","630","541","53.80","106","97","52.22","16.83","82.07","1145","1022","52.84","589","531","52.59","46","40","53.49","7.81","92.47","1675","1601","51.13","895","852","51.23","23","16","58.97","2.57","98.12","7.90","92.44","1.003"
"2","Tampa Bay Lightning","80","3816.2333","50","22","8","48","108","0.675","3468","3326","51.05","2674","2535","51.33","1887","1841","50.62","179","143","55.59","165.74","147.36","52.93","1937","1746","52.59","1121","1038","51.92","154","125","55.20","13.74","87.96","808","659","55.08","560","489","53.38","97","91","51.60","17.32","81.39","1129","1087","50.95","561","549","50.54","57","34","62.64","10.16","93.81","1367","1420","49.05","709","733","49.17","24","18","57.14","3.39","97.54","9.49","92.23","1.017"
"3","Seattle Kraken","79","3858.1667","26","47","6","23","58","0.367","3377","3333","50.33","2508","2523","49.85","1793","1807","49.81","145","180","44.62","137.74","148.71","48.09","1600","1639","49.40","950","948","50.05","119","154","43.59","12.53","83.76","618","665","48.17","460","483","48.78","73","103","41.48","15.87","78.67","982","974","50.20","490","465","51.31","46","51","47.42","9.39","89.03","1553","1478","51.24","788","767","50.68","26","26","50.00","3.30","96.61","8.09","90.04","0.981"
"4","Vegas Golden Knights","80","3969.5667","42","31","7","38","91","0.569","4012","3650","52.36","2994","2595","53.57","2201","1907","53.58","176","161","52.23","181.59","163.79","52.58","1955","1870","51.11","1168","1065","52.31","148","134","52.48","12.67","87.42","825","770","51.72","596","548","52.10","100","91","52.36","16.78","83.39","1130","1100","50.67","572","517","52.53","48","43","52.75","8.39","91.68","1723","1488","53.66","914","733","55.49","27","26","50.94","2.95","96.45","8.00","91.56","0.996"
"5","Montreal Canadiens","80","3822.1","20","49","11","17","51","0.319","3327","3764","46.92","2460","2852","46.31","1846","2108","46.69","141","193","42.22","149.2","178.95","45.47","1630","1989","45.04","938","1187","44.14","119","166","41.75","12.69","86.02","677","827","45.01","475","600","44.19","65","121","34.95","13.68","79.83","953","1162","45.06","463","587","44.10","54","45","54.55","11.66","92.33","1418","1497","48.64","807","820","49.60","22","26","45.83","2.73","96.83","7.64","90.84","0.985"
"6","Toronto Maple Leafs","81","3969","53","21","7","50","113","0.698","4034","3492","53.60","3042","2678","53.18","2208","1972","52.82","205","181","53.11","188.65","152.99","55.22","2218","1743","56.00","1321","1064","55.39","179","159","52.96","13.55","85.06","866","692","55.58","626","503","55.45","109","108","50.23","17.41","78.53","1352","1051","56.26","695","561","55.33","70","51","57.85","10.07","90.91","1620","1511","51.74","811","801","50.31","25","22","53.19","3.08","97.25","9.28","90.82","1.001"
"7","New York Rangers","80","3944.2667","51","23","6","47","108","0.675","3243","3647","47.07","2451","2729","47.32","1791","1950","47.87","154","143","51.85","147.46","166.31","46.99","1618","1902","45.97","959","1074","47.17","130","125","50.98","13.56","88.36","700","771","47.59","520","551","48.55","89","87","50.57","17.12","84.21","918","1131","44.80","439","523","45.63","41","38","51.90","9.34","92.73","1424","1534","48.14","756","789","48.93","24","18","57.14","3.17","97.72","8.60","92.67","1.013"
"8","Washington Capitals","80","3890.95","44","24","12","39","100","0.625","3582","3520","50.44","2738","2596","51.33","1945","1832","51.50","177","152","53.80","158.19","154.8","50.54","1783","1755","50.40","1038","995","51.06","147","125","54.04","14.16","87.44","680","693","49.53","462","489","48.58","87","86","50.29","18.83","82.41","1103","1062","50.95","576","506","53.23","60","39","60.61","10.42","92.29","1550","1501","50.80","814","756","51.85","30","27","52.63","3.69","96.43","9.10","91.70","1.008"
"9","Chicago Blackhawks","80","3895.8333","27","42","11","22","65","0.406","3266","3821","46.08","2371","2775","46.07","1771","2071","46.10","138","187","42.46","134.37","162.27","45.30","1545","1856","45.43","942","1109","45.93","119","162","42.35","12.63","85.39","568","665","46.07","432","508","45.96","68","100","40.48","15.74","80.31","977","1191","45.06","510","601","45.90","51","62","45.13","10.00","89.68","1501","1735","46.38","755","898","45.67","19","25","43.18","2.52","97.22","7.79","90.97","0.988"
"10","Colorado Avalanche","80","3822.8667","56","18","6","52","118","0.738","3910","3504","52.74","2850","2656","51.76","2158","1995","51.96","194","147","56.89","163.89","151.35","51.99","1905","1636","53.80","1136","1012","52.89","160","124","56.34","14.08","87.75","720","721","49.97","536","531","50.23","100","82","54.95","18.66","84.56","1185","915","56.43","600","481","55.50","60","42","58.82","10.00","91.27","1740","1588","52.28","916","886","50.83","34","22","60.71","3.71","97.52","8.99","92.63","1.016"
