"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","7","343.3833","3","2","2","3","8","0.571","322","292","52.44","250","215","53.76","183","165","52.59","16","14","53.33","14.26","10.97","56.52","166","155","51.71","107","94","53.23","15","13","53.57","14.02","86.17","64","47","57.66","55","40","57.89","10","8","55.56","18.18","80.00","102","108","48.57","52","54","49.06","5","5","50.00","9.62","90.74","138","122","53.08","67","62","51.94","1","1","50.00","1.49","98.39","8.74","91.52","1.003"
"2","Tampa Bay Lightning","8","372.0667","4","3","1","4","9","0.563","345","304","53.16","266","236","52.99","194","173","52.86","14","16","46.67","14.96","12.65","54.19","178","153","53.78","99","98","50.25","12","13","48.00","12.12","86.73","74","49","60.16","50","40","55.56","8","9","47.06","16.00","77.50","104","104","50.00","49","58","45.79","4","4","50.00","8.16","93.10","144","136","51.43","86","68","55.84","2","3","40.00","2.33","95.59","7.22","90.75","0.980"
"3","Seattle Kraken","8","389.8333","3","4","1","3","7","0.438","334","327","50.53","253","247","50.60","183","178","50.69","16","20","44.44","14.07","14.38","49.47","160","156","50.63","100","95","51.28","14","18","43.75","14.00","81.05","67","58","53.60","53","51","50.96","10","12","45.45","18.87","76.47","93","98","48.69","47","44","51.65","4","6","40.00","8.51","86.36","152","152","50.00","79","75","51.30","2","2","50.00","2.53","97.33","8.74","88.76","0.975"
"4","Vegas Golden Knights","8","406.5833","4","4","0","3","8","0.500","412","430","48.93","301","312","49.10","223","231","49.12","16","20","44.44","17.79","21.77","44.97","191","227","45.69","111","132","45.68","14","18","43.75","12.61","86.36","83","100","45.36","62","72","46.27","11","16","40.74","17.74","77.78","108","127","45.96","49","60","44.95","3","2","60.00","6.12","96.67","193","172","52.88","96","90","51.61","2","2","50.00","2.08","97.78","7.17","91.34","0.985"
"5","Montreal Canadiens","8","376","2","6","0","2","4","0.250","320","330","49.23","222","247","47.33","167","175","48.83","10","14","41.67","12.64","13.38","48.59","150","170","46.88","89","98","47.59","8","12","40.00","8.99","87.76","55","65","45.83","41","44","48.24","5","9","35.71","12.20","79.55","95","105","47.50","48","54","47.06","3","3","50.00","6.25","94.44","140","131","51.66","71","65","52.21","2","2","50.00","2.82","96.92","5.99","92.00","0.980"
"6","Toronto Maple Leafs","8","381.6333","3","4","1","3","7","0.438","416","334","55.47","307","264","53.77","205","194","51.38","12","18","40.00","18.85","16.54","53.26","229","198","53.63","122","126","49.19","12","16","42.86","9.84","87.30","82","82","50.00","61","62","49.59","7","10","41.18","11.48","83.87","147","116","55.89","61","64","48.80","5","6","45.45","8.20","90.63","172","111","60.78","77","57","57.46","0","2","0.00","0.00","96.49","5.85","90.72","0.966"
"7","New York Rangers","8","370.4333","5","2","1","5","11","0.688","326","348","48.37","236","264","47.20","156","190","45.09","10","9","52.63","13.99","14.52","49.07","165","191","46.35","95","106","47.26","10","9","52.63","10.53","91.51","55","53","50.93","41","38","51.90","5","4","55.56","12.20","89.47","110","138","44.35","54","68","44.26","5","5","50.00","9.26","92.65","136","134","50.37","54","71","43.20","0","0","-","0.00","100.00","6.41","95.26","1.017"
"8","Washington Capitals","8","380.25","5","0","3","5","13","0.813","348","314","52.57","266","215","55.30","188","154","54.97","20","9","68.97","15.97","12.49","56.13","183","161","53.20","102","85","54.55","17","4","80.95","16.67","95.29","71","60","54.20","50","42","54.35","8","4","66.67","16.00","90.48","112","101","52.58","52","43","54.74","9","0","100.00","17.31","100.00","141","125","53.01","75","65","53.57","3","5","37.50","4.00","92.31","10.64","94.16","1.048"
"9","Chicago Blackhawks","8","365.3667","0","6","2","0","2","0.125","297","350","45.90","209","262","44.37","152","193","44.06","7","29","19.44","11.22","14.81","43.11","143","174","45.11","79","102","43.65","7","26","21.21","8.86","74.51","56","54","50.91","43","45","48.86","5","16","23.81","11.63","64.44","87","120","42.03","36","57","38.71","2","10","16.67","5.56","82.46","132","154","46.15","69","85","44.81","0","3","0.00","0.00","96.47","4.61","84.97","0.896"
"10","Colorado Avalanche","7","317.6333","3","4","0","2","6","0.429","311","287","52.01","219","214","50.58","171","163","51.20","12","17","41.38","12.92","11.28","53.40","166","126","56.85","99","77","56.25","9","15","37.50","9.09","80.52","62","44","58.49","50","37","57.47","7","6","53.85","14.00","83.78","104","82","55.91","49","40","55.06","2","9","18.18","4.08","77.50","125","136","47.89","67","73","47.86","3","2","60.00","4.48","97.26","7.02","89.57","0.966"
"11","Vancouver Canucks","8","370.0333","3","4","1","2","7","0.438","315","334","48.54","229","250","47.81","173","192","47.40","12","14","46.15","11.13","15.4","41.95","127","173","42.33","77","113","40.53","8","12","40.00","10.39","89.38","47","77","37.90","37","61","37.76","4","8","33.33","10.81","86.89","80","96","45.45","40","52","43.48","4","4","50.00","10.00","92.31","161","135","54.39","88","70","55.70","4","2","66.67","4.55","97.14","6.94","92.71","0.996"
"12","Edmonton Oilers","6","285.0167","5","1","0","4","10","0.833","271","278","49.36","199","216","47.95","147","167","46.82","13","14","48.15","11.96","11.38","51.23","129","125","50.79","71","87","44.94","10","9","52.63","14.08","89.66","54","55","49.54","39","45","46.43","7","6","53.85","17.95","86.67","75","70","51.72","32","42","43.24","3","3","50.00","9.38","92.86","122","122","50.00","71","68","51.08","3","4","42.86","4.23","94.12","8.84","91.62","1.005"
"13","Buffalo Sabres","7","346.1333","5","1","1","4","11","0.786","309","299","50.82","242","235","50.73","177","179","49.72","12","9","57.14","13.12","12.96","50.31","164","139","54.13","97","81","54.49","10","9","52.63","10.31","88.89","67","73","47.86","49","55","47.12","7","5","58.33","14.29","90.91","97","66","59.51","48","26","64.86","3","4","42.86","6.25","84.62","137","144","48.75","78","94","45.35","2","0","100.00","2.56","100.00","6.78","94.97","1.018"
"14","Ottawa Senators","7","339.05","3","4","0","3","6","0.429","311","345","47.41","233","247","48.54","163","182","47.25","12","14","46.15","13.57","14","49.21","164","172","48.81","102","97","51.26","8","12","40.00","7.84","87.63","66","69","48.89","45","51","46.88","4","8","33.33","8.89","84.31","98","103","48.76","57","46","55.34","4","4","50.00","7.02","91.30","128","158","44.76","54","79","40.60","4","2","66.67","7.41","97.47","7.36","92.31","0.997"
"15","Detroit Red Wings","8","360.4167","4","2","2","4","10","0.625","310","349","47.04","248","253","49.50","194","179","52.01","16","13","55.17","16.42","14.84","52.53","164","175","48.38","108","99","52.17","16","11","59.26","14.81","88.89","61","81","42.96","49","54","47.57","11","7","61.11","22.45","87.04","103","94","52.28","59","45","56.73","5","4","55.56","8.47","91.11","128","149","46.21","78","71","52.35","0","2","0.00","0.00","97.18","8.25","92.74","1.010"
"16","Florida Panthers","8","362.8167","8","0","0","8","16","1.000","397","307","56.39","289","231","55.58","213","172","55.32","21","10","67.74","15.86","14.12","52.89","190","154","55.23","120","100","54.55","21","8","72.41","17.50","92.00","68","59","53.54","54","48","52.94","16","5","76.19","29.63","89.58","122","95","56.22","66","52","55.93","5","3","62.50","7.58","94.23","185","136","57.63","88","62","58.67","0","2","0.00","0.00","96.77","9.86","94.19","1.040"
"17","Dallas Stars","8","384.55","3","4","1","2","7","0.438","343","359","48.86","258","253","50.49","189","184","50.67","7","13","35.00","14.26","13.16","52.00","182","164","52.60","106","96","52.48","7","11","38.89","6.60","88.54","69","61","53.08","49","46","51.58","5","8","38.46","10.20","82.61","113","103","52.31","57","50","53.27","2","3","40.00","3.51","94.00","146","165","46.95","76","76","50.00","0","2","0.00","0.00","97.37","3.70","92.93","0.966"
"18","New York Islanders","6","298.2","3","2","1","3","7","0.583","254","330","43.49","194","234","45.33","138","167","45.25","13","11","54.17","11.77","12.83","47.83","113","154","42.32","71","90","44.10","10","11","47.62","14.08","87.78","47","58","44.76","35","45","43.75","7","8","46.67","20.00","82.22","66","96","40.74","36","45","44.44","3","3","50.00","8.33","93.33","124","159","43.82","63","73","46.32","3","0","100.00","4.76","100.00","9.42","93.41","1.028"
"19","Carolina Hurricanes","7","309.85","7","0","0","7","14","1.000","305","291","51.17","245","216","53.15","180","159","53.10","19","6","76.00","14.14","14.31","49.69","155","144","51.84","96","81","54.24","16","6","72.73","16.67","92.59","70","64","52.24","52","48","52.00","10","6","62.50","19.23","87.50","85","80","51.52","44","33","57.14","6","0","100.00","13.64","100.00","122","122","50.00","72","73","49.66","3","0","100.00","4.17","100.00","10.56","96.23","1.068"
"20","Arizona Coyotes","8","393.8833","0","7","1","0","1","0.063","321","343","48.34","242","262","48.02","163","195","45.53","10","21","32.26","12.53","13.34","48.44","153","154","49.84","88","99","47.06","6","16","27.27","6.82","83.84","53","62","46.09","45","52","46.39","4","9","30.77","8.89","82.69","100","92","52.08","43","47","47.78","2","7","22.22","4.65","85.11","149","170","46.71","68","91","42.77","4","5","44.44","5.88","94.51","6.13","89.23","0.954"
"21","Columbus Blue Jackets","7","328.3333","4","3","0","4","8","0.571","293","326","47.33","217","256","45.88","151","184","45.07","10","10","50.00","11.99","14.95","44.49","153","170","47.37","77","103","42.78","7","9","43.75","9.09","91.26","53","63","45.69","38","46","45.24","4","2","66.67","10.53","95.65","100","107","48.31","39","57","40.63","3","7","30.00","7.69","87.72","118","139","45.91","66","76","46.48","3","1","75.00","4.55","98.68","6.62","94.57","1.012"
"22","Nashville Predators","7","326.9167","3","4","0","3","6","0.429","286","275","50.98","214","214","50.00","154","159","49.20","11","13","45.83","11.86","11.54","50.69","144","137","51.25","92","86","51.69","10","11","47.62","10.87","87.21","43","52","45.26","37","43","46.25","7","8","46.67","18.92","81.40","101","85","54.30","55","43","56.12","3","3","50.00","5.45","93.02","123","121","50.41","55","66","45.45","1","2","33.33","1.82","96.97","7.14","91.82","0.990"
"23","Winnipeg Jets","7","317.4667","4","2","1","4","9","0.643","286","302","48.64","200","227","46.84","140","167","45.60","18","12","60.00","12.37","14.14","46.67","143","162","46.89","84","92","47.73","15","10","60.00","17.86","89.13","55","70","44.00","41","51","44.57","8","6","57.14","19.51","88.24","88","92","48.89","43","41","51.19","7","4","63.64","16.28","90.24","125","125","50.00","50","68","42.37","3","2","60.00","6.00","97.06","12.86","92.81","1.057"
"24","Anaheim Ducks","9","435.0833","2","4","3","2","7","0.389","381","438","46.52","289","327","46.92","212","234","47.53","18","21","46.15","17.85","21.3","45.60","181","217","45.48","113","133","45.93","15","14","51.72","13.27","89.47","83","83","50.00","65","63","50.78","9","9","50.00","13.85","85.71","98","134","42.24","48","70","40.68","6","5","54.55","12.50","92.86","172","193","47.12","83","94","46.89","2","7","22.22","2.41","92.55","8.49","91.03","0.995"
"25","Los Angeles Kings","7","334.4167","1","5","1","1","3","0.214","328","289","53.16","259","215","54.64","195","161","54.78","12","12","50.00","14.72","12.09","54.91","165","157","51.24","99","94","51.30","10","12","45.45","10.10","87.23","73","55","57.03","58","44","56.86","8","8","50.00","13.79","81.82","92","102","47.42","41","50","45.05","2","4","33.33","4.88","92.00","141","114","55.29","89","61","59.33","2","0","100.00","2.25","100.00","6.15","92.55","0.987"
"26","New Jersey Devils","5","236.8333","3","2","0","3","6","0.600","234","208","52.94","181","158","53.39","125","110","53.19","8","8","50.00","12.22","9.89","55.26","139","116","54.51","71","65","52.21","7","8","46.67","9.86","87.69","61","38","61.62","43","29","59.72","6","5","54.55","13.95","82.76","78","78","50.00","28","36","43.75","1","3","25.00","3.57","91.67","87","83","51.18","49","43","53.26","1","0","100.00","2.04","100.00","6.40","92.73","0.991"
"27","Philadelphia Flyers","6","276.8667","4","1","1","4","9","0.750","239","276","46.41","182","203","47.27","138","150","47.92","17","10","62.96","11.11","12.62","46.82","110","138","44.35","78","72","52.00","14","8","63.64","17.95","88.89","46","54","46.00","40","39","50.63","8","7","53.33","20.00","82.05","64","84","43.24","38","33","53.52","6","1","85.71","15.79","96.97","110","122","47.41","53","71","42.74","3","2","60.00","5.66","97.18","12.32","93.33","1.057"
"28","Minnesota Wild","7","310.5833","5","2","0","5","10","0.714","315","269","53.94","237","194","54.99","185","141","56.75","14","12","53.85","13.79","10.21","57.44","154","130","54.23","97","79","55.11","12","9","57.14","12.37","88.61","56","45","55.45","45","35","56.25","8","6","57.14","17.78","82.86","98","85","53.55","52","44","54.17","4","3","57.14","7.69","93.18","140","122","53.44","77","58","57.04","2","3","40.00","2.60","94.83","7.57","91.49","0.991"
"29","Boston Bruins","6","287.4833","3","3","0","3","6","0.500","275","237","53.71","213","173","55.18","166","125","57.04","10","13","43.48","11.95","9.07","56.86","129","114","53.09","75","63","54.35","8","10","44.44","10.67","84.13","48","40","54.55","34","26","56.67","5","5","50.00","14.71","80.77","81","74","52.26","41","37","52.56","3","5","37.50","7.32","86.49","127","111","53.36","76","58","56.72","2","3","40.00","2.63","94.83","6.02","89.60","0.956"
"30","St Louis Blues","6","285.3833","5","1","0","5","10","0.833","247","276","47.23","186","224","45.37","148","168","46.84","18","11","62.07","11.16","14.1","44.18","140","148","48.61","93","100","48.19","17","10","62.96","18.28","90.00","47","66","41.59","40","57","41.24","8","7","53.33","20.00","87.72","93","82","53.14","53","43","55.21","9","3","75.00","16.98","93.02","95","112","45.89","49","60","44.95","1","1","50.00","2.04","98.33","12.16","93.45","1.056"
"31","Calgary Flames","7","336.2333","5","1","1","5","11","0.786","348","313","52.65","256","246","51.00","195","173","52.99","16","8","66.67","13.37","13.94","48.96","169","137","55.23","107","80","57.22","13","6","68.42","12.15","92.50","48","54","47.06","39","40","49.37","5","3","62.50","12.82","92.50","121","83","59.31","68","40","62.96","8","3","72.73","11.76","92.50","143","155","47.99","76","81","48.41","3","2","60.00","3.95","97.53","8.21","95.38","1.036"
"32","San Jose Sharks","7","338.3667","4","3","0","4","8","0.571","269","308","46.62","190","222","46.12","145","149","49.32","13","12","52.00","11.65","12.49","48.25","135","143","48.56","78","80","49.37","8","10","44.44","10.26","87.50","58","51","53.21","43","34","55.84","8","5","61.54","18.60","85.29","77","92","45.56","35","46","43.21","0","5","0.00","0.00","89.13","114","140","44.88","58","54","51.79","5","2","71.43","8.62","96.30","8.97","91.95","1.009"
