"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","1","53.9","1","0","0","1","2","1.000","54","47","53.47","44","33","57.14","32","23","58.18","3","0","100.00","2.53","1.34","65.38","34","18","65.38","23","8","74.19","2","0","100.00","8.70","100.00","12","4","75.00","10","3","76.92","2","0","100.00","20.00","100.00","22","14","61.11","13","5","72.22","0","0","-","0.00","100.00","18","25","41.86","9","12","42.86","1","0","100.00","11.11","100.00","9.38","100.00","1.094"
"2","Tampa Bay Lightning","1","53.9","0","1","0","0","0","0.000","47","54","46.53","33","44","42.86","23","32","41.82","0","3","0.00","1.34","2.53","34.62","18","34","34.62","8","23","25.81","0","2","0.00","0.00","91.30","4","12","25.00","3","10","23.08","0","2","0.00","0.00","80.00","14","22","38.89","5","13","27.78","0","0","-","0.00","100.00","25","18","58.14","12","9","57.14","0","1","0.00","0.00","88.89","0.00","90.63","0.906"
"3","Seattle Kraken","1","45.7167","0","1","0","0","0","0.000","51","43","54.26","39","33","54.17","26","21","55.32","3","4","42.86","2.15","2.23","49.10","22","21","51.16","12","10","54.55","2","4","33.33","16.67","60.00","11","8","57.89","5","7","41.67","2","3","40.00","40.00","57.14","11","13","45.83","7","3","70.00","0","1","0.00","0.00","66.67","26","21","55.32","14","11","56.00","1","0","100.00","7.14","100.00","11.54","80.95","0.925"
"4","Vegas Golden Knights","1","45.7167","1","0","0","1","2","1.000","43","51","45.74","33","39","45.83","21","26","44.68","4","3","57.14","2.23","2.15","50.90","21","22","48.84","10","12","45.45","4","2","66.67","40.00","83.33","8","11","42.11","7","5","58.33","3","2","60.00","42.86","60.00","13","11","54.17","3","7","30.00","1","0","100.00","33.33","100.00","21","26","44.68","11","14","44.00","0","1","0.00","0.00","92.86","19.05","88.46","1.075"
"5","Montreal Canadiens","1","47.9667","0","1","0","0","0","0.000","42","54","43.75","31","43","41.89","25","24","51.02","1","1","50.00","1.75","2.81","38.46","22","35","38.60","17","17","50.00","1","1","50.00","5.88","94.12","7","15","31.82","6","10","37.50","1","0","100.00","16.67","100.00","15","20","42.86","11","7","61.11","0","1","0.00","0.00","85.71","13","17","43.33","7","6","53.85","0","0","-","0.00","100.00","4.00","95.83","0.998"
"6","Toronto Maple Leafs","1","47.9667","1","0","0","1","2","1.000","54","42","56.25","43","31","58.11","24","25","48.98","1","1","50.00","2.81","1.75","61.54","35","22","61.40","17","17","50.00","1","1","50.00","5.88","94.12","15","7","68.18","10","6","62.50","0","1","0.00","0.00","83.33","20","15","57.14","7","11","38.89","1","0","100.00","14.29","100.00","17","13","56.67","6","7","46.15","0","0","-","0.00","100.00","4.17","96.00","1.002"
"7","New York Rangers","1","42.5","0","1","0","0","0","0.000","30","33","47.62","20","27","42.55","12","17","41.38","0","1","0.00","1.17","1.2","49.29","12","21","36.36","6","10","37.50","0","1","0.00","0.00","90.00","1","3","25.00","1","2","33.33","0","0","-","0.00","100.00","11","18","37.93","5","8","38.46","0","1","0.00","0.00","87.50","15","8","65.22","6","4","60.00","0","0","-","0.00","100.00","0.00","94.12","0.941"
"8","Washington Capitals","1","42.5","1","0","0","1","2","1.000","33","30","52.38","27","20","57.45","17","12","58.62","1","0","100.00","1.2","1.17","50.71","21","12","63.64","10","6","62.50","1","0","100.00","10.00","100.00","3","1","75.00","2","1","66.67","0","0","-","0.00","100.00","18","11","62.07","8","5","61.54","1","0","100.00","12.50","100.00","8","15","34.78","4","6","40.00","0","0","-","0.00","100.00","5.88","100.00","1.059"
"9","Chicago Blackhawks","1","43.7833","0","1","0","0","0","0.000","40","54","42.55","27","37","42.19","22","27","44.90","1","4","20.00","0.99","2.42","29.06","15","34","30.61","8","16","33.33","1","3","25.00","12.50","81.25","3","11","21.43","3","7","30.00","0","3","0.00","0.00","57.14","12","23","34.29","5","9","35.71","1","0","100.00","20.00","100.00","22","17","56.41","13","11","54.17","0","1","0.00","0.00","90.91","4.55","85.19","0.897"
"10","Colorado Avalanche","1","43.7833","1","0","0","1","2","1.000","54","40","57.45","37","27","57.81","27","22","55.10","4","1","80.00","2.42","0.99","70.94","34","15","69.39","16","8","66.67","3","1","75.00","18.75","87.50","11","3","78.57","7","3","70.00","3","0","100.00","42.86","100.00","23","12","65.71","9","5","64.29","0","1","0.00","0.00","80.00","17","22","43.59","11","13","45.83","1","0","100.00","9.09","100.00","14.81","95.45","1.103"
"11","Vancouver Canucks","1","47.6","0","0","1","0","1","0.500","39","50","43.82","29","34","46.03","25","28","47.17","1","1","50.00","1.68","2.43","40.85","17","28","37.78","14","19","42.42","0","1","0.00","0.00","94.74","8","12","40.00","8","11","42.11","0","1","0.00","0.00","90.91","9","16","36.00","6","8","42.86","0","0","-","0.00","100.00","18","18","50.00","10","7","58.82","1","0","100.00","10.00","100.00","4.00","96.43","1.004"
"12","Edmonton Oilers","1","47.6","1","0","0","0","2","1.000","50","39","56.18","34","29","53.97","28","25","52.83","1","1","50.00","2.43","1.68","59.15","28","17","62.22","19","14","57.58","1","0","100.00","5.26","100.00","12","8","60.00","11","8","57.89","1","0","100.00","9.09","100.00","16","9","64.00","8","6","57.14","0","0","-","0.00","100.00","18","18","50.00","7","10","41.18","0","1","0.00","0.00","90.00","3.57","96.00","0.996"
"13","Winnipeg Jets","1","39.5333","0","1","0","0","0","0.000","41","21","66.13","31","18","63.27","19","12","61.29","1","2","33.33","1.63","1.19","57.82","16","12","57.14","10","8","55.56","0","2","0.00","0.00","75.00","4","7","36.36","2","5","28.57","0","1","0.00","0.00","80.00","12","5","70.59","8","3","72.73","0","1","0.00","0.00","66.67","20","8","71.43","8","4","66.67","1","0","100.00","12.50","100.00","5.26","83.33","0.886"
"14","Anaheim Ducks","1","39.5333","1","0","0","1","2","1.000","21","41","33.87","18","31","36.73","12","19","38.71","2","1","66.67","1.19","1.63","42.18","12","16","42.86","8","10","44.44","2","0","100.00","25.00","100.00","7","4","63.64","5","2","71.43","1","0","100.00","20.00","100.00","5","12","29.41","3","8","27.27","1","0","100.00","33.33","100.00","8","20","28.57","4","8","33.33","0","1","0.00","0.00","87.50","16.67","94.74","1.114"
