"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","12","575.2833","3","8","1","3","7","0.292","507","560","47.52","362","413","46.71","256","300","46.04","19","32","37.25","22.89","24.99","47.80","258","295","46.65","151","175","46.32","11","30","26.83","7.28","82.86","105","105","50.00","76","80","48.72","3","16","15.79","3.95","80.00","153","190","44.61","75","95","44.12","8","14","36.36","10.67","85.26","211","234","47.42","91","108","45.73","8","2","80.00","8.79","98.15","7.42","89.33","0.968"
"2","Nashville Predators","10","448.3333","3","6","1","3","7","0.350","449","427","51.26","327","316","50.86","222","226","49.55","18","21","46.15","20.48","20.47","50.01","219","228","48.99","113","133","45.93","16","19","45.71","14.16","85.71","82","86","48.81","51","59","46.36","10","10","50.00","19.61","83.05","137","142","49.10","62","74","45.59","6","9","40.00","9.68","87.84","201","166","54.77","98","83","54.14","2","2","50.00","2.04","97.59","8.11","90.71","0.988"
"3","Tampa Bay Lightning","10","452.6333","6","4","0","6","12","0.600","426","412","50.84","312","295","51.40","226","215","51.25","21","22","48.84","20.18","20.32","49.82","243","229","51.48","131","122","51.78","15","20","42.86","11.45","83.61","103","90","53.37","69","58","54.33","11","10","52.38","15.94","82.76","140","139","50.18","62","64","49.21","4","10","28.57","6.45","84.38","153","152","50.16","85","85","50.00","6","2","75.00","7.06","97.65","9.29","89.77","0.991"
"4","New York Rangers","11","527.7167","6","3","2","6","14","0.636","535","443","54.70","414","314","56.87","288","234","55.17","19","21","47.50","26.59","21.04","55.83","286","237","54.68","161","133","54.76","16","18","47.06","9.94","86.47","124","95","56.62","85","71","54.49","11","11","50.00","12.94","84.51","162","142","53.29","76","62","55.07","5","7","41.67","6.58","88.71","211","173","54.95","120","92","56.60","3","3","50.00","2.50","96.74","6.60","91.03","0.976"
"5","Vegas Golden Knights","11","543","9","2","0","9","18","0.818","553","540","50.59","408","358","53.26","303","248","54.99","23","13","63.89","28.58","19.43","59.53","312","257","54.83","186","130","58.86","20","13","60.61","10.75","90.00","138","83","62.44","99","56","63.87","8","10","44.44","8.08","82.14","174","174","50.00","87","74","54.04","12","3","80.00","13.79","95.95","200","231","46.40","101","101","50.00","3","0","100.00","2.97","100.00","7.59","94.76","1.023"
"6","Los Angeles Kings","12","534.05","6","6","0","5","12","0.500","537","504","51.59","405","364","52.67","296","271","52.20","28","28","50.00","24.26","22.79","51.56","278","269","50.82","166","154","51.88","25","24","51.02","15.06","84.42","115","111","50.88","83","77","51.88","17","14","54.84","20.48","81.82","163","158","50.78","83","77","51.88","8","10","44.44","9.64","87.01","224","180","55.45","118","96","55.14","3","4","42.86","2.54","95.83","9.46","89.67","0.991"
"7","Boston Bruins","10","462.2833","9","1","0","8","18","0.900","448","422","51.49","340","306","52.63","259","230","52.97","27","19","58.70","21.98","18.5","54.29","246","207","54.30","151","124","54.91","25","17","59.52","16.56","86.29","100","80","55.56","75","60","55.56","16","8","66.67","21.33","86.67","146","127","53.48","76","64","54.29","9","9","50.00","11.84","85.94","178","181","49.58","96","86","52.75","2","2","50.00","2.08","97.67","10.42","91.74","1.022"
"8","Washington Capitals","11","517.8833","5","4","2","5","12","0.545","471","507","48.16","334","371","47.38","222","271","45.03","22","19","53.66","18.6","23.23","44.46","220","249","46.91","111","138","44.58","21","19","52.50","18.92","86.23","88","101","46.56","53","70","43.09","9","14","39.13","16.98","80.00","132","148","47.14","58","68","46.03","12","5","70.59","20.69","92.65","200","216","48.08","88","117","42.93","1","0","100.00","1.14","100.00","9.91","92.99","1.029"
"9","Columbus Blue Jackets","10","490.75","3","7","0","3","6","0.300","436","524","45.42","318","388","45.04","239","272","46.77","23","34","40.35","18.82","22.66","45.38","205","249","45.15","126","136","48.09","17","27","38.64","13.49","80.15","72","92","43.90","51","68","42.86","10","17","37.04","19.61","75.00","133","157","45.86","75","68","52.45","7","10","41.18","9.33","85.29","192","240","44.44","99","127","43.81","6","7","46.15","6.06","94.49","9.62","87.50","0.971"
"10","Carolina Hurricanes","9","415.2667","6","2","1","5","13","0.722","505","290","63.52","363","219","62.37","242","172","58.45","21","14","60.00","21.66","14.13","60.52","238","144","62.30","123","97","55.91","17","10","62.96","13.82","89.69","100","63","61.35","66","46","58.93","13","7","65.00","19.70","84.78","138","81","63.01","57","51","52.78","4","3","57.14","7.02","94.12","221","109","66.97","106","58","64.63","4","4","50.00","3.77","93.10","8.68","91.86","1.005"
