"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","25","1241.4833","12","8","5","11","29","0.580","1201","1090","52.42","932","805","53.66","710","613","53.67","53","43","55.21","54.19","45.27","54.49","613","534","53.44","383","325","54.10","51","40","56.04","13.32","87.69","244","197","55.33","195","154","55.87","33","26","55.93","16.92","83.12","369","337","52.27","188","171","52.37","18","14","56.25","9.57","91.81","527","484","52.13","301","260","53.65","2","3","40.00","0.66","98.85","7.46","92.99","1.005"
"2","Tampa Bay Lightning","26","1250.2333","17","5","4","15","38","0.731","1126","1118","50.18","874","846","50.81","613","625","49.52","56","40","58.33","51.76","46.59","52.63","600","588","50.51","339","356","48.78","44","35","55.70","12.98","90.17","263","201","56.68","180","156","53.57","32","23","58.18","17.78","85.26","337","387","46.55","159","200","44.29","12","12","50.00","7.55","94.00","462","476","49.25","248","246","50.20","11","5","68.75","4.44","97.97","9.14","93.60","1.027"
"3","Seattle Kraken","26","1284.65","9","15","2","9","20","0.385","1060","1077","49.60","804","809","49.85","581","595","49.40","46","71","39.32","44.55","46.59","48.88","504","503","50.05","317","317","50.00","39","59","39.80","12.30","81.39","203","195","51.01","157","159","49.68","24","37","39.34","15.29","76.73","301","308","49.43","160","158","50.31","15","22","40.54","9.38","86.08","492","510","49.10","252","255","49.70","7","12","36.84","2.78","95.29","7.92","88.07","0.960"
"4","Vegas Golden Knights","25","1222.6","15","10","0","14","30","0.600","1199","1197","50.04","885","866","50.54","663","650","50.50","62","56","52.54","54.99","55.95","49.57","586","619","48.63","363","370","49.52","55","49","52.88","15.15","86.76","250","249","50.10","188","186","50.27","36","36","50.00","19.15","80.65","336","370","47.59","175","184","48.75","19","13","59.38","10.86","92.93","511","491","51.00","265","252","51.26","7","7","50.00","2.64","97.22","9.35","91.38","1.007"
"5","Montreal Canadiens","28","1349.35","6","19","3","6","15","0.268","1206","1295","48.22","869","994","46.65","644","724","47.08","41","57","41.84","49.12","59.01","45.42","596","655","47.64","328","384","46.07","36","49","42.35","10.98","87.24","227","269","45.77","158","195","44.76","21","39","35.00","13.29","80.00","369","386","48.87","170","189","47.35","15","10","60.00","8.82","94.71","514","544","48.58","284","301","48.55","5","8","38.46","1.76","97.34","6.37","92.13","0.985"
"6","Toronto Maple Leafs","28","1381.0333","18","8","2","18","38","0.679","1413","1269","52.68","1063","993","51.70","776","710","52.22","57","48","54.29","67.92","54.98","55.26","804","663","54.81","490","394","55.43","51","44","53.68","10.41","88.83","311","269","53.62","239","185","56.37","37","29","56.06","15.48","84.32","493","394","55.58","251","209","54.57","14","15","48.28","5.58","92.82","545","536","50.42","259","280","48.05","6","4","60.00","2.32","98.57","7.35","93.24","1.006"
"7","New York Rangers","25","1199.9833","17","5","3","16","37","0.740","991","1184","45.56","749","881","45.95","536","619","46.41","46","45","50.55","46.09","50.91","47.52","507","609","45.43","300","335","47.24","41","40","50.62","13.67","88.06","218","223","49.43","159","157","50.32","25","28","47.17","15.72","82.17","289","386","42.81","141","178","44.20","16","12","57.14","11.35","93.26","415","506","45.06","202","255","44.20","5","5","50.00","2.48","98.04","8.58","92.73","1.013"
"8","Washington Capitals","26","1290.7167","16","4","6","15","38","0.731","1162","1106","51.23","901","824","52.23","642","586","52.28","68","43","61.26","52.18","48.61","51.77","588","558","51.31","353","316","52.77","57","34","62.64","16.15","89.24","225","224","50.11","157","148","51.48","34","24","58.62","21.66","83.78","363","334","52.08","196","168","53.85","23","10","69.70","11.73","94.05","499","463","51.87","259","244","51.49","11","9","55.00","4.25","96.31","10.59","92.66","1.033"
"9","Chicago Blackhawks","26","1256.2","10","14","2","7","22","0.423","1033","1173","46.83","729","866","45.71","528","634","45.44","33","56","37.08","41.79","50.13","45.46","510","586","46.53","289","352","45.09","30","49","37.97","10.38","86.08","180","191","48.52","128","161","44.29","19","33","36.54","14.84","79.50","330","395","45.52","161","191","45.74","11","16","40.74","6.83","91.62","452","515","46.74","218","266","45.04","3","7","30.00","1.38","97.37","6.25","91.17","0.974"
"10","Colorado Avalanche","23","1065.8667","14","7","2","13","30","0.652","1053","956","52.41","755","711","51.50","575","541","51.52","57","52","52.29","42.88","40.11","51.67","520","449","53.66","313","260","54.62","47","44","51.65","15.02","83.08","190","168","53.07","148","126","54.01","28","26","51.85","18.92","79.37","330","281","54.01","165","134","55.18","19","18","51.35","11.52","86.57","455","428","51.53","229","248","48.01","10","8","55.56","4.37","96.77","9.91","90.39","1.003"
"11","Vancouver Canucks","27","1271.4","10","15","2","8","22","0.407","1210","1157","51.12","880","863","50.49","658","661","49.89","38","38","50.00","47.03","50.69","48.13","557","588","48.65","318","373","46.02","30","35","46.15","9.43","90.62","190","227","45.56","137","186","42.41","21","22","48.84","15.33","88.17","367","361","50.41","181","187","49.18","9","13","40.91","4.97","93.05","566","491","53.55","307","259","54.24","8","3","72.73","2.61","98.84","5.78","94.25","1.000"
"12","Edmonton Oilers","25","1201","16","9","0","14","32","0.640","1128","1108","50.45","827","860","49.02","611","663","47.96","49","57","46.23","49.4","49.46","49.97","538","565","48.78","309","370","45.51","43","41","51.19","13.92","88.92","218","241","47.49","162","180","47.37","31","28","52.54","19.14","84.44","320","324","49.69","147","190","43.62","12","13","48.00","8.16","93.16","515","457","52.98","281","259","52.04","6","15","28.57","2.14","94.21","8.02","91.40","0.994"
"13","Buffalo Sabres","25","1243.3333","8","14","3","7","19","0.380","1068","1116","48.90","813","871","48.28","594","672","46.92","48","62","43.64","43.73","49.12","47.10","485","523","48.12","280","332","45.75","40","54","42.55","14.29","83.73","204","237","46.26","148","184","44.58","25","36","40.98","16.89","80.43","281","286","49.56","132","148","47.14","15","18","45.45","11.36","87.84","523","523","50.00","295","316","48.28","8","7","53.33","2.71","97.78","8.08","90.77","0.989"
"14","Ottawa Senators","24","1136.8167","7","16","1","6","15","0.313","965","1181","44.97","733","871","45.70","520","623","45.49","43","58","42.57","42.12","50.59","45.43","478","584","45.01","278","330","45.72","34","52","39.53","12.23","84.24","188","223","45.74","131","159","45.17","23","32","41.82","17.56","79.87","290","361","44.55","147","171","46.23","11","20","35.48","7.48","88.30","426","526","44.75","216","265","44.91","9","6","60.00","4.17","97.74","8.27","90.69","0.990"
"15","Detroit Red Wings","27","1317.3333","13","11","3","12","29","0.537","1086","1264","46.21","830","948","46.68","629","702","47.26","49","56","46.67","52.28","54.88","48.79","545","650","45.61","337","382","46.87","45","45","50.00","13.35","88.22","236","274","46.27","175","192","47.68","30","26","53.57","17.14","86.46","309","376","45.11","162","190","46.02","15","19","44.12","9.26","90.00","463","533","46.49","267","293","47.68","4","11","26.67","1.50","96.25","7.79","92.02","0.998"
"16","Florida Panthers","25","1195.5333","17","4","4","16","38","0.760","1320","976","57.49","1005","740","57.59","750","570","56.82","64","43","59.81","59.88","45.97","56.57","695","513","57.53","433","331","56.68","61","36","62.89","14.09","89.12","262","213","55.16","205","171","54.52","43","24","64.18","20.98","85.96","433","300","59.07","228","160","58.76","18","12","60.00","7.89","92.50","549","396","58.10","286","205","58.25","3","7","30.00","1.05","96.59","8.53","92.46","1.010"
"17","Dallas Stars","24","1167.5","13","9","2","12","28","0.583","1009","1100","47.84","746","806","48.07","537","587","47.78","38","42","47.50","41.86","43.41","49.09","505","500","50.25","293","301","49.33","37","39","48.68","12.63","87.04","212","187","53.13","153","137","52.76","30","23","56.60","19.61","83.21","293","313","48.35","140","164","46.05","7","16","30.43","5.00","90.24","428","498","46.22","206","255","44.69","1","3","25.00","0.49","98.82","7.08","92.84","0.999"
"18","New York Islanders","22","1071.9333","6","11","5","6","17","0.386","909","1065","46.05","679","784","46.41","494","547","47.45","33","44","42.86","41.79","44.17","48.62","458","546","45.62","267","309","46.35","28","37","43.08","10.49","88.03","187","206","47.58","139","164","45.87","21","30","41.18","15.11","81.71","271","340","44.35","128","145","46.89","7","7","50.00","5.47","95.17","398","471","45.80","209","222","48.49","5","7","41.67","2.39","96.85","6.68","91.96","0.986"
"19","Carolina Hurricanes","25","1142.5167","18","6","1","18","37","0.740","1201","959","55.60","888","735","54.71","640","517","55.32","58","35","62.37","56.32","48.88","53.54","577","457","55.80","333","269","55.32","48","30","61.54","14.41","88.85","256","210","54.94","186","152","55.03","32","26","55.17","17.20","82.89","321","247","56.51","147","117","55.68","16","4","80.00","10.88","96.58","527","422","55.53","278","225","55.27","10","5","66.67","3.60","97.78","9.06","93.23","1.023"
"20","Arizona Coyotes","25","1218.0167","5","18","2","5","12","0.240","955","1127","45.87","733","852","46.25","521","644","44.72","35","58","37.63","38.78","49.86","43.75","437","524","45.47","268","340","44.08","29","49","37.18","10.82","85.59","179","227","44.09","134","182","42.41","19","32","37.25","14.18","82.42","258","297","46.49","134","158","45.89","10","17","37.04","7.46","89.24","448","523","46.14","236","281","45.65","6","9","40.00","2.54","96.80","6.72","90.99","0.977"
"21","Columbus Blue Jackets","25","1234.9333","13","11","1","11","27","0.540","1133","1216","48.23","840","929","47.48","600","697","46.26","51","62","45.13","48.05","54.71","46.76","570","641","47.07","318","405","43.98","40","50","44.44","12.58","87.65","203","251","44.71","153","190","44.61","25","28","47.17","16.34","85.26","367","390","48.48","165","215","43.42","15","22","40.54","9.09","89.77","487","513","48.70","252","269","48.37","11","12","47.83","4.37","95.54","8.50","91.10","0.996"
"22","Nashville Predators","26","1251.2167","15","10","1","14","31","0.596","1107","1080","50.62","853","810","51.29","602","585","50.72","49","45","52.13","49.77","45.48","52.25","580","542","51.69","349","318","52.32","46","40","53.49","13.18","87.42","200","180","52.63","157","132","54.33","29","25","53.70","18.47","81.06","380","362","51.21","192","186","50.79","17","15","53.13","8.85","91.94","473","471","50.11","232","249","48.23","3","5","37.50","1.29","97.99","8.14","92.31","1.004"
"23","Winnipeg Jets","26","1251.5833","13","9","4","12","30","0.577","1228","1133","52.01","929","862","51.87","668","627","51.58","52","41","55.91","54.63","53.63","50.46","606","579","51.14","356","337","51.37","41","32","56.16","11.52","90.50","234","243","49.06","175","167","51.17","29","24","54.72","16.57","85.63","372","336","52.54","181","170","51.57","12","8","60.00","6.63","95.29","559","490","53.29","288","255","53.04","11","9","55.00","3.82","96.47","7.78","93.46","1.012"
"24","Anaheim Ducks","28","1375.6667","15","8","5","13","35","0.625","1238","1317","48.45","941","986","48.83","700","697","50.11","56","55","50.45","56.44","59.31","48.76","596","619","49.05","371","370","50.07","45","46","49.45","12.13","87.57","263","258","50.48","211","186","53.15","30","31","49.18","14.22","83.33","333","361","47.98","160","184","46.51","15","15","50.00","9.38","91.85","556","590","48.52","288","295","49.40","10","9","52.63","3.47","96.95","8.00","92.11","1.001"
"25","Los Angeles Kings","25","1206.45","11","10","4","10","26","0.520","1188","1083","52.31","921","805","53.36","677","581","53.82","44","39","53.01","53.44","51.34","51.01","606","592","50.58","364","330","52.45","39","38","50.65","10.71","88.48","241","244","49.69","177","168","51.30","32","24","57.14","18.08","85.71","365","348","51.19","187","162","53.58","7","14","33.33","3.74","91.36","501","427","53.99","291","230","55.85","5","1","83.33","1.72","99.57","6.50","93.29","0.998"
"26","New Jersey Devils","24","1152.4167","10","9","5","9","25","0.521","1170","1093","51.70","870","830","51.18","623","603","50.82","48","51","48.48","51.21","48.95","51.13","592","557","51.52","338","316","51.68","42","46","47.73","12.43","85.44","244","202","54.71","181","157","53.55","30","33","47.62","16.57","78.98","348","355","49.50","157","159","49.68","12","13","48.00","7.64","91.82","520","471","52.47","266","254","51.15","6","5","54.55","2.26","98.03","7.70","91.54","0.992"
"27","Philadelphia Flyers","24","1137.25","8","12","4","8","20","0.417","1060","1162","47.70","800","878","47.68","594","649","47.79","37","51","42.05","44.06","54.11","44.88","456","601","43.14","279","346","44.64","34","43","44.16","12.19","87.57","177","255","40.97","132","193","40.62","21","27","43.75","15.91","86.01","279","346","44.64","147","153","49.00","13","16","44.83","8.84","89.54","501","487","50.71","273","268","50.46","3","8","27.27","1.10","97.01","6.23","92.14","0.984"
"28","Minnesota Wild","26","1211.0333","19","6","1","16","39","0.750","1167","1108","51.30","883","842","51.19","667","611","52.19","66","49","57.39","50.78","45.47","52.76","582","519","52.86","362","324","52.77","55","41","57.29","15.19","87.35","226","207","52.19","180","159","53.10","38","27","58.46","21.11","83.02","356","312","53.29","182","165","52.45","17","14","54.84","9.34","91.52","505","504","50.05","275","262","51.21","11","8","57.89","4.00","96.95","9.90","91.98","1.019"
"29","Boston Bruins","23","1102.9333","13","8","2","12","28","0.609","1092","934","53.90","866","707","55.05","667","516","56.38","37","39","48.68","46.41","35.73","56.50","502","446","52.95","306","250","55.04","27","32","45.76","8.82","87.20","182","143","56.00","134","105","56.07","19","21","47.50","14.18","80.00","320","303","51.36","172","145","54.26","8","11","42.11","4.65","92.41","532","433","55.13","323","237","57.68","10","7","58.82","3.10","97.05","5.55","92.44","0.980"
"30","St Louis Blues","26","1267.1833","14","8","4","12","32","0.615","1113","1178","48.58","859","934","47.91","647","673","49.02","56","49","53.33","51.3","58.2","46.85","627","644","49.33","383","385","49.87","48","43","52.75","12.53","88.83","210","262","44.49","158","192","45.14","23","28","45.10","14.56","85.42","417","382","52.19","225","193","53.83","25","15","62.50","11.11","92.23","424","473","47.27","237","264","47.31","8","5","61.54","3.38","98.11","8.66","92.72","1.014"
"31","Calgary Flames","27","1302.9","15","6","6","13","36","0.667","1326","1119","54.23","994","853","53.82","724","609","54.31","54","33","62.07","56.54","49.41","53.36","663","519","56.09","398","307","56.45","45","28","61.64","11.31","90.88","241","207","53.79","178","153","53.78","27","19","58.70","15.17","87.58","422","312","57.49","220","154","58.82","18","9","66.67","8.18","94.16","561","520","51.90","290","267","52.06","9","5","64.29","3.10","98.13","7.46","94.58","1.020"
"32","San Jose Sharks","27","1337.8333","14","12","1","14","29","0.537","1145","1321","46.43","858","948","47.51","606","666","47.64","45","51","46.88","51.46","51.26","50.10","612","622","49.59","344","325","51.42","34","42","44.74","9.88","87.08","250","231","51.98","172","151","53.25","26","26","50.00","15.12","82.78","362","391","48.07","172","174","49.71","8","16","33.33","4.65","90.80","460","622","42.51","224","300","42.75","10","9","52.63","4.46","97.00","7.43","92.34","0.998"
