"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","3","132.0333","0","3","0","0","0","0.000","98","142","40.83","69","89","43.67","50","63","44.25","3","8","27.27","4.49","5.96","43.01","47","77","37.90","26","40","39.39","3","8","27.27","11.54","80.00","21","29","42.00","15","22","40.54","0","5","0.00","0.00","77.27","26","48","35.14","11","18","37.93","3","3","50.00","27.27","83.33","43","57","43.00","21","19","52.50","0","0","-","0.00","100.00","6.00","87.30","0.933"
"2","Nashville Predators","3","132.6","2","1","0","2","4","0.667","127","111","53.36","82","81","50.31","56","59","48.70","7","4","63.64","5.01","5.34","48.42","67","58","53.60","35","35","50.00","7","4","63.64","20.00","88.57","25","25","50.00","16","19","45.71","3","2","60.00","18.75","89.47","42","33","56.00","19","16","54.29","4","2","66.67","21.05","87.50","54","47","53.47","18","22","45.00","0","0","-","0.00","100.00","12.50","93.22","1.057"
"3","Tampa Bay Lightning","2","91.15","1","1","0","1","2","0.500","92","65","58.60","71","48","59.66","52","36","59.09","4","3","57.14","4.36","3.12","58.30","53","35","60.23","32","17","65.31","2","3","40.00","6.25","82.35","24","12","66.67","18","9","66.67","2","1","66.67","11.11","88.89","29","23","55.77","14","8","63.64","0","2","0.00","0.00","75.00","34","27","55.74","19","19","50.00","2","0","100.00","10.53","100.00","7.69","91.67","0.994"
"4","New York Rangers","3","135.2","2","1","0","2","4","0.667","129","118","52.23","95","84","53.07","75","59","55.97","7","4","63.64","6.62","5.73","53.60","67","70","48.91","43","35","55.13","6","4","60.00","13.95","88.57","30","26","53.57","25","22","53.19","5","3","62.50","20.00","86.36","37","44","45.68","18","13","58.06","1","1","50.00","5.56","92.31","57","39","59.38","32","20","61.54","1","0","100.00","3.13","100.00","9.33","93.22","1.026"
"5","Vegas Golden Knights","2","94.45","2","0","0","2","4","1.000","125","86","59.24","89","62","58.94","71","43","62.28","4","3","57.14","6.31","3.54","64.10","77","38","66.96","43","21","67.19","4","3","57.14","9.30","85.71","33","19","63.46","26","14","65.00","1","3","25.00","3.85","78.57","44","19","69.84","17","7","70.83","3","0","100.00","17.65","100.00","37","39","48.68","23","20","53.49","0","0","-","0.00","100.00","5.63","93.02","0.987"
"6","Los Angeles Kings","2","89.75","0","2","0","0","0","0.000","81","97","45.51","63","71","47.01","44","58","43.14","3","5","37.50","3.69","5.1","42.01","44","67","39.64","25","39","39.06","3","5","37.50","12.00","87.18","19","26","42.22","14","23","37.84","3","3","50.00","21.43","86.96","25","41","37.88","11","16","40.74","0","2","0.00","0.00","87.50","36","23","61.02","18","16","52.94","0","0","-","0.00","100.00","6.82","91.38","0.982"
"7","Boston Bruins","1","45.0333","1","0","0","1","2","1.000","41","47","46.59","28","34","45.16","21","24","46.67","3","2","60.00","2.06","1.97","51.14","24","18","57.14","12","10","54.55","3","2","60.00","25.00","80.00","10","7","58.82","6","3","66.67","2","0","100.00","33.33","100.00","14","11","56.00","6","7","46.15","1","2","33.33","16.67","71.43","14","24","36.84","6","11","35.29","0","0","-","0.00","100.00","14.29","91.67","1.060"
"8","Washington Capitals","2","89.45","0","2","0","0","0","0.000","90","83","52.02","66","63","51.16","43","50","46.24","4","5","44.44","3.55","4.25","45.49","38","49","43.68","20","28","41.67","4","5","44.44","20.00","82.14","14","19","42.42","7","13","35.00","0","4","0.00","0.00","69.23","24","30","44.44","13","15","46.43","4","1","80.00","30.77","93.33","45","29","60.81","19","17","52.78","0","0","-","0.00","100.00","9.30","90.00","0.993"
"9","Columbus Blue Jackets","2","101.7333","0","2","0","0","0","0.000","76","148","33.93","64","115","35.75","47","74","38.84","3","8","27.27","3.46","6.06","36.37","37","69","34.91","25","38","39.68","2","5","28.57","8.00","86.84","10","29","25.64","7","18","28.00","0","4","0.00","0.00","77.78","27","40","40.30","18","20","47.37","2","1","66.67","11.11","95.00","29","65","30.85","17","33","34.00","1","3","25.00","5.88","90.91","6.38","89.19","0.956"
"10","Carolina Hurricanes","2","95.6333","2","0","0","2","4","1.000","138","70","66.35","98","55","64.05","64","41","60.95","6","2","75.00","5.31","3.33","61.43","62","35","63.92","31","24","56.36","5","1","83.33","16.13","95.83","24","12","66.67","17","9","65.38","4","0","100.00","23.53","100.00","38","23","62.30","14","15","48.28","1","1","50.00","7.14","93.33","60","23","72.29","27","11","71.05","1","1","50.00","3.70","90.91","9.38","95.12","1.045"
