"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","19","934.2333","9","6","4","8","22","0.579","897","833","51.85","698","615","53.16","535","478","52.81","42","34","55.26","40.31","33.81","54.39","445","411","51.99","285","257","52.58","41","31","56.94","14.39","87.94","184","150","55.09","153","122","55.64","28","20","58.33","18.30","83.61","261","261","50.00","132","135","49.44","13","11","54.17","9.85","91.85","408","371","52.37","228","200","53.27","1","3","25.00","0.44","98.50","7.85","92.89","1.007"
"2","Tampa Bay Lightning","18","852.7167","11","4","3","9","25","0.694","773","722","51.71","611","547","52.76","429","407","51.32","35","30","53.85","34.92","29.87","53.90","417","370","52.99","239","233","50.64","28","26","51.85","11.72","88.84","176","131","57.33","123","105","53.95","20","17","54.05","16.26","83.81","241","239","50.21","116","128","47.54","8","9","47.06","6.90","92.97","320","314","50.47","174","156","52.73","7","4","63.64","4.02","97.44","8.16","92.63","1.008"
"3","Seattle Kraken","19","924.3833","6","12","1","6","13","0.342","782","748","51.11","594","558","51.56","420","410","50.60","33","51","39.29","33.33","32.05","50.98","379","355","51.63","242","227","51.60","29","43","40.28","11.98","81.06","153","134","53.31","119","116","50.64","15","28","34.88","12.61","75.86","226","221","50.56","123","111","52.56","14","15","48.28","11.38","86.49","356","348","50.57","171","166","50.74","4","8","33.33","2.34","95.18","7.86","87.56","0.954"
"4","Vegas Golden Knights","20","978.6167","12","8","0","11","24","0.600","938","988","48.70","700","713","49.54","522","535","49.39","47","45","51.09","43.39","48.11","47.42","465","526","46.92","288","313","47.92","42","41","50.60","14.58","86.90","203","219","48.10","150","163","47.92","29","33","46.77","19.33","79.75","262","307","46.05","138","150","47.92","13","8","61.90","9.42","94.67","397","395","50.13","205","203","50.25","5","4","55.56","2.44","98.03","9.00","91.59","1.006"
"5","Montreal Canadiens","21","1012.1167","5","14","2","5","12","0.286","936","927","50.24","663","714","48.15","497","517","49.01","32","45","41.56","38.87","40.58","48.92","465","456","50.49","256","270","48.67","27","38","41.54","10.55","85.93","183","187","49.46","129","132","49.43","15","31","32.61","11.63","76.52","282","269","51.18","127","138","47.92","12","7","63.16","9.45","94.93","392","400","49.49","217","220","49.66","5","7","41.67","2.30","96.82","6.44","91.30","0.977"
"6","Toronto Maple Leafs","21","1037.3333","14","6","1","14","29","0.690","1073","929","53.60","793","729","52.10","564","517","52.17","37","34","52.11","51.3","41.08","55.53","624","479","56.57","360","282","56.07","34","30","53.13","9.44","89.36","234","205","53.30","175","140","55.56","24","19","55.81","13.71","86.43","390","274","58.73","185","142","56.57","10","11","47.62","5.41","92.25","406","398","50.50","185","207","47.19","3","4","42.86","1.62","98.07","6.56","93.42","1.000"
"7","New York Rangers","19","918.0833","12","4","3","11","27","0.711","763","913","45.53","572","683","45.58","393","470","45.54","33","33","50.00","34.65","39.76","46.57","384","481","44.39","223","263","45.88","30","30","50.00","13.45","88.59","165","173","48.82","120","121","49.79","19","21","47.50","15.83","82.64","219","308","41.56","103","142","42.04","11","9","55.00","10.68","93.66","325","378","46.23","146","185","44.11","3","3","50.00","2.05","98.38","8.40","92.98","1.014"
"8","Washington Capitals","20","982.8333","12","3","5","12","29","0.725","880","829","51.49","693","604","53.43","496","432","53.45","52","30","63.41","38.84","34.58","52.90","435","421","50.82","261","231","53.05","43","21","67.19","16.48","90.91","173","169","50.58","121","118","50.63","23","15","60.53","19.01","87.29","262","252","50.97","140","113","55.34","20","6","76.92","14.29","94.69","390","343","53.21","210","183","53.44","9","9","50.00","4.29","95.08","10.48","93.06","1.035"
"9","Chicago Blackhawks","19","902.7667","6","11","2","5","14","0.368","715","897","44.35","508","662","43.42","376","489","43.47","24","46","34.29","27.71","38.65","41.75","350","448","43.86","204","270","43.04","23","40","36.51","11.27","85.19","127","153","45.36","95","131","42.04","15","27","35.71","15.79","79.39","223","295","43.05","109","139","43.95","8","13","38.10","7.34","90.65","313","390","44.52","157","207","43.13","1","6","14.29","0.64","97.10","6.38","90.59","0.970"
"10","Colorado Avalanche","16","744.3333","10","5","1","9","21","0.656","699","658","51.51","499","478","51.07","384","371","50.86","38","32","54.29","29.5","26.26","52.91","360","299","54.63","222","177","55.64","30","26","53.57","13.51","85.31","138","112","55.20","105","86","54.97","17","12","58.62","16.19","86.05","222","187","54.28","117","91","56.25","13","14","48.15","11.11","84.62","286","304","48.47","145","170","46.03","8","6","57.14","5.52","96.47","9.90","91.37","1.013"
"11","Vancouver Canucks","20","933.75","6","12","2","5","14","0.350","864","840","50.70","623","623","50.00","472","478","49.68","29","31","48.33","34.07","38.13","47.19","397","437","47.60","233","281","45.33","22","28","44.00","9.44","90.04","144","179","44.58","105","147","41.67","15","17","46.88","14.29","88.44","253","258","49.51","128","134","48.85","7","11","38.89","5.47","91.79","408","344","54.26","220","176","55.56","7","3","70.00","3.18","98.30","6.14","93.51","0.997"
"12","Edmonton Oilers","19","918.25","14","5","0","12","28","0.737","866","831","51.03","640","643","49.88","474","496","48.87","40","44","47.62","37.96","36.8","50.78","417","423","49.64","245","282","46.49","35","34","50.72","14.29","87.94","169","186","47.61","130","145","47.27","26","23","53.06","20.00","84.14","248","237","51.13","115","137","45.63","9","11","45.00","7.83","91.97","398","342","53.78","214","187","53.37","5","9","35.71","2.34","95.19","8.44","91.13","0.996"
