"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","31","1502.7833","10","16","5","9","25","0.403","1380","1439","48.95","1011","1040","49.29","718","745","49.08","67","77","46.53","66.82","62.32","51.74","770","737","51.09","432","410","51.31","56","66","45.90","12.96","83.90","329","257","56.14","220","174","55.84","33","32","50.77","15.00","81.61","441","480","47.88","212","236","47.32","23","34","40.35","10.85","85.59","526","601","46.67","252","292","46.32","11","11","50.00","4.37","96.23","9.33","89.66","0.990"
"2","Nashville Predators","28","1296.4833","12","12","4","10","28","0.500","1233","1281","49.05","896","940","48.80","620","682","47.62","44","49","47.31","56.62","58.64","49.12","618","650","48.74","322","368","46.67","34","42","44.74","10.56","88.59","246","263","48.33","166","182","47.70","24","25","48.98","14.46","86.26","372","387","49.01","156","186","45.61","10","17","37.04","6.41","90.86","527","522","50.24","267","268","49.91","10","7","58.82","3.75","97.39","7.10","92.82","0.999"
"3","Tampa Bay Lightning","29","1355.1833","19","9","1","19","39","0.672","1306","1240","51.30","975","911","51.70","693","674","50.69","62","54","53.45","66.73","58.24","53.40","769","662","53.74","429","361","54.30","51","47","52.04","11.89","86.98","343","258","57.07","225","184","55.01","34","28","54.84","15.11","84.78","426","404","51.33","204","177","53.54","17","19","47.22","8.33","89.27","460","498","48.02","232","282","45.14","10","7","58.82","4.31","97.52","8.95","91.99","1.009"
"4","New York Rangers","31","1490.1167","16","10","5","15","37","0.597","1402","1322","51.47","1042","961","52.02","756","699","51.96","60","57","51.28","63.77","61.8","50.78","703","698","50.18","384","383","50.07","48","47","50.53","12.50","87.73","286","290","49.65","194","203","48.87","33","30","52.38","17.01","85.22","417","408","50.55","190","180","51.35","15","17","46.88","7.89","90.56","597","516","53.64","341","281","54.82","12","10","54.55","3.52","96.44","7.94","91.85","0.998"
"5","Vegas Golden Knights","32","1585.6333","22","9","1","20","45","0.703","1505","1598","48.50","1091","1098","49.84","807","793","50.44","67","60","52.76","71.5","64.63","52.52","768","786","49.42","451","415","52.08","59","49","54.63","13.08","88.19","331","282","54.00","236","190","55.40","36","29","55.38","15.25","84.74","437","504","46.44","215","225","48.86","23","20","53.49","10.70","91.11","590","665","47.01","302","333","47.56","8","10","44.44","2.65","97.00","8.30","92.43","1.007"
"6","Los Angeles Kings","33","1565.1167","16","12","5","14","37","0.561","1550","1447","51.72","1151","1021","52.99","835","716","53.84","68","71","48.92","69.78","61.53","53.14","802","726","52.49","465","401","53.70","59","61","49.17","12.69","84.79","324","298","52.09","222","202","52.36","34","38","47.22","15.32","81.19","478","428","52.76","243","199","54.98","25","23","52.08","10.29","88.44","625","581","51.82","337","273","55.25","9","10","47.37","2.67","96.34","8.14","90.08","0.982"
"7","Boston Bruins","29","1342.9667","23","4","2","21","48","0.828","1299","1155","52.93","983","851","53.60","735","627","53.96","64","39","62.14","61.39","48.64","55.79","698","565","55.27","412","315","56.67","52","34","60.47","12.62","89.21","291","228","56.07","213","159","57.26","35","17","67.31","16.43","89.31","407","337","54.70","199","156","56.06","17","17","50.00","8.54","89.10","540","504","51.72","292","264","52.52","12","5","70.59","4.11","98.11","8.71","93.78","1.025"
"8","Washington Capitals","32","1524.0333","15","13","4","15","34","0.531","1495","1439","50.95","1081","1057","50.56","761","755","50.20","57","59","49.14","65.19","63.43","50.68","741","698","51.49","415","389","51.62","55","49","52.88","13.25","87.40","293","277","51.40","193","186","50.92","32","35","47.76","16.58","81.18","448","421","51.55","222","203","52.24","23","14","62.16","10.36","93.10","610","628","49.27","282","327","46.31","2","10","16.67","0.71","96.94","7.49","92.19","0.997"
"9","Columbus Blue Jackets","29","1405.9","10","17","2","10","22","0.379","1258","1510","45.45","912","1103","45.26","660","791","45.49","58","86","40.28","54.03","64.87","45.44","578","719","44.56","346","396","46.63","42","71","37.17","12.14","82.07","215","273","44.06","151","184","45.07","24","45","34.78","15.89","75.54","363","446","44.87","195","212","47.91","18","26","40.91","9.23","87.74","549","669","45.07","282","356","44.20","16","15","51.61","5.67","95.79","8.79","89.13","0.979"
"10","Carolina Hurricanes","29","1380.3","17","6","6","15","40","0.690","1542","996","60.76","1136","753","60.14","768","555","58.05","55","43","56.12","69.09","47.54","59.24","751","504","59.84","405","313","56.41","48","37","56.47","11.85","88.18","315","235","57.27","215","168","56.14","30","23","56.60","13.95","86.31","436","269","61.84","190","145","56.72","18","14","56.25","9.47","90.34","654","386","62.88","333","202","62.24","7","6","53.85","2.10","97.03","7.16","92.25","0.994"
"11","Toronto Maple Leafs","31","1478.1333","19","6","6","19","44","0.710","1391","1340","50.93","1034","979","51.37","741","675","52.33","67","41","62.04","68.35","59.49","53.46","778","665","53.92","417","367","53.19","57","39","59.38","13.67","89.37","325","275","54.17","217","195","52.67","43","23","65.15","19.82","88.21","453","390","53.74","200","172","53.76","14","16","46.67","7.00","90.70","546","570","48.92","299","265","53.01","10","2","83.33","3.34","99.25","9.04","93.93","1.030"
"12","Montreal Canadiens","30","1408.7333","14","14","2","10","30","0.500","1266","1317","49.01","921","960","48.96","685","704","49.32","61","68","47.29","55.99","66.03","45.88","601","716","45.63","333","412","44.70","48","59","44.86","14.41","85.68","228","300","43.18","159","214","42.63","30","39","43.48","18.87","81.78","373","416","47.28","174","198","46.77","18","20","47.37","10.34","89.90","540","495","52.17","314","258","54.90","13","9","59.09","4.14","96.51","8.91","90.34","0.992"
"13","Chicago Blackhawks","28","1358.6","7","17","4","7","18","0.321","998","1435","41.02","731","1059","40.84","532","761","41.14","36","69","34.29","44.03","64.37","40.62","490","746","39.64","279","408","40.61","31","58","34.83","11.11","85.78","193","272","41.51","136","193","41.34","25","32","43.86","18.38","83.42","297","474","38.52","143","215","39.94","6","26","18.75","4.20","87.91","418","586","41.63","225","309","42.13","5","11","31.25","2.22","96.44","6.77","90.93","0.977"
"14","Colorado Avalanche","28","1315.6333","15","11","2","13","32","0.571","1264","1206","51.17","917","910","50.19","693","702","49.68","43","44","49.43","53.76","53.24","50.24","595","540","52.42","359","335","51.73","41","36","53.25","11.42","89.25","244","246","49.80","182","177","50.70","28","28","50.00","15.38","84.18","351","294","54.42","177","158","52.84","13","8","61.90","7.34","94.94","555","552","50.14","301","327","47.93","2","8","20.00","0.66","97.55","6.20","93.73","0.999"
"15","Seattle Kraken","29","1400.9333","16","10","3","16","35","0.603","1304","1218","51.70","979","895","52.24","693","625","52.58","69","54","56.10","59.99","58.03","50.83","647","653","49.77","383","356","51.83","62","48","56.36","16.19","86.52","247","263","48.43","181","174","50.99","38","29","56.72","20.99","83.33","400","390","50.63","202","182","52.60","24","19","55.81","11.88","89.56","534","466","53.40","275","234","54.03","7","6","53.85","2.55","97.44","9.96","91.36","1.013"
"16","Anaheim Ducks","31","1502.1333","8","20","3","6","19","0.306","1275","1588","44.53","933","1228","43.17","702","919","43.31","48","85","36.09","55.84","82.98","40.23","629","852","42.47","360","534","40.27","42","69","37.84","11.67","87.08","261","398","39.61","188","310","37.75","24","49","32.88","12.77","84.19","368","454","44.77","172","224","43.43","18","20","47.37","10.47","91.07","512","630","44.83","271","350","43.64","6","16","27.27","2.21","95.43","6.84","90.75","0.976"
"17","Vancouver Canucks","29","1408.7","13","13","3","12","29","0.500","1233","1385","47.10","904","1057","46.10","675","768","46.78","64","71","47.41","56.2","68.62","45.03","612","715","46.12","359","430","45.50","56","63","47.06","15.60","85.35","243","305","44.34","186","219","45.93","38","44","46.34","20.43","79.91","369","410","47.37","173","211","45.05","18","19","48.65","10.40","91.00","532","560","48.72","287","293","49.48","8","8","50.00","2.79","97.27","9.48","90.76","1.002"
"18","Edmonton Oilers","31","1462.5167","17","13","1","17","35","0.565","1363","1382","49.65","1018","1060","48.99","728","768","48.66","59","65","47.58","66.25","67.04","49.71","710","701","50.32","415","415","50.00","50","58","46.30","12.05","86.02","303","283","51.71","208","199","51.11","32","36","47.06","15.38","81.91","407","418","49.33","207","216","48.94","18","22","45.00","8.70","89.81","560","549","50.50","276","297","48.17","9","7","56.25","3.26","97.64","8.10","91.54","0.996"
"19","Arizona Coyotes","27","1227.2167","9","14","4","9","22","0.407","896","1241","41.93","673","936","41.83","472","675","41.15","42","61","40.78","38.21","61.21","38.44","450","669","40.21","243","381","38.94","37","56","39.78","15.23","85.30","161","292","35.54","110","199","35.60","22","39","36.07","20.00","80.40","289","377","43.39","133","182","42.22","15","17","46.88","11.28","90.66","372","486","43.36","204","265","43.50","5","5","50.00","2.45","98.11","8.90","90.96","0.999"
"20","Pittsburgh Penguins","30","1441.3333","18","8","4","17","40","0.667","1430","1393","50.66","1073","1040","50.78","784","777","50.22","68","57","54.40","70.9","59.77","54.26","718","656","52.26","426","401","51.51","54","49","52.43","12.68","87.78","313","254","55.20","222","192","53.62","35","39","47.30","15.77","79.69","405","402","50.19","204","209","49.39","19","10","65.52","9.31","95.22","592","609","49.29","311","319","49.37","14","8","63.64","4.50","97.49","8.67","92.66","1.013"
