"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","79","3890.8167","45","23","11","42","101","0.639","3748","3450","52.07","2909","2585","52.95","2161","1959","52.45","174","149","53.87","171.69","148.73","53.58","1893","1666","53.19","1193","1043","53.35","151","133","53.17","12.66","87.25","773","656","54.09","615","520","54.19","105","95","52.50","17.07","81.73","1120","1010","52.58","578","523","52.50","46","38","54.76","7.96","92.73","1631","1549","51.29","872","820","51.54","23","16","58.97","2.64","98.05","8.05","92.39","1.004"
"2","Tampa Bay Lightning","78","3722.9833","48","22","8","46","104","0.667","3391","3214","51.34","2614","2457","51.55","1837","1791","50.63","172","140","55.13","161.62","142.55","53.13","1890","1686","52.85","1088","1009","51.88","149","123","54.78","13.69","87.81","792","639","55.35","550","476","53.61","95","89","51.63","17.27","81.30","1098","1047","51.19","538","533","50.23","54","34","61.36","10.04","93.62","1340","1373","49.39","692","713","49.25","22","17","56.41","3.18","97.62","9.36","92.18","1.015"
"3","Seattle Kraken","78","3815.7167","26","46","6","23","58","0.372","3337","3297","50.30","2478","2496","49.82","1772","1787","49.79","144","176","45.00","136","147.26","48.01","1577","1622","49.30","937","936","50.03","118","150","44.03","12.59","83.97","612","660","48.11","455","479","48.72","73","101","41.95","16.04","78.91","965","962","50.08","482","457","51.33","45","49","47.87","9.34","89.28","1539","1462","51.28","780","761","50.62","26","26","50.00","3.33","96.58","8.13","90.15","0.983"
"4","Vegas Golden Knights","78","3862.15","42","31","5","38","89","0.571","3886","3547","52.28","2913","2523","53.59","2137","1858","53.49","172","157","52.28","176.77","159.42","52.58","1905","1822","51.11","1141","1039","52.34","146","130","52.90","12.80","87.49","803","752","51.64","580","537","51.92","100","88","53.19","17.24","83.61","1102","1070","50.74","561","502","52.78","46","42","52.27","8.20","91.63","1662","1443","53.53","883","714","55.29","25","26","49.02","2.83","96.36","8.05","91.55","0.996"
"5","Montreal Canadiens","79","3774.75","20","48","11","17","51","0.323","3290","3712","46.99","2435","2810","46.43","1833","2074","46.92","140","191","42.30","148.22","176.57","45.63","1615","1965","45.11","934","1170","44.39","118","164","41.84","12.63","85.98","674","816","45.23","473","591","44.45","65","119","35.33","13.74","79.86","941","1149","45.02","461","579","44.33","53","45","54.08","11.50","92.23","1399","1473","48.71","798","804","49.81","22","26","45.83","2.76","96.77","7.64","90.79","0.984"
"6","Toronto Maple Leafs","79","3867.4333","51","21","7","49","109","0.690","3939","3409","53.61","2967","2618","53.12","2156","1929","52.78","201","178","53.03","184.66","150.32","55.13","2173","1707","56.01","1288","1045","55.21","175","156","52.87","13.59","85.07","846","679","55.48","611","494","55.29","107","106","50.23","17.51","78.54","1327","1028","56.35","677","551","55.13","68","50","57.63","10.04","90.93","1578","1470","51.77","795","779","50.51","25","22","53.19","3.14","97.18","9.32","90.77","1.001"
"7","New York Rangers","79","3898.9333","51","22","6","47","108","0.684","3210","3602","47.12","2425","2691","47.40","1769","1926","47.88","152","140","52.05","146","163.86","47.12","1602","1877","46.05","948","1060","47.21","129","123","51.19","13.61","88.40","691","755","47.79","513","539","48.76","88","85","50.87","17.15","84.23","911","1122","44.81","435","521","45.50","41","38","51.90","9.43","92.71","1410","1517","48.17","745","781","48.82","23","17","57.50","3.09","97.82","8.59","92.73","1.013"
"8","Washington Capitals","78","3791.1","44","23","11","39","99","0.635","3473","3441","50.23","2660","2536","51.19","1891","1791","51.36","173","149","53.73","154.85","151.92","50.48","1740","1714","50.38","1018","973","51.13","143","123","53.76","14.05","87.36","665","679","49.48","454","481","48.56","85","85","50.00","18.72","82.33","1075","1035","50.95","564","492","53.41","58","38","60.42","10.28","92.28","1492","1468","50.41","782","739","51.41","30","26","53.57","3.84","96.48","9.15","91.68","1.008"
"9","Chicago Blackhawks","79","3855.6167","26","42","11","21","63","0.399","3231","3781","46.08","2344","2745","46.06","1750","2051","46.04","135","186","42.06","132.66","160.88","45.19","1524","1846","45.22","928","1102","45.71","117","161","42.09","12.61","85.39","562","660","45.99","428","503","45.97","67","99","40.36","15.65","80.32","962","1186","44.79","500","599","45.50","50","62","44.64","10.00","89.65","1487","1711","46.50","748","885","45.81","18","25","41.86","2.41","97.18","7.71","90.93","0.986"
"10","Colorado Avalanche","78","3725.95","55","17","6","51","116","0.744","3779","3405","52.60","2752","2575","51.66","2095","1936","51.97","189","142","57.10","158.7","145.75","52.13","1848","1595","53.67","1106","984","52.92","157","119","56.88","14.20","87.91","694","698","49.86","520","515","50.24","98","78","55.68","18.85","84.85","1154","897","56.27","586","469","55.55","59","41","59.00","10.07","91.26","1679","1537","52.21","886","858","50.80","32","22","59.26","3.61","97.44","9.02","92.67","1.017"
"11","Vancouver Canucks","79","3859.4","38","30","11","35","87","0.551","3602","3637","49.76","2688","2695","49.93","1963","1977","49.82","149","138","51.92","154.92","161.11","49.02","1750","1853","48.57","1011","1107","47.73","125","121","50.81","12.36","89.07","641","731","46.72","456","538","45.88","79","80","49.69","17.32","85.13","1109","1122","49.71","555","569","49.38","46","41","52.87","8.29","92.79","1577","1531","50.74","860","781","52.41","24","17","58.54","2.79","97.82","7.59","93.02","1.006"
"12","Edmonton Oilers","78","3788.25","46","26","6","42","98","0.628","3751","3370","52.68","2788","2598","51.76","2053","1936","51.47","173","164","51.34","169.12","154.7","52.23","1778","1747","50.44","1061","1054","50.17","151","132","53.36","14.23","87.48","748","681","52.34","558","505","52.49","108","87","55.38","19.35","82.77","1030","1066","49.14","503","549","47.81","43","45","48.86","8.55","91.80","1711","1399","55.02","916","780","54.01","22","31","41.51","2.40","96.03","8.43","91.53","1.000"
"13","Buffalo Sabres","80","3966.1167","31","38","11","28","73","0.456","3338","3582","48.24","2551","2849","47.24","1907","2119","47.37","156","195","44.44","142.87","168.6","45.87","1600","1785","47.27","971","1123","46.37","132","166","44.30","13.59","85.22","651","776","45.62","481","579","45.38","81","106","43.32","16.84","81.69","949","1009","48.47","490","544","47.39","51","60","45.95","10.41","88.97","1523","1611","48.60","855","915","48.31","24","28","46.15","2.81","96.94","8.18","90.80","0.990"
"14","Ottawa Senators","79","3811.3833","31","41","7","28","69","0.437","3424","3717","47.95","2575","2774","48.14","1842","2023","47.66","144","167","46.30","148.54","166.96","47.08","1668","1855","47.35","954","1096","46.54","116","152","43.28","12.16","86.13","661","728","47.59","460","523","46.80","77","89","46.39","16.74","82.98","1007","1127","47.19","494","573","46.30","39","63","38.24","7.89","89.01","1525","1603","48.75","796","824","49.14","28","15","65.12","3.52","98.18","7.82","91.74","0.996"
"15","Detroit Red Wings","79","3858.7333","30","39","10","27","70","0.443","3212","3758","46.08","2417","2895","45.50","1837","2150","46.07","154","198","43.75","151.5","174.51","46.47","1609","1982","44.81","976","1202","44.81","133","164","44.78","13.63","86.36","661","850","43.75","505","611","45.25","83","107","43.68","16.44","82.49","948","1132","45.58","471","591","44.35","50","57","46.73","10.62","90.36","1361","1565","46.51","761","876","46.49","21","32","39.62","2.76","96.35","8.38","90.79","0.992"
"16","Florida Panthers","78","3732.8","57","15","6","54","120","0.769","4093","3150","56.51","3071","2386","56.28","2326","1805","56.31","209","145","59.04","197.11","152.67","56.35","2160","1631","56.98","1373","1023","57.30","181","121","59.93","13.18","88.17","891","716","55.44","693","536","56.39","120","77","60.91","17.32","85.63","1269","915","58.10","680","487","58.27","61","44","58.10","8.97","90.97","1676","1294","56.43","855","678","55.77","26","24","52.00","3.04","96.46","8.99","91.97","1.010"
"17","Dallas Stars","79","3838.9667","44","30","5","40","93","0.589","3479","3630","48.94","2609","2694","49.20","1873","1935","49.19","141","154","47.80","160.14","154.97","50.82","1775","1692","51.20","1039","1030","50.22","125","127","49.60","12.03","87.67","781","683","53.35","560","504","52.63","98","80","55.06","17.50","84.13","994","1009","49.63","479","526","47.66","27","47","36.49","5.64","91.06","1432","1605","47.15","719","803","47.24","15","27","35.71","2.09","96.64","7.53","92.04","0.996"
"18","New York Islanders","78","3832.2167","35","33","10","33","80","0.513","3230","3783","46.06","2408","2803","46.21","1775","2047","46.44","152","152","50.00","150.71","169.19","47.11","1678","1990","45.75","987","1155","46.08","125","128","49.41","12.66","88.92","681","748","47.66","515","565","47.69","84","80","51.22","16.31","85.84","997","1242","44.53","472","590","44.44","41","48","46.07","8.69","91.86","1356","1618","45.60","706","824","46.14","24","23","51.06","3.40","97.21","8.56","92.57","1.011"
"19","Carolina Hurricanes","79","3747.85","51","20","8","50","110","0.696","3965","3082","56.27","3044","2416","55.75","2127","1739","55.02","182","135","57.41","191.05","157.11","54.87","1909","1558","55.06","1076","945","53.24","156","117","57.14","14.50","87.62","860","692","55.41","575","510","53.00","111","85","56.63","19.30","83.33","1049","866","54.78","501","435","53.53","45","32","58.44","8.98","92.64","1790","1283","58.25","978","707","58.04","26","18","59.09","2.66","97.45","8.56","92.24","1.008"
"20","Arizona Coyotes","79","3881.15","22","50","7","21","51","0.323","3058","3903","43.93","2294","3001","43.32","1625","2214","42.33","147","212","40.95","135.22","183.14","42.47","1492","1957","43.26","893","1208","42.50","128","175","42.24","14.33","85.51","621","837","42.59","444","619","41.77","85","110","43.59","19.14","82.23","871","1120","43.75","449","589","43.26","43","65","39.81","9.58","88.96","1364","1711","44.36","669","920","42.10","19","35","35.19","2.84","96.20","9.05","90.42","0.995"
"21","Columbus Blue Jackets","78","3816.4667","35","36","7","31","77","0.494","3444","3793","47.59","2586","2959","46.64","1858","2231","45.44","170","205","45.33","148.37","181.07","45.04","1634","1948","45.62","959","1259","43.24","142","169","45.66","14.81","86.58","607","796","43.26","456","611","42.74","90","105","46.15","19.74","82.82","1027","1152","47.13","503","648","43.70","52","64","44.83","10.34","90.12","1569","1643","48.85","794","887","47.23","28","36","43.75","3.53","95.94","9.15","90.81","1.000"
"22","Nashville Predators","78","3687.9167","44","29","5","41","93","0.596","3334","3351","49.87","2550","2530","50.20","1796","1846","49.31","154","145","51.51","143.73","142.64","50.19","1636","1617","50.29","982","999","49.57","140","124","53.03","14.26","87.59","618","588","51.24","459","448","50.61","95","80","54.29","20.70","82.14","1018","1029","49.73","523","551","48.70","45","44","50.56","8.60","92.01","1503","1513","49.83","739","775","48.81","14","20","41.18","1.89","97.42","8.57","92.15","1.007"
"23","Winnipeg Jets","78","3780.6167","35","32","11","33","81","0.519","3500","3584","49.41","2661","2734","49.32","1926","1993","49.15","145","158","47.85","165.76","169.83","49.39","1822","1861","49.47","1063","1087","49.44","126","131","49.03","11.85","87.95","721","807","47.19","522","559","48.29","84","93","47.46","16.09","83.36","1101","1054","51.09","541","528","50.61","42","38","52.50","7.76","92.80","1493","1501","49.87","790","805","49.53","19","27","41.30","2.41","96.65","7.53","92.07","0.996"
"24","Anaheim Ducks","79","3874","30","35","14","26","74","0.468","3432","3717","48.01","2609","2823","48.03","1873","2022","48.09","146","177","45.20","157.28","169.93","48.07","1673","1810","48.03","999","1094","47.73","118","141","45.56","11.81","87.11","702","743","48.58","537","551","49.36","88","91","49.16","16.39","83.48","971","1067","47.64","462","543","45.97","30","50","37.50","6.49","90.79","1499","1641","47.74","753","841","47.24","26","36","41.94","3.45","95.72","7.79","91.25","0.990"
"25","Los Angeles Kings","80","3883.7333","43","27","10","39","96","0.600","3930","3283","54.48","3015","2441","55.26","2174","1752","55.37","149","148","50.17","181.86","157.89","53.53","2028","1737","53.86","1188","991","54.52","127","133","48.85","10.69","86.58","832","733","53.16","581","531","52.25","97","88","52.43","16.70","83.43","1196","1004","54.36","607","460","56.89","30","45","40.00","4.94","90.22","1660","1313","55.84","903","675","57.22","22","14","61.11","2.44","97.93","6.85","91.55","0.984"
"26","New Jersey Devils","78","3839.7667","27","43","8","24","62","0.397","3679","3601","50.54","2794","2763","50.28","2009","1991","50.23","171","204","45.60","167.48","157.82","51.48","1934","1793","51.89","1143","1046","52.22","149","170","46.71","13.04","83.75","773","622","55.41","553","462","54.48","106","103","50.72","19.17","77.71","1161","1171","49.79","590","584","50.26","43","67","39.09","7.29","88.53","1568","1587","49.70","797","842","48.63","22","34","39.29","2.76","95.96","8.51","89.75","0.983"
"27","Philadelphia Flyers","78","3778.2333","24","43","11","23","59","0.378","3320","3843","46.35","2495","2878","46.44","1867","2093","47.15","156","183","46.02","146.76","172.03","46.04","1528","1886","44.76","939","1126","45.47","130","157","45.30","13.84","86.06","623","758","45.11","466","558","45.51","86","101","45.99","18.45","81.90","905","1128","44.52","473","568","45.44","44","56","44.00","9.30","90.14","1487","1713","46.47","792","866","47.77","26","26","50.00","3.28","97.00","8.36","91.26","0.996"
"28","Minnesota Wild","78","3680.95","50","21","7","45","107","0.686","3474","3327","51.08","2622","2505","51.14","1945","1834","51.47","198","142","58.24","150.53","130.99","53.47","1717","1467","53.93","1060","898","54.14","164","119","57.95","15.47","86.75","661","582","53.18","504","430","53.96","95","83","53.37","18.85","80.70","1056","885","54.40","556","468","54.30","69","36","65.71","12.41","92.31","1520","1587","48.92","803","849","48.61","33","22","60.00","4.11","97.41","10.18","92.26","1.024"
"29","Boston Bruins","78","3708.7333","48","25","5","46","101","0.647","3695","3072","54.60","2936","2332","55.73","2263","1673","57.49","163","139","53.97","164.45","124.07","57.00","1772","1438","55.20","1145","819","58.30","136","117","53.75","11.88","85.71","687","531","56.40","533","389","57.81","90","76","54.22","16.89","80.46","1085","907","54.47","612","430","58.73","46","41","52.87","7.52","90.47","1729","1463","54.17","997","769","56.46","27","22","55.10","2.71","97.14","7.20","91.69","0.989"
"30","St Louis Blues","79","3838.7333","48","20","11","46","107","0.677","3208","3588","47.20","2478","2829","46.69","1840","2021","47.66","190","158","54.60","155.17","174.26","47.10","1785","1922","48.15","1106","1143","49.18","164","132","55.41","14.83","88.45","647","751","46.28","495","533","48.15","97","75","56.40","19.60","85.93","1138","1171","49.29","611","610","50.04","67","57","54.03","10.97","90.66","1227","1466","45.56","648","796","44.88","26","25","50.98","4.01","96.86","10.33","92.18","1.025"
"31","Calgary Flames","79","3835.9333","49","20","10","47","108","0.684","4062","3219","55.79","3105","2493","55.47","2225","1792","55.39","192","134","58.90","181.01","146.18","55.32","2020","1561","56.41","1233","946","56.59","162","122","57.04","13.14","87.10","769","612","55.68","577","457","55.80","92","74","55.42","15.94","83.81","1251","949","56.86","656","489","57.29","70","48","59.32","10.67","90.18","1787","1438","55.41","896","750","54.43","30","12","71.43","3.35","98.40","8.63","92.52","1.012"
"32","San Jose Sharks","78","3809.2667","31","35","12","29","74","0.474","3238","3904","45.34","2446","2805","46.58","1760","1970","47.18","136","168","44.74","147.44","165.25","47.15","1728","1873","47.99","998","1025","49.33","109","142","43.43","10.92","86.15","723","712","50.38","505","480","51.27","76","90","45.78","15.05","81.25","1005","1161","46.40","493","545","47.50","33","52","38.82","6.69","90.46","1290","1776","42.07","649","840","43.59","24","25","48.98","3.70","97.02","7.73","91.47","0.992"
