"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","10","478.7","3","7","0","3","6","0.300","419","466","47.34","290","336","46.33","202","246","45.09","14","24","36.84","17.76","19.75","47.35","209","244","46.14","117","141","45.35","10","22","31.25","8.55","84.40","84","83","50.30","60","64","48.39","3","12","20.00","5.00","81.25","125","161","43.71","57","77","42.54","7","10","41.18","12.28","87.01","181","195","48.14","75","90","45.45","4","2","66.67","5.33","97.78","6.93","90.24","0.972"
"2","Nashville Predators","8","356.6833","3","4","1","3","7","0.438","373","324","53.52","266","243","52.26","180","176","50.56","16","15","51.61","16.21","15.06","51.84","177","169","51.16","91","96","48.66","14","13","51.85","15.38","86.46","67","63","51.54","42","42","50.00","9","6","60.00","21.43","85.71","110","106","50.93","49","54","47.57","5","7","41.67","10.20","87.04","175","129","57.57","81","70","53.64","2","2","50.00","2.47","97.14","8.89","91.48","1.004"
"3","Tampa Bay Lightning","8","366.55","4","4","0","4","8","0.500","344","339","50.37","252","248","50.40","184","185","49.86","14","18","43.75","16.04","16.68","49.01","200","192","51.02","109","103","51.42","9","17","34.62","8.26","83.50","83","73","53.21","57","48","54.29","7","8","46.67","12.28","83.33","117","119","49.58","52","55","48.60","2","9","18.18","3.85","83.64","121","128","48.59","69","78","46.94","5","1","83.33","7.25","98.72","7.61","90.27","0.979"
"4","New York Rangers","8","382.7667","3","3","2","3","8","0.500","390","329","54.24","298","232","56.23","214","174","55.15","14","17","45.16","18.87","16.09","53.98","204","181","52.99","115","103","52.75","12","14","46.15","10.43","86.41","90","76","54.22","67","58","53.60","9","8","52.94","13.43","86.21","114","105","52.05","48","45","51.61","3","6","33.33","6.25","86.67","165","126","56.70","94","64","59.49","2","3","40.00","2.13","95.31","6.54","90.23","0.968"
"5","Vegas Golden Knights","9","437.7167","7","2","0","7","14","0.778","437","448","49.38","326","304","51.75","236","214","52.44","21","11","65.63","21.95","17.01","56.33","252","219","53.50","146","114","56.15","18","11","62.07","12.33","90.35","110","75","59.46","79","51","60.77","7","9","43.75","8.86","82.35","142","144","49.65","67","63","51.54","11","2","84.62","16.42","96.83","154","191","44.64","76","89","46.06","3","0","100.00","3.95","100.00","8.90","94.86","1.038"
"6","Los Angeles Kings","9","394.2667","4","5","0","3","8","0.444","401","374","51.74","300","267","52.91","224","202","52.58","22","24","47.83","18.48","16.51","52.81","216","200","51.92","129","112","53.53","20","20","50.00","15.50","82.14","87","81","51.79","63","59","51.64","13","11","54.17","20.63","81.36","129","119","52.02","66","53","55.46","7","9","43.75","10.61","83.02","162","133","54.92","86","73","54.09","2","4","33.33","2.33","94.52","9.82","88.12","0.979"
"7","Boston Bruins","9","412.6167","8","1","0","7","16","0.889","404","361","52.81","306","263","53.78","231","200","53.60","24","15","61.54","19.68","14.84","57.01","220","180","55.00","135","110","55.10","22","14","61.11","16.30","87.27","91","63","59.09","68","48","58.62","13","5","72.22","19.12","89.58","129","117","52.44","67","62","51.94","9","9","50.00","13.43","85.48","160","152","51.28","84","72","53.85","2","1","66.67","2.38","98.61","10.39","92.50","1.029"
"8","Washington Capitals","8","382.6667","4","4","0","4","8","0.500","347","377","47.93","247","282","46.69","164","205","44.44","18","17","51.43","13.41","17.62","43.22","159","189","45.69","78","108","41.94","17","17","50.00","21.79","84.26","66","76","46.48","37","53","41.11","6","13","31.58","16.22","75.47","93","113","45.15","41","55","42.71","11","4","73.33","26.83","92.73","150","156","49.02","69","84","45.10","1","0","100.00","1.45","100.00","10.98","91.71","1.027"
"9","Columbus Blue Jackets","9","442.4833","3","6","0","3","6","0.333","401","457","46.74","294","337","46.59","220","236","48.25","22","29","43.14","17.99","19.47","48.03","196","221","47.00","123","120","50.62","16","23","41.03","13.01","80.83","71","79","47.33","51","57","47.22","10","14","41.67","19.61","75.44","125","142","46.82","72","63","53.33","6","9","40.00","8.33","85.71","170","205","45.33","85","108","44.04","6","6","50.00","7.06","94.44","10.00","87.71","0.977"
"10","Carolina Hurricanes","7","335.3","4","2","1","4","9","0.643","423","240","63.80","306","180","62.96","204","142","58.96","17","11","60.71","18.22","11.59","61.12","204","116","63.75","103","80","56.28","14","7","66.67","13.59","91.25","81","48","62.79","51","34","60.00","11","4","73.33","21.57","88.24","123","68","64.40","52","46","53.06","3","3","50.00","5.77","93.48","182","93","66.18","90","48","65.22","3","4","42.86","3.33","91.67","8.33","92.25","1.006"
