"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","22","1089.2167","10","7","5","9","25","0.568","1046","978","51.68","814","720","53.06","621","552","52.94","43","38","53.09","47.56","40.92","53.76","528","487","52.02","331","301","52.37","42","35","54.55","12.69","88.37","216","180","54.55","176","143","55.17","29","23","55.77","16.48","83.92","312","307","50.40","155","158","49.52","13","12","52.00","8.39","92.41","464","434","51.67","265","229","53.64","1","3","25.00","0.38","98.69","6.92","93.12","1.000"
"2","Tampa Bay Lightning","21","999.6167","12","5","4","10","28","0.667","909","845","51.82","709","641","52.52","497","478","50.97","42","35","54.55","40.76","34.69","54.03","484","439","52.44","273","272","50.09","31","30","50.82","11.36","88.97","206","150","57.87","141","118","54.44","23","19","54.76","16.31","83.90","278","289","49.03","132","154","46.15","8","11","42.11","6.06","92.86","381","363","51.21","205","185","52.56","10","5","66.67","4.88","97.30","8.45","92.68","1.011"
"3","Seattle Kraken","22","1080.6","8","13","1","8","17","0.386","891","896","49.86","675","664","50.41","486","490","49.80","39","58","40.21","38.01","38.32","49.79","425","419","50.36","273","264","50.84","35","48","42.17","12.82","81.82","174","165","51.33","137","138","49.82","21","32","39.62","15.33","76.81","251","254","49.70","136","126","51.91","14","16","46.67","10.29","87.30","412","422","49.40","203","207","49.51","4","10","28.57","1.97","95.17","8.02","88.16","0.962"
"4","Vegas Golden Knights","21","1030.4","12","9","0","11","24","0.571","994","1029","49.13","741","741","50.00","556","558","49.91","49","48","50.52","46.54","49.81","48.31","495","546","47.55","307","327","48.42","43","44","49.43","14.01","86.54","217","227","48.87","159","170","48.33","30","35","46.15","18.87","79.41","278","319","46.57","148","157","48.52","13","9","59.09","8.78","94.27","417","411","50.36","217","210","50.82","6","4","60.00","2.76","98.10","8.81","91.40","1.002"
"5","Montreal Canadiens","24","1163.3667","6","16","2","6","14","0.292","1077","1106","49.34","770","855","47.38","576","627","47.88","37","49","43.02","44.51","49","47.60","534","551","49.22","295","329","47.28","32","42","43.24","10.85","87.23","211","222","48.73","148","160","48.05","19","33","36.54","12.84","79.38","323","329","49.54","147","169","46.52","13","9","59.09","8.84","94.67","455","473","49.03","252","266","48.65","5","7","41.67","1.98","97.37","6.42","92.19","0.986"
"6","Toronto Maple Leafs","23","1140.5","16","6","1","16","33","0.717","1158","1029","52.95","863","812","51.52","617","584","51.37","44","36","55.00","55.4","45.22","55.06","661","530","55.50","391","321","54.92","41","32","56.16","10.49","90.03","252","225","52.83","192","157","55.01","30","20","60.00","15.63","87.26","409","305","57.28","199","164","54.82","11","12","47.83","5.53","92.68","448","439","50.51","206","230","47.25","3","4","42.86","1.46","98.26","7.13","93.84","1.010"
"7","New York Rangers","20","965.55","13","4","3","12","29","0.725","794","963","45.19","601","718","45.56","419","498","45.69","37","35","51.39","36.47","41.29","46.90","400","504","44.25","235","275","46.08","34","32","51.52","14.47","88.36","173","179","49.15","127","125","50.40","21","22","48.84","16.54","82.40","227","325","41.12","108","150","41.86","13","10","56.52","12.04","93.33","339","403","45.69","159","200","44.29","3","3","50.00","1.89","98.50","8.83","92.97","1.018"
"8","Washington Capitals","23","1123.0167","14","4","5","14","33","0.717","1003","974","50.73","784","726","51.92","562","516","52.13","60","37","61.86","44.16","43.04","50.64","499","496","50.15","304","279","52.14","49","28","63.64","16.12","89.96","190","201","48.59","133","134","49.81","27","19","58.70","20.30","85.82","309","295","51.16","171","145","54.11","22","9","70.97","12.87","93.79","440","402","52.26","230","216","51.57","11","9","55.00","4.78","95.83","10.68","92.83","1.035"
"9","Chicago Blackhawks","21","1004.9","7","12","2","6","16","0.381","825","982","45.66","579","720","44.57","426","531","44.51","26","48","35.14","31.62","41.69","43.13","395","487","44.78","228","295","43.59","25","42","37.31","10.96","85.76","140","163","46.20","103","139","42.56","16","28","36.36","15.53","79.86","255","324","44.04","125","156","44.48","9","14","39.13","7.20","91.03","370","435","45.96","181","224","44.69","1","6","14.29","0.55","97.32","6.10","90.96","0.971"
"10","Colorado Avalanche","18","834.8667","11","6","1","10","23","0.639","797","735","52.02","571","539","51.44","435","406","51.72","42","36","53.85","33.5","30.12","52.66","410","343","54.45","250","196","56.05","34","30","53.13","13.60","84.69","153","129","54.26","117","97","54.67","20","16","55.56","17.09","83.51","257","214","54.56","133","99","57.33","14","14","50.00","10.53","85.86","327","331","49.70","162","184","46.82","8","6","57.14","4.94","96.74","9.66","91.13","1.008"
"11","Vancouver Canucks","23","1084.0833","7","14","2","6","16","0.348","1022","983","50.97","739","731","50.27","569","562","50.31","33","35","48.53","39.56","43.49","47.63","465","496","48.39","275","317","46.45","25","32","43.86","9.09","89.91","162","200","44.75","120","164","42.25","17","20","45.95","14.17","87.80","303","296","50.58","155","153","50.32","8","12","40.00","5.16","92.16","488","420","53.74","271","219","55.31","8","3","72.73","2.95","98.63","5.80","93.77","0.996"
"12","Edmonton Oilers","20","970.0333","15","5","0","13","30","0.750","907","887","50.56","668","684","49.41","497","530","48.39","43","46","48.31","39.66","39.95","49.82","437","453","49.10","259","301","46.25","38","35","52.05","14.67","88.37","177","200","46.95","137","154","47.08","28","24","53.85","20.44","84.42","260","253","50.68","122","147","45.35","10","11","47.62","8.20","92.52","414","362","53.35","221","199","52.62","5","10","33.33","2.26","94.97","8.65","91.32","1.000"
"13","Buffalo Sabres","22","1092.2167","8","11","3","7","19","0.432","928","976","48.74","715","764","48.34","527","588","47.26","43","51","45.74","37.22","43.17","46.30","416","460","47.49","248","288","46.27","36","44","45.00","14.52","84.72","175","210","45.45","130","163","44.37","23","29","44.23","17.69","82.21","241","250","49.08","118","125","48.56","13","15","46.43","11.02","88.00","463","460","50.16","263","280","48.43","7","6","53.85","2.66","97.86","8.16","91.33","0.995"
"14","Ottawa Senators","19","898.95","4","14","1","4","9","0.237","769","925","45.40","577","683","45.79","419","504","45.40","32","47","40.51","33.15","39.4","45.70","385","458","45.67","230","265","46.46","24","41","36.92","10.43","84.53","150","170","46.88","103","123","45.58","14","25","35.90","13.59","79.67","235","288","44.93","127","142","47.21","10","16","38.46","7.87","88.73","335","410","44.97","170","219","43.70","8","6","57.14","4.71","97.26","7.64","90.67","0.983"
"15","Detroit Red Wings","23","1113.8","11","9","3","11","25","0.543","935","1093","46.10","726","824","46.84","548","615","47.12","41","46","47.13","46.51","47.1","49.69","479","558","46.19","300","335","47.24","38","37","50.67","12.67","88.96","211","239","46.89","157","165","48.76","27","21","56.25","17.20","87.27","268","319","45.66","143","170","45.69","11","16","40.74","7.69","90.59","393","462","45.96","224","254","46.86","3","9","25.00","1.34","96.46","7.48","92.52","1.000"
