"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","34","1646.75","10","18","6","9","26","0.382","1487","1593","48.28","1086","1152","48.53","771","827","48.25","71","88","44.65","72.38","69.89","50.88","829","816","50.40","464","461","50.16","60","77","43.80","12.93","83.30","359","294","54.98","236","203","53.76","35","39","47.30","14.83","80.79","470","522","47.38","228","258","46.91","25","38","39.68","10.96","85.27","566","663","46.05","273","320","46.04","11","11","50.00","4.03","96.56","9.21","89.36","0.986"
"2","Nashville Predators","31","1450.25","14","13","4","12","32","0.516","1388","1419","49.45","1012","1042","49.27","703","756","48.18","50","53","48.54","63.69","64.92","49.52","687","723","48.72","361","413","46.64","39","44","46.99","10.80","89.35","279","290","49.03","189","199","48.71","28","25","52.83","14.81","87.44","408","433","48.51","172","214","44.56","11","19","36.67","6.40","91.12","595","577","50.77","304","294","50.84","11","9","55.00","3.62","96.94","7.11","92.99","1.001"
"3","Tampa Bay Lightning","32","1498.1667","20","11","1","20","41","0.641","1417","1355","51.12","1054","1001","51.29","750","746","50.13","69","61","53.08","71.1","64.84","52.30","816","728","52.85","458","403","53.19","58","52","52.73","12.66","87.10","367","284","56.37","243","204","54.36","40","30","57.14","16.46","85.29","449","444","50.28","215","199","51.93","18","22","45.00","8.37","88.94","519","540","49.01","258","310","45.42","10","9","52.63","3.88","97.10","9.20","91.82","1.010"
"4","New York Rangers","34","1646.1333","18","11","5","17","41","0.603","1545","1463","51.36","1151","1061","52.03","831","771","51.87","72","61","54.14","70.36","67.41","51.07","785","767","50.58","425","421","50.24","57","49","53.77","13.41","88.36","320","316","50.31","216","222","49.32","39","32","54.93","18.06","85.59","465","451","50.76","209","199","51.23","18","17","51.43","8.61","91.46","649","575","53.02","373","313","54.37","15","12","55.56","4.02","96.17","8.66","92.09","1.008"
"5","Vegas Golden Knights","35","1738","23","11","1","21","47","0.671","1668","1727","49.13","1209","1194","50.31","888","855","50.95","70","68","50.72","78","69.12","53.02","836","838","49.94","492","442","52.68","62","56","52.54","12.60","87.33","361","303","54.37","256","205","55.53","38","33","53.52","14.84","83.90","475","535","47.03","236","237","49.89","24","23","51.06","10.17","90.30","670","729","47.89","340","363","48.36","8","11","42.11","2.35","96.97","7.88","92.05","0.999"
"6","Los Angeles Kings","35","1655.1","18","12","5","15","41","0.586","1652","1527","51.97","1222","1074","53.22","891","753","54.20","72","72","50.00","73.97","64.95","53.25","853","772","52.49","496","423","53.97","63","62","50.40","12.70","85.34","350","314","52.71","240","210","53.33","38","38","50.00","15.83","81.90","503","458","52.34","256","213","54.58","25","24","51.02","9.77","88.73","670","611","52.30","362","287","55.78","9","10","47.37","2.49","96.52","8.08","90.44","0.985"
"7","Boston Bruins","31","1435.7","25","4","2","23","52","0.839","1399","1241","52.99","1053","917","53.45","787","674","53.87","70","42","62.50","66.36","52.64","55.76","754","613","55.16","443","344","56.29","57","36","61.29","12.87","89.53","316","249","55.93","228","176","56.44","36","19","65.45","15.79","89.20","438","364","54.61","215","168","56.14","21","17","55.26","9.77","89.88","583","540","51.91","312","280","52.70","13","6","68.42","4.17","97.86","8.89","93.77","1.027"
"8","Washington Capitals","34","1624.55","17","13","4","17","38","0.559","1598","1535","51.01","1163","1127","50.79","822","799","50.71","65","63","50.78","70.05","67.39","50.97","789","748","51.33","446","416","51.74","60","52","53.57","13.45","87.50","315","295","51.64","211","195","51.97","35","36","49.30","16.59","81.54","474","453","51.13","235","221","51.54","25","16","60.98","10.64","92.76","655","668","49.51","309","342","47.47","5","11","31.25","1.62","96.78","7.91","92.12","1.000"
"9","Columbus Blue Jackets","32","1560.6333","10","20","2","10","22","0.344","1396","1702","45.06","1021","1236","45.24","731","893","45.01","61","91","40.13","60.2","74","44.86","646","819","44.10","388","452","46.19","45","76","37.19","11.60","83.19","244","322","43.11","172","218","44.10","25","49","33.78","14.53","77.52","402","497","44.72","216","234","48.00","20","27","42.55","9.26","88.46","612","753","44.84","308","400","43.50","16","15","51.61","5.19","96.25","8.34","89.81","0.982"
"10","Carolina Hurricanes","32","1516.5333","20","6","6","18","46","0.719","1665","1121","59.76","1231","851","59.13","835","620","57.39","63","47","57.27","75.67","53.83","58.43","813","565","59.00","439","346","55.92","53","41","56.38","12.07","88.15","346","268","56.35","234","186","55.71","33","25","56.90","14.10","86.56","467","297","61.13","205","160","56.16","20","16","55.56","9.76","90.00","704","438","61.65","364","230","61.28","10","6","62.50","2.75","97.39","7.54","92.42","1.000"
"11","Toronto Maple Leafs","33","1583.5167","20","7","6","20","46","0.697","1495","1422","51.25","1120","1040","51.85","801","720","52.66","70","47","59.83","73.75","63.11","53.89","841","698","54.65","455","389","53.91","59","43","57.84","12.97","88.95","350","296","54.18","232","211","52.37","43","26","62.32","18.53","87.68","491","402","54.98","223","178","55.61","16","17","48.48","7.17","90.45","584","611","48.87","320","287","52.72","11","4","73.33","3.44","98.61","8.74","93.47","1.022"
"12","Montreal Canadiens","33","1560.8667","15","15","3","11","33","0.500","1385","1464","48.61","1004","1067","48.48","744","781","48.79","65","73","47.10","60.89","73.04","45.46","658","798","45.19","366","460","44.31","52","64","44.83","14.21","86.09","251","331","43.13","176","238","42.51","32","43","42.67","18.18","81.93","407","467","46.57","190","222","46.12","20","21","48.78","10.53","90.54","593","555","51.66","338","287","54.08","13","9","59.09","3.85","96.86","8.74","90.65","0.994"
"13","Chicago Blackhawks","31","1517.6167","7","20","4","7","18","0.290","1136","1579","41.84","836","1163","41.82","610","834","42.24","39","80","32.77","49.72","70.73","41.28","557","822","40.39","319","449","41.54","32","67","32.32","10.03","85.08","214","308","41.00","149","213","41.16","25","39","39.06","16.78","81.69","343","514","40.02","170","236","41.87","7","28","20.00","4.12","88.14","476","644","42.50","261","339","43.50","7","13","35.00","2.68","96.17","6.39","90.41","0.968"
"14","Colorado Avalanche","31","1474.6333","18","11","2","15","38","0.613","1451","1336","52.06","1045","998","51.15","781","764","50.55","44","46","48.89","60.72","58.5","50.93","683","596","53.40","404","367","52.40","42","38","52.50","10.40","89.65","278","270","50.73","203","194","51.13","28","30","48.28","13.79","84.54","405","326","55.40","201","173","53.74","14","8","63.64","6.97","95.38","641","610","51.24","343","353","49.28","2","8","20.00","0.58","97.73","5.63","93.98","0.996"
