"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","33","1598.3667","10","17","6","9","26","0.394","1448","1531","48.61","1060","1104","48.98","751","793","48.64","68","82","45.33","70.54","66.8","51.36","810","788","50.69","452","442","50.56","57","71","44.53","12.61","83.94","350","281","55.47","231","195","54.23","33","35","48.53","14.29","82.05","460","507","47.57","221","247","47.22","24","36","40.00","10.86","85.43","550","634","46.45","265","306","46.41","11","11","50.00","4.15","96.41","9.05","89.66","0.987"
"2","Nashville Predators","29","1346.1833","12","13","4","10","28","0.483","1277","1324","49.10","925","969","48.84","640","700","47.76","45","50","47.37","58.42","60.08","49.30","633","670","48.58","332","380","46.63","35","43","44.87","10.54","88.68","253","269","48.47","172","186","48.04","25","25","50.00","14.53","86.56","380","401","48.66","160","194","45.20","10","18","35.71","6.25","90.72","546","540","50.28","274","273","50.09","10","7","58.82","3.65","97.44","7.03","92.86","0.999"
"3","Tampa Bay Lightning","30","1400.8167","20","9","1","20","41","0.683","1333","1279","51.03","995","938","51.47","707","694","50.46","65","55","54.17","68.03","60.04","53.12","786","681","53.58","438","372","54.07","54","48","52.94","12.33","87.10","351","265","56.98","231","189","55.00","37","28","56.92","16.02","85.19","435","416","51.12","207","183","53.08","17","20","45.95","8.21","89.07","470","515","47.72","237","291","44.89","10","7","58.82","4.22","97.59","9.19","92.07","1.013"
"4","New York Rangers","33","1597.5","18","10","5","17","41","0.621","1500","1425","51.28","1122","1034","52.04","812","750","51.98","70","60","53.85","68.97","65.51","51.28","757","746","50.37","416","409","50.42","56","48","53.85","13.46","88.26","314","307","50.56","212","216","49.53","38","31","55.07","17.92","85.65","443","439","50.23","204","193","51.39","18","17","51.43","8.82","91.19","634","560","53.10","363","304","54.42","14","12","53.85","3.86","96.05","8.62","92.00","1.006"
"5","Vegas Golden Knights","33","1638.0333","22","10","1","20","45","0.682","1568","1642","48.85","1140","1130","50.22","840","816","50.72","67","63","51.54","73.38","65.56","52.82","788","800","49.62","462","423","52.20","59","52","53.15","12.77","87.71","340","286","54.31","241","194","55.40","36","30","54.55","14.94","84.54","448","514","46.57","221","229","49.11","23","22","51.11","10.41","90.39","629","690","47.69","322","345","48.28","8","10","44.44","2.48","97.10","7.98","92.28","1.003"
"6","Los Angeles Kings","34","1615.4333","17","12","5","14","39","0.574","1598","1489","51.77","1182","1048","53.00","861","735","53.95","69","72","48.94","71.92","63.61","53.07","826","750","52.41","482","413","53.85","60","62","49.18","12.45","84.99","338","309","52.24","234","208","52.94","35","38","47.95","14.96","81.73","488","441","52.53","248","205","54.75","25","24","51.02","10.08","88.29","643","596","51.90","346","280","55.27","9","10","47.37","2.60","96.43","8.01","90.20","0.982"
"7","Boston Bruins","30","1386.2333","24","4","2","22","50","0.833","1357","1186","53.36","1022","874","53.90","767","641","54.47","65","39","62.50","64.56","49.97","56.37","725","583","55.43","428","326","56.76","53","34","60.92","12.38","89.57","306","237","56.35","222","166","57.22","36","17","67.92","16.22","89.76","419","346","54.77","206","160","56.28","17","17","50.00","8.25","89.38","570","517","52.44","307","267","53.48","12","5","70.59","3.91","98.13","8.47","93.92","1.024"
"8","Washington Capitals","33","1576.0333","16","13","4","16","36","0.545","1536","1502","50.56","1113","1106","50.16","787","785","50.06","62","61","50.41","67.5","66.5","50.37","763","735","50.93","430","408","51.31","58","50","53.70","13.49","87.75","306","292","51.17","203","193","51.26","34","35","49.28","16.75","81.87","457","443","50.78","227","215","51.36","24","15","61.54","10.57","93.02","624","652","48.90","292","337","46.42","4","11","26.67","1.37","96.74","7.88","92.23","1.001"
"9","Columbus Blue Jackets","30","1449.1667","10","18","2","10","22","0.367","1289","1568","45.12","935","1142","45.02","674","823","45.02","58","87","40.00","55.36","68.04","44.86","596","746","44.41","357","412","46.42","42","72","36.84","11.76","82.52","224","288","43.75","158","193","45.01","24","46","34.29","15.19","76.17","372","458","44.82","199","219","47.61","18","26","40.91","9.05","88.13","562","699","44.57","285","371","43.45","16","15","51.61","5.61","95.96","8.61","89.43","0.980"
"10","Carolina Hurricanes","31","1472.5333","19","6","6","17","44","0.710","1634","1074","60.34","1205","813","59.71","820","594","57.99","60","46","56.60","73.32","51.13","58.92","793","537","59.62","430","331","56.50","51","40","56.04","11.86","87.92","337","254","57.02","230","179","56.23","32","25","56.14","13.91","86.03","456","283","61.71","200","152","56.82","19","15","55.88","9.50","90.13","694","425","62.02","358","220","61.94","9","6","60.00","2.51","97.27","7.32","92.26","0.996"
