"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","29","1413.1","8","16","5","7","21","0.362","1287","1376","48.33","934","995","48.42","669","713","48.41","60","75","44.44","60.8","60.32","50.20","714","710","50.14","399","396","50.19","49","64","43.36","12.28","83.84","303","247","55.09","202","169","54.45","27","31","46.55","13.37","81.66","411","463","47.03","197","227","46.46","22","33","40.00","11.17","85.46","495","572","46.39","237","276","46.20","11","11","50.00","4.64","96.01","8.97","89.48","0.984"
"2","Nashville Predators","24","1114.1333","12","10","2","10","26","0.542","1071","1089","49.58","780","797","49.46","542","584","48.13","38","45","45.78","49.14","50.14","49.49","538","559","49.04","281","323","46.52","31","38","44.93","11.03","88.24","212","225","48.51","141","160","46.84","24","22","52.17","17.02","86.25","326","334","49.39","140","163","46.20","7","16","30.43","5.00","90.18","454","438","50.90","234","223","51.20","7","7","50.00","2.99","96.86","7.01","92.29","0.993"
"3","Tampa Bay Lightning","26","1209.8","16","9","1","16","33","0.635","1166","1080","51.91","868","797","52.13","618","593","51.03","51","50","50.50","59.76","52.01","53.46","685","591","53.68","379","326","53.76","41","45","47.67","10.82","86.20","302","232","56.55","202","168","54.59","29","27","51.79","14.36","83.93","383","359","51.62","177","158","52.84","12","18","40.00","6.78","88.61","408","420","49.28","208","239","46.53","9","5","64.29","4.33","97.91","8.25","91.57","0.998"
"4","New York Rangers","28","1331.25","13","10","5","13","31","0.554","1293","1166","52.58","964","843","53.35","699","619","53.03","56","52","51.85","60.7","54.49","52.69","678","611","52.60","369","340","52.05","45","42","51.72","12.20","87.65","275","257","51.69","185","182","50.41","32","27","54.24","17.30","85.16","403","354","53.24","184","158","53.80","13","15","46.43","7.07","90.51","523","458","53.31","304","249","54.97","11","10","52.38","3.62","95.98","8.01","91.60","0.996"
"5","Vegas Golden Knights","28","1376.75","19","8","1","17","39","0.696","1316","1407","48.33","959","961","49.95","708","691","50.61","62","52","54.39","63.69","56.48","53.00","688","700","49.57","403","366","52.41","55","44","55.56","13.65","87.98","299","252","54.26","213","168","55.91","32","26","55.17","15.02","84.52","389","448","46.48","190","198","48.97","23","18","56.10","12.11","90.91","507","579","46.69","258","285","47.51","7","7","50.00","2.71","97.54","8.76","92.47","1.012"
"6","Los Angeles Kings","29","1380.7167","14","11","4","13","32","0.552","1360","1271","51.69","997","907","52.36","722","649","52.66","59","64","47.97","60.48","55.71","52.05","702","652","51.85","405","370","52.26","52","56","48.15","12.84","84.86","285","273","51.08","196","186","51.31","30","34","46.88","15.31","81.72","417","379","52.39","209","184","53.18","22","22","50.00","10.53","88.04","546","498","52.30","286","240","54.37","7","8","46.67","2.45","96.67","8.17","90.14","0.983"
"7","Boston Bruins","25","1158.8","21","3","1","20","43","0.860","1117","995","52.89","849","746","53.23","641","553","53.69","59","31","65.56","52.71","41.62","55.88","600","482","55.45","353","276","56.12","48","28","63.16","13.60","89.86","249","191","56.59","181","136","57.10","33","14","70.21","18.23","89.71","351","291","54.67","172","140","55.13","15","14","51.72","8.72","90.00","468","441","51.49","260","233","52.74","11","3","78.57","4.23","98.71","9.20","94.39","1.036"
"8","Washington Capitals","28","1325.5","12","12","4","12","28","0.500","1282","1270","50.24","920","946","49.30","637","673","48.63","47","53","47.00","54.54","56.38","49.17","632","613","50.76","343","344","49.93","45","45","50.00","13.12","86.92","246","239","50.72","154","162","48.73","25","32","43.86","16.23","80.25","386","374","50.79","189","182","50.94","20","13","60.61","10.58","92.86","525","563","48.25","235","296","44.26","2","8","20.00","0.85","97.30","7.38","92.12","0.995"
"9","Columbus Blue Jackets","25","1217.5","8","15","2","8","18","0.360","1087","1320","45.16","791","958","45.23","581","700","45.36","53","75","41.41","47.39","56.36","45.67","498","623","44.42","304","349","46.55","39","62","38.61","12.83","82.23","183","234","43.88","133","163","44.93","22","39","36.07","16.54","76.07","315","389","44.74","171","186","47.90","17","23","42.50","9.94","87.63","476","589","44.69","246","316","43.77","14","13","51.85","5.69","95.89","9.12","89.29","0.984"
"10","Carolina Hurricanes","26","1227.7","14","6","6","12","34","0.654","1369","895","60.47","1021","679","60.06","687","501","57.83","50","41","54.95","60.66","43.82","58.06","664","460","59.07","359","286","55.66","43","35","55.13","11.98","87.76","277","217","56.07","188","155","54.81","26","22","54.17","13.83","85.81","387","243","61.43","171","131","56.62","17","13","56.67","9.94","90.08","587","342","63.19","299","178","62.68","7","6","53.85","2.34","96.63","7.28","91.82","0.991"
