"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","54","2663.1667","32","14","8","30","72","0.667","2574","2309","52.71","1985","1719","53.59","1489","1298","53.43","112","97","53.59","115.78","100.43","53.55","1279","1147","52.72","807","702","53.48","101","88","53.44","12.52","87.46","506","442","53.38","403","353","53.31","66","66","50.00","16.38","81.30","773","705","52.30","404","349","53.65","35","22","61.40","8.66","93.70","1137","1009","52.98","613","528","53.72","11","9","55.00","1.79","98.30","7.52","92.53","1.000"
"2","Tampa Bay Lightning","51","2447.7333","34","11","6","32","74","0.725","2194","2097","51.13","1700","1599","51.53","1187","1170","50.36","114","87","56.72","102.37","88.95","53.51","1212","1099","52.44","692","667","50.92","94","76","55.29","13.58","88.61","526","396","57.05","368","302","54.93","62","52","54.39","16.85","82.78","686","703","49.39","324","365","47.02","32","24","57.14","9.88","93.42","878","898","49.44","458","457","50.05","19","11","63.33","4.15","97.59","9.60","92.56","1.022"
"3","Seattle Kraken","54","2632.2","16","33","5","15","37","0.343","2245","2278","49.64","1664","1717","49.22","1183","1246","48.70","94","131","41.78","89.81","98.47","47.70","1048","1090","49.02","618","638","49.20","74","110","40.22","11.97","82.76","405","428","48.62","295","327","47.43","46","70","39.66","15.59","78.59","643","662","49.27","323","311","50.95","28","40","41.18","8.67","87.14","1051","1045","50.14","533","545","49.44","20","21","48.78","3.75","96.15","7.95","89.49","0.974"
"4","Vegas Golden Knights","53","2606.0833","29","20","4","25","62","0.585","2585","2389","51.97","1933","1693","53.31","1409","1241","53.17","117","106","52.47","118.75","109.57","52.01","1291","1258","50.65","757","702","51.88","100","90","52.63","13.21","87.18","534","528","50.28","380","370","50.67","68","66","50.75","17.89","82.16","757","730","50.91","377","332","53.17","32","24","57.14","8.49","92.77","1095","957","53.36","583","476","55.05","16","15","51.61","2.74","96.85","8.30","91.46","0.998"
"5","Montreal Canadiens","53","2532.3","13","33","7","11","33","0.311","2199","2455","47.25","1624","1887","46.25","1223","1394","46.73","85","123","40.87","96.44","114.38","45.74","1081","1272","45.94","629","766","45.09","73","107","40.56","11.61","86.03","444","516","46.25","324","375","46.35","44","77","36.36","13.58","79.47","637","756","45.73","305","391","43.82","29","30","49.15","9.51","92.33","921","1014","47.60","521","560","48.20","12","16","42.86","2.30","97.14","6.95","91.18","0.981"
"6","Toronto Maple Leafs","52","2572.1","34","14","4","32","72","0.692","2588","2271","53.26","1943","1762","52.44","1437","1294","52.62","128","115","52.67","119.78","100.39","54.40","1430","1126","55.95","874","694","55.74","113","103","52.31","12.93","85.16","540","451","54.49","406","332","55.01","72","68","51.43","17.73","79.52","890","675","56.87","468","362","56.39","41","35","53.95","8.76","90.33","1037","992","51.11","515","522","49.66","14","12","53.85","2.72","97.70","8.91","91.11","1.000"
"7","New York Rangers","52","2538.9","33","14","5","29","71","0.683","2020","2496","44.73","1521","1849","45.13","1109","1316","45.73","93","90","50.82","93.4","110.75","45.75","996","1281","43.74","588","713","45.20","77","78","49.68","13.10","89.06","445","515","46.35","327","370","46.92","54","56","49.09","16.51","84.86","551","766","41.84","261","343","43.21","23","22","51.11","8.81","93.59","892","1073","45.39","463","544","45.98","16","12","57.14","3.46","97.79","8.39","93.16","1.015"
"8","Washington Capitals","54","2637.6","28","17","9","26","65","0.602","2440","2330","51.15","1848","1729","51.66","1323","1237","51.68","118","95","55.40","107.25","101.8","51.30","1226","1177","51.02","724","680","51.57","101","78","56.42","13.95","88.53","464","461","50.16","330","322","50.61","61","54","53.04","18.48","83.23","762","716","51.56","394","358","52.39","40","24","62.50","10.15","93.30","1054","988","51.62","538","504","51.63","17","17","50.00","3.16","96.63","8.92","92.32","1.012"
"9","Chicago Blackhawks","53","2569.5667","19","26","8","16","46","0.434","2169","2491","46.55","1568","1780","46.83","1158","1315","46.83","79","113","41.15","87.35","103.26","45.83","1013","1208","45.61","600","715","45.63","67","96","41.10","11.17","86.57","383","400","48.91","281","317","46.99","41","60","40.59","14.59","81.07","630","808","43.81","319","398","44.49","26","36","41.94","8.15","90.95","1020","1140","47.22","517","560","48.00","12","17","41.38","2.32","96.96","6.82","91.41","0.982"
"10","Colorado Avalanche","53","2495.4833","39","10","4","36","82","0.774","2529","2208","53.39","1817","1663","52.21","1394","1249","52.74","132","94","58.41","105.32","94.22","52.78","1228","1035","54.26","744","634","53.99","109","79","57.98","14.65","87.54","483","442","52.22","369","328","52.94","73","49","59.84","19.78","85.06","745","593","55.68","375","306","55.07","36","30","54.55","9.60","90.20","1132","995","53.22","582","556","51.14","23","15","60.53","3.95","97.30","9.47","92.47","1.019"
