"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","35","1686.2333","11","18","6","10","28","0.400","1524","1628","48.35","1110","1178","48.51","787","842","48.31","74","89","45.40","73.85","70.92","51.01","847","828","50.57","473","466","50.37","62","78","44.29","13.11","83.26","367","298","55.19","241","206","53.91","37","40","48.05","15.35","80.58","480","530","47.52","232","260","47.15","25","38","39.68","10.78","85.38","582","683","46.01","280","329","45.98","12","11","52.17","4.29","96.66","9.40","89.43","0.988"
"2","Nashville Predators","32","1499.2333","14","13","5","12","33","0.516","1437","1485","49.18","1051","1089","49.11","735","793","48.10","51","55","48.11","66.41","68.27","49.31","710","755","48.46","375","432","46.47","40","46","46.51","10.67","89.35","288","303","48.73","197","207","48.76","29","26","52.73","14.72","87.44","422","452","48.28","178","225","44.17","11","20","35.48","6.18","91.11","620","605","50.61","321","311","50.79","11","9","55.00","3.43","97.11","6.94","93.06","1.000"
"3","Tampa Bay Lightning","32","1498.1667","20","11","1","20","41","0.641","1417","1355","51.12","1054","1001","51.29","750","746","50.13","69","61","53.08","71.1","64.84","52.30","816","728","52.85","458","403","53.19","58","52","52.73","12.66","87.10","367","284","56.37","243","204","54.36","40","30","57.14","16.46","85.29","449","444","50.28","215","199","51.93","18","22","45.00","8.37","88.94","519","540","49.01","258","310","45.42","10","9","52.63","3.88","97.10","9.20","91.82","1.010"
"4","New York Rangers","35","1689.35","19","11","5","18","43","0.614","1588","1492","51.56","1183","1082","52.23","849","784","51.99","75","64","53.96","71.89","68.62","51.16","805","782","50.72","431","430","50.06","60","50","54.55","13.92","88.37","329","320","50.69","220","226","49.33","42","33","56.00","19.09","85.40","476","462","50.75","211","204","50.84","18","17","51.43","8.53","91.67","667","586","53.23","383","316","54.79","15","14","51.72","3.92","95.57","8.83","91.84","1.007"
"5","Vegas Golden Knights","36","1789.85","24","11","1","21","49","0.681","1703","1769","49.05","1235","1225","50.20","909","878","50.87","73","71","50.69","80.55","71.19","53.09","857","858","49.97","507","451","52.92","64","58","52.46","12.62","87.14","373","310","54.61","267","209","56.09","40","34","54.05","14.98","83.73","484","548","46.90","240","242","49.79","24","24","50.00","10.00","90.08","679","749","47.55","346","377","47.86","9","12","42.86","2.60","96.82","8.03","91.91","0.999"
"6","Los Angeles Kings","37","1752.4167","19","12","6","16","44","0.595","1731","1621","51.64","1283","1135","53.06","931","795","53.94","75","74","50.34","77.9","69.17","52.97","900","823","52.23","525","449","53.90","66","64","50.77","12.57","85.75","370","332","52.71","255","222","53.46","41","40","50.62","16.08","81.98","530","491","51.91","270","227","54.33","25","24","51.02","9.26","89.43","696","645","51.90","371","300","55.29","9","10","47.37","2.43","96.67","8.06","90.69","0.987"
"7","Boston Bruins","33","1536.9833","27","4","2","25","56","0.848","1491","1344","52.59","1125","989","53.22","843","728","53.66","76","46","62.30","71.35","57.38","55.43","799","664","54.61","474","372","56.03","63","40","61.17","13.29","89.25","336","267","55.72","246","189","56.55","41","23","64.06","16.67","87.83","463","397","53.84","228","183","55.47","22","17","56.41","9.65","90.71","622","583","51.62","334","303","52.43","13","6","68.42","3.89","98.02","9.02","93.68","1.027"
"8","Washington Capitals","36","1716.0667","19","13","4","19","42","0.583","1694","1617","51.16","1232","1175","51.18","877","833","51.29","69","65","51.49","75.45","71.03","51.51","843","792","51.56","480","435","52.46","63","54","53.85","13.13","87.59","333","311","51.71","226","206","52.31","37","37","50.00","16.37","82.04","510","481","51.46","254","229","52.59","26","17","60.47","10.24","92.58","691","701","49.64","328","356","47.95","6","11","35.29","1.83","96.91","7.87","92.20","1.001"
"9","Columbus Blue Jackets","33","1603.3","10","21","2","10","22","0.333","1434","1742","45.15","1048","1268","45.25","749","919","44.90","62","95","39.49","61.75","76.17","44.77","664","841","44.12","396","466","45.94","45","80","36.00","11.36","82.83","249","335","42.64","176","225","43.89","25","50","33.33","14.20","77.78","415","506","45.06","220","241","47.72","20","30","40.00","9.09","87.55","630","769","45.03","318","410","43.68","17","15","53.13","5.35","96.34","8.28","89.66","0.979"
"10","Carolina Hurricanes","34","1610.4333","22","6","6","20","50","0.735","1786","1189","60.03","1316","909","59.15","896","661","57.55","70","51","57.85","81.55","56.9","58.90","873","600","59.27","473","367","56.31","59","44","57.28","12.47","88.01","375","281","57.16","256","196","56.64","37","26","58.73","14.45","86.73","498","319","60.95","217","171","55.93","22","18","55.00","10.14","89.47","755","463","61.99","391","245","61.48","11","7","61.11","2.81","97.14","7.81","92.28","1.001"
