"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","52","2572.0833","31","13","8","29","70","0.673","2480","2239","52.55","1915","1668","53.45","1435","1255","53.35","112","93","54.63","111.94","97.45","53.46","1239","1112","52.70","782","681","53.45","101","84","54.59","12.92","87.67","490","427","53.44","390","339","53.50","66","62","51.56","16.92","81.71","749","685","52.23","392","342","53.41","35","22","61.40","8.93","93.57","1090","979","52.68","589","509","53.64","11","9","55.00","1.87","98.23","7.80","92.59","1.004"
"2","Tampa Bay Lightning","49","2351.1667","32","11","6","30","70","0.714","2123","2005","51.43","1645","1532","51.78","1148","1129","50.42","110","85","56.41","99.43","85.69","53.71","1171","1060","52.49","668","644","50.91","91","74","55.15","13.62","88.51","512","381","57.33","356","291","55.02","60","50","54.55","16.85","82.82","659","679","49.25","312","353","46.92","31","24","56.36","9.94","93.20","849","853","49.88","443","443","50.00","18","11","62.07","4.06","97.52","9.58","92.47","1.021"
"3","Seattle Kraken","51","2494.55","16","31","4","15","36","0.353","2110","2126","49.81","1566","1595","49.54","1121","1151","49.34","90","122","42.45","84.7","91.02","48.20","983","1022","49.03","582","592","49.57","70","102","40.70","12.03","82.77","379","398","48.78","278","300","48.10","43","64","40.19","15.47","78.67","604","624","49.19","304","292","51.01","27","38","41.54","8.88","86.99","990","971","50.48","508","501","50.35","20","20","50.00","3.94","96.01","8.03","89.40","0.974"
"4","Vegas Golden Knights","51","2506.4167","29","18","4","25","62","0.608","2458","2311","51.54","1834","1636","52.85","1341","1194","52.90","114","101","53.02","113.32","105.77","51.72","1228","1215","50.27","721","672","51.76","97","86","53.01","13.45","87.20","504","511","49.66","363","357","50.42","65","64","50.39","17.91","82.07","724","704","50.70","358","315","53.19","32","22","59.26","8.94","93.02","1040","927","52.87","555","460","54.68","16","14","53.33","2.88","96.96","8.50","91.54","1.000"
"5","Montreal Canadiens","50","2382.3833","10","33","7","8","27","0.270","2074","2315","47.25","1527","1787","46.08","1145","1316","46.53","76","121","38.58","88.49","109.12","44.78","1013","1203","45.71","583","728","44.47","65","105","38.24","11.15","85.58","411","490","45.62","298","360","45.29","39","76","33.91","13.09","78.89","602","713","45.78","285","368","43.64","26","29","47.27","9.12","92.12","876","953","47.90","493","522","48.57","11","16","40.74","2.23","96.93","6.64","90.81","0.974"
"6","Toronto Maple Leafs","48","2369.65","32","13","3","30","67","0.698","2382","2105","53.09","1794","1636","52.30","1316","1195","52.41","113","100","53.05","111.98","94","54.36","1326","1058","55.62","814","653","55.49","99","92","51.83","12.16","85.91","504","424","54.31","382","311","55.12","62","62","50.00","16.23","80.06","822","634","56.46","432","342","55.81","37","30","55.22","8.56","91.23","950","912","51.02","459","473","49.25","13","8","61.90","2.83","98.31","8.59","91.63","1.002"
"7","New York Rangers","50","2444.3833","32","13","5","28","69","0.690","1959","2411","44.83","1480","1784","45.34","1077","1266","45.97","89","89","50.00","90.68","106.92","45.89","964","1238","43.78","572","684","45.54","74","77","49.01","12.94","88.74","431","494","46.59","316","353","47.23","51","55","48.11","16.14","84.42","533","744","41.74","256","331","43.61","23","22","51.11","8.98","93.35","865","1039","45.43","447","528","45.85","15","12","55.56","3.36","97.73","8.26","92.97","1.012"
"8","Washington Capitals","52","2538.6","28","15","9","26","65","0.625","2349","2249","51.09","1777","1673","51.51","1272","1197","51.52","117","89","56.80","103.39","98.59","51.19","1185","1133","51.12","700","657","51.58","100","73","57.80","14.29","88.89","445","444","50.06","315","309","50.48","60","50","54.55","19.05","83.82","740","689","51.78","385","348","52.52","40","23","63.49","10.39","93.39","1012","957","51.40","517","490","51.34","17","16","51.52","3.29","96.73","9.20","92.56","1.018"
"9","Chicago Blackhawks","52","2519.35","18","26","8","15","44","0.423","2126","2433","46.63","1535","1739","46.88","1131","1281","46.89","76","108","41.30","85.36","100.44","45.94","993","1181","45.68","588","700","45.65","64","92","41.03","10.88","86.86","374","388","49.08","275","307","47.25","39","57","40.63","14.18","81.43","619","793","43.84","313","393","44.33","25","35","41.67","7.99","91.09","997","1111","47.30","502","542","48.08","12","16","42.86","2.39","97.05","6.72","91.57","0.983"
"10","Colorado Avalanche","49","2302.6","36","9","4","33","76","0.776","2338","2028","53.55","1679","1518","52.52","1291","1136","53.19","119","85","58.33","97.6","85.43","53.33","1130","954","54.22","684","577","54.24","97","70","58.08","14.18","87.87","446","400","52.72","341","294","53.70","64","42","60.38","18.77","85.71","684","554","55.25","343","283","54.79","33","28","54.10","9.62","90.11","1050","907","53.65","542","504","51.82","22","15","59.46","4.06","97.02","9.22","92.52","1.017"
