"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","29","1413.1","8","16","5","7","21","0.362","1287","1376","48.33","934","995","48.42","669","713","48.41","60","75","44.44","60.8","60.32","50.20","714","710","50.14","399","396","50.19","49","64","43.36","12.28","83.84","303","247","55.09","202","169","54.45","27","31","46.55","13.37","81.66","411","463","47.03","197","227","46.46","22","33","40.00","11.17","85.46","495","572","46.39","237","276","46.20","11","11","50.00","4.64","96.01","8.97","89.48","0.984"
"2","Nashville Predators","23","1062.8167","12","9","2","10","26","0.565","1025","1039","49.66","747","763","49.47","512","556","47.94","37","42","46.84","47.12","48.18","49.44","519","532","49.38","267","306","46.60","30","35","46.15","11.24","88.56","205","216","48.69","134","152","46.85","23","20","53.49","17.16","86.84","314","316","49.84","133","154","46.34","7","15","31.82","5.26","90.26","432","419","50.76","220","215","50.57","7","7","50.00","3.18","96.74","7.23","92.45","0.997"
"3","Tampa Bay Lightning","25","1158.4833","15","9","1","15","31","0.620","1116","1034","51.91","834","764","52.19","590","563","51.17","48","49","49.48","57.79","49.99","53.62","658","572","53.50","362","312","53.71","38","44","46.34","10.50","85.90","293","225","56.56","194","161","54.65","27","26","50.94","13.92","83.85","365","347","51.26","168","151","52.66","11","18","37.93","6.55","88.08","389","398","49.43","200","225","47.06","9","5","64.29","4.50","97.78","8.14","91.30","0.994"
"4","New York Rangers","28","1331.25","13","10","5","13","31","0.554","1293","1166","52.58","964","843","53.35","699","619","53.03","56","52","51.85","60.7","54.49","52.69","678","611","52.60","369","340","52.05","45","42","51.72","12.20","87.65","275","257","51.69","185","182","50.41","32","27","54.24","17.30","85.16","403","354","53.24","184","158","53.80","13","15","46.43","7.07","90.51","523","458","53.31","304","249","54.97","11","10","52.38","3.62","95.98","8.01","91.60","0.996"
"5","Vegas Golden Knights","28","1376.75","19","8","1","17","39","0.696","1316","1407","48.33","959","961","49.95","708","691","50.61","62","52","54.39","63.69","56.48","53.00","688","700","49.57","403","366","52.41","55","44","55.56","13.65","87.98","299","252","54.26","213","168","55.91","32","26","55.17","15.02","84.52","389","448","46.48","190","198","48.97","23","18","56.10","12.11","90.91","507","579","46.69","258","285","47.51","7","7","50.00","2.71","97.54","8.76","92.47","1.012"
"6","Los Angeles Kings","28","1333.4667","14","10","4","13","32","0.571","1318","1218","51.97","967","864","52.81","701","616","53.23","59","60","49.58","59.49","52.56","53.09","687","613","52.85","397","346","53.43","52","52","50.00","13.10","84.97","279","256","52.15","194","172","53.01","30","32","48.39","15.46","81.40","408","357","53.33","203","174","53.85","22","20","52.38","10.84","88.51","524","484","51.98","275","231","54.35","7","8","46.67","2.55","96.54","8.42","90.26","0.987"
"7","Boston Bruins","25","1158.8","21","3","1","20","43","0.860","1117","995","52.89","849","746","53.23","641","553","53.69","59","31","65.56","52.71","41.62","55.88","600","482","55.45","353","276","56.12","48","28","63.16","13.60","89.86","249","191","56.59","181","136","57.10","33","14","70.21","18.23","89.71","351","291","54.67","172","140","55.13","15","14","51.72","8.72","90.00","468","441","51.49","260","233","52.74","11","3","78.57","4.23","98.71","9.20","94.39","1.036"
"8","Washington Capitals","28","1325.5","12","12","4","12","28","0.500","1282","1270","50.24","920","946","49.30","637","673","48.63","47","53","47.00","54.54","56.38","49.17","632","613","50.76","343","344","49.93","45","45","50.00","13.12","86.92","246","239","50.72","154","162","48.73","25","32","43.86","16.23","80.25","386","374","50.79","189","182","50.94","20","13","60.61","10.58","92.86","525","563","48.25","235","296","44.26","2","8","20.00","0.85","97.30","7.38","92.12","0.995"
"9","Columbus Blue Jackets","25","1217.5","8","15","2","8","18","0.360","1087","1320","45.16","791","958","45.23","581","700","45.36","53","75","41.41","47.39","56.36","45.67","498","623","44.42","304","349","46.55","39","62","38.61","12.83","82.23","183","234","43.88","133","163","44.93","22","39","36.07","16.54","76.07","315","389","44.74","171","186","47.90","17","23","42.50","9.94","87.63","476","589","44.69","246","316","43.77","14","13","51.85","5.69","95.89","9.12","89.29","0.984"
"10","Carolina Hurricanes","26","1227.7","14","6","6","12","34","0.654","1369","895","60.47","1021","679","60.06","687","501","57.83","50","41","54.95","60.66","43.82","58.06","664","460","59.07","359","286","55.66","43","35","55.13","11.98","87.76","277","217","56.07","188","155","54.81","26","22","54.17","13.83","85.81","387","243","61.43","171","131","56.62","17","13","56.67","9.94","90.08","587","342","63.19","299","178","62.68","7","6","53.85","2.34","96.63","7.28","91.82","0.991"
