"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","55","2711.5167","33","14","8","31","74","0.673","2630","2349","52.82","2030","1754","53.65","1521","1324","53.46","114","99","53.52","118.24","102.43","53.58","1301","1165","52.76","821","713","53.52","102","89","53.40","12.42","87.52","517","449","53.52","411","357","53.52","67","67","50.00","16.30","81.23","784","716","52.27","410","356","53.52","35","22","61.40","8.54","93.82","1168","1027","53.21","630","541","53.80","12","10","54.55","1.90","98.15","7.50","92.52","1.000"
"2","Tampa Bay Lightning","52","2492.3333","35","11","6","33","76","0.731","2224","2122","51.17","1724","1619","51.57","1202","1186","50.34","118","89","57.00","103.7","89.67","53.63","1226","1107","52.55","700","674","50.95","98","77","56.00","14.00","88.58","532","398","57.20","372","304","55.03","64","53","54.70","17.20","82.57","694","709","49.47","328","370","46.99","34","24","58.62","10.37","93.51","893","914","49.42","464","465","49.95","19","12","61.29","4.09","97.42","9.82","92.50","1.023"
"3","Seattle Kraken","56","2730.3","17","34","5","16","39","0.348","2356","2352","50.04","1744","1777","49.53","1243","1285","49.17","98","136","41.88","94.39","101.51","48.18","1101","1125","49.46","648","657","49.66","78","115","40.41","12.04","82.50","425","443","48.96","311","336","48.07","50","74","40.32","16.08","77.98","676","682","49.78","337","321","51.22","28","41","40.58","8.31","87.23","1099","1082","50.39","558","564","49.73","20","21","48.78","3.58","96.28","7.88","89.42","0.973"
"4","Vegas Golden Knights","54","2658.7167","30","20","4","26","64","0.593","2635","2420","52.13","1965","1713","53.43","1438","1256","53.38","120","107","52.86","120.88","110.55","52.23","1318","1268","50.97","776","705","52.40","103","91","53.09","13.27","87.09","545","533","50.56","390","371","51.25","69","66","51.11","17.69","82.21","773","735","51.26","386","334","53.61","34","25","57.63","8.81","92.51","1112","972","53.36","591","485","54.93","16","15","51.61","2.71","96.91","8.34","91.48","0.998"
"5","Montreal Canadiens","54","2573.9","13","34","7","11","33","0.306","2240","2482","47.44","1652","1907","46.42","1246","1411","46.89","88","125","41.31","98.24","115.66","45.93","1103","1288","46.13","642","775","45.31","75","108","40.98","11.68","86.06","457","522","46.68","332","379","46.69","45","78","36.59","13.55","79.42","646","766","45.75","310","396","43.91","30","30","50.00","9.68","92.42","936","1025","47.73","529","568","48.22","13","17","43.33","2.46","97.01","7.06","91.14","0.982"
"6","Toronto Maple Leafs","54","2669.5167","35","15","4","33","74","0.685","2689","2351","53.35","2019","1825","52.52","1484","1344","52.48","132","120","52.38","123.72","103.97","54.34","1472","1164","55.84","895","716","55.56","117","107","52.23","13.07","85.06","558","469","54.33","417","344","54.80","75","72","51.02","17.99","79.07","914","695","56.81","478","372","56.24","42","35","54.55","8.79","90.59","1090","1030","51.42","537","546","49.58","14","13","51.85","2.61","97.62","8.89","91.07","1.000"
"7","New York Rangers","54","2639.3333","34","15","5","30","73","0.676","2116","2595","44.92","1601","1921","45.46","1159","1371","45.81","98","96","50.52","98.29","114.99","46.08","1052","1331","44.15","619","743","45.45","82","84","49.40","13.25","88.69","470","535","46.77","343","386","47.05","57","59","49.14","16.62","84.72","582","796","42.24","276","357","43.60","25","25","50.00","9.06","93.00","928","1116","45.40","482","567","45.95","16","12","57.14","3.32","97.88","8.46","93.00","1.015"
"8","Washington Capitals","55","2679.9333","28","18","9","26","65","0.591","2477","2378","51.02","1877","1764","51.55","1344","1258","51.65","119","98","54.84","108.59","103.92","51.10","1240","1203","50.76","730","693","51.30","102","81","55.74","13.97","88.31","471","473","49.89","333","329","50.30","62","57","52.10","18.62","82.67","769","730","51.30","397","364","52.17","40","24","62.50","10.08","93.41","1076","1008","51.63","552","512","51.88","17","17","50.00","3.08","96.68","8.85","92.21","1.011"
"9","Chicago Blackhawks","54","2616.7833","19","27","8","16","46","0.426","2214","2526","46.71","1602","1809","46.97","1186","1339","46.97","79","116","40.51","89.02","105.45","45.78","1033","1228","45.69","613","729","45.68","67","99","40.36","10.93","86.42","388","411","48.56","285","325","46.72","41","63","39.42","14.39","80.62","645","817","44.12","328","404","44.81","26","36","41.94","7.93","91.09","1039","1153","47.40","530","569","48.23","12","17","41.38","2.26","97.01","6.66","91.34","0.980"
"10","Colorado Avalanche","54","2544.1","40","10","4","37","84","0.778","2594","2254","53.51","1864","1699","52.32","1430","1274","52.88","135","97","58.19","107.99","96.87","52.71","1266","1060","54.43","766","650","54.10","111","81","57.81","14.49","87.54","493","455","52.00","375","338","52.59","73","50","59.35","19.47","85.21","773","605","56.10","391","312","55.62","38","31","55.07","9.72","90.06","1156","1012","53.32","594","563","51.34","24","16","60.00","4.04","97.16","9.44","92.39","1.018"
"11","Vancouver Canucks","55","2655.45","26","23","6","23","58","0.527","2497","2513","49.84","1856","1840","50.22","1374","1340","50.63","93","90","50.82","104.35","107.94","49.15","1205","1261","48.86","708","747","48.66","77","78","49.68","10.88","89.56","424","485","46.64","311","361","46.28","47","53","47.00","15.11","85.32","781","776","50.16","397","386","50.70","30","25","54.55","7.56","93.52","1107","1082","50.57","600","540","52.63","16","12","57.14","2.67","97.78","6.77","93.28","1.001"
"12","Edmonton Oilers","54","2625.5667","30","21","3","27","63","0.583","2559","2307","52.59","1884","1787","51.32","1384","1340","50.81","112","114","49.56","112.38","105.06","51.68","1224","1210","50.29","716","745","49.01","100","88","53.19","13.97","88.19","488","482","50.31","371","359","50.82","69","58","54.33","18.60","83.84","736","728","50.27","345","386","47.20","31","30","50.82","8.99","92.23","1172","938","55.55","617","526","53.98","12","25","32.43","1.94","95.25","8.09","91.49","0.996"
