"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","10","478.7","3","7","0","3","6","0.300","419","466","47.34","290","336","46.33","202","246","45.09","14","24","36.84","17.76","19.75","47.35","209","244","46.14","117","141","45.35","10","22","31.25","8.55","84.40","84","83","50.30","60","64","48.39","3","12","20.00","5.00","81.25","125","161","43.71","57","77","42.54","7","10","41.18","12.28","87.01","181","195","48.14","75","90","45.45","4","2","66.67","5.33","97.78","6.93","90.24","0.972"
"2","Nashville Predators","8","356.6833","3","4","1","3","7","0.438","373","324","53.52","266","243","52.26","180","176","50.56","16","15","51.61","16.21","15.06","51.84","177","169","51.16","91","96","48.66","14","13","51.85","15.38","86.46","67","63","51.54","42","42","50.00","9","6","60.00","21.43","85.71","110","106","50.93","49","54","47.57","5","7","41.67","10.20","87.04","175","129","57.57","81","70","53.64","2","2","50.00","2.47","97.14","8.89","91.48","1.004"
"3","Tampa Bay Lightning","8","366.55","4","4","0","4","8","0.500","344","339","50.37","252","248","50.40","184","185","49.86","14","18","43.75","16.04","16.68","49.01","200","192","51.02","109","103","51.42","9","17","34.62","8.26","83.50","83","73","53.21","57","48","54.29","7","8","46.67","12.28","83.33","117","119","49.58","52","55","48.60","2","9","18.18","3.85","83.64","121","128","48.59","69","78","46.94","5","1","83.33","7.25","98.72","7.61","90.27","0.979"
"4","New York Rangers","8","382.7667","3","3","2","3","8","0.500","390","329","54.24","298","232","56.23","214","174","55.15","14","17","45.16","18.87","16.09","53.98","204","181","52.99","115","103","52.75","12","14","46.15","10.43","86.41","90","76","54.22","67","58","53.60","9","8","52.94","13.43","86.21","114","105","52.05","48","45","51.61","3","6","33.33","6.25","86.67","165","126","56.70","94","64","59.49","2","3","40.00","2.13","95.31","6.54","90.23","0.968"
"5","Vegas Golden Knights","8","384.2667","6","2","0","6","12","0.750","393","402","49.43","292","273","51.68","216","191","53.07","19","11","63.33","20.03","15.62","56.19","225","197","53.32","131","102","56.22","16","11","59.26","12.21","89.22","99","70","58.58","71","46","60.68","6","9","40.00","8.45","80.43","126","127","49.80","60","56","51.72","10","2","83.33","16.67","96.43","141","173","44.90","73","80","47.71","3","0","100.00","4.11","100.00","8.80","94.24","1.030"
"6","Los Angeles Kings","9","394.2667","4","5","0","3","8","0.444","401","374","51.74","300","267","52.91","224","202","52.58","22","24","47.83","18.48","16.51","52.81","216","200","51.92","129","112","53.53","20","20","50.00","15.50","82.14","87","81","51.79","63","59","51.64","13","11","54.17","20.63","81.36","129","119","52.02","66","53","55.46","7","9","43.75","10.61","83.02","162","133","54.92","86","73","54.09","2","4","33.33","2.33","94.52","9.82","88.12","0.979"
"7","Boston Bruins","8","363.05","7","1","0","6","14","0.875","356","316","52.98","270","237","53.25","205","179","53.39","21","15","58.33","17.87","13.53","56.91","194","163","54.34","120","99","54.79","19","14","57.58","15.83","85.86","84","58","59.15","63","44","58.88","12","5","70.59","19.05","88.64","110","105","51.16","57","55","50.89","7","9","43.75","12.28","83.64","141","130","52.03","73","65","52.90","2","1","66.67","2.74","98.46","10.24","91.62","1.019"
"8","Washington Capitals","8","382.6667","4","4","0","4","8","0.500","347","377","47.93","247","282","46.69","164","205","44.44","18","17","51.43","13.41","17.62","43.22","159","189","45.69","78","108","41.94","17","17","50.00","21.79","84.26","66","76","46.48","37","53","41.11","6","13","31.58","16.22","75.47","93","113","45.15","41","55","42.71","11","4","73.33","26.83","92.73","150","156","49.02","69","84","45.10","1","0","100.00","1.45","100.00","10.98","91.71","1.027"
"9","Columbus Blue Jackets","8","392.9167","3","5","0","3","6","0.375","356","409","46.54","268","301","47.10","199","210","48.66","22","26","45.83","16.68","17.66","48.58","179","195","47.86","112","105","51.61","16","20","44.44","14.29","80.95","66","72","47.83","47","52","47.47","10","13","43.48","21.28","75.00","113","123","47.88","65","53","55.08","6","7","46.15","9.23","86.79","148","186","44.31","78","97","44.57","6","6","50.00","7.69","93.81","11.06","87.62","0.987"
"10","Carolina Hurricanes","6","281.9333","4","1","1","4","9","0.750","351","195","64.29","257","144","64.09","176","111","61.32","15","6","71.43","15.74","8.85","64.02","172","93","64.91","91","62","59.48","13","2","86.67","14.29","96.77","71","35","66.98","46","24","65.71","10","1","90.91","21.74","95.83","101","58","63.52","45","38","54.22","3","1","75.00","6.67","97.37","150","76","66.37","75","37","66.96","2","4","33.33","2.67","89.19","8.52","94.59","1.031"
