"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","8","390.3167","3","3","2","3","8","0.500","362","340","51.57","282","252","52.81","210","198","51.47","18","16","52.94","16.19","12.83","55.80","183","176","50.97","118","111","51.53","17","14","54.84","14.41","87.39","73","56","56.59","62","48","56.36","12","8","60.00","19.35","83.33","110","120","47.83","56","63","47.06","5","6","45.45","8.93","90.48","160","144","52.63","82","77","51.57","1","2","33.33","1.22","97.40","8.57","91.92","1.005"
"2","Tampa Bay Lightning","9","415.9","5","3","1","5","11","0.611","377","339","52.65","290","265","52.25","212","194","52.22","16","17","48.48","16.43","14.08","53.86","196","173","53.12","109","111","49.55","14","13","51.85","12.84","88.29","83","58","58.87","56","47","54.37","10","9","52.63","17.86","80.85","113","115","49.56","53","64","45.30","4","4","50.00","7.55","93.75","157","151","50.97","94","76","55.29","2","4","33.33","2.13","94.74","7.55","91.24","0.988"
"3","Seattle Kraken","10","484.7167","3","6","1","3","7","0.350","425","392","52.02","318","291","52.22","226","209","51.95","19","26","42.22","18.38","17.27","51.56","213","187","53.25","133","115","53.63","17","24","41.46","12.78","79.13","92","73","55.76","70","64","52.24","11","15","42.31","15.71","76.56","121","114","51.49","63","51","55.26","6","9","40.00","9.52","82.35","185","182","50.41","88","85","50.87","2","2","50.00","2.27","97.65","8.41","87.56","0.960"
"4","Vegas Golden Knights","9","459.3333","4","5","0","3","8","0.444","453","486","48.24","331","348","48.75","247","259","48.81","16","23","41.03","19.34","24.47","44.15","207","263","44.04","120","154","43.80","14","21","40.00","11.67","86.36","91","114","44.39","69","84","45.10","11","18","37.93","15.94","78.57","116","149","43.77","51","70","42.15","3","3","50.00","5.88","95.71","214","190","52.97","108","96","52.94","2","2","50.00","1.85","97.92","6.48","91.12","0.976"
"5","Montreal Canadiens","11","513.7","3","8","0","3","6","0.273","443","446","49.83","313","332","48.53","242","239","50.31","15","17","46.88","19.66","18.32","51.77","218","222","49.55","134","126","51.54","13","15","46.43","9.70","88.10","90","86","51.14","69","58","54.33","7","11","38.89","10.14","81.03","128","136","48.48","65","68","48.87","6","4","60.00","9.23","94.12","187","185","50.27","98","98","50.00","2","2","50.00","2.04","97.96","6.20","92.89","0.991"
"6","Toronto Maple Leafs","10","487.5167","5","4","1","5","11","0.550","534","417","56.15","391","326","54.53","270","244","52.53","19","20","48.72","24.57","19.38","55.90","303","228","57.06","166","145","53.38","18","18","50.00","10.84","87.59","116","96","54.72","88","74","54.32","11","11","50.00","12.50","85.14","187","132","58.62","78","71","52.35","7","7","50.00","8.97","90.14","209","157","57.10","93","82","53.14","1","2","33.33","1.08","97.56","7.04","91.80","0.988"
"7","New York Rangers","10","459.05","6","2","2","6","14","0.700","386","436","46.96","280","327","46.13","186","229","44.82","12","12","50.00","15.87","18.16","46.62","187","234","44.42","107","130","45.15","12","12","50.00","11.21","90.77","62","74","45.59","46","52","46.94","5","5","50.00","10.87","90.38","125","160","43.86","61","78","43.88","7","7","50.00","11.48","91.03","167","172","49.26","70","84","45.45","0","0","-","0.00","100.00","6.45","94.76","1.012"
"8","Washington Capitals","9","424.0833","5","1","3","5","13","0.722","383","346","52.54","295","239","55.24","209","172","54.86","21","11","65.63","17.4","13.96","55.49","203","179","53.14","115","95","54.76","17","6","73.91","14.78","93.68","80","69","53.69","57","48","54.29","8","6","57.14","14.04","87.50","123","110","52.79","58","47","55.24","9","0","100.00","15.52","100.00","156","138","53.06","83","73","53.21","4","5","44.44","4.82","93.15","10.05","93.60","1.037"
"9","Chicago Blackhawks","11","505.4833","1","8","2","1","4","0.182","420","501","45.60","301","367","45.06","216","268","44.63","13","34","27.66","16.2","21.66","42.80","204","258","44.16","113","150","42.97","12","30","28.57","10.62","80.00","75","77","49.34","55","66","45.45","9","18","33.33","16.36","72.73","129","181","41.61","58","84","40.85","3","12","20.00","5.17","85.71","187","211","46.98","96","111","46.38","1","4","20.00","1.04","96.40","6.02","87.31","0.933"
"10","Colorado Avalanche","9","419.8333","4","4","1","3","9","0.500","400","397","50.19","275","290","48.67","216","223","49.20","16","21","43.24","15.82","14.78","51.70","208","170","55.03","125","102","55.07","12","19","38.71","9.60","81.37","75","59","55.97","61","48","55.96","8","9","47.06","13.11","81.25","133","111","54.51","64","54","54.24","4","10","28.57","6.25","81.48","167","190","46.78","85","103","45.21","4","2","66.67","4.71","98.06","7.41","90.58","0.980"
