"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","24","1177.6667","7","13","4","6","18","0.375","1092","1135","49.03","788","829","48.73","559","586","48.82","50","65","43.48","50.93","49.13","50.90","601","584","50.72","332","328","50.30","39","54","41.94","11.75","83.54","251","207","54.80","163","142","53.44","19","28","40.43","11.66","80.28","350","377","48.14","169","186","47.61","20","26","43.48","11.83","86.02","424","473","47.27","200","222","47.39","11","11","50.00","5.50","95.05","8.94","88.91","0.979"
"2","Nashville Predators","20","904.9167","9","9","2","7","20","0.500","882","879","50.09","645","644","50.04","440","462","48.78","34","40","45.95","41.41","40.99","50.25","450","451","49.94","233","259","47.36","27","33","45.00","11.59","87.26","175","178","49.58","113","124","47.68","20","20","50.00","17.70","83.87","275","273","50.18","120","135","47.06","7","13","35.00","5.83","90.37","368","351","51.18","187","176","51.52","7","7","50.00","3.74","96.02","7.73","91.34","0.991"
"3","Tampa Bay Lightning","21","963.3833","13","7","1","13","27","0.643","912","881","50.86","681","646","51.32","482","476","50.31","44","44","50.00","47.21","42.86","52.41","530","491","51.91","292","264","52.52","35","39","47.30","11.99","85.23","242","192","55.76","159","135","54.08","24","22","52.17","15.09","83.70","288","299","49.06","133","129","50.76","11","17","39.29","8.27","86.82","322","335","49.01","166","192","46.37","9","5","64.29","5.42","97.40","9.13","90.76","0.999"
"4","New York Rangers","23","1093.5833","10","9","4","10","24","0.522","1069","958","52.74","801","706","53.15","582","512","53.20","44","47","48.35","51.11","45.51","52.89","561","508","52.48","307","280","52.30","35","37","48.61","11.40","86.79","231","209","52.50","155","148","51.16","24","23","51.06","15.48","84.46","330","299","52.46","152","132","53.52","11","14","44.00","7.24","89.39","436","382","53.30","256","210","54.94","9","10","47.37","3.52","95.24","7.56","90.82","0.984"
"5","Vegas Golden Knights","24","1184.7","17","6","1","16","35","0.729","1142","1204","48.68","842","816","50.78","631","582","52.02","56","44","56.00","56.32","47.82","54.08","606","596","50.42","359","307","53.90","49","38","56.32","13.65","87.62","263","208","55.84","190","135","58.46","28","22","56.00","14.74","83.70","343","388","46.92","169","172","49.56","21","16","56.76","12.43","90.70","433","498","46.51","230","241","48.83","7","5","58.33","3.04","97.93","8.87","92.44","1.013"
"6","Los Angeles Kings","24","1139.4333","12","9","3","11","27","0.563","1134","1047","51.99","833","730","53.29","602","530","53.18","48","49","49.48","50.92","44.13","53.57","581","515","53.01","338","295","53.40","42","42","50.00","12.43","85.76","235","214","52.34","162","146","52.60","25","26","49.02","15.43","82.19","346","301","53.48","176","149","54.15","17","16","51.52","9.66","89.26","463","420","52.43","241","199","54.77","6","7","46.15","2.49","96.48","7.97","90.75","0.987"
"7","Boston Bruins","21","962.4833","18","3","0","17","36","0.857","925","835","52.56","699","634","52.44","526","470","52.81","48","27","64.00","43.57","35.9","54.83","499","405","55.20","287","238","54.67","38","24","61.29","13.24","89.92","202","164","55.19","145","121","54.51","26","11","70.27","17.93","90.91","297","241","55.20","142","117","54.83","12","13","48.00","8.45","88.89","387","368","51.26","217","195","52.67","10","3","76.92","4.61","98.46","9.13","94.26","1.034"
"8","Washington Capitals","23","1079.8833","9","11","3","9","21","0.457","1082","1014","51.62","767","755","50.39","523","547","48.88","39","46","45.88","44.55","47.39","48.45","527","502","51.21","275","285","49.11","38","40","48.72","13.82","85.96","201","209","49.02","122","145","45.69","19","29","39.58","15.57","80.00","326","293","52.67","153","140","52.22","19","11","63.33","12.42","92.14","454","431","51.30","202","233","46.44","1","6","14.29","0.50","97.42","7.46","91.59","0.990"
"9","Columbus Blue Jackets","21","1037.1167","7","12","2","7","16","0.381","921","1136","44.77","675","826","44.97","497","606","45.06","43","65","39.81","40.06","47.97","45.51","426","534","44.38","262","304","46.29","33","55","37.50","12.60","81.91","151","194","43.77","111","137","44.76","20","33","37.74","18.02","75.91","275","340","44.72","151","167","47.48","13","22","37.14","8.61","86.83","403","510","44.14","209","274","43.27","10","10","50.00","4.78","96.35","8.65","89.27","0.979"
"10","Carolina Hurricanes","22","1022.55","11","6","5","9","27","0.614","1152","724","61.41","845","554","60.40","562","399","58.48","39","35","52.70","49.63","35.49","58.31","559","370","60.17","291","232","55.64","33","29","53.23","11.34","87.50","227","175","56.47","146","123","54.28","19","18","51.35","13.01","85.37","332","195","63.00","145","109","57.09","14","11","56.00","9.66","89.91","491","282","63.52","247","143","63.33","6","6","50.00","2.43","95.80","6.94","91.23","0.982"
