"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","39","1887.6833","12","20","7","11","31","0.397","1714","1794","48.86","1251","1294","49.16","885","924","48.92","84","100","45.65","85","78.24","52.07","951","907","51.18","533","511","51.05","72","89","44.72","13.51","82.58","413","326","55.89","271","228","54.31","42","46","47.73","15.50","79.82","538","581","48.08","262","283","48.07","30","43","41.10","11.45","84.81","646","760","45.95","310","362","46.13","12","11","52.17","3.87","96.96","9.49","89.18","0.987"
"2","Nashville Predators","37","1738.3167","17","14","6","15","40","0.541","1700","1769","49.01","1245","1306","48.80","873","948","47.94","66","66","50.00","79.76","83.52","48.85","851","908","48.38","452","524","46.31","52","57","47.71","11.50","89.12","346","366","48.60","238","258","47.98","36","31","53.73","15.13","87.98","505","542","48.23","214","266","44.58","16","26","38.10","7.48","90.23","721","714","50.24","374","368","50.40","14","9","60.87","3.74","97.55","7.56","93.04","1.006"
"3","Tampa Bay Lightning","37","1743.2167","24","12","1","23","49","0.662","1685","1562","51.89","1265","1155","52.27","899","868","50.88","78","69","53.06","86.66","73.38","54.15","972","828","54.00","552","464","54.33","66","56","54.10","11.96","87.93","449","324","58.09","295","234","55.77","48","32","60.00","16.27","86.32","523","504","50.93","257","230","52.77","18","24","42.86","7.00","89.57","620","630","49.60","312","365","46.09","11","13","45.83","3.53","96.44","8.68","92.05","1.007"
"4","New York Rangers","40","1930.3833","22","12","6","21","50","0.625","1808","1710","51.39","1348","1245","51.99","969","897","51.93","83","73","53.21","80.51","78.95","50.49","901","907","49.83","486","503","49.14","64","57","52.89","13.17","88.67","366","371","49.66","247","257","49.01","43","37","53.75","17.41","85.60","535","536","49.95","239","246","49.28","21","20","51.22","8.79","91.87","764","668","53.35","437","352","55.39","19","16","54.29","4.35","95.45","8.57","91.86","1.004"
"5","Vegas Golden Knights","41","2029.4167","27","12","2","24","56","0.683","1958","1990","49.59","1425","1383","50.75","1042","998","51.08","86","83","50.89","92.82","81.48","53.25","996","958","50.97","579","510","53.17","77","67","53.47","13.30","86.86","437","354","55.25","309","242","56.08","47","39","54.65","15.21","83.88","559","604","48.07","270","268","50.19","30","28","51.72","11.11","89.55","773","852","47.57","397","433","47.83","9","15","37.50","2.27","96.54","8.25","91.68","0.999"
"6","Los Angeles Kings","42","1996.25","22","14","6","18","50","0.595","1968","1821","51.94","1456","1272","53.37","1053","893","54.11","85","83","50.60","87.58","77.83","52.95","1011","935","51.95","592","503","54.06","75","71","51.37","12.67","85.88","416","370","52.93","289","247","53.92","44","45","49.44","15.22","81.78","595","565","51.29","303","256","54.20","31","26","54.39","10.23","89.84","808","717","52.98","422","335","55.75","10","12","45.45","2.37","96.42","8.07","90.71","0.988"
"7","Boston Bruins","38","1789.8333","30","4","4","28","64","0.842","1728","1579","52.25","1295","1152","52.92","971","842","53.56","87","53","62.14","82.7","67.86","54.93","934","786","54.30","551","432","56.05","73","46","61.34","13.25","89.35","388","317","55.04","288","227","55.92","49","28","63.64","17.01","87.67","546","469","53.79","263","205","56.20","24","18","57.14","9.13","91.22","706","672","51.23","378","346","52.21","14","7","66.67","3.70","97.98","8.96","93.71","1.027"
"8","Washington Capitals","41","1974.2333","22","13","6","22","50","0.610","1930","1865","50.86","1414","1364","50.90","1014","962","51.32","88","74","54.32","87.49","82.03","51.61","966","918","51.27","563","509","52.52","81","62","56.64","14.39","87.82","381","365","51.07","259","245","51.39","48","43","52.75","18.53","82.45","585","553","51.41","304","264","53.52","33","19","63.46","10.86","92.80","783","805","49.31","374","404","48.07","7","12","36.84","1.87","97.03","8.68","92.31","1.010"
"9","Columbus Blue Jackets","37","1798.5","11","24","2","11","24","0.324","1610","1931","45.47","1173","1414","45.34","839","1022","45.08","65","102","38.92","68.43","84.58","44.72","747","927","44.62","443","516","46.19","47","87","35.07","10.61","83.14","281","370","43.16","199","246","44.72","26","54","32.50","13.07","78.05","466","557","45.55","244","270","47.47","21","33","38.89","8.61","87.78","709","854","45.36","358","457","43.93","18","15","54.55","5.03","96.72","7.75","90.02","0.978"
"10","Carolina Hurricanes","39","1835.8667","25","8","6","22","56","0.718","2063","1369","60.11","1535","1040","59.61","1064","754","58.53","80","59","57.55","95.11","65.2","59.33","1011","681","59.75","562","415","57.52","68","51","57.14","12.10","87.71","438","321","57.71","305","222","57.87","44","29","60.27","14.43","86.94","573","360","61.41","257","193","57.11","24","22","52.17","9.34","88.60","875","539","61.88","465","278","62.58","12","8","60.00","2.58","97.12","7.52","92.18","0.997"
