"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","81","3984.2167","45","25","11","42","101","0.623","3845","3546","52.02","2976","2662","52.78","2214","2023","52.25","175","153","53.35","175.45","153.94","53.27","1935","1703","53.19","1219","1072","53.21","152","137","52.60","12.47","87.22","790","681","53.70","630","541","53.80","106","97","52.22","16.83","82.07","1145","1022","52.84","589","531","52.59","46","40","53.49","7.81","92.47","1675","1601","51.13","895","852","51.23","23","16","58.97","2.57","98.12","7.90","92.44","1.003"
"2","Tampa Bay Lightning","80","3816.2333","50","22","8","48","108","0.675","3468","3326","51.05","2674","2535","51.33","1887","1841","50.62","179","143","55.59","165.74","147.36","52.93","1937","1746","52.59","1121","1038","51.92","154","125","55.20","13.74","87.96","808","659","55.08","560","489","53.38","97","91","51.60","17.32","81.39","1129","1087","50.95","561","549","50.54","57","34","62.64","10.16","93.81","1367","1420","49.05","709","733","49.17","24","18","57.14","3.39","97.54","9.49","92.23","1.017"
"3","Seattle Kraken","80","3905.3167","26","48","6","23","58","0.363","3440","3380","50.44","2559","2559","50.00","1830","1832","49.97","148","184","44.58","140.36","150.6","48.24","1627","1659","49.51","968","959","50.23","122","158","43.57","12.60","83.52","631","673","48.39","469","490","48.91","75","106","41.44","15.99","78.37","996","986","50.25","499","469","51.55","47","52","47.47","9.42","88.91","1582","1498","51.36","804","779","50.79","26","26","50.00","3.23","96.66","8.09","89.96","0.980"
"4","Vegas Golden Knights","81","4023.5667","42","31","8","38","92","0.568","4077","3703","52.40","3044","2635","53.60","2238","1939","53.58","179","164","52.19","183.44","166.84","52.37","1978","1894","51.08","1178","1083","52.10","149","137","52.10","12.65","87.35","832","780","51.61","602","557","51.94","101","93","52.06","16.78","83.30","1146","1114","50.71","576","526","52.27","48","44","52.17","8.33","91.63","1760","1515","53.74","938","747","55.67","29","26","52.73","3.09","96.52","8.00","91.54","0.995"
"5","Montreal Canadiens","81","3873.8333","21","49","11","18","53","0.327","3372","3803","47.00","2491","2880","46.38","1869","2131","46.73","145","194","42.77","151.68","181.01","45.59","1648","2009","45.06","950","1200","44.19","121","167","42.01","12.74","86.08","687","836","45.11","483","608","44.27","66","121","35.29","13.66","80.10","961","1173","45.03","467","592","44.10","55","46","54.46","11.78","92.23","1442","1511","48.83","818","829","49.67","24","26","48.00","2.93","96.86","7.76","90.90","0.987"
"6","Toronto Maple Leafs","81","3969","53","21","7","50","113","0.698","4034","3492","53.60","3042","2678","53.18","2208","1972","52.82","205","181","53.11","188.65","152.99","55.22","2218","1743","56.00","1321","1064","55.39","179","159","52.96","13.55","85.06","866","692","55.58","626","503","55.45","109","108","50.23","17.41","78.53","1352","1051","56.26","695","561","55.33","70","51","57.85","10.07","90.91","1620","1511","51.74","811","801","50.31","25","22","53.19","3.08","97.25","9.28","90.82","1.001"
"7","New York Rangers","81","3996","51","24","6","47","108","0.667","3282","3692","47.06","2479","2760","47.32","1814","1973","47.90","155","147","51.32","149.52","168.8","46.97","1638","1920","46.04","972","1086","47.23","131","127","50.78","13.48","88.31","709","781","47.58","528","559","48.57","89","88","50.28","16.86","84.26","929","1139","44.92","444","527","45.73","42","39","51.85","9.46","92.60","1438","1558","48.00","765","800","48.88","24","20","54.55","3.14","97.50","8.54","92.55","1.011"
"8","Washington Capitals","80","3890.95","44","24","12","39","100","0.625","3582","3520","50.44","2738","2596","51.33","1945","1832","51.50","177","152","53.80","158.19","154.8","50.54","1783","1755","50.40","1038","995","51.06","147","125","54.04","14.16","87.44","680","693","49.53","462","489","48.58","87","86","50.29","18.83","82.41","1103","1062","50.95","576","506","53.23","60","39","60.61","10.42","92.29","1550","1501","50.80","814","756","51.85","30","27","52.63","3.69","96.43","9.10","91.70","1.008"
"9","Chicago Blackhawks","81","3949.8333","28","42","11","22","67","0.414","3319","3886","46.07","2411","2825","46.05","1803","2108","46.10","141","190","42.60","137.41","164.13","45.57","1569","1879","45.50","960","1119","46.18","122","163","42.81","12.71","85.43","578","672","46.24","441","514","46.18","70","101","40.94","15.87","80.35","991","1207","45.09","519","605","46.17","52","62","45.61","10.02","89.75","1528","1772","46.30","769","922","45.48","19","27","41.30","2.47","97.07","7.82","90.99","0.988"
"10","Colorado Avalanche","80","3822.8667","56","18","6","52","118","0.738","3910","3504","52.74","2850","2656","51.76","2158","1995","51.96","194","147","56.89","163.89","151.35","51.99","1905","1636","53.80","1136","1012","52.89","160","124","56.34","14.08","87.75","720","721","49.97","536","531","50.23","100","82","54.95","18.66","84.56","1185","915","56.43","600","481","55.50","60","42","58.82","10.00","91.27","1740","1588","52.28","916","886","50.83","34","22","60.71","3.71","97.52","8.99","92.63","1.016"
