"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","16","786.5667","6","6","4","5","16","0.500","767","690","52.64","597","507","54.08","454","397","53.35","36","32","52.94","34.38","28.5","54.68","376","350","51.79","242","224","51.93","35","29","54.69","14.46","87.05","153","128","54.45","128","105","54.94","23","18","56.10","17.97","82.86","223","222","50.11","114","119","48.93","12","11","52.17","10.53","90.76","353","300","54.06","194","156","55.43","1","3","25.00","0.52","98.08","7.93","91.94","0.999"
"2","Tampa Bay Lightning","15","707.8167","9","3","3","8","21","0.700","630","597","51.34","491","445","52.46","347","331","51.18","27","25","51.92","28.86","24.89","53.70","341","310","52.38","190","190","50.00","22","21","51.16","11.58","88.95","143","104","57.89","97","82","54.19","16","14","53.33","16.49","82.93","198","206","49.01","93","108","46.27","6","7","46.15","6.45","93.52","258","257","50.10","144","128","52.94","5","4","55.56","3.47","96.88","7.78","92.45","1.002"
"3","Seattle Kraken","17","827.5167","4","12","1","4","9","0.265","710","652","52.13","534","486","52.35","381","356","51.70","30","48","38.46","30.54","27.49","52.63","348","314","52.57","225","198","53.19","27","41","39.71","12.00","79.29","140","117","54.47","110","100","52.38","15","28","34.88","13.64","72.00","208","197","51.36","115","98","53.99","12","13","48.00","10.43","86.73","319","299","51.62","151","143","51.36","3","7","30.00","1.99","95.10","7.87","86.52","0.944"
"4","Vegas Golden Knights","17","838.3333","10","7","0","9","20","0.588","799","860","48.16","590","623","48.64","437","467","48.34","40","39","50.63","36.39","43.18","45.73","385","465","45.29","234","279","45.61","35","36","49.30","14.96","87.10","173","198","46.63","125","147","45.96","24","29","45.28","19.20","80.27","212","267","44.26","109","132","45.23","11","7","61.11","10.09","94.70","349","332","51.25","179","171","51.14","5","3","62.50","2.79","98.25","9.15","91.65","1.008"
"5","Montreal Canadiens","19","905.6","4","13","2","4","10","0.263","845","812","51.00","590","619","48.80","448","454","49.67","25","40","38.46","34.68","35.47","49.43","425","408","51.02","233","243","48.95","21","35","37.50","9.01","85.60","166","164","50.30","119","116","50.64","12","28","30.00","10.08","75.86","259","244","51.49","114","127","47.30","9","7","56.25","7.89","94.49","351","339","50.87","195","186","51.18","4","5","44.44","2.05","97.31","5.58","91.19","0.968"
"6","Toronto Maple Leafs","18","889.9833","12","5","1","12","25","0.694","917","797","53.50","678","627","51.95","478","448","51.62","30","32","48.39","43.48","34.55","55.72","530","405","56.68","303","243","55.49","27","28","49.09","8.91","88.48","191","169","53.06","140","118","54.26","17","17","50.00","12.14","85.59","339","236","58.96","163","125","56.60","10","11","47.62","6.13","91.20","354","345","50.64","159","179","47.04","3","4","42.86","1.89","97.77","6.28","92.86","0.991"
"7","New York Rangers","17","822.9833","10","4","3","9","23","0.676","684","852","44.53","513","641","44.45","350","439","44.36","27","29","48.21","30.28","38.02","44.33","336","451","42.69","193","248","43.76","25","27","48.08","12.95","89.11","140","166","45.75","100","115","46.51","14","19","42.42","14.00","83.48","196","285","40.75","93","133","41.15","11","8","57.89","11.83","93.98","299","350","46.07","136","170","44.44","2","2","50.00","1.47","98.82","7.71","93.39","1.011"
"8","Washington Capitals","17","832.05","10","2","5","10","25","0.735","750","721","50.99","585","514","53.23","422","373","53.08","43","25","63.24","33.48","29.7","53.00","376","362","50.95","225","198","53.19","37","16","69.81","16.44","91.92","151","140","51.89","106","102","50.96","20","13","60.61","18.87","87.25","225","222","50.34","119","96","55.35","17","3","85.00","14.29","96.88","325","303","51.75","174","162","51.79","6","9","40.00","3.45","94.44","10.19","93.30","1.035"
"9","Chicago Blackhawks","16","751.5167","5","9","2","4","12","0.375","587","747","44.00","422","544","43.69","309","402","43.46","19","41","31.67","22.96","32.36","41.51","297","381","43.81","169","226","42.78","18","37","32.73","10.65","83.63","107","131","44.96","80","111","41.88","13","25","34.21","16.25","77.48","190","250","43.18","89","115","43.63","5","12","29.41","5.62","89.57","250","316","44.17","130","165","44.07","1","4","20.00","0.77","97.58","6.15","89.80","0.959"
"10","Colorado Avalanche","14","654.85","8","5","1","7","17","0.607","612","600","50.50","433","438","49.71","333","342","49.33","29","29","50.00","25.19","24.44","50.76","319","279","53.34","197","167","54.12","22","24","47.83","11.17","85.63","117","103","53.18","92","82","52.87","13","12","52.00","14.13","85.37","202","176","53.44","105","85","55.26","9","12","42.86","8.57","85.88","250","273","47.80","121","153","44.16","7","5","58.33","5.79","96.73","8.71","91.52","1.002"
