"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","19","926.7","6","10","3","5","15","0.395","854","893","48.88","616","662","48.20","444","462","49.01","39","52","42.86","39.89","39.11","50.50","466","466","50.00","267","263","50.38","28","44","38.89","10.49","83.27","196","166","54.14","135","118","53.36","13","23","36.11","9.63","80.51","270","300","47.37","132","145","47.65","15","21","41.67","11.36","85.52","332","370","47.29","157","169","48.16","11","8","57.89","7.01","95.27","8.78","88.74","0.975"
"2","Nashville Predators","17","767.25","8","8","1","7","17","0.500","749","752","49.90","549","550","49.95","372","390","48.82","32","36","47.06","34.65","33.82","50.61","375","381","49.60","194","216","47.32","25","30","45.45","12.89","86.11","136","149","47.72","91","103","46.91","19","18","51.35","20.88","82.52","239","232","50.74","103","113","47.69","6","12","33.33","5.83","89.38","322","306","51.27","161","153","51.27","7","6","53.85","4.35","96.08","8.60","90.77","0.994"
"3","Tampa Bay Lightning","17","771.4167","10","6","1","10","21","0.618","719","726","49.76","529","528","50.05","379","383","49.74","36","34","51.43","36.48","34.31","51.53","425","411","50.84","228","213","51.70","27","32","45.76","11.84","84.98","192","151","55.98","126","101","55.51","18","17","51.43","14.29","83.17","233","260","47.26","102","112","47.66","9","15","37.50","8.82","86.61","251","269","48.27","135","154","46.71","9","2","81.82","6.67","98.70","9.50","91.12","1.006"
"4","New York Rangers","18","848.1667","8","6","4","8","20","0.556","831","730","53.24","625","524","54.40","445","386","53.55","33","35","48.53","40.23","33.79","54.35","449","382","54.03","244","211","53.63","28","30","48.28","11.48","85.78","185","158","53.94","125","114","52.30","19","18","51.35","15.20","84.21","264","224","54.10","119","97","55.09","9","12","42.86","7.56","87.63","326","296","52.41","187","160","53.89","5","5","50.00","2.67","96.88","7.42","90.93","0.983"
"5","Vegas Golden Knights","18","882.4333","14","4","0","14","28","0.778","864","890","49.26","637","596","51.66","481","426","53.03","43","30","58.90","43.51","34.25","55.95","467","436","51.72","283","222","56.04","36","26","58.06","12.72","88.29","210","153","57.85","156","99","61.18","20","15","57.14","12.82","84.85","257","283","47.59","127","123","50.80","16","11","59.26","12.60","91.06","322","372","46.40","168","179","48.41","7","3","70.00","4.17","98.32","8.94","92.96","1.019"
"6","Los Angeles Kings","19","872.3","11","7","1","10","23","0.605","868","800","52.04","641","559","53.42","462","402","53.47","41","39","51.25","39.35","33.25","54.20","438","396","52.52","256","223","53.44","37","34","52.11","14.45","84.75","183","164","52.74","129","112","53.53","23","22","51.11","17.83","80.36","255","232","52.36","127","111","53.36","14","12","53.85","11.02","89.19","372","317","53.99","188","148","55.95","4","5","44.44","2.13","96.62","8.87","90.30","0.992"
"7","Boston Bruins","17","778.2333","15","2","0","14","30","0.882","735","699","51.26","548","521","51.26","409","383","51.64","39","24","61.90","33.94","29.44","53.55","387","332","53.82","218","194","52.91","33","21","61.11","15.14","89.18","160","135","54.24","112","97","53.59","22","10","68.75","19.64","89.69","227","197","53.54","106","97","52.22","11","11","50.00","10.38","88.66","311","314","49.76","170","159","51.67","6","3","66.67","3.53","98.11","9.54","93.73","1.033"
"8","Washington Capitals","19","883.4667","7","9","3","7","17","0.447","874","839","51.02","627","621","50.24","425","452","48.46","36","37","49.32","36.45","39.17","48.20","425","418","50.42","224","234","48.91","35","33","51.47","15.63","85.90","167","172","49.26","104","117","47.06","17","24","41.46","16.35","79.49","258","246","51.19","120","117","50.63","18","9","66.67","15.00","92.31","365","355","50.69","161","193","45.48","1","4","20.00","0.62","97.93","8.47","91.81","1.003"
"9","Columbus Blue Jackets","16","794.1167","6","9","1","6","13","0.406","705","882","44.42","517","648","44.38","391","470","45.41","37","53","41.11","30.56","38.19","44.45","336","415","44.74","207","235","46.83","28","45","38.36","13.53","80.85","119","161","42.50","89","118","43.00","17","27","38.64","19.10","77.12","217","254","46.07","118","117","50.21","11","18","37.93","9.32","84.62","301","408","42.45","164","218","42.93","9","8","52.94","5.49","96.33","9.46","88.72","0.982"
"10","Carolina Hurricanes","17","786.2667","10","5","2","8","22","0.647","912","535","63.03","673","414","61.91","456","304","60.00","37","25","59.68","40.64","27.1","60.00","445","274","61.89","238","174","57.77","31","20","60.78","13.03","88.51","189","137","57.98","125","95","56.82","18","13","58.06","14.40","86.32","256","137","65.14","113","79","58.85","13","7","65.00","11.50","91.14","393","207","65.50","201","108","65.05","6","5","54.55","2.99","95.37","8.11","91.78","0.999"
