"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","42","2079.35","27","10","5","25","59","0.702","2003","1811","52.52","1550","1349","53.47","1167","1013","53.53","99","75","56.90","93.17","78.95","54.13","1036","910","53.24","652","555","54.02","90","69","56.60","13.80","87.57","411","349","54.08","325","277","53.99","57","49","53.77","17.54","82.31","625","561","52.70","327","278","54.05","33","20","62.26","10.09","92.81","854","774","52.46","471","403","53.89","9","6","60.00","1.91","98.51","8.48","92.60","1.011"
"2","Tampa Bay Lightning","43","2053.15","28","10","5","26","61","0.709","1853","1751","51.42","1435","1351","51.51","996","992","50.10","95","76","55.56","86.14","75.18","53.40","1023","929","52.41","581","567","50.61","79","66","54.48","13.60","88.36","438","331","56.96","306","256","54.45","54","43","55.67","17.65","83.20","585","598","49.45","275","311","46.93","25","23","52.08","9.09","92.60","743","743","50.00","380","385","49.67","15","10","60.00","3.95","97.40","9.54","92.34","1.019"
"3","Seattle Kraken","42","2044.3167","13","25","4","12","30","0.357","1703","1740","49.46","1277","1306","49.44","919","950","49.17","74","106","41.11","69.73","73.96","48.53","793","828","48.92","486","497","49.44","58","88","39.73","11.93","82.29","316","313","50.24","236","240","49.58","37","55","40.22","15.68","77.08","477","515","48.08","250","257","49.31","21","33","38.89","8.40","87.16","801","802","49.97","411","411","50.00","16","18","47.06","3.89","95.62","8.05","88.84","0.969"
"4","Vegas Golden Knights","43","2108.2333","25","15","3","22","53","0.616","2107","1907","52.49","1575","1363","53.61","1163","1000","53.77","101","88","53.44","96.45","88.98","52.02","1020","996","50.60","613","562","52.17","88","76","53.66","14.36","86.48","432","425","50.41","318","296","51.79","61","56","52.14","19.18","81.08","588","571","50.73","295","266","52.58","27","20","57.45","9.15","92.48","918","772","54.32","497","390","56.03","13","11","54.17","2.62","97.18","8.68","91.20","0.999"
"5","Montreal Canadiens","41","1950.3833","8","26","7","7","23","0.280","1683","1933","46.54","1229","1489","45.22","917","1093","45.62","62","90","40.79","71.82","89.42","44.54","824","999","45.20","473","599","44.12","55","80","40.74","11.63","86.64","337","402","45.60","246","295","45.47","32","61","34.41","13.01","79.32","487","597","44.93","227","304","42.75","23","19","54.76","10.13","93.75","720","799","47.40","394","439","47.30","7","10","41.18","1.78","97.72","6.76","91.77","0.985"
"6","Toronto Maple Leafs","39","1920.6667","26","10","3","24","55","0.705","1912","1702","52.91","1432","1327","51.90","1052","961","52.26","85","76","52.80","92.22","75.13","55.11","1090","861","55.87","668","524","56.04","75","70","51.72","11.23","86.64","421","353","54.39","323","252","56.17","50","49","50.51","15.48","80.56","669","508","56.84","345","272","55.92","25","21","54.35","7.25","92.28","736","738","49.93","349","381","47.81","10","6","62.50","2.87","98.43","8.08","92.09","1.002"
"7","New York Rangers","43","2090.25","28","11","4","25","60","0.698","1641","2073","44.18","1242","1538","44.68","893","1084","45.17","78","78","50.00","74.6","93.66","44.33","808","1072","42.98","477","592","44.62","65","69","48.51","13.63","88.34","357","432","45.25","257","306","45.65","43","51","45.74","16.73","83.33","451","640","41.34","220","286","43.48","22","18","55.00","10.00","93.71","721","891","44.73","368","451","44.93","13","9","59.09","3.53","98.00","8.73","92.80","1.015"
"8","Washington Capitals","44","2152.4833","23","12","9","21","55","0.625","2007","1858","51.93","1525","1379","52.51","1091","992","52.38","99","77","56.25","88.83","82.73","51.78","1018","965","51.34","604","561","51.85","86","61","58.50","14.24","89.13","382","381","50.07","268","261","50.66","50","42","54.35","18.66","83.91","636","584","52.13","336","300","52.83","36","19","65.45","10.71","93.67","862","761","53.11","440","392","52.88","13","16","44.83","2.95","95.92","9.07","92.24","1.013"
"9","Chicago Blackhawks","43","2068.5167","16","20","7","13","39","0.453","1741","1985","46.73","1261","1430","46.86","926","1049","46.89","63","88","41.72","70.38","83.52","45.73","811","970","45.54","476","584","44.91","55","75","42.31","11.55","87.16","303","330","47.87","222","266","45.49","33","48","40.74","14.86","81.95","508","640","44.25","254","318","44.41","22","27","44.90","8.66","91.51","820","893","47.87","418","434","49.06","8","13","38.10","1.91","97.00","6.80","91.61","0.984"
"10","Colorado Avalanche","41","1915.9","30","8","3","27","63","0.768","1928","1690","53.29","1393","1278","52.15","1073","955","52.91","103","74","58.19","80.26","71.8","52.78","935","795","54.05","564","487","53.66","83","61","57.64","14.72","87.47","358","324","52.49","280","239","53.95","56","35","61.54","20.00","85.36","577","471","55.06","284","248","53.38","27","26","50.94","9.51","89.52","864","757","53.30","452","420","51.83","20","13","60.61","4.42","96.90","9.60","92.25","1.019"
