"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","8","377.6167","2","6","0","2","4","0.250","316","372","45.93","219","267","45.06","148","196","43.02","11","18","37.93","13.31","15.82","45.69","156","193","44.70","87","109","44.39","7","16","30.43","8.05","85.32","66","66","50.00","46","52","46.94","1","10","9.09","2.17","80.77","90","127","41.47","41","57","41.84","6","6","50.00","14.63","89.47","138","157","46.78","55","75","42.31","4","2","66.67","7.27","97.33","7.43","90.82","0.982"
"2","Nashville Predators","7","307.4833","2","4","1","2","5","0.357","312","284","52.35","223","208","51.74","147","149","49.66","12","14","46.15","13.28","13.02","50.50","147","144","50.52","75","80","48.39","11","12","47.83","14.67","85.00","57","54","51.35","37","36","50.68","6","5","54.55","16.22","86.11","90","90","50.00","38","44","46.34","5","7","41.67","13.16","84.09","150","117","56.18","66","61","51.97","1","2","33.33","1.52","96.72","8.16","90.60","0.988"
"3","Tampa Bay Lightning","6","273.5667","3","3","0","3","6","0.500","257","256","50.10","198","193","50.64","146","142","50.69","11","13","45.83","12.54","13.11","48.88","155","147","51.32","88","78","53.01","9","13","40.91","10.23","83.33","64","57","52.89","45","38","54.22","7","6","53.85","15.56","84.21","91","90","50.28","43","40","51.81","2","7","22.22","4.65","82.50","88","95","48.09","53","61","46.49","2","0","100.00","3.77","100.00","7.53","90.85","0.984"
"4","New York Rangers","6","286.6833","3","2","1","3","7","0.583","284","234","54.83","212","162","56.68","151","117","56.34","12","14","46.15","13.37","11.32","54.15","157","133","54.14","85","72","54.14","10","11","47.62","11.76","84.72","64","59","52.03","46","46","50.00","7","7","50.00","15.22","84.78","93","74","55.69","39","26","60.00","3","4","42.86","7.69","84.62","112","84","57.14","63","38","62.38","2","3","40.00","3.17","92.11","7.95","88.03","0.960"
"5","Vegas Golden Knights","6","284.7667","4","2","0","4","8","0.667","285","292","49.39","216","208","50.94","160","145","52.46","13","8","61.90","13.81","10.51","56.79","162","140","53.64","92","74","55.42","10","8","55.56","10.87","89.19","69","48","58.97","51","31","62.20","4","7","36.36","7.84","77.42","93","92","50.27","41","43","48.81","6","1","85.71","14.63","97.67","100","127","44.05","57","64","47.11","3","0","100.00","5.26","100.00","8.13","94.48","1.026"
"6","Los Angeles Kings","7","305.6667","3","4","0","2","6","0.429","285","314","47.58","217","227","48.87","157","178","46.87","16","20","44.44","12.76","13.79","48.06","148","167","46.98","86","97","46.99","14","18","43.75","16.28","81.44","57","63","47.50","42","48","46.67","8","10","44.44","19.05","79.17","91","104","46.67","44","49","47.31","6","8","42.86","13.64","83.67","118","109","51.98","62","64","49.21","2","2","50.00","3.23","96.88","10.19","88.76","0.990"
"7","Boston Bruins","6","272.4833","5","1","0","4","10","0.833","289","236","55.05","212","177","54.50","161","131","55.14","18","13","58.06","14.01","9.24","60.27","151","113","57.20","93","66","58.49","17","12","58.62","18.28","81.82","67","38","63.81","54","27","66.67","12","4","75.00","22.22","85.19","84","75","52.83","39","39","50.00","5","8","38.46","12.82","79.49","119","102","53.85","57","52","52.29","1","1","50.00","1.75","98.08","11.18","90.08","1.013"
"8","Washington Capitals","6","288.3333","3","3","0","3","6","0.500","272","274","49.82","193","203","48.74","131","147","47.12","14","13","51.85","10.28","11.85","46.45","124","137","47.51","62","77","44.60","14","13","51.85","22.58","83.12","51","50","50.50","29","37","43.94","5","9","35.71","17.24","75.68","73","87","45.63","33","40","45.21","9","4","69.23","27.27","90.00","115","111","50.88","52","60","46.43","0","0","-","0.00","100.00","10.69","91.16","1.018"
"9","Columbus Blue Jackets","7","354.0667","3","4","0","3","6","0.429","312","384","44.83","234","281","45.44","178","198","47.34","19","23","45.24","14.42","16.77","46.22","153","183","45.54","99","99","50.00","14","17","45.16","14.14","82.83","57","68","45.60","42","50","45.65","9","11","45.00","21.43","78.00","96","115","45.50","57","49","53.77","5","6","45.45","8.77","87.76","130","174","42.76","70","92","43.21","5","6","45.45","7.14","93.48","10.67","88.38","0.991"
"10","Carolina Hurricanes","5","231.1167","3","1","1","3","7","0.700","290","165","63.74","207","126","62.16","141","99","58.75","13","5","72.22","12.66","7.76","62.00","142","82","63.39","73","57","56.15","11","2","84.62","15.07","96.49","58","31","65.17","38","22","63.33","8","1","88.89","21.05","95.45","84","51","62.22","35","35","50.00","3","1","75.00","8.57","97.14","120","61","66.30","58","31","65.17","2","3","40.00","3.45","90.32","9.22","94.95","1.042"
"11","Toronto Maple Leafs","6","272.2333","4","2","0","4","8","0.667","282","238","54.23","203","173","53.99","149","121","55.19","9","10","47.37","13.05","11.21","53.79","159","135","54.08","82","74","52.56","8","10","44.44","9.76","86.49","64","61","51.20","40","43","48.19","8","6","57.14","20.00","86.05","95","74","56.21","42","31","57.53","0","4","0.00","0.00","87.10","107","90","54.31","61","42","59.22","1","0","100.00","1.64","100.00","6.04","91.74","0.978"
"12","Montreal Canadiens","6","291.3167","3","3","0","3","6","0.500","258","266","49.24","181","182","49.86","137","134","50.55","12","12","50.00","10.34","13","44.31","124","157","44.13","64","79","44.76","11","10","52.38","17.19","87.34","36","63","36.36","24","43","35.82","7","9","43.75","29.17","79.07","88","94","48.35","40","36","52.63","4","1","80.00","10.00","97.22","107","93","53.50","65","51","56.03","1","2","33.33","1.54","96.08","8.76","91.04","0.998"
"13","Chicago Blackhawks","5","238.1667","3","2","0","3","6","0.600","186","236","44.08","132","166","44.30","93","119","43.87","6","10","37.50","7.9","9.04","46.66","94","106","47.00","55","54","50.46","6","8","42.86","10.91","85.19","35","33","51.47","23","22","51.11","3","4","42.86","13.04","81.82","59","73","44.70","32","32","50.00","3","4","42.86","9.38","87.50","74","111","40.00","33","57","36.67","0","2","0.00","0.00","96.49","6.45","91.60","0.980"
"14","Colorado Avalanche","6","280.5833","3","2","1","3","7","0.583","289","245","54.12","199","183","52.09","147","137","51.76","9","6","60.00","10.71","11.54","48.13","137","124","52.49","73","76","48.99","9","5","64.29","12.33","93.42","49","49","50.00","33","37","47.14","7","5","58.33","21.21","86.49","88","75","53.99","40","39","50.63","2","0","100.00","5.00","100.00","123","100","55.16","63","51","55.26","0","1","0.00","0.00","98.04","6.12","95.62","1.017"
"15","Seattle Kraken","7","334.2167","2","3","2","2","6","0.429","327","278","54.05","254","209","54.86","188","151","55.46","13","14","48.15","16.55","12.99","56.03","171","170","50.15","110","93","54.19","12","13","48.00","10.91","86.02","64","66","49.23","48","43","52.75","8","8","50.00","16.67","81.40","107","104","50.71","62","50","55.36","4","5","44.44","6.45","90.00","129","95","57.59","69","51","57.50","1","1","50.00","1.45","98.04","6.91","90.73","0.976"
"16","Anaheim Ducks","6","279.75","1","4","1","1","3","0.250","227","303","42.83","161","245","39.66","120","187","39.09","11","18","37.93","10.53","16.02","39.67","121","165","42.31","65","108","37.57","9","14","39.13","13.85","87.04","47","78","37.60","31","62","33.33","4","11","26.67","12.90","82.26","74","87","45.96","34","46","42.50","5","3","62.50","14.71","93.48","83","120","40.89","43","70","38.05","2","4","33.33","4.65","94.29","9.17","90.37","0.995"
"17","Vancouver Canucks","6","288.1667","0","4","2","0","2","0.167","269","260","50.85","194","192","50.26","144","142","50.35","12","14","46.15","11.69","13.16","47.04","122","135","47.47","67","84","44.37","10","14","41.67","14.93","83.33","49","60","44.95","36","46","43.90","8","9","47.06","22.22","80.43","73","75","49.32","31","38","44.93","2","5","28.57","6.45","86.84","125","99","55.80","70","48","59.32","2","0","100.00","2.86","100.00","8.33","90.14","0.985"
"18","Edmonton Oilers","5","233.1833","2","3","0","2","4","0.400","227","220","50.78","157","171","47.87","118","119","49.79","5","9","35.71","10.86","11","49.68","121","106","53.30","71","57","55.47","4","6","40.00","5.63","89.47","48","41","53.93","32","23","58.18","4","5","44.44","12.50","78.26","73","65","52.90","39","34","53.42","0","1","0.00","0.00","97.06","95","97","49.48","42","55","43.30","1","3","25.00","2.38","94.55","4.24","92.44","0.967"
"19","Arizona Coyotes","5","224.8167","1","4","0","1","2","0.200","156","236","39.80","109","177","38.11","85","143","37.28","5","18","21.74","5.77","12.64","31.35","74","144","33.94","45","87","34.09","3","17","15.00","6.67","80.46","25","64","28.09","19","49","27.94","2","13","13.33","10.53","73.47","49","80","37.98","26","38","40.63","1","4","20.00","3.85","89.47","68","82","45.33","33","53","38.37","2","1","66.67","6.06","98.11","5.88","87.41","0.933"
"20","Pittsburgh Penguins","5","237.5167","4","0","1","4","9","0.900","247","231","51.67","196","158","55.37","153","123","55.43","19","4","82.61","13.9","8.45","62.18","142","111","56.13","92","69","57.14","14","4","77.78","15.22","94.20","58","32","64.44","46","25","64.79","12","4","75.00","26.09","84.00","84","79","51.53","46","44","51.11","2","0","100.00","4.35","100.00","89","104","46.11","56","48","53.85","5","0","100.00","8.93","100.00","12.42","96.75","1.092"
"21","New Jersey Devils","5","230.0667","3","2","0","3","6","0.600","291","162","64.24","214","112","65.64","160","73","68.67","11","10","52.38","14.79","6.3","70.11","175","85","67.31","96","37","72.18","9","6","60.00","9.38","83.78","69","22","75.82","53","13","80.30","8","4","66.67","15.09","69.23","106","63","62.72","43","24","64.18","1","2","33.33","2.33","91.67","100","64","60.98","51","31","62.20","2","4","33.33","3.92","87.10","6.88","86.30","0.932"
