"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","14","685.9833","5","5","4","4","14","0.500","657","615","51.65","510","456","52.80","381","358","51.56","31","30","50.82","29.33","25.6","53.40","323","319","50.31","206","203","50.37","30","28","51.72","14.56","86.21","135","117","53.57","111","94","54.15","19","17","52.78","17.12","81.91","188","202","48.21","95","109","46.57","11","11","50.00","11.58","89.91","301","264","53.27","159","141","53.00","1","2","33.33","0.63","98.58","8.14","91.62","0.998"
"2","Tampa Bay Lightning","14","657.9333","8","3","3","8","19","0.679","573","556","50.75","451","418","51.90","320","309","50.87","25","23","52.08","26.55","23.68","52.85","315","295","51.64","176","182","49.16","21","19","52.50","11.93","89.56","132","99","57.14","89","78","53.29","15","13","53.57","16.85","83.33","183","196","48.28","87","104","45.55","6","6","50.00","6.90","94.23","231","237","49.36","133","117","53.20","4","4","50.00","3.01","96.58","7.81","92.56","1.004"
"3","Seattle Kraken","15","727.5333","4","10","1","4","9","0.300","632","585","51.93","478","435","52.35","339","316","51.76","29","41","41.43","27.18","24.71","52.38","314","275","53.31","201","172","53.89","26","35","42.62","12.94","79.65","125","103","54.82","98","89","52.41","14","24","36.84","14.29","73.03","189","172","52.35","103","83","55.38","12","11","52.17","11.65","86.75","281","276","50.45","133","132","50.19","3","6","33.33","2.26","95.45","8.55","87.03","0.956"
"4","Vegas Golden Knights","15","733.5","9","6","0","8","18","0.600","718","753","48.81","528","545","49.21","390","406","48.99","33","34","49.25","31.89","37.47","45.98","337","411","45.05","204","245","45.43","29","31","48.33","14.22","87.35","148","168","46.84","107","124","46.32","20","25","44.44","18.69","79.84","189","243","43.75","97","121","44.50","9","6","60.00","9.28","95.04","322","288","52.79","163","146","52.75","4","3","57.14","2.45","97.95","8.46","91.63","1.001"
"5","Montreal Canadiens","17","796.85","4","11","2","4","10","0.294","733","697","51.26","518","524","49.71","395","382","50.84","23","32","41.82","30.88","29.07","51.52","372","348","51.67","211","200","51.34","19","27","41.30","9.00","86.50","147","136","51.94","108","94","53.47","10","21","32.26","9.26","77.66","225","212","51.49","103","106","49.28","9","6","60.00","8.74","94.34","306","290","51.34","168","161","51.06","4","5","44.44","2.38","96.89","5.82","91.62","0.974"
"6","Toronto Maple Leafs","16","790.3333","10","5","1","10","21","0.656","817","720","53.16","597","566","51.33","425","409","50.96","28","31","47.46","37.79","31.27","54.72","468","367","56.05","267","225","54.27","26","27","49.06","9.74","88.00","171","151","53.11","128","108","54.24","16","17","48.48","12.50","84.26","297","216","57.89","139","117","54.30","10","10","50.00","7.19","91.45","318","310","50.64","143","161","47.04","2","4","33.33","1.40","97.52","6.59","92.42","0.990"
"7","New York Rangers","15","717.4667","9","3","3","8","21","0.700","585","740","44.15","434","556","43.84","296","381","43.72","23","26","46.94","25.31","33.43","43.09","286","391","42.25","164","219","42.82","21","25","45.65","12.80","88.58","111","145","43.36","83","104","44.39","11","17","39.29","13.25","83.65","175","246","41.57","81","115","41.33","10","8","55.56","12.35","93.04","254","305","45.44","115","143","44.57","2","1","66.67","1.74","99.30","7.77","93.18","1.009"
"8","Washington Capitals","15","722.7167","9","2","4","9","22","0.733","646","622","50.95","507","443","53.37","364","318","53.37","40","23","63.49","29.22","25.57","53.33","330","313","51.32","197","172","53.39","34","15","69.39","17.26","91.28","133","118","52.99","92","83","52.57","17","12","58.62","18.48","85.54","197","195","50.26","105","89","54.12","17","3","85.00","16.19","96.63","277","258","51.78","149","136","52.28","6","8","42.86","4.03","94.12","10.99","92.77","1.038"
"9","Chicago Blackhawks","15","699.8333","4","9","2","3","10","0.333","556","698","44.34","399","512","43.80","291","378","43.50","16","41","28.07","21.63","30.36","41.61","276","360","43.40","156","212","42.39","15","37","28.85","9.62","82.55","101","122","45.29","75","104","41.90","11","25","30.56","14.67","75.96","175","238","42.37","81","108","42.86","4","12","25.00","4.94","88.89","243","294","45.25","126","155","44.84","1","4","20.00","0.79","97.42","5.50","89.15","0.947"
"10","Colorado Avalanche","12","558.8","6","5","1","5","13","0.542","532","512","50.96","378","375","50.20","293","294","49.91","25","26","49.02","22.67","20.35","52.70","285","231","55.23","178","141","55.80","19","22","46.34","10.67","84.40","104","83","55.61","84","67","55.63","11","10","52.38","13.10","85.07","181","148","55.02","94","74","55.95","8","12","40.00","8.51","83.78","212","234","47.53","103","131","44.02","6","4","60.00","5.83","96.95","8.53","91.16","0.997"
"11","Vancouver Canucks","16","740.15","5","9","2","4","12","0.375","680","657","50.86","488","498","49.49","362","382","48.66","25","27","48.08","26.64","31.63","45.71","318","358","47.04","180","233","43.58","20","24","45.45","11.11","89.70","117","149","43.98","82","125","39.61","13","14","48.15","15.85","88.80","201","209","49.02","98","108","47.57","7","10","41.18","7.14","90.74","318","259","55.11","168","135","55.45","5","3","62.50","2.98","97.78","6.91","92.93","0.998"
"12","Edmonton Oilers","14","676.8","11","3","0","10","22","0.786","625","612","50.53","455","480","48.66","346","366","48.60","34","33","50.75","27.75","28.73","49.13","316","324","49.38","187","215","46.52","30","26","53.57","16.04","87.91","133","146","47.67","106","113","48.40","22","17","56.41","20.75","84.96","183","178","50.69","81","102","44.26","8","9","47.06","9.88","91.18","269","241","52.75","147","131","52.88","4","6","40.00","2.72","95.42","9.83","90.98","1.008"
