"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","76","3734.3833","43","22","11","40","97","0.638","3621","3304","52.29","2798","2471","53.10","2083","1862","52.80","164","146","52.90","165.62","142.96","53.67","1826","1602","53.27","1150","1004","53.39","143","130","52.38","12.43","87.05","739","631","53.94","589","501","54.04","98","93","51.31","16.64","81.44","1087","971","52.82","561","503","52.73","45","37","54.88","8.02","92.64","1573","1478","51.56","839","769","52.18","21","16","56.76","2.50","97.92","7.87","92.16","1.000"
"2","Tampa Bay Lightning","74","3534.35","45","21","8","43","98","0.662","3185","3063","50.98","2456","2346","51.15","1724","1708","50.23","157","133","54.14","151.31","135.28","52.80","1764","1616","52.19","1015","966","51.24","136","116","53.97","13.40","87.99","742","607","55.00","519","450","53.56","89","84","51.45","17.15","81.33","1022","1009","50.32","496","516","49.01","47","32","59.49","9.48","93.80","1269","1298","49.44","656","676","49.25","20","17","54.05","3.05","97.49","9.11","92.21","1.013"
"3","Seattle Kraken","73","3565.9","23","44","6","21","52","0.356","3114","3074","50.32","2315","2339","49.74","1662","1677","49.78","133","164","44.78","128.02","137.1","48.29","1480","1507","49.55","880","873","50.20","108","140","43.55","12.27","83.96","576","610","48.57","428","442","49.20","67","94","41.61","15.65","78.73","904","897","50.19","452","431","51.19","41","46","47.13","9.07","89.33","1432","1374","51.03","732","723","50.31","25","24","51.02","3.42","96.68","8.00","90.22","0.982"
"4","Vegas Golden Knights","75","3701.3167","41","29","5","37","87","0.580","3699","3400","52.11","2777","2415","53.49","2043","1774","53.52","169","148","53.31","168.95","152.05","52.63","1830","1748","51.15","1102","996","52.53","146","124","54.07","13.25","87.55","772","718","51.81","562","512","52.33","100","83","54.64","17.79","83.79","1058","1030","50.67","540","484","52.73","46","41","52.87","8.52","91.53","1570","1381","53.20","837","678","55.25","22","23","48.89","2.63","96.61","8.27","91.66","0.999"
"5","Montreal Canadiens","75","3588.0333","20","44","11","17","51","0.340","3109","3521","46.89","2300","2674","46.24","1726","1976","46.62","131","175","42.81","138.37","166.8","45.34","1530","1865","45.07","879","1111","44.17","111","152","42.21","12.63","86.32","633","768","45.18","442","557","44.24","61","109","35.88","13.80","80.43","897","1097","44.98","437","554","44.10","50","43","53.76","11.44","92.24","1320","1412","48.32","751","774","49.25","20","22","47.62","2.66","97.16","7.59","91.14","0.987"
"6","Toronto Maple Leafs","74","3619.9833","48","20","6","46","102","0.689","3680","3179","53.65","2779","2443","53.22","2015","1802","52.79","190","166","53.37","172.44","140.34","55.13","2032","1589","56.12","1210","974","55.40","167","146","53.35","13.80","85.01","787","638","55.23","568","465","54.99","103","97","51.50","18.13","79.14","1245","951","56.69","642","509","55.78","64","49","56.64","9.97","90.37","1471","1375","51.69","736","728","50.27","22","20","52.38","2.99","97.25","9.43","90.79","1.002"
"7","New York Rangers","75","3693.9833","48","21","6","44","102","0.680","3040","3431","46.98","2300","2562","47.31","1669","1827","47.74","144","135","51.61","138.91","157.06","46.93","1516","1789","45.87","896","1007","47.08","122","118","50.83","13.62","88.28","656","729","47.36","485","518","48.35","83","82","50.30","17.11","84.17","860","1060","44.79","411","489","45.67","39","36","52.00","9.49","92.64","1337","1445","48.06","702","742","48.61","22","17","56.41","3.13","97.71","8.63","92.61","1.012"
"8","Washington Capitals","74","3587.0667","41","23","10","36","92","0.622","3281","3265","50.12","2514","2413","51.02","1789","1703","51.23","163","142","53.44","146.47","143.65","50.49","1648","1634","50.21","966","925","51.08","137","119","53.52","14.18","87.14","627","643","49.37","430","455","48.59","80","83","49.08","18.60","81.76","1021","991","50.75","536","470","53.28","57","36","61.29","10.63","92.34","1407","1392","50.27","736","706","51.04","26","23","53.06","3.53","96.74","9.11","91.66","1.008"
"9","Chicago Blackhawks","74","3615.7167","25","38","11","20","61","0.412","3036","3555","46.06","2206","2573","46.16","1642","1929","45.98","126","173","42.14","123.86","151.82","44.93","1432","1737","45.19","864","1041","45.35","109","148","42.41","12.62","85.78","529","614","46.28","399","472","45.81","63","92","40.65","15.79","80.51","903","1123","44.57","465","569","44.97","46","56","45.10","9.89","90.16","1399","1608","46.52","709","828","46.13","17","25","40.48","2.40","96.98","7.67","91.03","0.987"
"10","Colorado Avalanche","74","3531.6","54","14","6","50","114","0.770","3590","3214","52.76","2625","2439","51.84","2005","1835","52.21","178","129","57.98","150.49","138.7","52.04","1749","1508","53.70","1055","928","53.20","146","108","57.48","13.84","88.36","659","660","49.96","494","485","50.46","92","69","57.14","18.62","85.77","1090","848","56.24","561","443","55.88","54","39","58.06","9.63","91.20","1601","1458","52.34","852","823","50.87","32","20","61.54","3.76","97.57","8.88","92.97","1.018"
"11","Vancouver Canucks","75","3653.9333","37","28","10","34","84","0.560","3416","3455","49.72","2544","2554","49.90","1867","1871","49.95","138","126","52.27","144.99","152","48.82","1652","1765","48.35","955","1050","47.63","117","111","51.32","12.25","89.43","594","687","46.37","424","503","45.74","72","72","50.00","16.98","85.69","1058","1078","49.53","531","547","49.26","45","39","53.57","8.47","92.87","1503","1452","50.86","822","738","52.69","21","15","58.33","2.55","97.97","7.39","93.27","1.007"
"12","Edmonton Oilers","75","3644.5833","43","26","6","39","92","0.613","3583","3234","52.56","2659","2502","51.52","1955","1864","51.19","161","160","50.16","160.56","149.64","51.76","1694","1687","50.10","1008","1024","49.61","140","128","52.24","13.89","87.50","705","664","51.50","526","493","51.62","99","86","53.51","18.82","82.56","989","1023","49.16","482","531","47.58","41","42","49.40","8.51","92.09","1644","1333","55.22","877","744","54.10","21","31","40.38","2.39","95.83","8.24","91.42","0.997"
"13","Buffalo Sabres","76","3778.3167","27","38","11","24","65","0.428","3155","3439","47.85","2409","2740","46.79","1801","2035","46.95","145","184","44.07","133.24","161.1","45.27","1504","1706","46.85","908","1072","45.86","122","157","43.73","13.44","85.35","608","742","45.04","450","553","44.87","77","99","43.75","17.11","82.10","896","964","48.17","458","519","46.88","45","58","43.69","9.83","88.82","1447","1558","48.15","815","887","47.88","23","26","46.94","2.82","97.07","8.05","90.96","0.990"
"14","Ottawa Senators","74","3567.7333","28","40","6","27","62","0.419","3223","3470","48.15","2425","2591","48.35","1740","1884","48.01","129","157","45.10","138.15","153.73","47.33","1562","1722","47.56","893","1014","46.83","106","143","42.57","11.87","85.90","612","674","47.59","423","480","46.84","67","83","44.67","15.84","82.71","950","1048","47.55","470","534","46.81","39","60","39.39","8.30","88.76","1447","1509","48.95","761","771","49.67","23","14","62.16","3.02","98.18","7.41","91.67","0.991"
