"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","52","2572.0833","31","13","8","29","70","0.673","2480","2239","52.55","1915","1668","53.45","1435","1255","53.35","112","93","54.63","111.94","97.45","53.46","1239","1112","52.70","782","681","53.45","101","84","54.59","12.92","87.67","490","427","53.44","390","339","53.50","66","62","51.56","16.92","81.71","749","685","52.23","392","342","53.41","35","22","61.40","8.93","93.57","1090","979","52.68","589","509","53.64","11","9","55.00","1.87","98.23","7.80","92.59","1.004"
"2","Tampa Bay Lightning","50","2401.7","33","11","6","31","72","0.720","2153","2055","51.16","1668","1570","51.51","1163","1152","50.24","113","87","56.50","100.7","87.72","53.44","1191","1082","52.40","678","656","50.82","94","76","55.29","13.86","88.41","519","391","57.03","361","299","54.70","62","52","54.39","17.17","82.61","672","691","49.30","317","357","47.03","32","24","57.14","10.09","93.28","859","878","49.45","448","453","49.72","18","11","62.07","4.02","97.57","9.72","92.45","1.022"
"3","Seattle Kraken","53","2595.0667","16","33","4","15","36","0.340","2209","2232","49.74","1635","1677","49.37","1163","1220","48.80","93","129","41.89","88.29","96.9","47.68","1030","1071","49.02","606","626","49.19","73","109","40.11","12.05","82.59","395","421","48.41","287","321","47.20","45","69","39.47","15.68","78.50","635","650","49.42","319","305","51.12","28","40","41.18","8.78","86.89","1037","1021","50.39","526","533","49.67","20","20","50.00","3.80","96.25","8.00","89.43","0.974"
"4","Vegas Golden Knights","51","2506.4167","29","18","4","25","62","0.608","2458","2311","51.54","1834","1636","52.85","1341","1194","52.90","114","101","53.02","113.32","105.77","51.72","1228","1215","50.27","721","672","51.76","97","86","53.01","13.45","87.20","504","511","49.66","363","357","50.42","65","64","50.39","17.91","82.07","724","704","50.70","358","315","53.19","32","22","59.26","8.94","93.02","1040","927","52.87","555","460","54.68","16","14","53.33","2.88","96.96","8.50","91.54","1.000"
"5","Montreal Canadiens","52","2486.2","12","33","7","10","31","0.298","2154","2420","47.09","1588","1861","46.04","1195","1377","46.46","83","123","40.29","93.25","113.03","45.20","1053","1252","45.68","611","757","44.66","71","107","39.89","11.62","85.87","432","509","45.91","315","372","45.85","43","77","35.83","13.65","79.30","621","743","45.53","296","385","43.47","28","30","48.28","9.46","92.21","906","1001","47.51","511","552","48.07","12","16","42.86","2.35","97.10","6.95","91.07","0.980"
"6","Toronto Maple Leafs","50","2472.15","32","14","4","30","68","0.680","2488","2186","53.23","1869","1695","52.44","1379","1243","52.59","117","107","52.23","115.66","97.62","54.23","1372","1089","55.75","842","674","55.54","103","98","51.24","12.23","85.46","519","439","54.18","392","322","54.90","65","65","50.00","16.58","79.81","853","650","56.75","450","352","56.11","38","33","53.52","8.44","90.63","1003","950","51.36","492","495","49.85","13","9","59.09","2.64","98.18","8.48","91.39","0.999"
"7","New York Rangers","50","2444.3833","32","13","5","28","69","0.690","1959","2411","44.83","1480","1784","45.34","1077","1266","45.97","89","89","50.00","90.68","106.92","45.89","964","1238","43.78","572","684","45.54","74","77","49.01","12.94","88.74","431","494","46.59","316","353","47.23","51","55","48.11","16.14","84.42","533","744","41.74","256","331","43.61","23","22","51.11","8.98","93.35","865","1039","45.43","447","528","45.85","15","12","55.56","3.36","97.73","8.26","92.97","1.012"
"8","Washington Capitals","52","2538.6","28","15","9","26","65","0.625","2349","2249","51.09","1777","1673","51.51","1272","1197","51.52","117","89","56.80","103.39","98.59","51.19","1185","1133","51.12","700","657","51.58","100","73","57.80","14.29","88.89","445","444","50.06","315","309","50.48","60","50","54.55","19.05","83.82","740","689","51.78","385","348","52.52","40","23","63.49","10.39","93.39","1012","957","51.40","517","490","51.34","17","16","51.52","3.29","96.73","9.20","92.56","1.018"
"9","Chicago Blackhawks","52","2519.35","18","26","8","15","44","0.423","2126","2433","46.63","1535","1739","46.88","1131","1281","46.89","76","108","41.30","85.36","100.44","45.94","993","1181","45.68","588","700","45.65","64","92","41.03","10.88","86.86","374","388","49.08","275","307","47.25","39","57","40.63","14.18","81.43","619","793","43.84","313","393","44.33","25","35","41.67","7.99","91.09","997","1111","47.30","502","542","48.08","12","16","42.86","2.39","97.05","6.72","91.57","0.983"
"10","Colorado Avalanche","51","2396.8","37","10","4","34","78","0.765","2431","2115","53.48","1748","1592","52.34","1340","1195","52.86","123","90","57.75","100.97","90.78","52.66","1174","997","54.08","707","609","53.72","101","75","57.39","14.29","87.68","459","425","51.92","350","314","52.71","68","45","60.18","19.43","85.67","715","572","55.56","357","295","54.75","33","30","52.38","9.24","89.83","1094","948","53.57","566","530","51.64","22","15","59.46","3.89","97.17","9.18","92.47","1.016"
"11","Vancouver Canucks","52","2503.1167","24","22","6","21","54","0.519","2352","2350","50.02","1736","1720","50.23","1285","1259","50.51","86","81","51.50","98.17","100.44","49.43","1132","1165","49.28","659","692","48.78","70","70","50.00","10.62","89.88","403","448","47.36","294","338","46.52","43","48","47.25","14.63","85.80","729","717","50.41","365","354","50.76","27","22","55.10","7.40","93.79","1041","1024","50.41","563","515","52.23","16","11","59.26","2.84","97.86","6.69","93.57","1.003"
"12","Edmonton Oilers","51","2488.3","28","20","3","25","59","0.578","2444","2158","53.11","1799","1675","51.78","1319","1261","51.12","107","112","48.86","106.94","98.39","52.08","1168","1133","50.76","682","703","49.24","95","86","52.49","13.93","87.77","466","457","50.49","352","339","50.94","66","56","54.10","18.75","83.48","702","676","50.94","330","364","47.55","29","30","49.15","8.79","91.76","1118","881","55.93","586","497","54.11","12","25","32.43","2.05","94.97","8.11","91.12","0.992"
"13","Buffalo Sabres","52","2570.5","16","28","8","14","40","0.385","2155","2411","47.20","1632","1913","46.04","1225","1444","45.90","96","124","43.64","88.9","110.6","44.56","1002","1178","45.96","596","751","44.25","82","104","44.09","13.76","86.15","405","504","44.55","293","387","43.09","54","66","45.00","18.43","82.95","597","674","46.97","303","364","45.43","28","38","42.42","9.24","89.56","1018","1101","48.04","577","638","47.49","14","19","42.42","2.43","97.02","7.84","91.41","0.992"
"14","Ottawa Senators","50","2396.95","19","26","5","18","43","0.430","2142","2429","46.86","1630","1806","47.44","1167","1295","47.40","94","102","47.96","92.05","103.94","46.97","1037","1190","46.56","598","686","46.57","75","93","44.64","12.54","86.44","404","470","46.22","288","334","46.30","48","56","46.15","16.67","83.23","633","720","46.78","310","352","46.83","27","37","42.19","8.71","89.49","961","1067","47.39","505","540","48.33","19","9","67.86","3.76","98.33","8.05","92.12","1.002"
"15","Detroit Red Wings","52","2520.4","23","23","6","20","52","0.500","2093","2402","46.56","1581","1819","46.50","1196","1349","46.99","99","114","46.48","98.83","108.23","47.73","1056","1244","45.91","639","740","46.34","86","91","48.59","13.46","87.70","430","524","45.07","323","369","46.68","57","57","50.00","17.65","84.55","626","720","46.51","316","371","46.00","29","34","46.03","9.18","90.84","884","1020","46.43","498","564","46.89","13","22","37.14","2.61","96.10","8.28","91.55","0.998"
"16","Florida Panthers","51","2439.6167","35","11","5","33","75","0.735","2663","2092","56.00","1994","1579","55.81","1508","1226","55.16","143","95","60.08","123.83","99.89","55.35","1388","1074","56.38","882","691","56.07","127","76","62.56","14.40","89.00","556","474","53.98","430","366","54.02","84","51","62.22","19.53","86.07","832","600","58.10","452","325","58.17","43","25","63.24","9.51","92.31","1113","875","55.99","563","467","54.66","15","19","44.12","2.66","95.93","9.48","92.25","1.017"
"17","Dallas Stars","50","2420.8167","28","20","2","25","58","0.580","2189","2268","49.11","1632","1664","49.51","1168","1216","48.99","87","94","48.07","95.96","93.95","50.53","1098","1052","51.07","640","648","49.69","80","84","48.78","12.50","87.04","468","417","52.88","334","306","52.19","62","53","53.91","18.56","82.68","630","635","49.80","306","342","47.22","18","31","36.73","5.88","90.94","928","1010","47.88","453","501","47.48","6","10","37.50","1.32","98.00","7.45","92.27","0.997"
"18","New York Islanders","46","2277.8","19","20","7","18","45","0.489","1899","2164","46.74","1427","1591","47.28","1049","1148","47.75","79","85","48.17","90.07","90.45","49.89","1000","1113","47.33","593","641","48.06","65","68","48.87","10.96","89.39","405","405","50.00","307","310","49.76","46","46","50.00","14.98","85.16","595","708","45.66","286","331","46.35","19","22","46.34","6.64","93.35","794","949","45.55","412","468","46.82","12","17","41.38","2.91","96.37","7.53","92.60","1.001"
"19","Carolina Hurricanes","50","2353.45","35","11","4","34","74","0.740","2443","2046","54.42","1837","1586","53.67","1295","1133","53.34","125","86","59.24","116.65","103.79","52.92","1173","1032","53.20","656","621","51.37","105","76","58.01","16.01","87.76","521","459","53.16","352","335","51.24","73","57","56.15","20.74","82.99","652","573","53.22","304","286","51.53","32","19","62.75","10.53","93.36","1087","843","56.32","588","455","56.38","20","10","66.67","3.40","97.80","9.65","92.41","1.021"
"20","Arizona Coyotes","51","2463.1333","13","34","4","12","30","0.294","1930","2357","45.02","1468","1793","45.02","1029","1343","43.38","87","126","40.85","83.33","106.15","43.98","909","1150","44.15","551","721","43.32","73","105","41.01","13.25","85.44","386","488","44.16","282","374","42.99","50","64","43.86","17.73","82.89","523","662","44.14","269","347","43.67","23","41","35.94","8.55","88.18","885","1057","45.57","438","569","43.50","14","20","41.18","3.20","96.49","8.45","90.62","0.991"
"21","Columbus Blue Jackets","50","2471.9167","26","23","1","23","53","0.530","2265","2459","47.95","1699","1911","47.06","1217","1437","45.86","115","137","45.63","97.2","114.22","45.97","1071","1260","45.95","625","807","43.65","94","110","46.08","15.04","86.37","395","511","43.60","296","390","43.15","59","66","47.20","19.93","83.08","676","749","47.44","329","417","44.10","35","44","44.30","10.64","89.45","1045","1074","49.32","529","581","47.66","21","27","43.75","3.97","95.35","9.45","90.47","0.999"
