"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","53","2617.5333","31","14","8","29","70","0.660","2534","2280","52.64","1958","1701","53.51","1470","1285","53.36","112","97","53.59","114.05","99.36","53.44","1260","1134","52.63","795","697","53.28","101","88","53.44","12.70","87.37","497","438","53.16","396","350","53.08","66","66","50.00","16.67","81.14","763","696","52.30","399","347","53.49","35","22","61.40","8.77","93.66","1119","994","52.96","607","520","53.86","11","9","55.00","1.81","98.27","7.62","92.45","1.001"
"2","Tampa Bay Lightning","50","2401.7","33","11","6","31","72","0.720","2153","2055","51.16","1668","1570","51.51","1163","1152","50.24","113","87","56.50","100.7","87.72","53.44","1191","1082","52.40","678","656","50.82","94","76","55.29","13.86","88.41","519","391","57.03","361","299","54.70","62","52","54.39","17.17","82.61","672","691","49.30","317","357","47.03","32","24","57.14","10.09","93.28","859","878","49.45","448","453","49.72","18","11","62.07","4.02","97.57","9.72","92.45","1.022"
"3","Seattle Kraken","54","2632.2","16","33","5","15","37","0.343","2245","2278","49.64","1664","1717","49.22","1183","1246","48.70","94","131","41.78","89.81","98.47","47.70","1048","1090","49.02","618","638","49.20","74","110","40.22","11.97","82.76","405","428","48.62","295","327","47.43","46","70","39.66","15.59","78.59","643","662","49.27","323","311","50.95","28","40","41.18","8.67","87.14","1051","1045","50.14","533","545","49.44","20","21","48.78","3.75","96.15","7.95","89.49","0.974"
"4","Vegas Golden Knights","52","2555.7333","29","19","4","25","62","0.596","2527","2356","51.75","1889","1669","53.09","1377","1221","53.00","115","103","52.75","116.87","107.89","52.00","1267","1238","50.58","743","688","51.92","98","87","52.97","13.19","87.35","525","520","50.24","374","364","50.68","66","65","50.38","17.65","82.14","742","718","50.82","369","324","53.25","32","22","59.26","8.67","93.21","1066","946","52.98","567","470","54.68","16","15","51.61","2.82","96.81","8.35","91.56","0.999"
"5","Montreal Canadiens","52","2486.2","12","33","7","10","31","0.298","2154","2420","47.09","1588","1861","46.04","1195","1377","46.46","83","123","40.29","93.25","113.03","45.20","1053","1252","45.68","611","757","44.66","71","107","39.89","11.62","85.87","432","509","45.91","315","372","45.85","43","77","35.83","13.65","79.30","621","743","45.53","296","385","43.47","28","30","48.28","9.46","92.21","906","1001","47.51","511","552","48.07","12","16","42.86","2.35","97.10","6.95","91.07","0.980"
"6","Toronto Maple Leafs","51","2518.1","33","14","4","31","70","0.686","2528","2227","53.17","1899","1723","52.43","1399","1264","52.53","119","108","52.42","116.87","98.68","54.22","1388","1110","55.56","849","683","55.42","105","99","51.47","12.37","85.51","522","444","54.04","394","327","54.65","66","65","50.38","16.75","80.12","866","666","56.53","455","356","56.10","39","34","53.42","8.57","90.45","1023","968","51.38","503","506","49.85","13","9","59.09","2.58","98.22","8.51","91.46","1.000"
"7","New York Rangers","51","2493.2667","33","13","5","29","71","0.696","1991","2456","44.77","1503","1822","45.20","1096","1297","45.80","93","90","50.82","92.33","109.02","45.85","983","1262","43.79","583","701","45.40","77","78","49.68","13.21","88.87","441","506","46.57","324","363","47.16","54","56","49.09","16.67","84.57","542","756","41.76","259","338","43.38","23","22","51.11","8.88","93.49","877","1055","45.39","455","538","45.82","16","12","57.14","3.52","97.77","8.49","93.06","1.015"
"8","Washington Capitals","53","2587.4833","28","16","9","26","65","0.613","2394","2281","51.21","1815","1696","51.69","1303","1216","51.73","118","93","55.92","105.49","100.24","51.28","1209","1152","51.21","717","668","51.77","101","76","57.06","14.09","88.62","457","454","50.16","325","317","50.62","61","53","53.51","18.77","83.28","752","698","51.86","392","351","52.76","40","23","63.49","10.20","93.45","1028","969","51.48","527","498","51.41","17","17","50.00","3.23","96.59","9.06","92.35","1.014"
"9","Chicago Blackhawks","53","2569.5667","19","26","8","16","46","0.434","2169","2491","46.55","1568","1780","46.83","1158","1315","46.83","79","113","41.15","87.35","103.26","45.83","1013","1208","45.61","600","715","45.63","67","96","41.10","11.17","86.57","383","400","48.91","281","317","46.99","41","60","40.59","14.59","81.07","630","808","43.81","319","398","44.49","26","36","41.94","8.15","90.95","1020","1140","47.22","517","560","48.00","12","17","41.38","2.32","96.96","6.82","91.41","0.982"
"10","Colorado Avalanche","52","2445.1333","38","10","4","35","80","0.769","2496","2150","53.72","1793","1619","52.55","1374","1217","53.03","129","92","58.37","103.64","92.35","52.88","1208","1011","54.44","730","620","54.07","106","77","57.92","14.52","87.58","475","433","52.31","363","322","52.99","72","47","60.50","19.83","85.40","733","578","55.91","367","298","55.19","34","30","53.13","9.26","89.93","1121","966","53.71","576","540","51.61","23","15","60.53","3.99","97.22","9.39","92.44","1.018"
"11","Vancouver Canucks","53","2550.4","25","22","6","22","56","0.528","2394","2413","49.80","1767","1759","50.11","1309","1286","50.44","88","82","51.76","99.68","102.85","49.22","1153","1199","49.02","672","712","48.55","72","71","50.35","10.71","90.03","409","458","47.17","299","345","46.43","45","49","47.87","15.05","85.80","744","741","50.10","373","367","50.41","27","22","55.10","7.24","94.01","1061","1050","50.26","574","522","52.37","16","11","59.26","2.79","97.89","6.72","93.62","1.003"
"12","Edmonton Oilers","51","2488.3","28","20","3","25","59","0.578","2444","2158","53.11","1799","1675","51.78","1319","1261","51.12","107","112","48.86","106.94","98.39","52.08","1168","1133","50.76","682","703","49.24","95","86","52.49","13.93","87.77","466","457","50.49","352","339","50.94","66","56","54.10","18.75","83.48","702","676","50.94","330","364","47.55","29","30","49.15","8.79","91.76","1118","881","55.93","586","497","54.11","12","25","32.43","2.05","94.97","8.11","91.12","0.992"
"13","Buffalo Sabres","53","2614.4667","16","29","8","14","40","0.377","2203","2442","47.43","1669","1936","46.30","1256","1458","46.28","98","127","43.56","91.37","112.55","44.81","1033","1199","46.28","614","761","44.65","84","107","43.98","13.68","85.94","418","512","44.95","303","393","43.53","56","68","45.16","18.48","82.70","615","687","47.24","311","368","45.80","28","39","41.79","9.00","89.40","1033","1111","48.18","588","642","47.80","14","19","42.42","2.38","97.04","7.80","91.29","0.991"
"14","Ottawa Senators","50","2396.95","19","26","5","18","43","0.430","2142","2429","46.86","1630","1806","47.44","1167","1295","47.40","94","102","47.96","92.05","103.94","46.97","1037","1190","46.56","598","686","46.57","75","93","44.64","12.54","86.44","404","470","46.22","288","334","46.30","48","56","46.15","16.67","83.23","633","720","46.78","310","352","46.83","27","37","42.19","8.71","89.49","961","1067","47.39","505","540","48.33","19","9","67.86","3.76","98.33","8.05","92.12","1.002"
"15","Detroit Red Wings","52","2520.4","23","23","6","20","52","0.500","2093","2402","46.56","1581","1819","46.50","1196","1349","46.99","99","114","46.48","98.83","108.23","47.73","1056","1244","45.91","639","740","46.34","86","91","48.59","13.46","87.70","430","524","45.07","323","369","46.68","57","57","50.00","17.65","84.55","626","720","46.51","316","371","46.00","29","34","46.03","9.18","90.84","884","1020","46.43","498","564","46.89","13","22","37.14","2.61","96.10","8.28","91.55","0.998"
"16","Florida Panthers","52","2483.8833","35","12","5","33","75","0.721","2708","2125","56.03","2027","1609","55.75","1536","1249","55.15","145","100","59.18","125.83","102.18","55.19","1414","1092","56.42","898","706","55.99","129","81","61.43","14.37","88.53","568","484","53.99","440","374","54.05","85","53","61.59","19.32","85.83","846","608","58.18","458","332","57.97","44","28","61.11","9.61","91.57","1129","888","55.97","572","475","54.63","15","19","44.12","2.62","96.00","9.44","91.99","1.014"
"17","Dallas Stars","51","2464.8167","28","20","3","25","59","0.578","2230","2293","49.30","1664","1682","49.73","1189","1230","49.15","88","95","48.09","97.82","94.68","50.81","1121","1059","51.42","654","654","50.00","81","85","48.80","12.39","87.00","475","420","53.07","340","309","52.39","62","54","53.45","18.24","82.52","646","639","50.27","314","345","47.65","19","31","38.00","6.05","91.01","944","1024","47.97","460","508","47.52","6","10","37.50","1.30","98.03","7.40","92.28","0.997"
"18","New York Islanders","47","2329.9667","19","20","8","18","46","0.489","1963","2205","47.10","1475","1623","47.61","1086","1172","48.10","82","86","48.81","92.35","91.96","50.11","1027","1137","47.46","609","654","48.22","67","68","49.63","11.00","89.60","415","413","50.12","315","316","49.92","48","46","51.06","15.24","85.44","612","724","45.81","294","338","46.52","19","22","46.34","6.46","93.49","822","962","46.08","428","476","47.35","13","17","43.33","3.04","96.43","7.55","92.66","1.002"
"19","Carolina Hurricanes","51","2399.4","36","11","4","35","76","0.745","2502","2077","54.64","1890","1613","53.95","1338","1152","53.73","128","86","59.81","120.98","105.66","53.38","1201","1051","53.33","677","632","51.72","107","76","58.47","15.81","87.97","536","467","53.44","364","341","51.63","73","57","56.15","20.05","83.28","665","584","53.24","313","291","51.82","34","19","64.15","10.86","93.47","1116","853","56.68","609","461","56.92","21","10","67.74","3.45","97.83","9.57","92.53","1.021"
