"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","2","88.4","0","2","0","0","0","0.000","78","88","46.99","55","55","50.00","40","36","52.63","2","6","25.00","3.74","3.8","49.61","38","49","43.68","21","26","44.68","2","6","25.00","9.52","76.92","17","19","47.22","12","13","48.00","0","3","0.00","0.00","76.92","21","30","41.18","9","13","40.91","2","3","40.00","22.22","76.92","35","36","49.30","17","9","65.38","0","0","-","0.00","100.00","5.00","83.33","0.883"
"2","Nashville Predators","3","132.6","2","1","0","2","4","0.667","127","111","53.36","82","81","50.31","56","59","48.70","7","4","63.64","5.01","5.34","48.42","67","58","53.60","35","35","50.00","7","4","63.64","20.00","88.57","25","25","50.00","16","19","45.71","3","2","60.00","18.75","89.47","42","33","56.00","19","16","54.29","4","2","66.67","21.05","87.50","54","47","53.47","18","22","45.00","0","0","-","0.00","100.00","12.50","93.22","1.057"
"3","Tampa Bay Lightning","1","41.4167","0","1","0","0","0","0.000","28","39","41.79","20","25","44.44","15","20","42.86","0","1","0.00","1.46","2.24","39.50","18","24","42.86","11","11","50.00","0","1","0.00","0.00","90.91","9","10","47.37","8","8","50.00","0","1","0.00","0.00","87.50","9","14","39.13","3","3","50.00","0","0","-","0.00","100.00","8","13","38.10","3","9","25.00","0","0","-","0.00","100.00","0.00","95.00","0.950"
"4","New York Rangers","2","83.9167","2","0","0","2","4","1.000","75","64","53.96","51","46","52.58","42","33","56.00","6","2","75.00","3.79","3.11","54.88","42","37","53.16","24","21","53.33","6","2","75.00","25.00","90.48","19","16","54.29","16","14","53.33","5","2","71.43","31.25","85.71","23","21","52.27","8","7","53.33","1","0","100.00","12.50","100.00","29","19","60.42","18","8","69.23","0","0","-","0.00","100.00","14.29","93.94","1.082"
"5","Vegas Golden Knights","2","94.45","2","0","0","2","4","1.000","125","86","59.24","89","62","58.94","71","43","62.28","4","3","57.14","6.31","3.54","64.10","77","38","66.96","43","21","67.19","4","3","57.14","9.30","85.71","33","19","63.46","26","14","65.00","1","3","25.00","3.85","78.57","44","19","69.84","17","7","70.83","3","0","100.00","17.65","100.00","37","39","48.68","23","20","53.49","0","0","-","0.00","100.00","5.63","93.02","0.987"
"6","Los Angeles Kings","2","89.75","0","2","0","0","0","0.000","81","97","45.51","63","71","47.01","44","58","43.14","3","5","37.50","3.69","5.1","42.01","44","67","39.64","25","39","39.06","3","5","37.50","12.00","87.18","19","26","42.22","14","23","37.84","3","3","50.00","21.43","86.96","25","41","37.88","11","16","40.74","0","2","0.00","0.00","87.50","36","23","61.02","18","16","52.94","0","0","-","0.00","100.00","6.82","91.38","0.982"
"7","Boston Bruins","1","45.0333","1","0","0","1","2","1.000","41","47","46.59","28","34","45.16","21","24","46.67","3","2","60.00","2.06","1.97","51.14","24","18","57.14","12","10","54.55","3","2","60.00","25.00","80.00","10","7","58.82","6","3","66.67","2","0","100.00","33.33","100.00","14","11","56.00","6","7","46.15","1","2","33.33","16.67","71.43","14","24","36.84","6","11","35.29","0","0","-","0.00","100.00","14.29","91.67","1.060"
"8","Washington Capitals","2","89.45","0","2","0","0","0","0.000","90","83","52.02","66","63","51.16","43","50","46.24","4","5","44.44","3.55","4.25","45.49","38","49","43.68","20","28","41.67","4","5","44.44","20.00","82.14","14","19","42.42","7","13","35.00","0","4","0.00","0.00","69.23","24","30","44.44","13","15","46.43","4","1","80.00","30.77","93.33","45","29","60.81","19","17","52.78","0","0","-","0.00","100.00","9.30","90.00","0.993"
"9","Columbus Blue Jackets","1","52","0","1","0","0","0","0.000","50","84","37.31","41","64","39.05","31","37","45.59","1","4","20.00","2.58","3.16","45.01","26","34","43.33","19","17","52.78","0","3","0.00","0.00","82.35","8","14","36.36","6","8","42.86","0","2","0.00","0.00","75.00","18","20","47.37","13","9","59.09","0","1","0.00","0.00","88.89","15","39","27.78","7","17","29.17","1","1","50.00","14.29","94.12","3.23","89.19","0.924"
"10","Carolina Hurricanes","1","52","1","0","0","1","2","1.000","84","50","62.69","64","41","60.95","37","31","54.41","4","1","80.00","3.16","2.58","54.99","34","26","56.67","17","19","47.22","3","0","100.00","17.65","100.00","14","8","63.64","8","6","57.14","2","0","100.00","25.00","100.00","20","18","52.63","9","13","40.91","1","0","100.00","11.11","100.00","39","15","72.22","17","7","70.83","1","1","50.00","5.88","85.71","10.81","96.77","1.076"
