"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","17","835.35","7","6","4","6","18","0.529","808","742","52.13","629","543","53.67","480","420","53.33","38","32","54.29","35.96","30.19","54.36","400","372","51.81","255","234","52.15","37","29","56.06","14.51","87.61","162","134","54.73","135","110","55.10","25","18","58.14","18.52","83.64","238","238","50.00","120","124","49.18","12","11","52.17","10.00","91.13","368","325","53.10","206","168","55.08","1","3","25.00","0.49","98.21","7.92","92.38","1.003"
"2","Tampa Bay Lightning","16","754.7833","9","4","3","8","21","0.656","673","635","51.45","530","477","52.63","377","355","51.50","29","29","50.00","30.79","26.57","53.68","365","332","52.37","210","207","50.36","23","25","47.92","10.95","87.92","153","114","57.30","106","91","53.81","16","17","48.48","15.09","81.32","212","218","49.30","104","116","47.27","7","8","46.67","6.73","93.10","276","272","50.36","153","134","53.31","6","4","60.00","3.92","97.01","7.69","91.83","0.995"
"3","Seattle Kraken","17","827.5167","4","12","1","4","9","0.265","710","652","52.13","534","486","52.35","381","356","51.70","30","48","38.46","30.54","27.49","52.63","348","314","52.57","225","198","53.19","27","41","39.71","12.00","79.29","140","117","54.47","110","100","52.38","15","28","34.88","13.64","72.00","208","197","51.36","115","98","53.99","12","13","48.00","10.43","86.73","319","299","51.62","151","143","51.36","3","7","30.00","1.99","95.10","7.87","86.52","0.944"
"4","Vegas Golden Knights","18","880.8167","11","7","0","10","22","0.611","851","899","48.63","627","649","49.14","465","484","49.00","42","40","51.22","38.8","44.53","46.56","414","484","46.10","252","286","46.84","37","37","50.00","14.68","87.06","185","205","47.44","132","151","46.64","26","30","46.43","19.70","80.13","229","279","45.08","120","135","47.06","11","7","61.11","9.17","94.81","367","350","51.19","187","180","50.95","5","3","62.50","2.67","98.33","9.03","91.74","1.008"
"5","Montreal Canadiens","20","959.3833","5","13","2","5","12","0.300","897","864","50.94","631","663","48.76","474","485","49.43","29","40","42.03","37.15","38.37","49.19","446","427","51.09","244","256","48.80","24","35","40.68","9.84","86.33","172","176","49.43","122","125","49.39","13","28","31.71","10.66","77.60","274","251","52.19","122","131","48.22","11","7","61.11","9.02","94.66","377","368","50.60","209","203","50.73","5","5","50.00","2.39","97.54","6.12","91.75","0.979"
"6","Toronto Maple Leafs","19","938.7667","12","6","1","12","25","0.658","969","838","53.62","714","659","52.00","501","474","51.38","30","34","46.88","45.17","36.13","55.56","552","429","56.27","313","256","55.01","27","30","47.37","8.63","88.28","197","178","52.53","145","125","53.70","17","19","47.22","11.72","84.80","355","251","58.58","168","131","56.19","10","11","47.62","5.95","91.60","379","360","51.29","171","191","47.24","3","4","42.86","1.75","97.91","5.99","92.83","0.988"
"7","New York Rangers","17","822.9833","10","4","3","9","23","0.676","684","852","44.53","513","641","44.45","350","439","44.36","27","29","48.21","30.28","38.02","44.33","336","451","42.69","193","248","43.76","25","27","48.08","12.95","89.11","140","166","45.75","100","115","46.51","14","19","42.42","14.00","83.48","196","285","40.75","93","133","41.15","11","8","57.89","11.83","93.98","299","350","46.07","136","170","44.44","2","2","50.00","1.47","98.82","7.71","93.39","1.011"
"8","Washington Capitals","18","880.8833","11","2","5","11","27","0.750","778","752","50.85","609","540","53.00","439","386","53.21","45","25","64.29","34.7","31.29","52.59","386","382","50.26","232","207","52.85","38","16","70.37","16.38","92.27","156","150","50.98","109","105","50.93","20","13","60.61","18.35","87.62","230","232","49.78","123","102","54.67","18","3","85.71","14.63","97.06","339","313","51.99","183","166","52.44","7","9","43.75","3.83","94.58","10.25","93.52","1.038"
"9","Chicago Blackhawks","17","799.7667","5","10","2","4","12","0.353","638","792","44.62","457","581","44.03","337","428","44.05","21","43","32.81","24.98","34.36","42.09","317","400","44.21","184","239","43.50","20","39","33.90","10.87","83.68","115","138","45.45","86","117","42.36","14","27","34.15","16.28","76.92","202","262","43.53","98","122","44.55","6","12","33.33","6.12","90.16","277","341","44.82","142","177","44.51","1","4","20.00","0.70","97.74","6.23","89.95","0.962"
"10","Colorado Avalanche","14","654.85","8","5","1","7","17","0.607","612","600","50.50","433","438","49.71","333","342","49.33","29","29","50.00","25.19","24.44","50.76","319","279","53.34","197","167","54.12","22","24","47.83","11.17","85.63","117","103","53.18","92","82","52.87","13","12","52.00","14.13","85.37","202","176","53.44","105","85","55.26","9","12","42.86","8.57","85.88","250","273","47.80","121","153","44.16","7","5","58.33","5.79","96.73","8.71","91.52","1.002"
"11","Vancouver Canucks","18","840","6","10","2","5","14","0.389","773","762","50.36","556","569","49.42","416","436","48.83","28","28","50.00","30.67","35.11","46.63","368","402","47.79","208","260","44.44","21","25","45.65","10.10","90.38","135","162","45.45","96","133","41.92","14","15","48.28","14.58","88.72","233","240","49.26","112","127","46.86","7","10","41.18","6.25","92.13","357","308","53.68","191","159","54.57","7","3","70.00","3.66","98.11","6.73","93.58","1.003"
"12","Edmonton Oilers","17","817.2333","13","4","0","11","26","0.765","766","753","50.43","567","588","49.09","423","452","48.34","37","39","48.68","33.64","34.58","49.31","376","391","49.02","219","265","45.25","33","29","53.23","15.07","89.06","153","173","46.93","119","136","46.67","25","19","56.82","21.01","86.03","223","218","50.57","100","129","43.67","8","10","44.44","8.00","92.25","346","306","53.07","189","165","53.39","4","9","30.77","2.12","94.55","8.75","91.37","1.001"
"13","Buffalo Sabres","16","781.5","7","7","2","6","16","0.500","658","691","48.78","507","536","48.61","375","411","47.71","30","33","47.62","26.94","29.58","47.67","306","325","48.49","186","197","48.56","24","29","45.28","12.90","85.28","125","142","46.82","98","109","47.34","16","17","48.48","16.33","84.40","181","183","49.73","88","88","50.00","8","12","40.00","9.09","86.36","322","326","49.69","179","202","46.98","6","3","66.67","3.35","98.51","8.00","91.97","1.000"
"14","Ottawa Senators","15","717.8333","4","10","1","4","9","0.300","624","750","45.41","475","552","46.25","342","410","45.48","25","34","42.37","27.82","30.94","47.34","319","361","46.91","194","209","48.14","19","28","40.43","9.79","86.60","131","124","51.37","88","92","48.89","13","17","43.33","14.77","81.52","188","237","44.24","106","117","47.53","6","11","35.29","5.66","90.60","267","342","43.84","132","183","41.90","6","6","50.00","4.55","96.72","7.31","91.71","0.990"
