"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","55","2711.5167","33","14","8","31","74","0.673","2630","2349","52.82","2030","1754","53.65","1521","1324","53.46","114","99","53.52","118.24","102.43","53.58","1301","1165","52.76","821","713","53.52","102","89","53.40","12.42","87.52","517","449","53.52","411","357","53.52","67","67","50.00","16.30","81.23","784","716","52.27","410","356","53.52","35","22","61.40","8.54","93.82","1168","1027","53.21","630","541","53.80","12","10","54.55","1.90","98.15","7.50","92.52","1.000"
"2","Tampa Bay Lightning","51","2447.7333","34","11","6","32","74","0.725","2194","2097","51.13","1700","1599","51.53","1187","1170","50.36","114","87","56.72","102.37","88.95","53.51","1212","1099","52.44","692","667","50.92","94","76","55.29","13.58","88.61","526","396","57.05","368","302","54.93","62","52","54.39","16.85","82.78","686","703","49.39","324","365","47.02","32","24","57.14","9.88","93.42","878","898","49.44","458","457","50.05","19","11","63.33","4.15","97.59","9.60","92.56","1.022"
"3","Seattle Kraken","55","2677","16","34","5","15","37","0.336","2301","2310","49.90","1704","1743","49.43","1216","1265","49.01","95","134","41.48","91.83","99.75","47.93","1077","1107","49.31","633","648","49.41","75","113","39.89","11.85","82.56","414","435","48.76","302","333","47.56","47","72","39.50","15.56","78.38","663","672","49.66","331","315","51.24","28","41","40.58","8.46","86.98","1076","1060","50.37","550","554","49.82","20","21","48.78","3.64","96.21","7.81","89.41","0.972"
"4","Vegas Golden Knights","53","2606.0833","29","20","4","25","62","0.585","2585","2389","51.97","1933","1693","53.31","1409","1241","53.17","117","106","52.47","118.75","109.57","52.01","1291","1258","50.65","757","702","51.88","100","90","52.63","13.21","87.18","534","528","50.28","380","370","50.67","68","66","50.75","17.89","82.16","757","730","50.91","377","332","53.17","32","24","57.14","8.49","92.77","1095","957","53.36","583","476","55.05","16","15","51.61","2.74","96.85","8.30","91.46","0.998"
"5","Montreal Canadiens","53","2532.3","13","33","7","11","33","0.311","2199","2455","47.25","1624","1887","46.25","1223","1394","46.73","85","123","40.87","96.44","114.38","45.74","1081","1272","45.94","629","766","45.09","73","107","40.56","11.61","86.03","444","516","46.25","324","375","46.35","44","77","36.36","13.58","79.47","637","756","45.73","305","391","43.82","29","30","49.15","9.51","92.33","921","1014","47.60","521","560","48.20","12","16","42.86","2.30","97.14","6.95","91.18","0.981"
"6","Toronto Maple Leafs","53","2614.4333","35","14","4","33","74","0.698","2636","2308","53.32","1978","1791","52.48","1458","1315","52.58","131","116","53.04","121.9","101.73","54.51","1456","1140","56.09","887","700","55.89","116","104","52.73","13.08","85.14","552","458","54.65","413","335","55.21","75","69","52.08","18.16","79.40","904","682","57.00","474","365","56.50","41","35","53.95","8.65","90.41","1057","1014","51.04","523","536","49.39","14","12","53.85","2.68","97.76","8.98","91.18","1.002"
"7","New York Rangers","53","2589.3167","33","15","5","29","71","0.670","2071","2543","44.89","1561","1889","45.25","1135","1345","45.77","95","93","50.53","95.95","112.84","45.96","1025","1301","44.07","604","726","45.41","79","81","49.38","13.08","88.84","460","524","46.75","336","377","47.12","55","57","49.11","16.37","84.88","565","777","42.10","268","349","43.44","24","24","50.00","8.96","93.12","910","1098","45.32","473","559","45.83","16","12","57.14","3.38","97.85","8.37","93.09","1.015"
"8","Washington Capitals","55","2679.9333","28","18","9","26","65","0.591","2477","2378","51.02","1877","1764","51.55","1344","1258","51.65","119","98","54.84","108.59","103.92","51.10","1240","1203","50.76","730","693","51.30","102","81","55.74","13.97","88.31","471","473","49.89","333","329","50.30","62","57","52.10","18.62","82.67","769","730","51.30","397","364","52.17","40","24","62.50","10.08","93.41","1076","1008","51.63","552","512","51.88","17","17","50.00","3.08","96.68","8.85","92.21","1.011"
"9","Chicago Blackhawks","54","2616.7833","19","27","8","16","46","0.426","2214","2526","46.71","1602","1809","46.97","1186","1339","46.97","79","116","40.51","89.02","105.45","45.78","1033","1228","45.69","613","729","45.68","67","99","40.36","10.93","86.42","388","411","48.56","285","325","46.72","41","63","39.42","14.39","80.62","645","817","44.12","328","404","44.81","26","36","41.94","7.93","91.09","1039","1153","47.40","530","569","48.23","12","17","41.38","2.26","97.01","6.66","91.34","0.980"
"10","Colorado Avalanche","53","2495.4833","39","10","4","36","82","0.774","2529","2208","53.39","1817","1663","52.21","1394","1249","52.74","132","94","58.41","105.32","94.22","52.78","1228","1035","54.26","744","634","53.99","109","79","57.98","14.65","87.54","483","442","52.22","369","328","52.94","73","49","59.84","19.78","85.06","745","593","55.68","375","306","55.07","36","30","54.55","9.60","90.20","1132","995","53.22","582","556","51.14","23","15","60.53","3.95","97.30","9.47","92.47","1.019"
