"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","35","1686.85","11","18","6","10","28","0.400","1524","1628","48.35","1110","1178","48.51","787","842","48.31","74","89","45.40","73.85","70.92","51.01","847","828","50.57","473","466","50.37","62","78","44.29","13.11","83.26","367","298","55.19","241","206","53.91","37","40","48.05","15.35","80.58","480","530","47.52","232","260","47.15","25","38","39.68","10.78","85.38","582","683","46.01","280","329","45.98","12","11","52.17","4.29","96.66","9.40","89.43","0.988"
"2","Nashville Predators","31","1450.25","14","13","4","12","32","0.516","1388","1419","49.45","1012","1042","49.27","703","756","48.18","50","53","48.54","63.69","64.92","49.52","687","723","48.72","361","413","46.64","39","44","46.99","10.80","89.35","279","290","49.03","189","199","48.71","28","25","52.83","14.81","87.44","408","433","48.51","172","214","44.56","11","19","36.67","6.40","91.12","595","577","50.77","304","294","50.84","11","9","55.00","3.62","96.94","7.11","92.99","1.001"
"3","Tampa Bay Lightning","32","1498.1667","20","11","1","20","41","0.641","1417","1355","51.12","1054","1001","51.29","750","746","50.13","69","61","53.08","71.1","64.84","52.30","816","728","52.85","458","403","53.19","58","52","52.73","12.66","87.10","367","284","56.37","243","204","54.36","40","30","57.14","16.46","85.29","449","444","50.28","215","199","51.93","18","22","45.00","8.37","88.94","519","540","49.01","258","310","45.42","10","9","52.63","3.88","97.10","9.20","91.82","1.010"
"4","New York Rangers","35","1689.35","19","11","5","18","43","0.614","1588","1492","51.56","1183","1082","52.23","849","784","51.99","75","64","53.96","71.89","68.62","51.16","805","782","50.72","431","430","50.06","60","50","54.55","13.92","88.37","329","320","50.69","220","226","49.33","42","33","56.00","19.09","85.40","476","462","50.75","211","204","50.84","18","17","51.43","8.53","91.67","667","586","53.23","383","316","54.79","15","14","51.72","3.92","95.57","8.83","91.84","1.007"
"5","Vegas Golden Knights","35","1738","23","11","1","21","47","0.671","1668","1727","49.13","1209","1194","50.31","888","855","50.95","70","68","50.72","78","69.12","53.02","836","838","49.94","492","442","52.68","62","56","52.54","12.60","87.33","361","303","54.37","256","205","55.53","38","33","53.52","14.84","83.90","475","535","47.03","236","237","49.89","24","23","51.06","10.17","90.30","670","729","47.89","340","363","48.36","8","11","42.11","2.35","96.97","7.88","92.05","0.999"
"6","Los Angeles Kings","36","1705.6667","19","12","5","16","43","0.597","1700","1580","51.83","1259","1109","53.17","915","778","54.05","75","74","50.34","76.47","67.42","53.14","882","798","52.50","513","437","54.00","66","64","50.77","12.87","85.35","362","322","52.92","249","217","53.43","41","40","50.62","16.47","81.57","520","476","52.21","264","220","54.55","25","24","51.02","9.47","89.09","685","632","52.01","367","295","55.44","9","10","47.37","2.45","96.61","8.20","90.49","0.987"
"7","Boston Bruins","32","1482.4667","26","4","2","24","54","0.844","1450","1279","53.13","1097","948","53.64","820","693","54.20","72","44","62.07","69.21","54.5","55.94","780","635","55.12","460","356","56.37","59","38","60.82","12.83","89.33","327","256","56.09","237","182","56.56","38","21","64.41","16.03","88.46","453","379","54.45","223","174","56.17","21","17","55.26","9.42","90.23","605","554","52.20","326","286","53.27","13","6","68.42","3.99","97.90","8.78","93.65","1.024"
"8","Washington Capitals","35","1670.4167","18","13","4","18","40","0.571","1649","1577","51.12","1201","1149","51.11","854","813","51.23","66","64","50.77","72.96","68.62","51.53","817","772","51.42","465","424","52.31","61","53","53.51","13.12","87.50","323","300","51.85","218","197","52.53","36","36","50.00","16.51","81.73","494","472","51.14","247","227","52.11","25","17","59.52","10.12","92.51","675","683","49.71","321","347","48.05","5","11","31.25","1.56","96.83","7.73","92.13","0.999"
"9","Columbus Blue Jackets","32","1560.6333","10","20","2","10","22","0.344","1396","1702","45.06","1021","1236","45.24","731","893","45.01","61","91","40.13","60.2","74","44.86","646","819","44.10","388","452","46.19","45","76","37.19","11.60","83.19","244","322","43.11","172","218","44.10","25","49","33.78","14.53","77.52","402","497","44.72","216","234","48.00","20","27","42.55","9.26","88.46","612","753","44.84","308","400","43.50","16","15","51.61","5.19","96.25","8.34","89.81","0.982"
"10","Carolina Hurricanes","33","1563.7833","21","6","6","19","48","0.727","1728","1158","59.88","1273","881","59.10","864","641","57.41","66","48","57.89","78.56","55.33","58.68","843","584","59.07","457","355","56.28","55","42","56.70","12.04","88.17","360","273","56.87","245","190","56.32","35","26","57.38","14.29","86.32","483","311","60.83","212","165","56.23","20","16","55.56","9.43","90.30","729","450","61.83","375","238","61.17","11","6","64.71","2.93","97.48","7.64","92.51","1.002"
"11","Toronto Maple Leafs","34","1625.9667","21","7","6","21","48","0.706","1536","1452","51.41","1152","1057","52.15","825","731","53.02","73","49","59.84","75.76","64.25","54.11","867","716","54.77","471","399","54.14","62","45","57.94","13.16","88.72","361","301","54.53","243","215","53.06","46","26","63.89","18.93","87.91","506","415","54.94","228","184","55.34","16","19","45.71","7.02","89.67","598","621","49.06","328","288","53.25","11","4","73.33","3.35","98.61","8.85","93.30","1.021"
"12","Montreal Canadiens","33","1560.8667","15","15","3","11","33","0.500","1385","1464","48.61","1004","1067","48.48","744","781","48.79","65","73","47.10","60.89","73.04","45.46","658","798","45.19","366","460","44.31","52","64","44.83","14.21","86.09","251","331","43.13","176","238","42.51","32","43","42.67","18.18","81.93","407","467","46.57","190","222","46.12","20","21","48.78","10.53","90.54","593","555","51.66","338","287","54.08","13","9","59.09","3.85","96.86","8.74","90.65","0.994"
"13","Chicago Blackhawks","31","1517.6167","7","20","4","7","18","0.290","1136","1579","41.84","836","1163","41.82","610","834","42.24","39","80","32.77","49.72","70.73","41.28","557","822","40.39","319","449","41.54","32","67","32.32","10.03","85.08","214","308","41.00","149","213","41.16","25","39","39.06","16.78","81.69","343","514","40.02","170","236","41.87","7","28","20.00","4.12","88.14","476","644","42.50","261","339","43.50","7","13","35.00","2.68","96.17","6.39","90.41","0.968"
"14","Colorado Avalanche","31","1474.6333","18","11","2","15","38","0.613","1451","1336","52.06","1045","998","51.15","781","764","50.55","44","46","48.89","60.72","58.5","50.93","683","596","53.40","404","367","52.40","42","38","52.50","10.40","89.65","278","270","50.73","203","194","51.13","28","30","48.28","13.79","84.54","405","326","55.40","201","173","53.74","14","8","63.64","6.97","95.38","641","610","51.24","343","353","49.28","2","8","20.00","0.58","97.73","5.63","93.98","0.996"
"15","Seattle Kraken","32","1549.8833","18","10","4","18","40","0.625","1472","1340","52.35","1105","973","53.18","780","674","53.65","81","58","58.27","67.64","62.9","51.82","736","715","50.72","435","385","53.05","73","52","58.40","16.78","86.49","282","288","49.47","204","194","51.26","44","32","57.89","21.57","83.51","454","427","51.53","231","191","54.74","29","20","59.18","12.55","89.53","597","514","53.74","306","251","54.94","7","6","53.85","2.29","97.61","10.38","91.39","1.018"
"16","Anaheim Ducks","34","1630.3667","9","22","3","7","21","0.309","1382","1743","44.22","1014","1346","42.97","751","1000","42.89","51","91","35.92","59.93","89.59","40.08","685","925","42.55","382","572","40.04","45","73","38.14","11.78","87.24","274","430","38.92","194","328","37.16","26","53","32.91","13.40","83.84","411","495","45.36","188","244","43.52","19","20","48.72","10.11","91.80","556","699","44.30","294","389","43.05","6","18","25.00","2.04","95.37","6.79","90.90","0.977"
"17","Vancouver Canucks","32","1562.9167","14","15","3","12","31","0.484","1364","1526","47.20","1001","1167","46.17","745","845","46.86","68","83","45.03","62.1","75.04","45.28","684","791","46.37","396","475","45.46","60","72","45.45","15.15","84.84","275","333","45.23","206","238","46.40","42","47","47.19","20.39","80.25","409","458","47.17","190","237","44.50","18","25","41.86","9.47","89.45","582","616","48.58","316","321","49.61","8","10","44.44","2.53","96.88","9.13","90.18","0.993"
"18","Edmonton Oilers","34","1608.2167","18","14","2","18","38","0.559","1518","1499","50.31","1137","1153","49.65","814","830","49.51","65","72","47.45","73.82","72.31","50.52","785","763","50.71","462","444","50.99","53","64","45.30","11.47","85.59","335","305","52.34","231","215","51.79","33","39","45.83","14.29","81.86","450","458","49.56","231","229","50.22","20","25","44.44","8.66","89.08","626","591","51.44","310","324","48.90","12","8","60.00","3.87","97.53","7.99","91.33","0.993"
"19","Arizona Coyotes","31","1407.9167","10","16","5","10","25","0.403","1063","1401","43.14","794","1051","43.04","562","758","42.58","52","69","42.98","47.25","67.05","41.34","540","742","42.12","300","426","41.32","45","62","42.06","15.00","85.45","205","320","39.05","142","219","39.34","27","42","39.13","19.01","80.82","335","422","44.25","158","207","43.29","18","20","47.37","11.39","90.34","439","558","44.03","237","300","44.13","7","7","50.00","2.95","97.67","9.25","90.90","1.001"
"20","Pittsburgh Penguins","33","1582.6333","19","9","5","18","43","0.652","1545","1542","50.05","1164","1143","50.46","845","850","49.85","71","65","52.21","76.48","65.81","53.75","777","731","51.53","457","439","51.00","57","54","51.35","12.47","87.70","339","281","54.68","238","213","52.77","37","43","46.25","15.55","79.81","438","450","49.32","219","226","49.21","20","11","64.52","9.13","95.13","637","671","48.70","334","354","48.55","14","11","56.00","4.19","96.89","8.40","92.35","1.008"
"21","New Jersey Devils","33","1566.6833","22","9","2","22","46","0.697","1720","1331","56.37","1290","961","57.31","931","665","58.33","80","51","61.07","83.48","58.32","58.87","930","658","58.56","534","338","61.24","69","43","61.61","12.92","87.28","380","247","60.61","271","160","62.88","42","27","60.87","15.50","83.13","550","411","57.23","263","178","59.64","27","16","62.79","10.27","91.01","657","570","53.55","343","283","54.79","11","8","57.89","3.21","97.17","8.59","92.33","1.009"
