"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","56","2763.65","34","14","8","32","76","0.679","2692","2390","52.97","2079","1783","53.83","1553","1344","53.61","117","100","53.92","121.13","104.72","53.63","1334","1189","52.87","839","727","53.58","105","90","53.85","12.51","87.62","528","458","53.55","420","365","53.50","70","68","50.72","16.67","81.37","806","731","52.44","419","362","53.65","35","22","61.40","8.35","93.92","1191","1044","53.29","643","547","54.03","12","10","54.55","1.87","98.17","7.53","92.56","1.001"
"2","Tampa Bay Lightning","53","2544.4667","35","12","6","33","76","0.717","2265","2184","50.91","1753","1668","51.24","1222","1218","50.08","119","92","56.40","106","92.56","53.38","1250","1140","52.30","714","692","50.78","99","80","55.31","13.87","88.44","541","409","56.95","380","313","54.83","65","56","53.72","17.11","82.11","709","731","49.24","334","379","46.84","34","24","58.62","10.18","93.67","910","937","49.27","470","478","49.58","19","12","61.29","4.04","97.49","9.74","92.45","1.022"
"3","Seattle Kraken","56","2730.3","17","34","5","16","39","0.348","2356","2352","50.04","1744","1777","49.53","1243","1285","49.17","98","136","41.88","94.39","101.51","48.18","1101","1125","49.46","648","657","49.66","78","115","40.41","12.04","82.50","425","443","48.96","311","336","48.07","50","74","40.32","16.08","77.98","676","682","49.78","337","321","51.22","28","41","40.58","8.31","87.23","1099","1082","50.39","558","564","49.73","20","21","48.78","3.58","96.28","7.88","89.42","0.973"
"4","Vegas Golden Knights","55","2710.3333","30","21","4","26","64","0.582","2688","2477","52.04","2001","1752","53.32","1466","1289","53.21","121","111","52.16","122.77","113.11","52.05","1337","1289","50.91","786","720","52.19","104","93","52.79","13.23","87.08","553","540","50.59","397","378","51.23","70","68","50.72","17.63","82.01","784","749","51.14","389","342","53.21","34","25","57.63","8.74","92.69","1139","998","53.30","608","496","55.07","16","17","48.48","2.63","96.57","8.25","91.39","0.996"
"5","Montreal Canadiens","55","2616.5167","14","34","7","12","35","0.318","2280","2528","47.42","1687","1940","46.51","1270","1433","46.98","91","127","41.74","100.46","118.39","45.90","1124","1313","46.12","657","791","45.37","78","110","41.49","11.87","86.09","465","533","46.59","339","388","46.63","46","80","36.51","13.57","79.38","659","780","45.80","318","403","44.11","32","30","51.61","10.06","92.56","954","1045","47.72","538","574","48.38","13","17","43.33","2.42","97.04","7.17","91.14","0.983"
"6","Toronto Maple Leafs","54","2669.5167","35","15","4","33","74","0.685","2689","2351","53.35","2019","1825","52.52","1484","1344","52.48","132","120","52.38","123.72","103.97","54.34","1472","1164","55.84","895","716","55.56","117","107","52.23","13.07","85.06","558","469","54.33","417","344","54.80","75","72","51.02","17.99","79.07","914","695","56.81","478","372","56.24","42","35","54.55","8.79","90.59","1090","1030","51.42","537","546","49.58","14","13","51.85","2.61","97.62","8.89","91.07","1.000"
"7","New York Rangers","54","2639.3333","34","15","5","30","73","0.676","2116","2595","44.92","1601","1921","45.46","1159","1371","45.81","98","96","50.52","98.29","114.99","46.08","1052","1331","44.15","619","743","45.45","82","84","49.40","13.25","88.69","470","535","46.77","343","386","47.05","57","59","49.14","16.62","84.72","582","796","42.24","276","357","43.60","25","25","50.00","9.06","93.00","928","1116","45.40","482","567","45.95","16","12","57.14","3.32","97.88","8.46","93.00","1.015"
"8","Washington Capitals","56","2723.3","29","18","9","27","67","0.598","2512","2426","50.87","1905","1800","51.42","1368","1287","51.53","121","98","55.25","109.88","105.75","50.96","1255","1225","50.60","739","706","51.14","103","81","55.98","13.94","88.53","475","484","49.53","336","339","49.78","62","57","52.10","18.45","83.19","780","741","51.28","403","367","52.34","41","24","63.08","10.17","93.46","1094","1032","51.46","566","527","51.78","18","17","51.43","3.18","96.77","8.85","92.39","1.012"
"9","Chicago Blackhawks","55","2664.9","20","27","8","17","48","0.436","2261","2573","46.77","1637","1842","47.05","1214","1365","47.07","82","116","41.41","91.08","107.55","45.85","1060","1242","46.05","629","735","46.11","68","99","40.72","10.81","86.53","398","418","48.77","292","330","46.95","42","63","40.00","14.38","80.91","662","824","44.55","337","405","45.42","26","36","41.94","7.72","91.11","1059","1183","47.23","542","589","47.92","14","17","45.16","2.58","97.11","6.75","91.50","0.983"
"10","Colorado Avalanche","55","2596.8","40","11","4","37","84","0.764","2648","2294","53.58","1904","1727","52.44","1464","1298","53.01","136","99","57.87","110.49","98.71","52.82","1290","1079","54.45","784","665","54.11","111","83","57.22","14.16","87.52","502","463","52.02","382","345","52.54","73","52","58.40","19.11","84.93","788","616","56.13","402","320","55.68","38","31","55.07","9.45","90.31","1182","1033","53.36","608","572","51.53","25","16","60.98","4.11","97.20","9.29","92.37","1.017"
