"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"13","Buffalo Sabres","69","3430.9667","25","33","11","22","61","0.442","2876","3138","47.82","2186","2491","46.74","1647","1850","47.10","132","162","44.90","121.13","144.98","45.52","1364","1537","47.02","824","963","46.11","113","136","45.38","13.71","85.88","554","658","45.71","413","494","45.53","74","86","46.25","17.92","82.59","810","879","47.96","411","469","46.70","39","50","43.82","9.49","89.34","1336","1435","48.21","756","817","48.06","19","25","43.18","2.51","96.94","8.01","91.24","0.993"
"14","Ottawa Senators","67","3233.7833","24","37","6","23","54","0.403","2940","3171","48.11","2209","2354","48.41","1581","1707","48.08","118","142","45.38","125.48","139.75","47.31","1419","1574","47.41","810","921","46.79","96","130","42.48","11.85","85.88","555","611","47.60","384","438","46.72","62","75","45.26","16.15","82.88","864","963","47.29","426","483","46.86","34","55","38.20","7.98","88.61","1321","1381","48.89","689","700","49.60","22","12","64.71","3.19","98.29","7.46","91.68","0.991"
"15","Detroit Red Wings","68","3322.6167","26","33","9","23","61","0.449","2773","3184","46.55","2086","2430","46.19","1580","1818","46.50","133","170","43.89","130.69","145.59","47.30","1384","1669","45.33","834","1007","45.30","113","140","44.66","13.55","86.10","573","707","44.77","436","511","46.04","74","91","44.85","16.97","82.19","811","962","45.74","398","496","44.52","39","49","44.32","9.80","90.12","1185","1334","47.04","668","748","47.18","20","28","41.67","2.99","96.26","8.42","90.65","0.991"
"16","Florida Panthers","68","3240.9333","47","15","6","44","100","0.735","3568","2732","56.63","2659","2070","56.23","2013","1578","56.06","184","130","58.60","168.82","132.27","56.07","1866","1418","56.82","1177","902","56.61","162","110","59.56","13.76","87.80","750","626","54.51","586","476","55.18","103","72","58.86","17.58","84.87","1116","792","58.49","591","426","58.11","59","38","60.82","9.98","91.08","1482","1128","56.78","751","587","56.13","20","20","50.00","2.66","96.59","9.14","91.76","1.009"
"17","Dallas Stars","67","3238.8333","39","25","3","35","81","0.604","2933","3072","48.84","2210","2271","49.32","1580","1635","49.14","124","127","49.40","135.08","131.77","50.62","1509","1442","51.14","887","877","50.28","110","108","50.46","12.40","87.69","657","582","53.03","474","428","52.55","86","69","55.48","18.14","83.88","852","860","49.77","413","449","47.91","24","39","38.10","5.81","91.31","1208","1358","47.08","597","674","46.97","13","19","40.63","2.18","97.18","7.85","92.23","1.001"
"18","New York Islanders","67","3298.6","31","27","9","30","71","0.530","2783","3225","46.32","2080","2380","46.64","1530","1743","46.75","130","125","50.98","131.01","140.69","48.22","1455","1693","46.22","857","978","46.70","107","103","50.95","12.49","89.47","598","614","49.34","452","464","49.34","71","66","51.82","15.71","85.78","857","1079","44.27","405","514","44.07","36","37","49.32","8.89","92.80","1170","1386","45.77","602","706","46.02","20","21","48.78","3.32","97.03","8.50","92.83","1.013"
"19","Carolina Hurricanes","69","3273.15","45","16","8","44","98","0.710","3431","2729","55.70","2614","2138","55.01","1836","1538","54.42","158","111","58.74","165.67","138.75","54.42","1653","1376","54.57","922","837","52.42","135","96","58.44","14.64","88.53","733","607","54.70","489","448","52.19","93","71","56.71","19.02","84.15","920","769","54.47","433","389","52.68","42","25","62.69","9.70","93.57","1535","1135","57.49","845","624","57.52","23","15","60.53","2.72","97.60","8.61","92.78","1.014"
"20","Arizona Coyotes","68","3331.05","21","42","5","20","47","0.346","2595","3338","43.74","1947","2555","43.25","1382","1889","42.25","131","169","43.67","114.24","154.09","42.57","1255","1650","43.20","752","1016","42.53","112","140","44.44","14.89","86.22","519","706","42.37","374","521","41.79","74","86","46.25","19.79","83.49","736","944","43.81","378","495","43.30","38","54","41.30","10.05","89.09","1175","1475","44.34","580","794","42.21","19","27","41.30","3.28","96.60","9.48","91.05","1.005"
"21","Columbus Blue Jackets","69","3382.1167","32","32","5","28","69","0.500","3049","3391","47.34","2304","2649","46.52","1662","2000","45.39","152","183","45.37","132.27","161.02","45.10","1443","1736","45.39","853","1127","43.08","127","150","45.85","14.89","86.69","541","709","43.28","409","545","42.87","80","93","46.24","19.56","82.94","902","1027","46.76","444","582","43.27","47","57","45.19","10.59","90.21","1387","1476","48.45","713","795","47.28","25","33","43.10","3.51","95.85","9.15","90.85","1.000"
"22","Nashville Predators","68","3205.0167","39","25","4","37","82","0.603","2852","2922","49.39","2180","2218","49.57","1534","1613","48.74","141","123","53.41","124.1","124.17","49.99","1412","1420","49.86","844","871","49.21","127","104","54.98","15.05","88.06","534","509","51.20","400","387","50.83","87","70","55.41","21.75","81.91","878","911","49.08","444","484","47.84","40","34","54.05","9.01","92.98","1276","1303","49.48","629","676","48.20","14","18","43.75","2.23","97.34","9.19","92.37","1.016"
"23","Winnipeg Jets","70","3386.5667","33","27","10","31","76","0.543","3165","3224","49.54","2394","2453","49.39","1727","1773","49.34","131","136","49.06","147.59","151.68","49.32","1643","1665","49.67","960","964","49.90","113","113","50.00","11.77","88.28","638","718","47.05","464","493","48.48","73","80","47.71","15.73","83.77","1005","947","51.49","496","471","51.29","40","33","54.79","8.06","92.99","1359","1358","50.02","703","716","49.54","18","23","43.90","2.56","96.79","7.59","92.33","0.999"
"24","Anaheim Ducks","70","3420.0167","28","30","12","24","68","0.486","3057","3246","48.50","2318","2444","48.68","1660","1751","48.67","127","150","45.85","138.45","146.13","48.65","1496","1565","48.87","892","944","48.58","104","123","45.81","11.66","86.97","620","633","49.48","474","476","49.89","77","80","49.04","16.24","83.19","876","932","48.45","418","468","47.18","27","43","38.57","6.46","90.81","1330","1441","48.00","663","727","47.70","22","27","44.90","3.32","96.29","7.65","91.43","0.991"
"25","Los Angeles Kings","71","3451.15","38","23","10","34","86","0.606","3491","2927","54.39","2672","2188","54.98","1936","1568","55.25","129","126","50.59","161.65","142.25","53.19","1800","1558","53.60","1057","889","54.32","111","115","49.12","10.50","87.06","742","660","52.92","516","474","52.12","87","77","53.05","16.86","83.76","1058","898","54.09","541","415","56.59","24","38","38.71","4.44","90.84","1470","1169","55.70","804","605","57.06","18","11","62.07","2.24","98.18","6.66","91.96","0.986"
"26","New Jersey Devils","68","3342.3667","24","38","6","21","54","0.397","3242","3141","50.79","2455","2411","50.45","1781","1758","50.32","146","183","44.38","147.26","139.03","51.44","1720","1571","52.26","1013","936","51.98","128","155","45.23","12.64","83.44","690","551","55.60","496","422","54.03","92","98","48.42","18.55","76.78","1030","1020","50.24","517","514","50.15","36","57","38.71","6.96","88.91","1365","1379","49.74","707","734","49.06","18","28","39.13","2.55","96.19","8.20","89.59","0.978"
"27","Philadelphia Flyers","68","3294.4167","21","36","11","21","53","0.390","2920","3348","46.59","2185","2507","46.57","1626","1824","47.13","129","152","45.91","126.71","150.14","45.77","1343","1640","45.02","817","974","45.62","109","129","45.80","13.34","86.76","537","661","44.82","401","491","44.96","72","85","45.86","17.96","82.69","806","979","45.15","416","483","46.27","37","44","45.68","8.89","90.89","1322","1490","47.01","693","757","47.79","20","23","46.51","2.89","96.96","7.93","91.67","0.996"
"28","Minnesota Wild","67","3147.5667","42","20","5","37","89","0.664","3004","2854","51.28","2272","2164","51.22","1676","1588","51.35","162","125","56.45","127.98","113.46","53.01","1463","1254","53.85","897","781","53.46","134","105","56.07","14.94","86.56","565","498","53.15","428","378","53.10","77","74","50.99","17.99","80.42","898","756","54.29","469","403","53.78","57","31","64.77","12.15","92.31","1331","1371","49.26","703","732","48.99","27","19","58.70","3.84","97.40","9.67","92.13","1.018"
"29","Boston Bruins","68","3254.8667","43","20","5","41","91","0.669","3213","2737","54.00","2554","2064","55.31","1955","1482","56.88","146","121","54.68","143.27","109.52","56.68","1535","1274","54.65","997","721","58.03","121","102","54.26","12.14","85.85","595","466","56.08","463","339","57.73","80","68","54.05","17.28","79.94","940","808","53.78","534","382","58.30","41","34","54.67","7.68","91.10","1510","1308","53.58","854","683","55.56","25","19","56.82","2.93","97.22","7.47","91.84","0.993"
"30","St Louis Blues","68","3299.6833","38","20","10","36","86","0.632","2784","3081","47.47","2148","2422","47.00","1592","1726","47.98","156","134","53.79","132.78","150.27","46.91","1545","1664","48.15","951","979","49.27","132","112","54.10","13.88","88.56","553","657","45.70","419","460","47.67","80","65","55.17","19.09","85.87","992","1007","49.62","532","519","50.62","52","47","52.53","9.77","90.94","1067","1247","46.11","563","678","45.37","24","21","53.33","4.26","96.90","9.80","92.24","1.020"
"31","Calgary Flames","68","3308.05","40","19","9","38","89","0.654","3529","2799","55.77","2704","2161","55.58","1946","1559","55.52","161","114","58.55","157.8","125.27","55.75","1777","1336","57.08","1085","808","57.32","137","104","56.85","12.63","87.13","667","513","56.53","505","381","57.00","77","63","55.00","15.25","83.46","1110","823","57.42","580","427","57.60","60","41","59.41","10.34","90.40","1527","1271","54.57","779","668","53.84","24","10","70.59","3.08","98.50","8.27","92.69","1.010"
"32","San Jose Sharks","68","3323.9333","29","31","8","27","66","0.485","2836","3422","45.32","2141","2460","46.53","1540","1737","46.99","119","152","43.91","130.51","145.01","47.37","1520","1662","47.77","883","909","49.27","94","128","42.34","10.65","85.92","656","636","50.77","456","433","51.29","67","81","45.27","14.69","81.29","864","1026","45.71","427","476","47.29","27","47","36.49","6.32","90.13","1130","1539","42.34","561","735","43.29","22","23","48.89","3.92","96.87","7.73","91.25","0.990"
