"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","16","777.65","4","9","3","4","11","0.344","700","760","47.95","508","563","47.43","370","400","48.05","31","43","41.89","33.85","33.89","49.97","378","398","48.71","229","227","50.22","22","38","36.67","9.61","83.26","160","141","53.16","117","102","53.42","10","19","34.48","8.55","81.37","218","257","45.89","112","125","47.26","12","19","38.71","10.71","84.80","274","317","46.36","124","150","45.26","9","5","64.29","7.26","96.67","8.38","89.25","0.976"
"2","Nashville Predators","14","641.1333","5","8","1","4","11","0.393","646","612","51.35","468","447","51.15","317","322","49.61","25","31","44.64","29.48","27.97","51.32","321","316","50.39","162","182","47.09","20","27","42.55","12.35","85.16","116","127","47.74","75","88","46.01","14","15","48.28","18.67","82.95","205","189","52.03","87","94","48.07","6","12","33.33","6.90","87.23","281","248","53.12","140","123","53.23","5","4","55.56","3.57","96.75","7.89","90.37","0.983"
"3","Tampa Bay Lightning","14","632.2333","7","6","1","7","15","0.536","587","589","49.91","426","424","50.12","310","309","50.08","28","30","48.28","28.58","28.63","49.96","344","338","50.44","185","178","50.96","22","28","44.00","11.89","84.27","151","133","53.17","100","89","52.91","14","16","46.67","14.00","82.02","193","205","48.49","85","89","48.85","8","12","40.00","9.41","86.52","205","213","49.04","111","120","48.05","6","2","75.00","5.41","98.33","9.03","90.29","0.993"
"4","New York Rangers","15","725.15","7","5","3","7","17","0.567","721","609","54.21","550","431","56.07","388","325","54.42","29","31","48.33","35.47","27.91","55.97","393","314","55.59","217","176","55.22","24","27","47.06","11.06","84.66","164","129","55.97","111","93","54.41","15","16","48.39","13.51","82.80","229","185","55.31","106","83","56.08","9","11","45.00","8.49","86.75","280","251","52.73","159","135","54.08","5","4","55.56","3.14","97.04","7.47","90.46","0.979"
"5","Vegas Golden Knights","15","740.7833","13","2","0","13","26","0.867","724","758","48.85","536","514","51.05","402","363","52.55","37","24","60.66","37.87","29.48","56.23","414","369","52.87","251","187","57.31","33","21","61.11","13.15","88.77","185","133","58.18","138","87","61.33","18","13","58.06","13.04","85.06","229","236","49.25","113","100","53.05","15","8","65.22","13.27","92.00","253","323","43.92","126","154","45.00","4","2","66.67","3.17","98.70","9.20","93.39","1.026"
"6","Los Angeles Kings","16","724.3167","9","6","1","8","19","0.594","750","661","53.15","556","478","53.77","400","345","53.69","35","33","51.47","34.7","27.74","55.57","386","330","53.91","223","188","54.26","32","28","53.33","14.35","85.11","163","133","55.07","114","90","55.88","21","17","55.26","18.42","81.11","223","197","53.10","109","98","52.66","11","11","50.00","10.09","88.78","316","258","55.05","162","128","55.86","3","5","37.50","1.85","96.09","8.75","90.43","0.992"
"7","Boston Bruins","14","643.7167","12","2","0","11","24","0.857","612","576","51.52","457","424","51.87","342","316","51.98","34","24","58.62","28.88","24.16","54.45","329","273","54.65","187","160","53.89","30","21","58.82","16.04","86.88","133","107","55.42","97","79","55.11","19","10","65.52","19.59","87.34","196","166","54.14","90","81","52.63","11","11","50.00","12.22","86.42","252","256","49.61","138","130","51.49","4","3","57.14","2.90","97.69","9.94","92.41","1.023"
"8","Washington Capitals","16","747.45","7","7","2","7","16","0.500","718","708","50.35","509","524","49.27","345","377","47.78","31","28","52.54","29.42","33.75","46.57","341","349","49.42","174","197","46.90","30","26","53.57","17.24","86.80","137","141","49.28","82","99","45.30","15","19","44.12","18.29","80.81","204","208","49.51","92","98","48.42","15","7","68.18","16.30","92.86","304","300","50.33","137","158","46.44","1","2","33.33","0.73","98.73","8.99","92.57","1.016"
"9","Columbus Blue Jackets","13","636.8833","4","9","0","4","8","0.308","557","695","44.49","408","513","44.30","311","368","45.80","27","44","38.03","23.68","30.3","43.87","253","327","43.62","155","185","45.59","20","37","35.09","12.90","80.00","90","125","41.86","64","90","41.56","11","22","33.33","17.19","75.56","163","202","44.66","91","95","48.92","9","15","37.50","9.89","84.21","248","317","43.89","137","171","44.48","7","7","50.00","5.11","95.91","8.68","88.04","0.967"
"10","Carolina Hurricanes","14","651.6167","9","4","1","7","19","0.679","766","468","62.07","564","362","60.91","379","263","59.03","31","22","58.49","34.94","23.28","60.01","382","241","61.32","204","148","57.95","26","18","59.09","12.75","87.84","166","115","59.07","109","75","59.24","16","12","57.14","14.68","84.00","216","126","63.16","95","73","56.55","10","6","62.50","10.53","91.78","325","181","64.23","159","94","62.85","5","4","55.56","3.14","95.74","8.18","91.63","0.998"
"11","Toronto Maple Leafs","15","708.2","7","5","3","7","17","0.567","679","621","52.23","496","462","51.77","352","319","52.46","25","24","51.02","32.59","29.06","52.87","372","323","53.53","193","178","52.02","21","24","46.67","10.88","86.52","160","144","52.63","101","102","49.75","17","16","51.52","16.83","84.31","212","179","54.22","92","76","54.76","4","8","33.33","4.35","89.47","272","253","51.81","146","121","54.68","4","0","100.00","2.74","100.00","7.10","92.48","0.996"
"12","Montreal Canadiens","14","672.1167","7","6","1","6","15","0.536","591","635","48.21","436","454","48.99","331","335","49.70","31","28","52.54","26.19","30.78","45.97","286","359","44.34","157","196","44.48","26","24","52.00","16.56","87.76","105","152","40.86","72","103","41.14","14","21","40.00","19.44","79.61","181","207","46.65","85","93","47.75","12","3","80.00","14.12","96.77","255","237","51.83","154","127","54.80","5","4","55.56","3.25","96.85","9.37","91.64","1.010"
"13","Chicago Blackhawks","13","607.9167","5","5","3","5","13","0.500","456","648","41.30","339","474","41.70","247","344","41.79","17","23","42.50","19.3","28.47","40.41","211","320","39.74","127","169","42.91","15","21","41.67","11.81","87.57","82","118","41.00","57","81","41.30","11","13","45.83","19.30","83.95","129","202","38.97","70","88","44.30","4","8","33.33","5.71","90.91","202","283","41.65","105","152","40.86","2","2","50.00","1.90","98.68","6.88","93.31","1.002"
