"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","26","1293.3333","13","8","5","12","31","0.596","1245","1133","52.35","965","837","53.55","739","636","53.75","56","44","56.00","55.82","46.95","54.31","636","553","53.49","399","333","54.51","53","41","56.38","13.28","87.69","252","203","55.38","201","159","55.83","35","27","56.45","17.41","83.02","384","350","52.32","198","174","53.23","18","14","56.25","9.09","91.95","542","502","51.92","312","272","53.42","3","3","50.00","0.96","98.90","7.58","93.08","1.007"
"2","Tampa Bay Lightning","26","1250.2333","17","5","4","15","38","0.731","1126","1118","50.18","874","846","50.81","613","625","49.52","56","40","58.33","51.76","46.59","52.63","600","588","50.51","339","356","48.78","44","35","55.70","12.98","90.17","263","201","56.68","180","156","53.57","32","23","58.18","17.78","85.26","337","387","46.55","159","200","44.29","12","12","50.00","7.55","94.00","462","476","49.25","248","246","50.20","11","5","68.75","4.44","97.97","9.14","93.60","1.027"
"3","Seattle Kraken","26","1284.65","9","15","2","9","20","0.385","1060","1077","49.60","804","809","49.85","581","595","49.40","46","71","39.32","44.55","46.59","48.88","504","503","50.05","317","317","50.00","39","59","39.80","12.30","81.39","203","195","51.01","157","159","49.68","24","37","39.34","15.29","76.73","301","308","49.43","160","158","50.31","15","22","40.54","9.38","86.08","492","510","49.10","252","255","49.70","7","12","36.84","2.78","95.29","7.92","88.07","0.960"
"4","Vegas Golden Knights","26","1268.7","15","11","0","14","30","0.577","1258","1236","50.44","928","892","50.99","697","667","51.10","64","57","52.89","57.36","57.73","49.84","612","643","48.76","379","380","49.93","57","50","53.27","15.04","86.84","259","260","49.90","195","192","50.39","38","37","50.67","19.49","80.73","353","383","47.96","184","188","49.46","19","13","59.38","10.33","93.09","536","499","51.79","282","256","52.42","7","7","50.00","2.48","97.27","9.18","91.45","1.006"
"5","Montreal Canadiens","28","1349.35","6","19","3","6","15","0.268","1206","1295","48.22","869","994","46.65","644","724","47.08","41","57","41.84","49.12","59.01","45.42","596","655","47.64","328","384","46.07","36","49","42.35","10.98","87.24","227","269","45.77","158","195","44.76","21","39","35.00","13.29","80.00","369","386","48.87","170","189","47.35","15","10","60.00","8.82","94.71","514","544","48.58","284","301","48.55","5","8","38.46","1.76","97.34","6.37","92.13","0.985"
"6","Toronto Maple Leafs","28","1381.0333","18","8","2","18","38","0.679","1413","1269","52.68","1063","993","51.70","776","710","52.22","57","48","54.29","67.92","54.98","55.26","804","663","54.81","490","394","55.43","51","44","53.68","10.41","88.83","311","269","53.62","239","185","56.37","37","29","56.06","15.48","84.32","493","394","55.58","251","209","54.57","14","15","48.28","5.58","92.82","545","536","50.42","259","280","48.05","6","4","60.00","2.32","98.57","7.35","93.24","1.006"
"7","New York Rangers","26","1252.5","18","5","3","17","39","0.750","1034","1231","45.65","782","918","46.00","563","651","46.38","47","46","50.54","48.09","53.14","47.51","528","632","45.52","313","352","47.07","42","41","50.60","13.42","88.35","228","234","49.35","167","166","50.15","26","29","47.27","15.57","82.53","300","398","42.98","146","186","43.98","16","12","57.14","10.96","93.55","435","529","45.12","215","269","44.42","5","5","50.00","2.33","98.14","8.35","92.93","1.013"
"8","Washington Capitals","27","1342.5667","16","5","6","15","38","0.704","1205","1150","51.17","933","857","52.12","665","615","51.95","69","46","60.00","53.87","50.24","51.74","607","581","51.09","361","332","52.09","58","36","61.70","16.07","89.16","231","232","49.89","162","154","51.27","35","26","57.38","21.60","83.12","376","349","51.86","199","178","52.79","23","10","69.70","11.56","94.38","517","478","51.96","271","255","51.52","11","10","52.38","4.06","96.08","10.38","92.52","1.029"
"9","Chicago Blackhawks","26","1256.2","10","14","2","7","22","0.423","1033","1173","46.83","729","866","45.71","528","634","45.44","33","56","37.08","41.79","50.13","45.46","510","586","46.53","289","352","45.09","30","49","37.97","10.38","86.08","180","191","48.52","128","161","44.29","19","33","36.54","14.84","79.50","330","395","45.52","161","191","45.74","11","16","40.74","6.83","91.62","452","515","46.74","218","266","45.04","3","7","30.00","1.38","97.37","6.25","91.17","0.974"
"10","Colorado Avalanche","24","1111.9333","15","7","2","14","32","0.667","1117","996","52.86","805","744","51.97","615","566","52.07","63","54","53.85","45.99","41.96","52.30","559","465","54.59","341","272","55.63","51","45","53.13","14.96","83.46","208","178","53.89","164","133","55.22","30","27","52.63","18.29","79.70","351","287","55.02","177","139","56.01","21","18","53.85","11.86","87.05","479","449","51.62","240","260","48.00","12","9","57.14","5.00","96.54","10.24","90.46","1.007"
