"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","40","1937.5","12","20","8","11","32","0.400","1775","1846","49.02","1304","1333","49.45","924","947","49.39","88","103","46.07","90.36","80.72","52.82","994","932","51.61","563","522","51.89","76","92","45.24","13.50","82.38","439","340","56.35","294","235","55.58","46","48","48.94","15.65","79.57","555","592","48.39","269","287","48.38","30","44","40.54","11.15","84.67","660","781","45.80","319","374","46.03","12","11","52.17","3.76","97.06","9.52","89.12","0.986"
"2","Nashville Predators","38","1786.7","18","14","6","16","42","0.553","1743","1815","48.99","1273","1338","48.76","891","975","47.75","69","68","50.36","81.65","84.87","49.03","872","928","48.44","461","534","46.33","55","59","48.25","11.93","88.95","359","374","48.98","245","263","48.23","38","32","54.29","15.51","87.83","513","554","48.08","216","271","44.35","17","27","38.64","7.87","90.04","739","733","50.20","382","382","50.00","14","9","60.87","3.66","97.64","7.74","93.03","1.008"
"3","Tampa Bay Lightning","38","1785.45","24","13","1","23","49","0.645","1726","1592","52.02","1294","1177","52.37","917","878","51.09","80","69","53.69","88.52","74.9","54.17","993","841","54.14","562","472","54.35","67","56","54.47","11.92","88.14","458","331","58.05","301","238","55.84","49","32","60.49","16.28","86.55","535","510","51.20","261","234","52.73","18","24","42.86","6.90","89.74","637","645","49.69","319","367","46.50","12","13","48.00","3.76","96.46","8.72","92.14","1.009"
"4","New York Rangers","40","1930.3833","22","12","6","21","50","0.625","1808","1710","51.39","1348","1245","51.99","969","897","51.93","83","73","53.21","80.51","78.95","50.49","901","907","49.83","486","503","49.14","64","57","52.89","13.17","88.67","366","371","49.66","247","257","49.01","43","37","53.75","17.41","85.60","535","536","49.95","239","246","49.28","21","20","51.22","8.79","91.87","764","668","53.35","437","352","55.39","19","16","54.29","4.35","95.45","8.57","91.86","1.004"
"5","Vegas Golden Knights","41","2029.4167","27","12","2","24","56","0.683","1958","1990","49.59","1425","1383","50.75","1042","998","51.08","86","83","50.89","92.82","81.48","53.25","996","958","50.97","579","510","53.17","77","67","53.47","13.30","86.86","437","354","55.25","309","242","56.08","47","39","54.65","15.21","83.88","559","604","48.07","270","268","50.19","30","28","51.72","11.11","89.55","773","852","47.57","397","433","47.83","9","15","37.50","2.27","96.54","8.25","91.68","0.999"
"6","Los Angeles Kings","42","1996.2667","22","14","6","18","50","0.595","1968","1821","51.94","1456","1272","53.37","1053","893","54.11","85","83","50.60","87.58","77.83","52.95","1011","935","51.95","592","503","54.06","75","71","51.37","12.67","85.88","416","370","52.93","289","247","53.92","44","45","49.44","15.22","81.78","595","565","51.29","303","256","54.20","31","26","54.39","10.23","89.84","808","717","52.98","422","335","55.75","10","12","45.45","2.37","96.42","8.07","90.71","0.988"
"7","Boston Bruins","38","1789.85","30","4","4","28","64","0.842","1728","1579","52.25","1295","1152","52.92","971","842","53.56","87","53","62.14","82.7","67.86","54.93","934","786","54.30","551","432","56.05","73","46","61.34","13.25","89.35","388","317","55.04","288","227","55.92","49","28","63.64","17.01","87.67","546","469","53.79","263","205","56.20","24","18","57.14","9.13","91.22","706","672","51.23","378","346","52.21","14","7","66.67","3.70","97.98","8.96","93.71","1.027"
"8","Washington Capitals","42","2022.6167","22","14","6","22","50","0.595","1976","1908","50.88","1446","1392","50.95","1041","980","51.51","90","77","53.89","88.85","83.93","51.43","986","939","51.22","573","518","52.52","83","65","56.08","14.49","87.45","389","378","50.72","264","252","51.16","49","45","52.13","18.56","82.14","597","561","51.55","309","266","53.74","34","20","62.96","11.00","92.48","802","823","49.35","388","412","48.50","7","12","36.84","1.80","97.09","8.65","92.14","1.008"
"9","Columbus Blue Jackets","37","1798.5","11","24","2","11","24","0.324","1610","1931","45.47","1173","1414","45.34","839","1022","45.08","65","102","38.92","68.43","84.58","44.72","747","927","44.62","443","516","46.19","47","87","35.07","10.61","83.14","281","370","43.16","199","246","44.72","26","54","32.50","13.07","78.05","466","557","45.55","244","270","47.47","21","33","38.89","8.61","87.78","709","854","45.36","358","457","43.93","18","15","54.55","5.03","96.72","7.75","90.02","0.978"
"10","Carolina Hurricanes","39","1835.8667","25","8","6","22","56","0.718","2063","1369","60.11","1535","1040","59.61","1064","754","58.53","80","59","57.55","95.11","65.2","59.33","1011","681","59.75","562","415","57.52","68","51","57.14","12.10","87.71","438","321","57.71","305","222","57.87","44","29","60.27","14.43","86.94","573","360","61.41","257","193","57.11","24","22","52.17","9.34","88.60","875","539","61.88","465","278","62.58","12","8","60.00","2.58","97.12","7.52","92.18","0.997"
