"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","38","1882.6667","23","10","5","22","51","0.671","1828","1648","52.59","1416","1233","53.45","1060","923","53.45","86","68","55.84","84.76","71.49","54.24","939","829","53.11","589","503","53.94","79","62","56.03","13.41","87.67","368","318","53.64","288","252","53.33","49","42","53.85","17.01","83.33","571","511","52.77","301","251","54.53","30","20","60.00","9.97","92.03","783","707","52.55","431","371","53.74","7","6","53.85","1.62","98.38","8.11","92.63","1.007"
"2","Tampa Bay Lightning","40","1915.1333","26","9","5","24","57","0.713","1727","1603","51.86","1344","1230","52.21","929","918","50.30","85","70","54.84","79.52","68.6","53.69","951","854","52.69","536","530","50.28","72","60","54.55","13.43","88.68","404","301","57.30","281","238","54.14","48","40","54.55","17.08","83.19","547","553","49.73","255","292","46.62","24","20","54.55","9.41","93.15","693","679","50.51","359","354","50.35","12","10","54.55","3.34","97.18","9.15","92.37","1.015"
"3","Seattle Kraken","38","1879.05","11","23","4","10","26","0.342","1536","1583","49.25","1157","1193","49.23","836","875","48.86","66","98","40.24","63.52","67.4","48.52","716","736","49.31","444","449","49.72","52","80","39.39","11.71","82.18","288","279","50.79","217","220","49.66","33","52","38.82","15.21","76.36","428","457","48.36","227","229","49.78","19","28","40.43","8.37","87.77","720","749","49.01","372","388","48.95","14","18","43.75","3.76","95.36","7.89","88.80","0.967"
"4","Vegas Golden Knights","40","1968.3833","23","15","2","20","48","0.600","1957","1788","52.26","1458","1275","53.35","1076","934","53.53","97","84","53.59","88.74","81.78","52.04","951","930","50.56","571","521","52.29","85","72","54.14","14.89","86.18","395","392","50.19","292","270","51.96","58","53","52.25","19.86","80.37","556","538","50.82","279","251","52.64","27","19","58.70","9.68","92.43","853","729","53.92","460","368","55.56","12","11","52.17","2.61","97.01","9.01","91.01","1.000"
"5","Montreal Canadiens","37","1765.6833","7","25","5","6","19","0.257","1552","1691","47.86","1135","1300","46.61","843","959","46.78","54","81","40.00","66.11","78.02","45.87","760","880","46.34","432","525","45.14","48","71","40.34","11.11","86.48","311","352","46.91","226","261","46.41","27","55","32.93","11.95","78.93","449","528","45.96","206","264","43.83","21","16","56.76","10.19","93.94","671","697","49.05","369","386","48.87","6","10","37.50","1.63","97.41","6.41","91.55","0.980"
"6","Toronto Maple Leafs","36","1772.7","24","9","3","23","51","0.708","1778","1593","52.74","1335","1242","51.80","975","901","51.97","81","67","54.73","84.66","69.89","54.78","1003","816","55.14","614","493","55.47","71","61","53.79","11.56","87.63","382","330","53.65","290","233","55.45","47","42","52.81","16.21","81.97","621","486","56.10","324","260","55.48","24","19","55.81","7.41","92.69","693","682","50.40","328","357","47.88","10","6","62.50","3.05","98.32","8.31","92.56","1.009"
"7","New York Rangers","39","1894.7167","25","10","4","23","54","0.692","1481","1869","44.21","1126","1387","44.81","821","977","45.66","67","68","49.63","67.4","81.14","45.38","737","954","43.58","442","522","45.85","56","60","48.28","12.67","88.51","329","372","46.93","239","262","47.70","37","42","46.84","15.48","83.97","408","582","41.21","203","260","43.84","19","18","51.35","9.36","93.08","647","814","44.28","335","418","44.49","11","8","57.89","3.28","98.09","8.16","93.04","1.012"
"8","Washington Capitals","39","1913.9","21","9","9","19","51","0.654","1776","1637","52.04","1359","1213","52.84","982","876","52.85","90","68","56.96","78.62","71.98","52.21","896","853","51.23","541","495","52.22","79","55","58.96","14.60","88.89","337","332","50.37","240","224","51.72","47","38","55.29","19.58","83.04","559","521","51.76","301","271","52.62","32","17","65.31","10.63","93.73","769","672","53.37","399","346","53.56","11","13","45.83","2.76","96.24","9.16","92.24","1.014"
"9","Chicago Blackhawks","39","1869.1","15","18","6","12","36","0.462","1543","1775","46.50","1104","1286","46.19","813","944","46.27","56","78","41.79","62.99","75.06","45.63","734","879","45.51","430","526","44.98","48","66","42.11","11.16","87.45","272","297","47.80","203","240","45.82","30","42","41.67","14.78","82.50","462","582","44.25","227","286","44.25","18","24","42.86","7.93","91.61","709","789","47.33","355","392","47.52","8","12","40.00","2.25","96.94","6.89","91.74","0.986"
"10","Colorado Avalanche","36","1680.1667","25","8","3","22","53","0.736","1695","1465","53.64","1221","1101","52.58","945","830","53.24","97","72","57.40","70.02","62.45","52.86","828","689","54.58","506","420","54.64","79","59","57.25","15.61","85.95","309","277","52.73","246","208","54.19","52","35","59.77","21.14","83.17","519","412","55.75","260","212","55.08","27","24","52.94","10.38","88.68","756","658","53.47","390","369","51.38","18","13","58.06","4.62","96.48","10.26","91.33","1.016"
