"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","75","3689.6","42","22","11","39","95","0.633","3577","3258","52.33","2764","2439","53.12","2058","1833","52.89","160","143","52.81","163.4","141.3","53.63","1800","1583","53.21","1134","990","53.39","140","129","52.04","12.35","86.97","727","622","53.89","578","495","53.87","97","92","51.32","16.78","81.41","1073","961","52.75","556","495","52.90","43","37","53.75","7.73","92.53","1560","1457","51.71","832","755","52.43","20","14","58.82","2.40","98.15","7.77","92.20","1.000"
"2","Tampa Bay Lightning","73","3483.9833","44","21","8","42","96","0.658","3145","3021","51.01","2428","2311","51.23","1704","1685","50.28","155","130","54.39","149.35","132.97","52.90","1747","1591","52.34","1004","953","51.30","134","114","54.03","13.35","88.04","736","594","55.34","515","443","53.76","88","82","51.76","17.09","81.49","1011","997","50.35","489","510","48.95","46","32","58.97","9.41","93.73","1246","1282","49.29","647","667","49.24","20","16","55.56","3.09","97.60","9.10","92.28","1.014"
"3","Seattle Kraken","73","3565.9","23","44","6","21","52","0.356","3114","3074","50.32","2315","2339","49.74","1662","1677","49.78","133","164","44.78","128.02","137.1","48.29","1480","1507","49.55","880","873","50.20","108","140","43.55","12.27","83.96","576","610","48.57","428","442","49.20","67","94","41.61","15.65","78.73","904","897","50.19","452","431","51.19","41","46","47.13","9.07","89.33","1432","1374","51.03","732","723","50.31","25","24","51.02","3.42","96.68","8.00","90.22","0.982"
"4","Vegas Golden Knights","74","3656.1833","40","29","5","36","85","0.574","3675","3352","52.30","2758","2376","53.72","2028","1746","53.74","164","148","52.56","167.08","150","52.69","1813","1727","51.21","1089","980","52.63","141","124","53.21","12.95","87.35","761","707","51.84","552","503","52.32","97","83","53.89","17.57","83.50","1052","1020","50.77","537","477","52.96","44","41","51.76","8.19","91.40","1563","1356","53.55","835","668","55.56","22","23","48.89","2.63","96.56","8.09","91.52","0.996"
"5","Montreal Canadiens","74","3537.2167","20","43","11","17","51","0.345","3034","3491","46.50","2249","2655","45.86","1687","1961","46.24","131","173","43.09","135.67","165.55","45.04","1495","1846","44.75","863","1100","43.96","111","150","42.53","12.86","86.36","615","762","44.66","431","552","43.85","61","108","36.09","14.15","80.43","880","1084","44.81","432","548","44.08","50","42","54.35","11.57","92.34","1284","1402","47.80","729","771","48.60","20","22","47.62","2.74","97.15","7.77","91.18","0.989"
"6","Toronto Maple Leafs","73","3579.1333","47","20","6","45","100","0.685","3637","3149","53.60","2746","2422","53.13","1995","1786","52.76","185","165","52.86","170.67","138.95","55.12","2010","1576","56.05","1198","968","55.31","162","145","52.77","13.52","85.02","777","631","55.18","560","460","54.90","100","96","51.02","17.86","79.13","1233","945","56.61","638","508","55.67","62","49","55.86","9.72","90.35","1453","1359","51.67","730","718","50.41","22","20","52.38","3.01","97.21","9.27","90.76","1.000"
"7","New York Rangers","75","3693.9833","48","21","6","44","102","0.680","3040","3431","46.98","2300","2562","47.31","1669","1827","47.74","144","135","51.61","138.91","157.06","46.93","1516","1789","45.87","896","1007","47.08","122","118","50.83","13.62","88.28","656","729","47.36","485","518","48.35","83","82","50.30","17.11","84.17","860","1060","44.79","411","489","45.67","39","36","52.00","9.49","92.64","1337","1445","48.06","702","742","48.61","22","17","56.41","3.13","97.71","8.63","92.61","1.012"
"8","Washington Capitals","73","3546.2167","41","22","10","36","92","0.630","3251","3222","50.22","2493","2380","51.16","1773","1683","51.30","162","137","54.18","145.08","141.87","50.56","1635","1612","50.35","960","913","51.25","136","114","54.40","14.17","87.51","620","633","49.48","425","447","48.74","79","80","49.69","18.59","82.10","1015","979","50.90","535","466","53.45","57","34","62.64","10.65","92.70","1391","1374","50.31","726","700","50.91","26","23","53.06","3.58","96.71","9.14","91.86","1.010"
"9","Chicago Blackhawks","73","3564","24","38","11","20","59","0.404","2991","3499","46.09","2174","2534","46.18","1621","1896","46.09","124","169","42.32","122.02","149.54","44.93","1411","1708","45.24","855","1023","45.53","107","144","42.63","12.51","85.92","519","606","46.13","393","465","45.80","61","89","40.67","15.52","80.86","892","1102","44.73","462","558","45.29","46","55","45.54","9.96","90.14","1376","1583","46.50","697","814","46.13","17","25","40.48","2.44","96.93","7.65","91.09","0.987"
"10","Colorado Avalanche","73","3480.2833","53","14","6","49","112","0.767","3539","3166","52.78","2588","2399","51.89","1978","1812","52.19","176","128","57.89","148.72","137.01","52.05","1721","1495","53.51","1042","922","53.05","144","107","57.37","13.82","88.39","649","652","49.88","489","482","50.36","91","68","57.23","18.61","85.89","1072","843","55.98","553","440","55.69","53","39","57.61","9.58","91.14","1582","1426","52.59","839","807","50.97","32","20","61.54","3.81","97.52","8.90","92.94","1.018"
"11","Vancouver Canucks","74","3603.8833","36","28","10","33","82","0.554","3376","3410","49.75","2513","2527","49.86","1846","1852","49.92","134","126","51.54","142.93","150.64","48.69","1627","1738","48.35","941","1038","47.55","113","111","50.45","12.01","89.31","586","682","46.21","419","500","45.59","71","72","49.65","16.95","85.60","1041","1056","49.64","522","538","49.25","42","39","51.85","8.05","92.75","1488","1437","50.87","815","731","52.72","21","15","58.33","2.58","97.95","7.26","93.20","1.005"
"12","Edmonton Oilers","74","3597.0167","42","26","6","38","90","0.608","3542","3194","52.58","2627","2468","51.56","1929","1839","51.19","160","160","50.00","158.97","147.93","51.80","1679","1667","50.18","999","1013","49.65","139","128","52.06","13.91","87.36","697","657","51.48","520","490","51.49","98","86","53.26","18.85","82.45","982","1010","49.30","479","523","47.80","41","42","49.40","8.56","91.97","1618","1314","55.18","860","731","54.05","21","31","40.38","2.44","95.76","8.29","91.30","0.996"
"13","Buffalo Sabres","75","3726.9833","27","37","11","24","65","0.433","3093","3408","47.58","2358","2713","46.50","1766","2013","46.73","143","181","44.14","129.74","158.7","44.98","1470","1688","46.55","887","1058","45.60","120","154","43.80","13.53","85.44","590","728","44.76","437","542","44.64","77","97","44.25","17.62","82.10","880","960","47.83","450","516","46.58","43","57","43.00","9.56","88.95","1422","1550","47.85","801","882","47.59","23","26","46.94","2.87","97.05","8.10","91.01","0.991"
"14","Ottawa Senators","73","3529.1167","27","40","6","26","60","0.411","3193","3427","48.23","2400","2553","48.46","1720","1854","48.13","128","155","45.23","136.6","152.02","47.33","1543","1699","47.59","882","999","46.89","105","141","42.68","11.90","85.89","604","666","47.56","416","473","46.79","66","82","44.59","15.87","82.66","939","1033","47.62","466","526","46.98","39","59","39.80","8.37","88.78","1436","1492","49.04","752","759","49.77","23","14","62.16","3.06","98.16","7.44","91.64","0.991"
"15","Detroit Red Wings","73","3554.0167","28","35","10","25","66","0.452","2969","3414","46.51","2233","2616","46.05","1695","1951","46.49","143","179","44.41","139.4","156.13","47.17","1480","1789","45.27","897","1076","45.46","122","148","45.19","13.60","86.25","606","761","44.33","462","546","45.83","79","96","45.14","17.10","82.42","874","1028","45.95","435","530","45.08","43","52","45.26","9.89","90.19","1268","1432","46.96","713","807","46.91","21","29","42.00","2.95","96.41","8.44","90.83","0.993"
"16","Florida Panthers","73","3483","52","15","6","49","110","0.753","3847","2934","56.73","2874","2223","56.39","2176","1682","56.40","194","138","58.43","183","140.36","56.59","2016","1504","57.27","1279","953","57.30","169","116","59.30","13.21","87.83","822","656","55.62","637","494","56.32","109","76","58.92","17.11","84.62","1194","848","58.47","642","459","58.31","60","40","60.00","9.35","91.29","1592","1215","56.72","805","630","56.10","23","22","51.11","2.86","96.51","8.92","91.80","1.007"
"17","Dallas Stars","73","3530.35","42","27","4","38","88","0.603","3205","3322","49.10","2411","2453","49.57","1724","1771","49.33","134","139","49.08","149.01","142.1","51.19","1648","1560","51.37","969","949","50.52","119","116","50.64","12.28","87.78","726","624","53.78","519","461","52.96","93","71","56.71","17.92","84.60","922","936","49.62","450","488","47.97","26","45","36.62","5.78","90.78","1315","1454","47.49","652","726","47.31","14","23","37.84","2.15","96.83","7.77","92.15","0.999"
"18","New York Islanders","72","3537.4333","34","29","9","32","77","0.535","2986","3466","46.28","2233","2572","46.47","1642","1876","46.67","140","138","50.36","140.16","153.49","47.73","1551","1820","46.01","910","1063","46.12","116","116","50.00","12.75","89.09","635","662","48.96","479","500","48.93","77","73","51.33","16.08","85.40","916","1158","44.17","431","563","43.36","39","43","47.56","9.05","92.36","1257","1488","45.79","654","751","46.55","21","21","50.00","3.21","97.20","8.53","92.64","1.012"
"19","Carolina Hurricanes","74","3506.2167","48","18","8","47","104","0.703","3658","2886","55.90","2795","2268","55.20","1949","1633","54.41","171","122","58.36","175.77","146.22","54.59","1761","1448","54.88","978","877","52.72","147","105","58.33","15.03","88.03","786","642","55.04","520","471","52.47","103","77","57.22","19.81","83.65","975","806","54.74","458","406","53.01","44","28","61.11","9.61","93.10","1648","1210","57.66","901","674","57.21","24","17","58.54","2.66","97.48","8.77","92.53","1.013"
"20","Arizona Coyotes","73","3583.3","22","46","5","21","49","0.336","2817","3581","44.03","2110","2745","43.46","1497","2026","42.49","137","187","42.28","123.69","166.31","42.65","1365","1786","43.32","815","1096","42.65","118","154","43.38","14.48","85.95","563","762","42.49","401","560","41.73","78","97","44.57","19.45","82.68","802","1024","43.92","414","536","43.58","40","57","41.24","9.66","89.37","1269","1571","44.68","623","847","42.38","19","31","38.00","3.05","96.34","9.15","90.77","0.999"
"21","Columbus Blue Jackets","74","3615.9333","35","33","6","31","76","0.514","3257","3609","47.44","2456","2819","46.56","1766","2131","45.32","164","195","45.68","140.03","170.64","45.07","1539","1840","45.55","909","1193","43.24","137","161","45.97","15.07","86.50","574","750","43.35","431","577","42.76","86","100","46.24","19.95","82.67","965","1090","46.96","478","616","43.69","51","61","45.54","10.67","90.10","1489","1576","48.58","757","856","46.93","27","34","44.26","3.57","96.03","9.29","90.85","1.001"
"22","Nashville Predators","73","3443.35","42","26","5","40","89","0.610","3109","3143","49.73","2372","2377","49.95","1672","1724","49.23","148","129","53.43","134.42","133.05","50.26","1528","1520","50.13","917","930","49.65","134","109","55.14","14.61","88.28","574","548","51.16","428","416","50.71","92","72","56.10","21.50","82.69","954","972","49.53","489","514","48.75","42","37","53.16","8.59","92.80","1398","1408","49.82","688","724","48.73","14","19","42.42","2.03","97.38","8.85","92.52","1.014"
"23","Winnipeg Jets","74","3583","35","28","11","33","81","0.547","3353","3389","49.73","2546","2576","49.71","1842","1869","49.64","140","144","49.30","158.1","159.6","49.76","1743","1754","49.84","1017","1019","49.95","121","120","50.21","11.90","88.22","688","757","47.61","498","520","48.92","80","85","48.48","16.06","83.65","1055","997","51.41","519","499","50.98","41","35","53.95","7.90","92.99","1433","1425","50.14","755","754","50.03","19","24","44.19","2.52","96.82","7.60","92.30","0.999"
"24","Anaheim Ducks","75","3675.3667","29","33","13","25","71","0.473","3279","3540","48.09","2492","2682","48.16","1788","1923","48.18","137","166","45.21","149.6","160.99","48.17","1596","1717","48.17","953","1038","47.87","112","131","46.09","11.75","87.38","665","708","48.43","510","525","49.28","83","86","49.11","16.27","83.62","931","1009","47.99","443","513","46.34","29","45","39.19","6.55","91.23","1437","1562","47.92","721","800","47.40","24","35","40.68","3.33","95.63","7.66","91.37","0.990"
"25","Los Angeles Kings","76","3694","39","27","10","35","88","0.579","3735","3149","54.26","2859","2356","54.82","2067","1688","55.05","139","146","48.77","171.49","152.12","52.99","1910","1676","53.26","1119","960","53.82","117","132","46.99","10.46","86.25","784","708","52.55","547","511","51.70","92","87","51.40","16.82","82.97","1126","968","53.77","572","449","56.02","25","45","35.71","4.37","89.98","1589","1256","55.85","867","648","57.23","22","14","61.11","2.54","97.84","6.72","91.35","0.981"
