"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","5","229.0333","0","5","0","0","0","0.000","181","234","43.61","128","162","44.14","92","122","42.99","7","15","31.82","8.21","9.88","45.40","88","131","40.18","53","76","41.09","5","14","26.32","9.43","81.58","38","46","45.24","30","35","46.15","1","9","10.00","3.33","74.29","50","85","37.04","23","41","35.94","4","5","44.44","17.39","87.80","81","89","47.65","35","38","47.95","2","1","66.67","5.71","97.37","7.61","87.70","0.953"
"2","Nashville Predators","5","214.2167","2","2","1","2","5","0.500","213","182","53.92","152","131","53.71","99","92","51.83","9","7","56.25","8.44","8.26","50.54","101","97","51.01","50","53","48.54","9","7","56.25","18.00","86.79","36","36","50.00","22","24","47.83","4","3","57.14","18.18","87.50","65","61","51.59","28","29","49.12","5","4","55.56","17.86","86.21","101","72","58.38","44","35","55.70","0","0","-","0.00","100.00","9.09","92.39","1.015"
"3","Tampa Bay Lightning","4","189.2833","1","3","0","1","2","0.250","194","161","54.65","148","121","55.02","110","90","55.00","5","8","38.46","9.31","9","50.84","122","93","56.74","69","48","58.97","3","8","27.27","4.35","83.33","48","40","54.55","35","27","56.45","3","4","42.86","8.57","85.19","74","53","58.27","34","21","61.82","0","4","0.00","0.00","80.95","62","60","50.82","38","41","48.10","2","0","100.00","5.26","100.00","4.55","91.11","0.957"
"4","New York Rangers","4","186.1667","3","1","0","3","6","0.750","186","152","55.03","141","106","57.09","108","78","58.06","10","8","55.56","9.45","7.52","55.69","102","87","53.97","63","47","57.27","9","7","56.25","14.29","85.11","48","34","58.54","36","29","55.38","7","4","63.64","19.44","86.21","54","53","50.47","27","18","60.00","2","3","40.00","7.41","83.33","75","52","59.06","43","25","63.24","1","1","50.00","2.33","96.00","9.26","89.74","0.990"
"5","Vegas Golden Knights","4","185.8","3","1","0","3","6","0.750","196","192","50.52","146","138","51.41","110","98","52.88","9","5","64.29","9.71","7.99","54.86","121","93","56.54","67","52","56.30","8","5","61.54","11.94","90.38","49","39","55.68","37","25","59.68","3","5","37.50","8.11","80.00","72","54","57.14","30","27","52.63","5","0","100.00","16.67","100.00","62","83","42.76","37","41","47.44","1","0","100.00","2.70","100.00","8.18","94.90","1.031"
"6","Los Angeles Kings","5","210.6333","3","2","0","2","6","0.600","191","212","47.39","151","156","49.19","112","124","47.46","13","12","52.00","8.87","9.84","47.41","101","118","46.12","60","68","46.88","11","11","50.00","18.33","83.82","39","42","48.15","28","34","45.16","6","6","50.00","21.43","82.35","62","76","44.93","32","34","48.48","5","5","50.00","15.63","85.29","80","77","50.96","46","48","48.94","2","1","66.67","4.35","97.92","11.61","90.32","1.019"
"7","Boston Bruins","4","182.7667","3","1","0","3","6","0.750","195","171","53.28","142","128","52.59","106","92","53.54","14","11","56.00","9.63","7.22","57.16","103","88","53.93","62","49","55.86","13","10","56.52","20.97","79.59","49","31","61.25","37","21","63.79","9","3","75.00","24.32","85.71","54","57","48.65","25","28","47.17","4","7","36.36","16.00","75.00","79","68","53.74","36","35","50.70","1","1","50.00","2.78","97.14","13.21","88.04","1.013"
"8","Washington Capitals","4","192.7667","2","2","0","2","4","0.500","182","175","50.98","128","132","49.23","88","93","48.62","10","9","52.63","7.26","7.63","48.74","84","89","48.55","44","47","48.35","10","9","52.63","22.73","80.85","33","30","52.38","20","21","48.78","4","7","36.36","20.00","66.67","51","59","46.36","24","26","48.00","6","2","75.00","25.00","92.31","83","72","53.55","37","39","48.68","0","0","-","0.00","100.00","11.36","90.32","1.017"
"9","Columbus Blue Jackets","4","206.05","1","3","0","1","2","0.250","165","234","41.35","130","173","42.90","99","120","45.21","8","14","36.36","7.89","9.7","44.85","83","108","43.46","56","56","50.00","7","11","38.89","12.50","80.36","26","43","37.68","19","29","39.58","3","6","33.33","15.79","79.31","57","65","46.72","37","27","57.81","4","5","44.44","10.81","81.48","62","106","36.90","37","58","38.95","1","3","25.00","2.70","94.83","8.08","88.33","0.964"
"10","Carolina Hurricanes","3","140.25","3","0","0","3","6","1.000","190","100","65.52","136","77","63.85","90","59","60.40","9","2","81.82","7.81","4.95","61.21","86","50","63.24","44","36","55.00","8","1","88.89","18.18","97.22","37","20","64.91","26","15","63.41","7","0","100.00","26.92","100.00","49","30","62.03","18","21","46.15","1","1","50.00","5.56","95.24","83","33","71.55","39","15","72.22","1","1","50.00","2.56","93.33","10.00","96.61","1.066"
"11","Toronto Maple Leafs","4","181.7333","2","2","0","2","4","0.500","192","145","56.97","140","107","56.68","105","75","58.33","7","8","46.67","9.17","7.31","55.63","113","86","56.78","58","48","54.72","7","8","46.67","12.07","83.33","43","42","50.59","28","28","50.00","7","4","63.64","25.00","85.71","70","44","61.40","30","20","60.00","0","4","0.00","0.00","80.00","70","51","57.85","43","24","64.18","0","0","-","0.00","100.00","6.67","89.33","0.960"
"12","Montreal Canadiens","4","190.3667","2","2","0","2","4","0.500","170","184","48.02","119","124","48.97","83","94","46.89","6","7","46.15","6.45","8.61","42.84","77","99","43.75","37","51","42.05","6","6","50.00","16.22","88.24","20","40","33.33","10","30","25.00","4","6","40.00","40.00","80.00","57","59","49.14","27","21","56.25","2","0","100.00","7.41","100.00","73","71","50.69","40","40","50.00","0","1","0.00","0.00","97.50","7.23","92.55","0.998"
